Time(Iteration),CAB,CAB_original,LinUCB
0,6.41775668338,6.41775668338,6.41775668338
1,12.0800237372,10.9737455178,11.1238031759
2,16.7552719268,13.597235652,13.839309276
3,20.8862726149,16.2464694617,16.2601234292
4,24.4404137593,18.4230769652,18.4367309326
5,27.0167324112,20.570451934,20.5841059014
6,30.4636348289,21.9668200086,21.9804739761
7,33.5269449594,23.7794036264,23.9408122879
8,36.3661893812,26.2270079068,26.4486325149
9,38.4289799,28.0633775456,28.1480084053
10,40.7368964302,29.5272153589,29.6776104665
11,43.351240138,30.9194133586,30.9727185152
12,45.6996635082,32.1442741027,32.128037546
13,47.4409724758,33.5319469427,33.6573481687
14,49.0216412236,34.526007929,35.1592028865
15,50.6188852724,35.4953043825,36.0074581396
16,52.7539185667,36.4331993937,36.9964313324
17,55.0359808075,37.7962921479,38.1244035971
18,56.4863189815,38.5411984661,38.6523163904
19,58.2107095772,40.3191372324,40.1268592975
20,60.284068876,41.1041739486,40.6303522585
21,61.6590693804,41.842854293,40.8854704023
22,63.7692523399,42.9947416211,41.820119666
23,65.1604257827,43.5606301516,42.3029397072
