Time(Iteration),LinUCBCoTheta,,,,,,
0,0.346348809079,,,,,,
1,0.335244336796,,,,,,
2,0.330177672512,,,,,,
3,0.322241873334,,,,,,
4,0.311389801439,,,,,,
5,0.305585352761,,,,,,
6,0.29477575779,,,,,,
7,0.291359716157,,,,,,
8,0.277712251331,,,,,,
9,0.26789038714,,,,,,
10,0.259083444089,,,,,,
11,0.252868564718,,,,,,
12,0.240176248226,,,,,,
13,0.229412057478,,,,,,
14,0.218656474939,,,,,,
15,0.209982393598,,,,,,
16,0.202462296043,,,,,,
17,0.194718415849,,,,,,
18,0.186108573374,,,,,,
19,0.181537909027,,,,,,
20,0.175891833248,,,,,,
21,0.168772905521,,,,,,
22,0.161254458184,,,,,,
23,0.156927998806,,,,,,
24,0.153360350153,,,,,,
25,0.150859284804,,,,,,
26,0.1458065455,,,,,,
27,0.142177884991,,,,,,
28,0.135044701058,,,,,,
29,0.130806645903,,,,,,
30,0.128324153845,,,,,,
31,0.12615949814,,,,,,
32,0.123582926747,,,,,,
33,0.119374169278,,,,,,
34,0.117272209885,,,,,,
35,0.113743676418,,,,,,
36,0.111393025369,,,,,,
37,0.107284497827,,,,,,
38,0.105920352883,,,,,,
39,0.104284799406,,,,,,
40,0.102828858303,,,,,,
41,0.101748941343,,,,,,
42,0.0990569074995,,,,,,
43,0.0982558256864,,,,,,
44,0.0961897269399,,,,,,
45,0.0929690924553,,,,,,
46,0.0920976231484,,,,,,
47,0.0908268466774,,,,,,
48,0.0900178099995,,,,,,
49,0.0890102887318,,,,,,
50,0.0878084583314,,,,,,
51,0.0869511867109,,,,,,
52,0.0858409624912,,,,,,
53,0.0837630900411,,,,,,
54,0.0825324057941,,,,,,
55,0.0814931206064,,,,,,
56,0.0804100733228,,,,,,
57,0.0801926701849,,,,,,
58,0.0795389372809,,,,,,
59,0.0786422735862,,,,,,
60,0.0781749935972,,,,,,
61,0.0780448435401,,,,,,
62,0.0770189275568,,,,,,
63,0.0750386442725,,,,,,
64,0.0739649968472,,,,,,
