Time(Iteration),CAB_original,LinUCB
0,3.81250495,3.93915108593
1,9.40663484783,9.26253927407
2,12.1144134173,13.6912753957
3,15.9443699777,17.4696810604
4,18.9605733897,19.9758898764
5,21.6609381568,22.2795324199
6,24.1662395681,24.5159851144
7,26.9408053843,26.2263181159
8,28.3615380809,28.1715640387
9,29.9668504471,29.3766665867
10,31.769437151,30.2805080059
11,32.673880768,31.4747239089
12,34.7451643511,32.8977289036
13,36.1576930264,33.974050512
14,37.291981827,35.1772007845
15,38.0562273632,35.7271454338
16,38.70901852,36.4076715541
17,39.4751656891,37.4134971574
18,40.2861736863,38.0175057052
19,40.8941180144,39.0186633381
20,41.4358554037,40.3019866175
21,41.9222268585,40.7045674365
22,42.4993257567,41.2581417333
23,43.5452213032,42.0038154209
24,43.8934814437,42.5117592113
25,44.4965461477,43.1348104599
26,44.7021903473,43.4109156644
27,44.9863707626,43.7084477876
28,45.4818104403,44.0968156965
29,45.6628243739,44.8193255804
30,45.9333608514,45.1785042918
31,46.2807630812,45.5504266544
32,46.5379768874,46.0414253018
33,46.7020891178,46.2908584437
34,47.0771362937,46.5495405526
35,47.49580055,46.7201187001
36,48.0452413144,47.2054616122
37,48.4016069606,47.4770860028
38,48.6766434044,47.722627172
39,49.0596603452,48.0346414002
40,49.3554765757,48.1324096575
41,49.5357651319,48.2757784279
42,49.807162066,48.6178470749
43,49.9318451203,48.7385964977
44,50.1441562908,49.0158603171
45,50.3881692295,49.1960960467
46,50.660927489,49.2628338233
47,50.9231298616,49.7941028963
48,51.3829089687,50.2375152412
49,51.8021301285,50.4438356476
50,51.8899032367,50.513626564
51,52.0663683292,50.7125725142
52,52.3064551672,50.8991101549
53,52.5147257048,50.9662777808
54,52.8122551698,51.2038530108
55,52.8316317157,51.289710872
56,52.9730925144,51.4137782904
57,53.0495225188,51.4481978106
58,53.1440885283,51.5382812153
59,53.165961921,51.5750121176
60,53.3807355848,51.7450478167
61,53.4208264324,51.8419768553
62,53.4562635567,51.87024558
63,53.8016106629,52.1311889895
64,53.935383801,52.2068629567
65,54.0127074003,52.3064278611
66,54.1197867906,52.4050532173
67,54.2212131181,52.4292211252
68,54.2313654333,52.4615507941
69,54.3636200066,52.5185960747
70,54.3696100483,52.5185960747
71,54.3780228157,52.5938617224
72,54.551673204,52.6026714001
73,54.6702003708,52.6260135434
74,54.8625699945,52.7537296063
75,54.9339887521,52.8251483639
76,54.9824778945,52.8695876337
77,55.1912872599,53.0392749928
78,55.2069104051,53.0548981379
79,55.2386372111,53.1239448668
80,55.3612459192,53.1541873124
81,55.508725611,53.2111146153
82,55.6340277034,53.4512977117
83,55.6539046524,53.5565103057
84,55.6803727934,53.5799958605
85,55.6998524173,53.6136498318
86,55.7436066437,53.7271681938
87,55.8878235133,53.8738741369
88,56.0640405726,54.0904523662
89,56.0814937327,54.0941772426
90,56.1316421641,54.1465667245
91,56.1761308632,54.3135097031
92,56.3530698951,54.4279848918
93,56.4101402739,54.476868771
94,56.4116988067,54.4863815947
95,56.4307915487,54.5001924901
96,56.4726231163,54.5490561103
97,56.4746391893,54.5510721833
98,56.5783549342,54.7443876246
99,56.5836476682,54.8510139816
100,56.6052980569,54.8971231349
101,56.6826818015,54.9948186055
102,56.7314884086,55.0952547757
103,56.8224890023,55.1264150196
104,56.9435115135,55.1470628506
105,57.064825219,55.4197040747
106,57.1459925372,55.4490746875
107,57.1749094056,55.5085207144
108,57.2612005987,55.5788137228
109,57.3128695555,55.5849842112
110,57.4935955951,55.7083203386
111,57.5328755261,55.7480798875
112,57.5463314459,55.8941953105
113,57.5623642994,55.9102281639
114,57.6306500279,55.9235263303
115,57.6384651084,55.9246829027
116,57.6733558564,55.9886877792
117,57.7315626867,56.0468946095
118,57.868490277,56.1595523448
119,57.9438578658,56.172955695
120,58.1315927856,56.2494343859
121,58.160123744,56.2779653444
122,58.1735242838,56.2995821686
123,58.2139706094,56.4096065534
124,58.2921887997,56.4410155109
125,58.3161519079,56.4785409855
126,58.3235590117,56.5210833636
127,58.4086484051,56.577455755
128,58.4617201475,56.589909441
129,58.5839729037,56.6199795452
130,58.6000190198,56.7006029493
131,58.6000190198,56.7055108452
132,58.60109115,56.7154722145
133,58.7218090269,56.7639969638
134,58.7319778134,56.8786431757
135,58.7542136682,57.0249179131
136,58.7713638016,57.0420680464
137,58.7715824839,57.0422867287
138,58.8779509923,57.0651805324
139,58.8779509923,57.1244803148
140,58.8977185746,57.1568401213
141,58.9010258827,57.1601474294
142,58.9420061823,57.2118274737
143,58.9755535783,57.2346845751
144,58.9918190527,57.2888308674
145,58.9949040294,57.291915844
146,59.004911882,57.3019236967
147,59.1098377244,57.4068495391
148,59.172093192,57.4315513164
149,59.173911225,57.4633943409
150,59.2927255734,57.4633943409
151,59.3376446815,57.4684628928
152,59.4354291838,57.4749734503
153,59.4394986511,57.6053523733
154,59.548035375,57.6091804431
155,59.6748887689,57.6299440388
156,59.6970226566,57.6401754989
157,59.7568514655,57.6711078559
158,59.7738720007,57.7207146943
159,59.8368144784,57.783657172
160,59.8368144784,57.783657172
161,59.8368144784,57.8437661268
162,59.9749614588,57.8714245669
163,59.9749614588,57.8714245669
164,60.0462388463,57.9168466212
165,60.078341991,57.9600014997
166,60.0830608007,57.965612305
167,60.0830608007,57.965612305
168,60.0830608007,57.9769430492
169,60.1017849638,57.9926894122
170,60.1890801275,57.9994314943
171,60.2013636324,58.0108218085
172,60.2013636324,58.0191884513
173,60.2098663461,58.0465498109
174,60.2098663461,58.0465498109
175,60.2174013835,58.07909173
176,60.305227621,58.0982611558
177,60.3336591984,58.1810535136
178,60.3371694855,58.1845638008
179,60.3415069788,58.2388545608
180,60.3531176984,58.2408329278
181,60.3531176984,58.2408329278
182,60.3551183331,58.2428335624
183,60.3841462115,58.279045102
184,60.4077252437,58.3051624794
185,60.4077252437,58.3051624794
186,60.4158151496,58.3388912227
187,60.4385615499,58.3541267422
188,60.4521413015,58.3677064938
189,60.4827319254,58.3764578358
190,60.5305376011,58.400231046
191,60.53406441,58.4037578549
192,60.5863978904,58.4320268787
193,60.5863978904,58.4320268787
194,60.5863978904,58.4347516885
195,60.6461013246,58.4647050531
196,60.7520385902,58.4647050531
