Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.980150507943,0.982749356241,0.980150507943,0.979770548015,,,,,,
1,0.958584295895,0.955435605043,0.944981624677,0.958032940006,,,,,,
2,0.923048871778,0.928551743469,0.919750095138,0.922543569752,,,,,,
3,0.902079892219,0.91416134872,0.900569266229,0.900808003257,,,,,,
4,0.883774173265,0.897410610543,0.876698219648,0.879803873999,,,,,,
5,0.865744501579,0.87875962897,0.851567024753,0.858460911742,,,,,,
6,0.837900704114,0.857892889407,0.826133022901,0.837319093804,,,,,,
7,0.822370001705,0.846451001155,0.814857140841,0.824493823741,,,,,,
8,0.799185146967,0.817739496944,0.795678634899,0.803437519735,,,,,,
9,0.781953492878,0.803271959197,0.780233691341,0.787851802478,,,,,,
10,0.760863173449,0.78855603898,0.763254482848,0.770066308578,,,,,,
11,0.745632035679,0.768980419634,0.746674286757,0.756548729161,,,,,,
12,0.737515154157,0.748273238369,0.729807417258,0.745116329559,,,,,,
13,0.724802047033,0.737970274148,0.716977494144,0.731975599401,,,,,,
14,0.707609958461,0.719112978266,0.698839187608,0.717570432476,,,,,,
15,0.699341636937,0.707939343247,0.683775300397,0.709378028286,,,,,,
16,0.693710483445,0.691859800871,0.674969999297,0.704264188458,,,,,,
17,0.68785616382,0.675950736661,0.661981047319,0.698190008961,,,,,,
18,0.677789167726,0.662395075908,0.648562749988,0.68807900655,,,,,,
19,0.671813696193,0.653948651608,0.64063168329,0.679806002521,,,,,,
20,0.659955427425,0.646541203699,0.629893847744,0.663178795442,,,,,,
21,0.652184929037,0.634214958172,0.621195009848,0.65433078555,,,,,,
22,0.64640857434,0.62662171191,0.61507107694,0.645584928252,,,,,,
23,0.642598971144,0.619468486662,0.610232310316,0.642381348798,,,,,,
24,0.633206605662,0.614271354834,0.606457448757,0.631548928146,,,,,,
25,0.626427477754,0.607391003047,0.604672755198,0.625474158061,,,,,,
26,0.617138225279,0.602401671551,0.598240543296,0.612008851779,,,,,,
27,0.60563903985,0.588178430721,0.590435367571,0.5997466648,,,,,,
28,0.600889756016,0.57955627983,0.585770284742,0.593848895465,,,,,,
29,0.598672977771,0.57251515515,0.578115558986,0.590911849725,,,,,,
30,0.591696062879,0.564538607379,0.575840218617,0.583437459625,,,,,,
31,0.583475364055,0.556389654609,0.572835810334,0.579887727823,,,,,,
32,0.577627804657,0.550015029796,0.569416849368,0.573872893579,,,,,,
33,0.572954312418,0.54630445712,0.568137015059,0.570270004146,,,,,,
34,0.567774282851,0.542877233541,0.563725190892,0.563680788831,,,,,,
35,0.56011948964,0.536551593851,0.557264250631,0.556490634395,,,,,,
36,0.557363588656,0.533956016716,0.553252851654,0.554814871604,,,,,,
37,0.55187117767,0.528052990764,0.548896163781,0.54831158513,,,,,,
38,0.548084263628,0.525090649138,0.546804259455,0.544512129939,,,,,,
39,0.543495575288,0.522619855526,0.544577153837,0.541342610941,,,,,,
40,0.539782629823,0.520428076836,0.539447269685,0.536731382153,,,,,,
41,0.531571976613,0.516164424219,0.535903242689,0.535357226314,,,,,,
42,0.522889129294,0.513434049873,0.531208104489,0.525965545096,,,,,,
43,0.514011975547,0.502324790181,0.520935311849,0.519294463559,,,,,,
44,0.511255690642,0.497730958675,0.518449430614,0.516600437405,,,,,,
45,0.50629225987,0.488003764729,0.512222902565,0.511188181867,,,,,,
46,0.503715359753,0.485720859841,0.508884376843,0.509683982011,,,,,,
47,0.4973904534,0.481868882866,0.504042840537,0.506843569584,,,,,,
48,0.490771715475,0.479203378784,0.496949203489,0.50039328255,,,,,,
49,0.48235128074,0.475147474746,0.495259099724,0.489126561893,,,,,,
50,0.476526246522,0.470057239726,0.491026904671,0.483805903704,,,,,,
51,0.466129210129,0.464959559792,0.484956307696,0.478750495116,,,,,,
52,0.459075212893,0.457146098575,0.477286665301,0.474201188301,,,,,,
53,0.453265474809,0.45478896802,0.468251350302,0.470139231707,,,,,,
54,0.45118861596,0.454098911128,0.464028798824,0.468066696702,,,,,,
55,0.44524310992,0.444700879292,0.457594964118,0.462094106669,,,,,,
56,0.443225271727,0.444053613889,0.456505915,0.460946103509,,,,,,
57,0.439339553776,0.441738202529,0.453474422252,0.457471232498,,,,,,
58,0.436795201915,0.438614478415,0.448741221819,0.454355985986,,,,,,
59,0.431026441687,0.434516412191,0.444439262723,0.449263518006,,,,,,
60,0.426057743834,0.431807505638,0.441972422805,0.441114217894,,,,,,
61,0.420863806856,0.423633485809,0.434068242794,0.434633733924,,,,,,
62,0.411982473526,0.418457439531,0.428127299604,0.428212358505,,,,,,
63,0.406630884162,0.415769154109,0.42658415594,0.425691894344,,,,,,
64,0.404545319176,0.413790495989,0.424790487441,0.424504768055,,,,,,
65,0.401726274729,0.411824333695,0.42346797404,0.421979007899,,,,,,
66,0.400315794395,0.409613657346,0.422379034898,0.419971849607,,,,,,
67,0.397770578211,0.406827446733,0.420738255339,0.41741133281,,,,,,
68,0.391414397065,0.391946423025,0.403969613279,0.411483641112,,,,,,
69,0.3883096132,0.391360131429,0.403289516099,0.411068930821,,,,,,
70,0.386949711736,0.389588228886,0.399015567316,0.403171113609,,,,,,
71,0.385781949049,0.388521396782,0.397463099505,0.402120146287,,,,,,
72,0.384943156112,0.387107694584,0.39696170035,0.401611677479,,,,,,
73,0.384504199228,0.386646665684,0.395879786921,0.398675501354,,,,,,
74,0.383777148377,0.384963128727,0.395082928394,0.397308405763,,,,,,
75,0.382683430991,0.384087776075,0.394238658055,0.395263106029,,,,,,
