Time(Iteration),CAB,CAB_original,LinUCB
0,6.41228468689,7.456295443,7.86553609759
1,11.1883536759,13.4101439368,13.4694274348
2,15.6780294309,16.8649166177,17.4242352856
3,19.1731490474,20.878698523,20.7696881781
4,23.4788184609,23.8522781827,24.6065709099
5,27.9511299607,25.8084305836,27.8163368846
6,32.1391141786,28.5715322331,29.6136703732
7,38.1291658936,29.9393401792,31.4100269121
8,43.0792297442,31.7600939253,33.363205322
9,47.5927087881,32.7582477743,34.0921441392
10,53.225137565,33.8283589252,34.7865003115
11,57.6261719518,35.0997872434,35.8723945947
12,61.7674330947,36.0681238069,36.3887218299
13,66.7698221195,36.6921527411,37.7089775734
14,70.7283205545,37.9531116195,38.9658900222
15,75.0109439248,39.4512125407,40.0653641457
16,79.4587061613,39.7644395353,40.8536303364
17,83.1210401163,40.3383059901,41.580308314
18,87.2905761196,40.8776121635,42.5374116222
19,92.0159309184,41.638134547,43.2357888965
20,95.4337306932,42.0507775835,43.7420771596
21,99.661236413,42.5073321006,44.0952439628
22,102.319044275,42.8914685837,44.6056891967
23,106.855793233,43.2340496526,45.1280997719
24,110.191708811,43.8885379757,45.8171822041
25,115.193332283,44.1724295865,46.5058051364
26,118.959214609,44.3572027137,46.9112149196
27,122.534512312,44.6421357045,47.1967996957
28,126.691404095,44.8362716088,47.661511011
29,131.030962591,44.9951569251,47.928298838
30,135.612469106,45.0511856066,48.3635315731
31,140.049333296,45.2856797369,48.6137060267
32,144.896076342,45.5909618167,48.9950154099
33,149.384159025,46.0248393446,49.3537467083
34,154.5054056,46.1875184186,49.5192232666
35,159.059781076,46.4546845726,49.9503566241
36,162.372978652,46.482460977,49.9800445733
37,165.329164857,46.7081242831,50.2658530856
38,168.964163728,47.1778468035,50.5573768106
39,173.672800277,47.3861713271,50.8714000431
40,176.985228484,47.7195449931,51.2047737091
41,181.538776096,47.8084418464,51.6239586012
42,185.967126248,48.049072217,51.6494755819
43,190.001126749,48.3672136426,52.1152669073
44,194.863623698,48.6154110473,52.199791366
45,199.878031483,48.8068495865,52.2964958704
46,204.593145335,48.9519348722,52.4649917673
47,210.567873607,49.0843643834,52.5450363227
48,215.221283179,49.3451676298,52.731213763
49,219.455809724,49.5569254318,52.731213763
50,223.790719078,49.8388831719,52.9096245137
51,227.933200303,50.0277202652,53.0595587137
52,231.462014572,50.1443846244,53.1756569759
53,235.770988801,50.267065499,53.2864387841
54,239.187146561,50.6506015779,53.4501272518
55,242.80982971,50.781991883,53.5679269694
56,246.120651704,50.9206750486,53.5882715503
57,249.635594849,51.2661884638,53.8751122545
58,254.490858556,51.4134796186,53.9496283644
59,259.835651097,51.5002344551,54.0896650097
60,264.278594792,51.5676747038,54.126914587
61,269.756272245,51.6598393045,54.2053808256
62,274.703871881,51.7384336236,54.2945913628
63,279.103307919,52.0144990577,54.5423026203
64,282.643271665,52.1752150112,54.5772699941
65,287.071205313,52.2597707837,54.7163940968
66,291.495447518,52.2712044156,54.8377554352
67,296.546693071,52.3176540122,54.9527167349
68,299.834671421,52.491938245,55.0095877392
69,304.427826683,52.5326253854,55.0102026358
70,307.711519789,52.8942547135,55.3430489003
71,310.677216147,52.9286835844,55.4462391137
72,314.665828926,53.0691952175,55.5735765751
73,319.144030707,53.1540020904,55.6776623893
74,323.846342479,53.1600339805,55.7803155545
75,329.151037442,53.4813411433,56.0140129597
76,333.00128086,53.707871854,56.1536876755
77,337.661301672,53.7354791933,56.2078130786
78,341.47969378,53.8065888725,56.2440356025
79,348.185387249,53.8588284804,56.366327038
80,353.316351548,53.899848597,56.3953629085
81,357.519535139,53.9943705431,56.4906604632
82,360.673000969,54.0487876525,56.5411066672
83,365.687577399,54.0687670311,56.5610860458
84,370.295948876,54.2936339592,56.6242461497
85,373.373683426,54.298061669,56.7356809459
86,377.332750476,54.4445234347,56.8821427116
87,380.876890945,54.4454550928,56.8830743697
88,385.410961042,54.4719395606,56.9639463653
89,389.778689376,54.6739640992,57.0010630242
90,393.559122059,54.817659545,57.0943354989
91,396.700387121,54.817659545,57.1499128183
92,400.596369712,54.8817776592,57.2834646396
93,405.206008073,54.9127193354,57.3243878799
94,409.740814481,54.9151363504,57.326804895
95,413.266504902,54.9725620996,57.3842306441
96,417.306984354,55.0010175803,57.4595942808
97,421.192585265,55.0374472831,57.4595942808
98,424.243347461,55.0374472831,57.4595942808
99,427.971798609,55.0942493954,57.488121216
100,432.629038307,55.1457588649,57.5369031616
101,437.74004554,55.1463589029,57.59988288
102,441.861764915,55.1986239142,57.6153747206
103,445.207225103,55.2912540907,57.6520400616
104,449.13611241,55.3949837913,57.6520400616
105,453.426916518,55.4375783863,57.6934464081
106,457.564383669,55.4548335301,57.7107015519
107,460.254902123,55.5192910093,57.7312934102
108,462.64268001,55.5572976194,57.7693000204
109,465.602567188,55.5658019405,57.8581248812
110,469.452755322,55.6707923264,57.9300052504
111,474.649358908,55.6799935318,57.942395436
112,479.371094845,55.7292781291,57.9916800333
113,483.074713434,55.7292781291,57.992785861
114,487.634492358,55.7501055287,57.997137604
115,492.454353425,55.7546511334,58.0099062787
116,497.097932407,55.7806179864,58.0424620537
117,499.861045172,55.8701627217,58.050541202
118,503.130760289,55.968602361,58.120787413
119,507.109099891,55.968602361,58.120787413
120,511.491198052,56.0149805122,58.1526493515
121,516.087472594,56.177888917,58.239830603
122,520.453431772,56.1797996184,58.239830603
123,525.028378099,56.2208822906,58.2498507672
124,529.229532795,56.2208822906,58.266504434
125,534.586828059,56.2322726558,58.2778947992
126,539.230123314,56.2381762696,58.2837772244
127,543.191512787,56.2381762696,58.2837772244
128,546.555532318,56.2387173866,58.359100898
129,550.53917516,56.2452461325,58.3656296439
130,553.578212937,56.2551749033,58.3755584147
131,558.201346049,56.2775654671,58.3799767374
132,562.317118373,56.3472323236,58.4656676415
133,567.441809213,56.4078332703,58.5206530561
134,571.448170591,56.4639818024,58.5768015881
135,575.350209427,56.5531844606,58.6660042463
136,579.22737134,56.5531844606,58.6660042463
137,583.126990823,56.5531844606,58.6660042463
138,585.364087367,56.574977611,58.6877973968
139,588.817806055,56.6272290236,58.7195981049
140,593.366189586,56.6272290236,58.7195981049
141,598.645906956,56.6505697161,58.7429387973
142,602.739601754,56.6689747838,58.8150597905
143,607.236416489,56.7246433923,58.8710935881
144,610.126790248,56.8480042901,58.9944544859
145,613.54639946,56.8506960745,59.0010274798
146,617.307279082,56.8920655808,59.0236312102
147,620.555272995,56.9319394215,59.1237772572
148,625.474054691,56.9487676142,59.1406054499
149,629.41363577,56.9487676142,59.1552948651
150,634.027704686,56.9960136212,59.2025408721
151,638.769430803,57.021643774,59.202799895
152,642.203135372,57.0888521934,59.2076011572
153,646.052961199,57.1080714978,59.261638152
154,649.548830307,57.1330201408,59.261638152
155,652.420761024,57.3089486287,59.3721283883
156,656.170623108,57.3868954552,59.4301526383
157,659.415992054,57.4324159944,59.4524446293
158,664.306096725,57.4324159944,59.4780840746
159,667.654850755,57.4324159944,59.4780840746
160,672.487761835,57.4346891703,59.5311639264
161,675.940897114,57.4475795987,59.5424676137
162,680.484474063,57.4475795987,59.5424676137
163,685.60870702,57.4475795987,59.5424676137
164,689.580280928,57.4576784366,59.5578922754
165,695.015980147,57.4677669056,59.6054289998
166,699.831080027,57.4677669056,59.6056813064
167,704.518804604,57.472035187,59.6075036289
168,706.537268071,57.6058110689,59.6137666541
169,710.525128606,57.6061261142,59.6140816994
170,715.242733028,57.6085923504,59.6140816994
171,719.619170243,57.7091423852,59.6140816994
172,723.676816495,57.764090595,59.636826162
173,727.2033469,57.764090595,59.636826162
174,731.161447332,57.7687574232,59.6488031772
175,734.398528627,57.8046379704,59.6845283105
176,738.184236284,57.8046379704,59.6845283105
177,743.020166315,57.8056893256,59.6845283105
178,746.675338398,57.8056893256,59.6845283105
179,751.048483745,57.8318749879,59.7409690942
180,754.470058965,57.8334750762,59.7409690942
181,759.281610588,57.85073096,59.7726110006
182,762.904487812,57.8851203936,59.7726110006
183,765.366623938,57.889035619,59.7823381633
184,771.433683658,57.9184230968,59.7847757873
185,776.556497537,57.9216366381,59.7879893287
186,781.297352988,57.9714253114,59.849908339
187,786.766894324,57.9768533024,59.8553363301
188,790.664977841,58.0107186657,59.8673733473
189,793.400683445,58.0492920434,59.8722415163
190,796.84956643,58.0666538303,59.8752554142
191,800.554288602,58.0666538303,59.9581194954
192,805.178718675,58.0687532861,59.9692415928
193,809.543607519,58.1049455673,60.0111960015
194,813.538760488,58.2018795597,60.1081299939
195,818.474889282,58.2125637114,60.1188141456
196,822.996510765,58.2173232021,60.1224110935
197,826.801716599,58.2173232021,60.1224110935
198,831.136992918,58.2243597644,60.1428059988
199,835.795220913,58.2337282296,60.1428059988
200,839.3828002,58.2369124465,60.1459902158
201,843.507553401,58.2437013476,60.1459902158
202,848.00677142,58.2463358198,60.1765494784
203,851.709183598,58.2463358198,60.2152746462
204,856.614108619,58.2514507934,60.2203896197
205,860.396809829,58.2638795417,60.2203896197
206,865.029597749,58.2760238159,60.2423433236
207,869.076480401,58.2760238159,60.2423433236
208,874.216915826,58.2808223984,60.2423433236
209,879.214576088,58.3174275757,60.2424209946
210,883.960164467,58.3200613044,60.2487295317
211,887.762969833,58.323240614,60.2519088413
212,893.027126333,58.323240614,60.2519088413
213,897.731890449,58.3264444343,60.2551126616
214,903.507363066,58.3264444343,60.2661209661
215,906.39622313,58.3289460773,60.270476635
216,911.766666861,58.3504164843,60.291947042
217,916.146080687,58.3558670234,60.2973975811
218,920.246006387,58.4342667687,60.3887875469
219,922.96605151,58.4342667687,60.3887875469
220,929.549402629,58.4375740363,60.3920948145
221,932.188090574,58.4375740363,60.3932496128
222,935.987917819,58.4389967092,60.3946722856
223,940.918633211,58.4422127488,60.3978883252
