Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.987702584667,0.985600541672,0.985600541672,0.985354992594,,,,,,
1,0.967300894705,0.955987230842,0.95597153172,0.967389060094,,,,,,
2,0.945526432344,0.931251432904,0.921637343526,0.951152119521,,,,,,
3,0.918424237922,0.913515932053,0.896560635965,0.921091857635,,,,,,
4,0.89453612275,0.89380325988,0.878657000739,0.902814165024,,,,,,
5,0.875501581662,0.870279198178,0.857954706685,0.875755548124,,,,,,
6,0.855449609438,0.850759892639,0.840747139538,0.860227934279,,,,,,
7,0.836966978622,0.840880196786,0.823906153513,0.842810252728,,,,,,
8,0.816946523574,0.824927662593,0.803951510784,0.819401831,,,,,,
9,0.801451836456,0.809905194914,0.792490897556,0.806993924349,,,,,,
10,0.781421798092,0.773516168079,0.775662263377,0.789576205726,,,,,,
11,0.750532614567,0.748414406472,0.759605759961,0.764602710354,,,,,,
12,0.73328316723,0.73360470812,0.748823529155,0.750476825519,,,,,,
13,0.719565399753,0.720919627764,0.730281715228,0.739621977807,,,,,,
14,0.701356985333,0.706896002225,0.721183793866,0.724008308934,,,,,,
15,0.683601061715,0.686338626425,0.703013002067,0.701005649493,,,,,,
16,0.671260683493,0.671161444286,0.687531592064,0.679475391028,,,,,,
17,0.664392476927,0.656433129771,0.680447732239,0.669716504651,,,,,,
18,0.655782516108,0.642346001332,0.672809911155,0.658090222276,,,,,,
19,0.64834757459,0.628302913764,0.662020883998,0.648387191533,,,,,,
20,0.631994417664,0.616281453662,0.65471531076,0.635663136599,,,,,,
21,0.623305719509,0.605127741884,0.643102961652,0.622280683459,,,,,,
22,0.614834313692,0.59865828057,0.638473375543,0.613116170297,,,,,,
23,0.600436895751,0.589387602615,0.633351101441,0.602036997492,,,,,,
24,0.592578709558,0.581193853114,0.62481613503,0.59405516445,,,,,,
25,0.579335059036,0.570500069853,0.613670924321,0.588212501224,,,,,,
26,0.572286660819,0.551042902153,0.60476329233,0.577297906956,,,,,,
27,0.564533257175,0.54304203023,0.597579679052,0.570440139106,,,,,,
28,0.558608012709,0.535453509111,0.593797585222,0.562915365551,,,,,,
29,0.550454274963,0.527190420207,0.575435147505,0.553449384113,,,,,,
30,0.545490404448,0.523174838067,0.561651012078,0.547578882712,,,,,,
31,0.537200187299,0.50990552431,0.552193078808,0.53700791792,,,,,,
32,0.528418525271,0.502213538612,0.547513019656,0.529962952907,,,,,,
33,0.524355430291,0.496840058707,0.543277995344,0.522326615254,,,,,,
34,0.519806958749,0.491404640072,0.535019824502,0.51770061191,,,,,,
35,0.514686939037,0.483887776468,0.529396698636,0.512789540915,,,,,,
36,0.509412652905,0.478628926373,0.523472339186,0.50639891163,,,,,,
37,0.506257638718,0.470873507644,0.517854466167,0.503315787897,,,,,,
38,0.501323765629,0.463255136128,0.509176281111,0.498463472641,,,,,,
39,0.495277036159,0.458685597567,0.503323692714,0.49332082919,,,,,,
40,0.484299045339,0.451197558022,0.497320580857,0.488685478625,,,,,,
41,0.480222104947,0.447006240545,0.492129200625,0.484217032084,,,,,,
42,0.474915224168,0.440833488084,0.48216957624,0.478409867021,,,,,,
43,0.472197457751,0.438131423412,0.479347019987,0.475790944626,,,,,,
44,0.467471088108,0.435657954947,0.471868474504,0.467554497147,,,,,,
45,0.463385944617,0.431119046373,0.466730813994,0.464236881241,,,,,,
46,0.460075442344,0.42756141822,0.46391888931,0.461159735062,,,,,,
47,0.453257466691,0.423516468703,0.458488147678,0.454633699465,,,,,,
48,0.446938245907,0.415227019591,0.45323228381,0.448977722699,,,,,,
49,0.443749443609,0.413709054584,0.449952032555,0.441383893577,,,,,,
50,0.439653037987,0.410293980345,0.446550781344,0.440763852,,,,,,
51,0.435863306822,0.404679577531,0.440984646866,0.439689130649,,,,,,
52,0.431535042263,0.398105669485,0.43540171278,0.43677580812,,,,,,
53,0.423374337642,0.391901900465,0.430377252106,0.431496877675,,,,,,
54,0.419642114252,0.38838261018,0.42411252704,0.430084892728,,,,,,
55,0.41598697679,0.382857660518,0.419615669617,0.423634668835,,,,,,
56,0.413436753252,0.381217401377,0.417514218529,0.421137389334,,,,,,
57,0.409761292945,0.377604947977,0.414458295631,0.417661496896,,,,,,
58,0.406734035482,0.374758176453,0.408885884077,0.414574427534,,,,,,
59,0.404564830711,0.372031065031,0.406087881285,0.412037719511,,,,,,
60,0.400128622316,0.370701253431,0.400624296619,0.405091840974,,,,,,
61,0.397962554542,0.369632900914,0.39706678538,0.403349129023,,,,,,
62,0.394009213685,0.364554155721,0.393147741542,0.400407851592,,,,,,
63,0.391099847575,0.363127130703,0.389596729109,0.398620958475,,,,,,
64,0.388280805287,0.360307969859,0.386958015644,0.397609713266,,,,,,
65,0.383389277441,0.357320777995,0.380217816393,0.392493728124,,,,,,
66,0.382038672122,0.355633997977,0.378188154514,0.390720008167,,,,,,
67,0.381133853059,0.352953049931,0.37663184659,0.388794198907,,,,,,
68,0.379077526814,0.352139009843,0.37575251935,0.387312694073,,,,,,
69,0.376545063407,0.350086539757,0.37267149969,0.385510136588,,,,,,
70,0.375641922215,0.343381817899,0.370354474565,0.384168388716,,,,,,
71,0.372303066521,0.341645456855,0.367438693368,0.382214011648,,,,,,
72,0.371960786916,0.341590902399,0.366207830736,0.380707927272,,,,,,
73,0.370722857355,0.340532271493,0.363056517233,0.379186443765,,,,,,
74,0.368457399113,0.339066376874,0.361593173884,0.377184306292,,,,,,
75,0.3668454097,0.337775196217,0.359122380907,0.375917964135,,,,,,
76,0.362700166117,0.335132372716,0.356031450968,0.373450727286,,,,,,
77,0.358493479493,0.330893235073,0.351663531918,0.369074241255,,,,,,
78,0.356465180589,0.328808221973,0.350544105133,0.367191321347,,,,,,
79,0.355937695936,0.326000166223,0.348541252651,0.366482286626,,,,,,
80,0.354320026381,0.324470909611,0.347599239324,0.362866842474,,,,,,
81,0.352780240264,0.322866220346,0.346504095246,0.359753787747,,,,,,
82,0.350939219063,0.32082182687,0.344763351551,0.358445880859,,,,,,
83,0.34553461534,0.317830660317,0.336966571019,0.352725417182,,,,,,
84,0.344170832397,0.316070175155,0.335703984636,0.350984050405,,,,,,
85,0.339201764173,0.314048241458,0.334550509567,0.346637592936,,,,,,
86,0.33877669797,0.313275960712,0.333617161134,0.344834080762,,,,,,
87,0.337054103948,0.311118655069,0.332630716067,0.341692814539,,,,,,
88,0.336570132491,0.309218511718,0.330758257673,0.338103259677,,,,,,
89,0.335367663735,0.307679745888,0.329480878659,0.337473789559,,,,,,
90,0.334291189651,0.307405304101,0.328616922693,0.335852099339,,,,,,
91,0.332795834437,0.305923442287,0.327257813694,0.334587303817,,,,,,
92,0.332279593711,0.304825275256,0.32596851122,0.333266380013,,,,,,
93,0.331631256586,0.30377445006,0.32553329149,0.333094519228,,,,,,
94,0.329914768657,0.300579288851,0.317407637511,0.331594052817,,,,,,
95,0.32998337289,0.299526327334,0.314924698566,0.331101446522,,,,,,
96,0.330091043816,0.299406675899,0.314128706432,0.329931740005,,,,,,
97,0.326507353927,0.296601152796,0.310935554093,0.328880637688,,,,,,
98,0.32628515624,0.295879191519,0.310931407054,0.328509339902,,,,,,
99,0.325810935177,0.295143137254,0.309143293856,0.327528456953,,,,,,
