Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.304233870115,0.304233870115,,,,,,
1,0.294793706988,0.294793706988,,,,,,
2,0.289804863706,0.290535118551,,,,,,
3,0.2833985798,0.283914955495,,,,,,
4,0.277336970948,0.277165517015,,,,,,
5,0.269911505072,0.27178862076,,,,,,
6,0.262318876601,0.265276538282,,,,,,
7,0.256607990985,0.260330263671,,,,,,
8,0.250726959083,0.253427578399,,,,,,
9,0.247059107179,0.249311445898,,,,,,
10,0.241351076466,0.244215839794,,,,,,
11,0.238223554636,0.242480168586,,,,,,
12,0.235651964851,0.240049857258,,,,,,
13,0.232665288101,0.238618637076,,,,,,
14,0.226518526527,0.232686762151,,,,,,
15,0.223710749357,0.23064016613,,,,,,
16,0.220051006344,0.228385225815,,,,,,
17,0.21833009623,0.226292263704,,,,,,
18,0.214899624582,0.224591092559,,,,,,
19,0.210586977686,0.222771542494,,,,,,
20,0.205569093955,0.218935110049,,,,,,
21,0.199806452254,0.212153778167,,,,,,
22,0.197756665109,0.210868593902,,,,,,
23,0.195992841631,0.208759173991,,,,,,
24,0.193420913,0.205307652158,,,,,,
25,0.191387892827,0.20368048403,,,,,,
26,0.191055408769,0.203101665915,,,,,,
27,0.18874663978,0.202558033151,,,,,,
28,0.186396391501,0.201681162593,,,,,,
29,0.182749385871,0.198377485893,,,,,,
30,0.179888709289,0.196696147763,,,,,,
31,0.176117015046,0.194309811985,,,,,,
32,0.174284496191,0.192032520097,,,,,,
33,0.172071384234,0.19082645699,,,,,,
34,0.169642190748,0.189371270901,,,,,,
35,0.16915172423,0.18862436494,,,,,,
36,0.1639866454,0.185354026591,,,,,,
37,0.16019138092,0.183629304583,,,,,,
38,0.159279248987,0.182927960498,,,,,,
39,0.155763648015,0.182642485587,,,,,,
40,0.154018147438,0.18164181304,,,,,,
41,0.151664064148,0.179432006729,,,,,,
42,0.151219237363,0.179584635705,,,,,,
43,0.150501048496,0.179123859377,,,,,,
44,0.147824294354,0.177549177337,,,,,,
45,0.146857190025,0.174227868011,,,,,,
46,0.143826829926,0.17376290205,,,,,,
47,0.142748061629,0.173357213409,,,,,,
48,0.141779017541,0.172914914028,,,,,,
49,0.140849313345,0.172693896059,,,,,,
50,0.139574288151,0.172137153614,,,,,,
51,0.138498190197,0.16994054382,,,,,,
52,0.136581676566,0.168127896828,,,,,,
53,0.135515074378,0.166616085403,,,,,,
54,0.133773991557,0.166069613395,,,,,,
55,0.132568462,0.165371820788,,,,,,
56,0.129633249936,0.164891483199,,,,,,
57,0.129115951087,0.164399743206,,,,,,
58,0.127398924559,0.164004917015,,,,,,
59,0.126241255241,0.162572362428,,,,,,
60,0.123938177103,0.16128282163,,,,,,
61,0.121591172683,0.159330948212,,,,,,
62,0.121029245242,0.159100042974,,,,,,
63,0.12054313248,0.158630261286,,,,,,
64,0.120348726681,0.157861622269,,,,,,
65,0.120278829734,0.157722470864,,,,,,
66,0.11875832603,0.156946671613,,,,,,
67,0.118079317339,0.156931742243,,,,,,
68,0.117877059376,0.156596548295,,,,,,
69,0.117467748188,0.156654569263,,,,,,
70,0.117614326757,0.155953532488,,,,,,
71,0.116850767693,0.15523055802,,,,,,
72,0.114099792031,0.155100187682,,,,,,
73,0.112940141006,0.153766408419,,,,,,
74,0.112881483556,0.153223207745,,,,,,
75,0.111430048947,0.151779029728,,,,,,
76,0.110795427843,0.150159436042,,,,,,
77,0.108359447957,0.148343683064,,,,,,
78,0.107876037995,0.147948236404,,,,,,
79,0.107928372407,0.147651509644,,,,,,
80,0.107997384205,0.14708148381,,,,,,
81,0.107749655945,0.146682068414,,,,,,
82,0.106668951349,0.144486389011,,,,,,
83,0.106520849033,0.14446148176,,,,,,
84,0.104739081384,0.142849478794,,,,,,
85,0.104418466602,0.142896408397,,,,,,
86,0.104238808251,0.141839002733,,,,,,
87,0.103137509958,0.139936742997,,,,,,
88,0.102842757477,0.137636296231,,,,,,
89,0.101768520748,0.135932419197,,,,,,
90,0.100869573993,0.135689112872,,,,,,
91,0.0978110673802,0.133565249782,,,,,,
92,0.0971405838446,0.131888310567,,,,,,
93,0.0969257469996,0.130262433091,,,,,,
94,0.0954343237015,0.126778569584,,,,,,
95,0.0938297657473,0.125614945589,,,,,,
96,0.0933924986856,0.124882078733,,,,,,
97,0.0931149487429,0.12242709218,,,,,,
98,0.0922783740704,0.120478880555,,,,,,
99,0.0918326594391,0.119979509898,,,,,,
100,0.0913663385689,0.119395066547,,,,,,
101,0.0909140636257,0.118878690396,,,,,,
102,0.0909311541839,0.118710707619,,,,,,
103,0.0901914519486,0.118242258254,,,,,,
104,0.0902198859578,0.116367920483,,,,,,
105,0.0900808004382,0.11523420553,,,,,,
106,0.0898656358909,0.114755813436,,,,,,
107,0.0893302480742,0.113862918529,,,,,,
108,0.089245273572,0.112994173244,,,,,,
109,0.0890579866895,0.112964499182,,,,,,
110,0.0888300550541,0.112284301384,,,,,,
111,0.0856941990008,0.111228111114,,,,,,
112,0.0854633858001,0.111171285371,,,,,,
113,0.085174356825,0.110886446268,,,,,,
114,0.0846362350752,0.110832494094,,,,,,
115,0.0844918408955,0.110597836932,,,,,,
116,0.0844493031262,0.110372148046,,,,,,
117,0.0843205149508,0.110177058238,,,,,,
118,0.08423679686,0.109691291859,,,,,,
119,0.083546790378,0.107600677534,,,,,,
120,0.0830856074502,0.107051722209,,,,,,
121,0.0827723119094,0.106902786231,,,,,,
122,0.0831884612875,0.105308853027,,,,,,
123,0.0799017986381,0.105160523695,,,,,,
124,0.0795870655359,0.104939707271,,,,,,
125,0.0794410742544,0.104275637701,,,,,,
126,0.07929170346,0.104308824515,,,,,,
127,0.0765336074531,0.104330962809,,,,,,
128,0.0761913009017,0.104326262374,,,,,,
129,0.075373712479,0.103753055666,,,,,,
130,0.0752056822519,0.10256582412,,,,,,
131,0.0748313460178,0.102262448521,,,,,,
132,0.074808423374,0.101519250098,,,,,,
133,0.0740993945178,0.100579292356,,,,,,
134,0.0742627398597,0.10027447682,,,,,,
135,0.0736229017637,0.100357875363,,,,,,
136,0.0732759390378,0.100182630407,,,,,,
137,0.0733217018566,0.1000700978,,,,,,
138,0.0731276641331,0.0988571799913,,,,,,
139,0.0721611753183,0.0985166763773,,,,,,
140,0.0717094277053,0.0985338363906,,,,,,
141,0.0708096811691,0.0984076483241,,,,,,
142,0.0707510408625,0.098081648112,,,,,,
143,0.0704931214517,0.0979931575444,,,,,,
144,0.0682120634623,0.0977114058339,,,,,,
145,0.0679954275094,0.0976420263117,,,,,,
146,0.068047157202,0.0972347074496,,,,,,
147,0.0677689350083,0.0968045198681,,,,,,
148,0.0673403878628,0.0968640639699,,,,,,
149,0.0671128152652,0.0965739085693,,,,,,
150,0.0670509831578,0.0964083248729,,,,,,
151,0.0667372447165,0.0962224975021,,,,,,
152,0.0665381796144,0.095935747203,,,,,,
153,0.0658282266873,0.0958479352929,,,,,,
154,0.0653107575389,0.0955104952675,,,,,,
155,0.0646561522413,0.0956962417634,,,,,,
156,0.063476231063,0.0955065860396,,,,,,
157,0.0636173842819,0.0956258891799,,,,,,
158,0.0635897167118,0.094072258308,,,,,,
159,0.0636391857126,0.0939669137239,,,,,,
160,0.063619379945,0.0935955222002,,,,,,
161,0.0634324796167,0.0934742748203,,,,,,
162,0.063132117503,0.0933972186367,,,,,,
163,0.0625070280892,0.0933261824922,,,,,,
164,0.0625366898537,0.0933091005555,,,,,,
165,0.0620860218503,0.0932436812062,,,,,,
166,0.0621228967451,0.0931043906034,,,,,,
167,0.0610597762419,0.0926088938472,,,,,,
168,0.0610910869881,0.0925564576308,,,,,,
169,0.0609778988806,0.0924677993293,,,,,,
170,0.0606072472933,0.09237024324,,,,,,
171,0.0604002482762,0.0916373457619,,,,,,
172,0.0602759985099,0.0913583465049,,,,,,
173,0.0601255088282,0.0912854912942,,,,,,
174,0.0596775374485,0.0902190271578,,,,,,
175,0.0592884670809,0.0901115358576,,,,,,
176,0.0591198349366,0.0900240879827,,,,,,
177,0.0564040157562,0.0895533464034,,,,,,
178,0.0559859843986,0.0894973227788,,,,,,
179,0.0560123331267,0.0894930598282,,,,,,
180,0.0555195470796,0.0893116284758,,,,,,
181,0.0554996773421,0.0894323149096,,,,,,
182,0.0552840291822,0.0889718838484,,,,,,
183,0.0551872423306,0.0890055653333,,,,,,
184,0.0550341282691,0.0889259280068,,,,,,
185,0.0550182487565,0.0888580085924,,,,,,
186,0.0549697446532,0.08880878584,,,,,,
187,0.0547603331219,0.0887245399807,,,,,,
188,0.054655113038,0.0888963371777,,,,,,
189,0.0545678743586,0.0888528376159,,,,,,
190,0.0545409683974,0.088566193957,,,,,,
191,0.0543733002519,0.087806120328,,,,,,
192,0.0542992467228,0.0876793283651,,,,,,
193,0.0540368072789,0.0873249506668,,,,,,
194,0.0538604713665,0.0872962696798,,,,,,
195,0.0537927283468,0.0871526922175,,,,,,
196,0.0536912550389,0.0872566884576,,,,,,
197,0.0536823814476,0.0871318268453,,,,,,
198,0.0534076094583,0.0868668246926,,,,,,
199,0.0534516596607,0.086739584838,,,,,,
