Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
96,65.367696279,75.5611960761,65.9067714661,67.2548575669
97,65.4770294138,75.7667627961,66.0161046008,67.2548575669
98,65.4770294138,75.8900817002,66.0161046008,67.2630317266
99,65.4780686436,76.0179410813,66.0407392559,67.2946216569
100,65.4910959162,76.0224501719,66.1599255437,67.3035413971
101,65.4910959162,76.0816232086,66.1599255437,67.3035413971
102,65.4910959162,76.1459106377,66.1599255437,67.3105140146
103,65.5551838284,76.4233822884,66.2138961021,67.364484573
104,65.5819241716,76.4501226316,66.2138961021,67.3912249162
105,65.8873673691,76.7903355477,66.5162863978,67.6936152119
106,65.9180281587,76.9464191466,66.5744077595,67.7242760015
107,66.0848732562,77.1546013301,66.739621774,67.891121099
108,66.090241209,77.4410595707,66.739621774,67.891121099
109,66.097438672,77.5572636067,66.7427564203,67.891121099
110,66.1028267322,77.7342576249,66.7481444805,67.9717522111
111,66.1028267322,77.8379623554,66.7664616945,68.0079931533
112,66.1143451107,78.1978618869,66.8192307445,68.0096621353
113,66.1157538621,78.1978618869,66.8247791141,68.0110708867
114,66.1577380316,78.3265013282,66.8667632836,68.0437559641
115,66.1624493517,78.3381189824,66.8783809379,68.0618090479
116,66.1967048676,78.4655201702,66.9241940659,68.107622176
117,66.1993112387,78.7932781181,66.926800437,68.1102285471
118,66.2033368525,79.1179234873,67.0250422303,68.1220173245
119,66.2973016963,79.2887151654,67.1190070741,68.2268043284
120,66.3016268325,79.5437856043,67.1278307239,68.2311294647
121,66.3064520846,79.6618744949,67.132655976,68.2370291486
122,66.3300127294,79.6751012202,67.1593780331,68.2655285925
123,66.3345113199,79.9962386076,67.1638766237,68.270027183
124,66.3345113199,80.1667107172,67.1827417417,68.3540349572
125,66.3691720316,80.2572757847,67.2129605657,68.3856901434
126,66.3960317487,80.4038695014,67.2398202829,68.4223586193
127,66.4241593992,80.4999924848,67.2679479333,68.4649988076
128,66.4271798515,80.6482716021,67.2987449692,68.4977765299
129,66.4375379959,80.7656466817,67.3052888241,68.5081346743
130,66.5315837631,80.7874693495,67.3052888241,68.6087264041
131,66.6181640788,80.9544647065,67.3940376874,68.6974752674
132,66.7233972316,81.1143267457,67.4029467857,68.7063843658
133,66.8468078011,81.2482387958,67.5263573552,68.8212938642
134,66.8519289687,81.4251613509,67.5314785229,68.8430474562
135,66.8838878817,81.5884932148,67.5634374358,68.8750063691
136,66.8950849747,81.6295852125,67.5746345288,68.8862034621
137,66.8955099428,81.6448216759,67.6458462754,68.9018648937
138,66.8979119993,81.7579491703,67.6475872501,68.9134532786
139,66.9242714355,81.7868724566,67.6739466863,68.91814815
140,67.02311553,82.2177427396,67.7792978781,69.0130000658
141,67.0610535551,82.4434976452,67.8172359032,69.0949447197
142,67.0610535551,82.6864894576,67.8779066262,69.1008818824
143,67.0610535551,82.7176613055,67.8779066262,69.126050391
144,67.0610535551,82.7292976994,67.8779066262,69.126050391
145,67.1211796802,82.8937104552,67.955864583,69.1746079325
146,67.1211796802,82.8937104552,67.955864583,69.1746079325
147,67.1437636911,82.9401132729,67.9766360492,69.1953793987
148,67.1437636911,82.9449232801,67.9766360492,69.2001894059
149,67.1437636911,82.9706649001,67.9937515495,69.2268288274
150,67.1631021507,83.3141024143,68.0341842324,69.2672615103
151,67.1631021507,83.4352925871,68.0633920669,69.2936937139
152,67.181884379,83.5633452624,68.0821742952,69.2936937139
153,67.181884379,83.5635069996,68.0821742952,69.3021843393
154,67.2564190751,83.6380416957,68.1670313394,69.3870413835
155,67.2719082556,83.6900732136,68.2523663206,69.4348280803
156,67.2719082556,83.8712040536,68.2909684277,69.4348280803
157,67.3260279902,83.9315462082,68.3450881624,69.5006491175
158,67.4144743437,84.1992903395,68.4370610212,69.5971957778
159,67.4188712227,84.2551089123,68.4421202292,69.6022549858
160,67.4188712227,84.2551089123,68.4421202292,69.6228228195
161,67.4243417303,84.4040285301,68.4475907369,69.6578191222
162,67.4243417303,84.4461934925,68.4475907369,69.6615089602
163,67.4243417303,84.5875238129,68.5688492582,69.6626235748
164,67.4258427951,84.7102625947,68.570350323,69.6646709674
165,67.5531677196,84.9640973333,68.6976752475,69.7938042824
166,67.5531677196,85.018239349,68.7856397092,69.7938042824
167,67.55519469,85.018239349,68.9196606521,69.7958312528
168,67.5900511539,85.2206300105,68.954517116,69.8306877167
169,67.5900511539,85.3947225005,68.954517116,69.8306877167
170,67.5900511539,85.5370452947,68.9686927696,69.8338955739
171,67.5994033722,85.6822479285,68.9832333374,69.8484361418
172,67.6632559022,85.8600984421,69.0665071834,69.9317099877
173,67.664626805,85.9299460299,69.0733131019,69.988844573
174,67.6843821841,86.1105365827,69.093068481,70.0045953129
175,67.6878675304,86.1474574133,69.0965538273,70.0080806592
176,67.6878675304,86.2599728616,69.0965538273,70.0177752949
177,67.6878675304,86.2964129489,69.0965538273,70.0177752949
178,67.6971426619,86.3396890966,69.0965538273,70.0177752949
179,67.7158684464,86.3640807902,69.1152796119,70.0373239138
180,67.7210397155,86.5814260126,69.1400732514,70.0621175533
181,67.7210397155,86.6253260129,69.1400732514,70.0621175533
182,67.7364019033,86.6406882008,69.1788920285,70.1006398714
183,67.7364019033,86.6456040294,69.1788920285,70.1055557
184,67.8686275496,86.774784024,69.4199247217,70.2454306532
185,67.8686275496,86.7989315643,69.4199247217,70.2655351467
186,67.8741538062,86.8505941454,69.4199247217,70.2710614033
187,67.8760957079,86.9757648398,69.4218666234,70.273003305
188,67.8760957079,87.0158852548,69.4218666234,70.273003305
189,67.8925060943,87.061457046,69.4382770099,70.2894136914
190,67.9128730957,87.105929825,69.4388535214,70.3080048173
191,67.9128730957,87.2174076103,69.4388535214,70.3264177727
192,67.9128730957,87.5004493619,69.4388535214,70.3502919431
193,67.9149427042,87.5642473854,69.4397062581,70.3515088148
194,67.9251823589,87.6028069489,69.4574320727,70.3530277078
195,67.9295933293,87.6492572706,69.4618430431,70.3574386782
196,67.9295933293,87.7226861942,69.4618430431,70.3916925265
197,67.9826350494,87.8289066389,69.6025096949,70.3916925265
198,67.9885470891,87.8870436371,69.6084217346,70.4259760218
199,67.9902251425,88.3746180013,69.610099788,70.4373763863
200,67.9902251425,88.4107450703,69.610099788,70.4426481817
201,67.9902251425,88.4642675061,69.6636222239,70.4961706176
202,67.9902251425,88.5803715591,69.6636222239,70.5144957368
203,67.9997715734,88.7234556835,69.7014207575,70.5650931148
204,68.0050615667,88.7789367866,69.7067107508,70.5682996018
205,68.0050615667,88.7873897552,69.7067107508,70.5833929055
206,68.063741449,88.8631960203,69.8652021221,70.6007308732
207,68.0906465549,89.0922688191,69.9525821147,70.6283656367
208,68.0945389286,89.0961611928,69.9564744884,70.6322580104
209,68.1025276317,89.228863897,69.9644631915,70.6473395813
210,68.1106357897,89.4954854024,69.9716532918,70.6738064942
211,68.1106357897,89.5272209601,69.9716532918,70.6869159435
212,68.1450238381,89.713703528,69.9717414139,70.6869159435
213,68.1474674601,89.7799715916,69.9733991782,70.6877018012
214,68.1474674601,89.9478765014,69.9733991782,70.6877018012
215,68.1507309668,90.2626907185,69.9733991782,70.6877018012
216,68.1507309668,90.6500902373,69.9733991782,70.6877018012
217,68.1552432215,90.8090437863,69.9760365015,70.6922412853
218,68.1552432215,91.027423222,69.9760365015,70.6922412853
219,68.1552432215,91.2479879212,69.9760365015,70.6922412853
220,68.163191605,91.3064480089,69.9839848849,70.7018892209
221,68.1945501361,91.3656885888,70.0153434161,70.7356122019
222,68.1953235447,91.4193824998,70.0369935515,70.7572623373
223,68.1953235447,91.5587021313,70.0486101022,70.7723303054
224,68.2063330707,91.575937224,70.0596196282,70.7833398314
225,68.2063330707,91.5841282106,70.0596196282,70.7833398314
226,68.2445708229,91.6411833413,70.0978573804,70.8215775835
227,68.2445708229,91.6784469862,70.0978573804,70.8229254417
228,68.2535288398,91.8917372494,70.0978573804,70.8229254417
229,68.2549434092,91.9757196079,70.0992719498,70.826478062
230,68.2551810579,92.1482760069,70.2046640278,70.826478062
231,68.2551810579,92.1858728109,70.2046640278,70.8801851901
232,68.2655807771,92.2211130803,70.2503040163,70.9154254595
233,68.2655807771,92.2951789085,70.2503040163,70.9154254595
234,68.2655807771,92.3778966519,70.2503040163,70.934940668
235,68.2655807771,92.3778966519,70.2503040163,70.934940668
236,68.2675390372,92.4566066488,70.2522622764,71.0045545809
237,68.2675390372,92.6226406692,70.330328246,71.0045545809
238,68.2907181405,92.659754789,70.437601652,71.0277336842
239,68.2938864345,92.7087691418,70.437601652,71.0511845604
240,68.2938864345,92.7143316015,70.4452587553,71.0811245709
241,68.2938864345,92.741504946,70.4458629187,71.0817287343
242,68.2938864345,92.9003845177,70.4520937822,71.0817287343
243,68.3399146371,92.9876781442,70.4981219848,71.102572051
244,68.3406689998,93.0128637375,70.4988763475,71.102572051
245,68.3528113066,93.0255056617,70.5110186542,71.1185703577
246,68.3528113066,93.1741920453,70.5110186542,71.1185703577
247,68.3562750991,93.2739713222,70.5184469586,71.1220341502
248,68.3562750991,93.4586975624,70.6264676442,71.131345967
249,68.3562750991,93.4586975624,70.6264676442,71.131345967
250,68.3562750991,93.5134699784,70.62831447,71.1331927928
251,68.3562750991,93.5162656421,70.6991804155,71.1359884564
252,68.3562750991,93.6004254571,70.6991804155,71.1362428929
253,68.3609920893,93.653865814,70.7169452402,71.1409598831
254,68.3673253745,93.6976792355,70.7437822547,71.1472931683
255,68.3697108563,93.7995756555,70.7474681816,71.1759110642
256,68.3697108563,93.80342291,70.7474681816,71.1759110642
257,68.3697108563,93.9360279661,70.7474681816,71.1759110642
258,68.3697108563,94.0394059359,70.7475253754,71.1762950614
259,68.3697108563,94.0394059359,70.7475253754,71.1762950614
260,68.375473843,94.1197297912,70.7475253754,71.1762950614
261,68.375473843,94.1197297912,70.8126302221,71.1762950614
262,68.3776983769,94.1526221241,70.814854756,71.1822947865
263,68.3848135082,94.173283639,70.8219698873,71.1975932019
264,68.4020488308,94.2021570927,70.8293107409,71.2062501185
265,68.4086104693,94.2526267381,70.8358723795,71.212811757
266,68.4137782624,94.2854294142,70.8410401726,71.2179795502
267,68.4137782624,94.2854294142,70.8410401726,71.2179795502
268,68.4137782624,94.2854294142,70.8410401726,71.2179795502
269,68.4137782624,94.3773198058,70.8429713197,71.2199106973
270,68.415085235,94.4661285395,70.9607521668,71.2212176698
271,68.4219283455,94.5288099491,70.9698959955,71.2235183881
272,68.4238009843,94.5586979596,70.9717686343,71.2253910269
273,68.4251829015,94.7154841436,70.9731505515,71.2267729441
274,68.4251829015,94.7958556412,71.0672699034,71.2267729441
275,68.4281777217,94.8910266313,71.0672699034,71.2267729441
276,68.4311336562,94.9245767764,71.0702258379,71.2331369896
277,68.4363071404,95.1130901891,71.0753993221,71.2331369896
278,68.4379015634,95.2135281178,71.0769937451,71.2347314127
279,68.4482297674,95.2299014315,71.092432503,71.2588487008
280,68.4482297674,95.2299014315,71.092432503,71.272540255
281,68.4482297674,95.2455314038,71.1035660966,71.2848663253
282,68.4643585712,95.2455314038,71.1196949004,71.3009951291
283,68.4843271735,95.4925012389,71.1396635028,71.3209637314
284,68.4883293261,95.5957131705,71.1436656554,71.324965884
285,68.4936664843,95.7213186967,71.1490028136,71.3305894043
286,68.5022743331,95.7299265455,71.1490028136,71.3305894043
287,68.5022743331,95.8181738216,71.1615769413,71.3305894043
288,68.5022743331,95.9600052497,71.1615769413,71.3477264954
289,68.5022743331,95.9670896451,71.1615769413,71.3826069161
290,68.5033768696,96.1120285299,71.1639899227,71.3850198975
291,68.5033768696,96.1300484238,71.1860581976,71.3875343546
292,68.5139474876,96.172565133,71.1893791367,71.3981049726
293,68.5139474876,96.188453924,71.1893791367,71.3981049726
294,68.5185801658,96.2491286885,71.1940118148,71.3981049726
295,68.5194286387,96.3311192988,71.1948602877,71.3989534455
296,68.5194286387,96.3311192988,71.1948602877,71.4352530399
297,68.5199132889,96.4207121749,71.196806963,71.4441135793
298,68.5199132889,96.5240642252,71.196806963,71.4441135793
299,68.5776923016,96.5240642252,71.3096109538,71.4454332714
300,68.5972655774,96.5240642252,71.3156147974,71.4574072633
301,68.6003819581,96.5931985303,71.3187311782,71.4605236441
302,68.6076747056,96.6175127574,71.3260239256,71.4621275914
303,68.6076747056,96.9294690349,71.3312088677,71.4664685588
304,68.6079229433,96.9914891366,71.3314571054,71.4664685588
305,68.6079229433,97.1321295704,71.3314571054,71.4664685588
306,68.6080519775,97.2109963688,71.3315861396,71.4664685588
307,68.6080519775,97.2743862967,71.3315861396,71.4664685588
308,68.6081344513,97.2880044049,71.3316686134,71.4664685588
309,68.6081344513,97.2880044049,71.3351591259,71.4664685588
310,68.6084785605,97.3167542912,71.3464821801,71.4685337519
311,68.6160558168,97.3816193199,71.3531840171,71.4713054558
312,68.6160558168,97.4063484812,71.3607663201,71.4788877588
313,68.6419312875,97.5023987519,71.3906254086,71.4886549275
314,68.6419312875,97.5775007798,71.3906254086,71.4886549275
315,68.6419312875,97.6983761401,71.3906254086,71.4886549275
316,68.6419312875,97.8180885466,71.3906254086,71.5017424782
317,68.6451191186,97.8394192513,71.3938132397,71.5153868554
318,68.6563992131,97.8455189118,71.3938132397,71.5153868554
319,68.6563992131,97.9327974313,71.3938132397,71.5153868554
320,68.6563992131,97.9459243165,71.4105584937,71.5153868554
321,68.6563992131,97.9862555501,71.4105584937,71.5377788806
322,68.6595664145,98.0199009733,71.4133453168,71.540946082
323,68.6595664145,98.3022472285,71.4133453168,71.5449219862
324,68.6595664145,98.3022472285,71.4200611839,71.5488275278
325,68.7949669383,98.3243166709,71.4328829315,71.5616492754
326,68.8546968841,98.3559392731,71.4993293931,71.5643834658
327,68.8546968841,98.4216727819,71.5188235047,71.5752645831
328,68.8565533487,98.4235292466,71.5206799693,71.5829018514
329,68.8565533487,98.4292800503,71.5206799693,71.5829018514
330,68.8565533487,98.5149969929,71.5206799693,71.5829018514
331,68.8565533487,98.5304573016,71.5206799693,71.5829018514
332,68.8565533487,98.6590320389,71.5206799693,71.5829018514
333,68.8565533487,98.6590320389,71.5206799693,71.5889121094
334,68.8565533487,98.6855203597,71.5206799693,71.5889121094
335,68.8565533487,98.8070400099,71.5403956763,71.6086278164
336,68.8565533487,98.8978382187,71.5403956763,71.624785495
337,68.8578009873,98.9831078463,71.5416433149,71.624785495
338,68.9556131312,99.1095607027,71.6394554588,71.7225976389
339,68.9560419094,99.1521356308,71.639884237,71.7279983881
340,68.9560419094,99.2122828148,71.639884237,71.7332625588
341,68.9632158471,99.3783724547,71.6650530016,71.7332625588
342,68.9632158471,99.4147015996,71.6650530016,71.7332625588
343,68.9632158471,99.5080152139,71.6650530016,71.7332625588
344,68.9632158471,99.5530652198,71.6650530016,71.7332625588
345,68.9632158471,99.5587398261,71.6790770261,71.7332625588
346,68.9632158471,99.6407953356,71.6790770261,71.7332625588
347,68.9662148595,99.6523142956,71.6820760385,71.7416794571
348,68.9662148595,99.6813812269,71.6820760385,71.7416794571
349,68.9746523261,99.7214515851,71.6905135051,71.7615078024
350,68.9752636601,99.7326309142,71.6911248391,71.7621191364
351,68.9752636601,99.7848707626,71.6931592176,71.7641535149
352,68.9815381371,99.825529203,71.6931592176,71.770850701
353,68.9815381371,99.8531907315,71.6955862723,71.770850701
354,68.9815381371,99.8531907315,71.6955862723,71.770850701
355,68.9894907697,99.9228306053,71.7035389049,71.7891027013
356,68.9932134284,100.007998994,71.7035389049,71.7901293695
357,69.004867342,100.059606925,71.7510241096,71.8067873608
358,69.004867342,100.059606925,71.7510241096,71.8067873608
359,69.004867342,100.162305632,71.7510241096,71.8112939133
360,69.0106445267,100.219324249,71.7568012943,71.8112939133
361,69.0106445267,100.326264858,71.7569520597,71.8112939133
362,69.0149389183,100.353215721,71.7569520597,71.8112939133
363,69.0149389183,100.370687094,71.7569520597,71.8112939133
364,69.0149389183,100.400672549,71.7579703225,71.8112939133
365,69.0149389183,100.4966373,71.7579703225,71.8112939133
366,69.0149389183,100.4966373,71.7624295173,71.8157531081
367,69.0149389183,100.582474383,71.7624295173,71.8157531081
368,69.0184189025,100.706590509,71.7659095015,71.8159121532
369,69.0184189025,100.844106324,71.7659095015,71.8159121532
370,69.0184189025,101.000785294,71.7659095015,71.8167269582
371,69.0184189025,101.259952822,71.7659095015,71.8167269582
372,69.0184189025,101.277521427,71.7659095015,71.8167269582
373,69.0184189025,101.329507733,71.7659095015,71.8167269582
374,69.0184189025,101.398963213,71.7659095015,71.8167269582
375,69.0184189025,101.50051049,71.7659095015,71.8167269582
376,69.0191529873,101.568683001,71.7666435864,71.8167269582
377,69.0339895391,101.5950933,71.7814801382,71.8225374009
378,69.0943063461,101.697931199,71.8417969451,71.8258287434
379,69.0960987526,101.916454788,71.8467734467,71.830805245
380,69.0960987526,102.093858317,71.8467734467,71.8342014318
381,69.0960987526,102.105904404,71.8467734467,71.8342014318
382,69.0960987526,102.173908668,71.8467734467,71.8342014318
383,69.0988905763,102.273229181,71.8495652704,71.8342014318
384,69.0988905763,102.564689244,71.8517236748,71.8363598362
385,69.101095544,102.599731469,71.8517236748,71.8363598362
386,69.101095544,102.656847431,71.8517236748,71.8368448187
387,69.101095544,102.665966113,71.8517236748,71.8368448187
388,69.101095544,102.668740643,71.8517236748,71.8404174248
389,69.101095544,102.668740643,71.8841965645,71.8404174248
390,69.101095544,102.748892036,71.8841965645,71.8412571141
391,69.1032107295,102.843605768,71.8841965645,71.8412571141
392,69.1032107295,102.903981275,71.8841965645,71.8433135516
393,69.1032107295,102.906073974,71.8841965645,71.8433135516
394,69.1070677384,102.906588398,71.8885679976,71.8438279759
395,69.1070677384,102.923104265,71.8885679976,71.8438279759
396,69.1715585878,103.370586071,71.9539298054,71.9150450318
397,69.2182433378,103.370586071,71.9539298054,71.9617297818
398,69.2182433378,103.379819413,71.9539298054,71.9617297818
399,69.2182433378,103.493617534,71.9539298054,71.9617297818
400,69.2182433378,103.627984886,71.9539298054,71.9617297818
401,69.2182433378,103.925382542,71.9675314407,71.9617297818
402,69.2182433378,103.925382542,71.9675314407,71.9617297818
403,69.2182433378,103.925382542,71.9675314407,71.9617297818
404,69.2182433378,104.057781683,71.9685497036,71.9617297818
405,69.2182433378,104.243754923,71.9685497036,71.9617297818
406,69.2383146947,104.296884328,71.9770106555,71.9661109117
407,69.2383146947,104.712154688,71.9770106555,71.9697691105
408,69.2383146947,104.887216694,71.9770106555,71.9697691105
409,69.2383146947,104.921201872,71.9770106555,71.9697691105
410,69.2383146947,104.935178844,71.9812472288,71.9757772229
411,69.2383146947,104.935178844,71.9812472288,71.9757772229
412,69.2518977127,104.986913038,71.9948302467,71.9893602408
413,69.2518977127,105.135582282,71.9978758983,71.9893602408
414,69.2518977127,105.266071397,71.9978758983,71.9927801367
415,69.2518977127,105.276867338,72.0026123831,71.9975166215
416,69.2526292948,105.27759892,72.0033439652,72.0015276308
417,69.2526292948,105.437679724,72.0033439652,72.0015276308
418,69.258900421,105.463756829,72.0096150915,72.0015276308
419,69.258900421,105.54204082,72.0096150915,72.0015276308
420,69.258900421,105.54204082,72.0096150915,72.0015276308
421,69.258900421,105.561952574,72.0096150915,72.0015276308
422,69.261179422,105.713294804,72.0118940925,72.0052616641
423,69.261179422,105.774736848,72.0118940925,72.0052616641
424,69.263968572,105.829605648,72.0146832425,72.008996001
425,69.263968572,105.849175993,72.0146832425,72.008996001
426,69.263968572,105.849175993,72.0146832425,72.008996001
427,69.263968572,105.876564277,72.0146832425,72.008996001
428,69.263968572,105.876564277,72.0234105947,72.0109021245
429,69.263968572,105.928229122,72.0234105947,72.0109021245
430,69.2664000519,106.015368459,72.0258420745,72.0133336043
431,69.2674355198,106.191344929,72.0268775424,72.0143690722
432,69.2798606616,106.230400341,72.0393026843,72.0267942141
433,69.2798606616,106.314840875,72.0393026843,72.0267942141
434,69.2798606616,106.603548707,72.0433310928,72.0267942141
435,69.2798606616,106.606776664,72.0440092771,72.029195777
436,69.2849561516,106.611872154,72.0440092771,72.029195777
437,69.288477449,106.64465149,72.0447875558,72.0327170744
438,69.409466617,106.746671181,72.0737772339,72.0617067525
439,69.409466617,106.781488177,72.0752392589,72.0617067525
440,69.409466617,106.874675409,72.0752392589,72.0617067525
441,69.4108538192,106.874675409,72.0752392589,72.0630939546
442,69.4109727215,106.875463543,72.0753581612,72.0630939546
443,69.4217071586,106.896437508,72.0860925984,72.068452153
444,69.4217071586,106.896437508,72.0860925984,72.068452153
445,69.4217071586,106.956533512,72.0860925984,72.068452153
446,69.4217071586,107.079826122,72.0921592777,72.0702545254
447,69.4223002245,107.21422551,72.0936942878,72.0717895355
448,69.4224553121,107.227996234,72.0938493754,72.0719446231
449,69.4224553121,107.318907228,72.0959009805,72.0739962282
450,69.4241458554,107.320597771,72.1064497703,72.0756867715
451,69.4241458554,107.320597771,72.1064497703,72.0756867715
452,69.4241458554,107.398374131,72.1174254457,72.0866624468
453,69.4272863576,107.525057779,72.1235562392,72.0894584576
454,69.4272863576,107.525057779,72.1235562392,72.0894584576
455,69.4320257999,107.525057779,72.1282956815,72.0894584576
456,69.4320257999,107.651306484,72.1282956815,72.0894584576
457,69.4668656942,107.699365396,72.1549829337,72.105518595
458,69.4685444531,107.701044154,72.1566616925,72.105518595
459,69.4685444531,107.728436811,72.1566616925,72.105518595
460,69.4685444531,107.857439187,72.1566616925,72.105518595
461,69.4685444531,107.912718422,72.1566616925,72.105518595
462,69.4685444531,107.912718422,72.1566616925,72.105518595
463,69.4685444531,107.923669825,72.1566616925,72.105518595
464,69.4821558787,107.954709872,72.1720791823,72.1073246592
465,69.4821558787,108.015525013,72.1823889711,72.1073246592
466,69.4821558787,108.054970235,72.1908495485,72.112146277
467,69.4861613012,108.058975658,72.194854971,72.112146277
468,69.4861613012,108.060930824,72.194854971,72.1141014434
469,69.4861613012,108.084696512,72.194854971,72.1141014434
470,69.4879213443,108.258537199,72.196615014,72.1158614865
471,69.4879213443,108.462285518,72.196615014,72.1158614865
472,69.4926773553,108.462285518,72.2013710251,72.1206174976
473,69.4926773553,108.49349151,72.2013710251,72.1206174976
