Time(Iteration),CAB,LinUCB
0,3.52658398758,3.52702395063
1,8.17571537519,8.87990979945
2,12.4310539578,13.0316136955
3,16.0962688217,16.8020487461
4,18.8724666907,19.4947330563
5,22.0948968894,23.3113336323
6,25.3953254091,26.302438992
7,26.8044494526,27.9833370667
8,28.1772023003,28.5841909195
9,29.6055871381,30.2410679132
10,30.7182826852,31.2742367742
11,31.7620798417,32.3437816577
12,32.9640745834,33.5854501457
13,33.6251205554,33.9799349589
14,33.8400468215,34.183119052
15,34.7099280974,35.0530003279
16,35.0951374734,35.4677433842
17,35.7077601554,36.0803660662
18,36.2510543046,36.5201144124
19,36.7502204381,36.9947515164
20,37.228413839,37.6086535978
21,37.8866820021,38.2123859916
22,38.0478325778,38.300463061
23,38.2355317667,38.5646676297
24,38.5105046159,38.7960145946
25,38.841626754,39.1271367328
26,39.1707764473,39.4040749087
27,39.3380792307,39.6734162409
28,39.4231048182,39.7584418285
29,39.7679419699,40.1149777703
30,39.9995613269,40.308419192
31,40.252311548,40.5019648523
32,40.5055512183,40.7552045227
33,40.7966649633,41.1316842701
34,41.0638177558,41.3988370626
35,41.4783429688,41.688418878
36,41.8110635077,41.987606273
37,42.1966888289,42.2985930477
38,42.3498630911,42.5092716336
39,42.4510938444,42.6105023869
40,42.5914832857,42.7019472079
41,42.7633934815,42.8738574038
42,42.7647213714,42.8860237305
43,42.9959792645,43.0650851757
44,43.0585184732,43.1276243844
45,43.1438753404,43.2129812516
46,43.3711854462,43.2746387915
47,43.3858502212,43.3636078031
48,43.5605351294,43.5382927112
49,43.6520262027,43.597417036
50,43.9587717443,43.8916426821
51,44.1011304224,44.0340013601
52,44.3960566647,44.0875885468
53,44.568486325,44.2637029375
54,44.698976615,44.3098129067
55,44.9869552375,44.537769025
56,45.107572111,44.6583858985
57,45.2047669106,44.7555806981
58,45.2457943058,44.7966080933
59,45.5051485313,45.0559623188
60,45.7515123774,45.3315720603
61,45.7879484498,45.3680081327
62,45.8998997645,45.468996603
63,46.0633379768,45.6785423899
64,46.1625673172,45.7777717303
65,46.3502515775,45.9654559906
66,46.4832943673,46.0984987804
67,46.5991881339,46.214392547
68,46.8737183953,46.4889228084
69,46.9892521901,46.5826679933
70,47.0966732779,46.6900890811
71,47.1076243983,46.7010402015
72,47.1499679201,46.7564800082
73,47.2615561882,46.8680682764
74,47.3281933652,46.9610476798
75,47.4225164746,47.0553707892
76,47.4280999151,47.0713897583
77,47.4869557923,47.0908638341
78,47.5269191127,47.1308271545
79,47.6187791635,47.2226872053
80,47.6336976071,47.2376056489
81,47.6336976071,47.2376056489
82,47.6336976071,47.2376056489
83,47.6555306885,47.2594387303
84,47.6585913944,47.2779733976
85,47.6585913944,47.2779733976
86,47.807771708,47.4207805239
87,47.8870718105,47.5000806264
88,47.9671042221,47.580113038
89,47.9671042221,47.582320735
90,48.0377317306,47.7472232179
91,48.0923080351,47.792587283
92,48.1046045162,47.804883764
93,48.1854187047,47.8856979525
94,48.2176159309,47.9329461645
95,48.2318273297,47.9452126603
96,48.2848833914,47.9982687221
97,48.3177230952,48.0395379747
98,48.3177230952,48.0395379747
99,48.585916242,48.432847163
100,48.7270097968,48.5739407178
101,48.786785683,48.6337166041
102,48.8264653166,48.6733962376
103,48.9155459563,48.7419481815
104,48.9544970698,48.7808992951
105,49.0006167992,48.8270190245
106,49.0006167992,48.8701061562
107,49.0010172219,48.8705065789
108,49.0801997073,49.0382610743
109,49.0815260875,49.0395874545
110,49.0976181819,49.0556795488
111,49.1155932123,49.0736545793
112,49.1386997171,49.0967610841
113,49.1950967183,49.1531580853
114,49.4113483863,49.4424811723
115,49.4946273775,49.5270303315
116,49.5631937496,49.5955967035
117,49.658050285,49.690453239
118,49.7118394578,49.7758600441
119,49.7544923108,49.818512897
120,49.8173920747,49.8814126609
121,49.8543601915,49.9183807777
122,49.8777789059,49.9417994921
123,49.8960659124,49.9600864987
124,49.9264180011,49.9904385874
125,49.938055358,50.0020759443
126,49.9397736152,50.013741576
127,50.0080693844,50.090610376
128,50.0445871199,50.1271281115
129,50.0852351036,50.1677760952
130,50.0968458725,50.1747908362
131,50.1424767651,50.2204217288
132,50.399754273,50.4776992367
133,50.4256362086,50.5035811723
134,50.6275472762,50.7054922399
135,50.6275472762,50.7077895359
136,50.7153562438,50.7955985035
137,50.7866704271,50.8669126869
138,50.7875666924,50.8678089521
139,50.8316702776,50.9146872779
140,50.9544454349,51.0374624352
141,50.9592510009,51.1412215732
142,50.9592510009,51.1412215732
143,50.9706097304,51.1525803027
144,50.9706097304,51.1525803027
145,50.9734257477,51.15539632
146,51.0009233618,51.182893934
147,51.0799644936,51.2069359546
148,51.1859453118,51.3129167729
149,51.2002914648,51.3272629259
150,51.2140228153,51.3409942763
151,51.2390526328,51.3660240939
152,51.2390526328,51.3660240939
153,51.3099829334,51.4369543945
154,51.333128437,51.4384447094
155,51.3828424274,51.4881586997
156,51.4111660517,51.5258754484
157,51.424688239,51.5393976357
158,51.4723046653,51.5870140619
159,51.4723046653,51.5870140619
160,51.4723046653,51.5899510188
161,51.5373587682,51.6550051218
162,51.5817511014,51.699397455
163,51.5845335368,51.7021798903
164,51.698413528,51.8160598815
165,51.7357720379,51.8534183915
166,51.9033707656,52.0210171192
167,51.9746653858,52.0923117393
168,51.9747456377,52.1566725152
169,52.0058218908,52.2154464222
170,52.0142271686,52.2238516999
171,52.0142271686,52.2238516999
172,52.0282480565,52.2378725878
173,52.0430195663,52.260277153
174,52.079366658,52.2966242448
175,52.0944553225,52.3117129093
176,52.0950465753,52.3123041621
177,52.0954358464,52.3126934331
178,52.0954358464,52.3126934331
179,52.2403409611,52.4575985479
180,52.3182818614,52.4910945373
181,52.3182818614,52.4910945373
182,52.3295137204,52.5023263963
183,52.3890441106,52.5564171817
184,52.3946753122,52.5620483833
185,52.4028162572,52.5701893283
186,52.4367713709,52.5701893283
187,52.5975606523,52.7309786096
188,52.6255839133,52.7590018707
189,52.6256290072,52.759153032
190,52.6256290072,52.7604024367
191,52.7502806762,52.8850541056
192,52.8403362174,52.9885700266
193,52.8403362174,52.9885700266
194,52.9088029104,53.0718702377
195,52.9114428952,53.0718702377
196,52.9268352908,53.0872626333
197,52.9317823766,53.0922097191
198,52.9354120285,53.1738159875
199,52.9354120285,53.1738159875
200,52.9429871163,53.1813910753
201,52.9429871163,53.1813910753
202,52.9429871163,53.1813910753
203,53.085769483,53.3241734421
204,53.0946643119,53.333068271
205,53.1100233471,53.3484273062
206,53.2043264316,53.425989767
207,53.2043264316,53.4474127899
208,53.2288285703,53.4719149286
209,53.2355107088,53.4785970671
210,53.237859161,53.4873960425
211,53.2454301737,53.4949670551
212,53.2617628532,53.5112997346
213,53.3264918357,53.5561964988
214,53.3353653012,53.5567877516
215,53.3409220418,53.5623444922
216,53.3889795039,53.6300951964
217,53.3889795039,53.6300951964
218,53.4180611483,53.6591768408
219,53.4182676187,53.6593833112
220,53.4213720178,53.6624877103
221,53.422296347,53.6677446382
222,53.4239377512,53.6693860424
223,53.4239377512,53.6783342047
224,53.4271692754,53.6815657289
225,53.4271692754,53.6815657289
226,53.4380687604,53.6996302485
227,53.4380687604,53.6996302485
228,53.526151598,53.7877130861
229,53.5408413308,53.8024028189
230,53.6063205336,53.8678820217
231,53.6120991101,53.8736605982
232,53.6598489577,53.9214104458
233,53.6598489577,53.9214104458
234,53.6599473255,53.9215088136
235,53.6691043784,53.9306658665
236,53.6846441748,53.9462056629
237,53.7046931162,54.0554915349
238,53.7146580386,54.0769964281
239,53.7146580386,54.0769964281
240,53.7146580386,54.0769964281
241,53.7346578282,54.0969962176
242,53.7346578282,54.0969962176
243,53.7695518,54.1318901894
244,53.7888990601,54.1512374495
245,53.7888990601,54.1512374495
246,53.7888990601,54.1512374495
247,53.7888990601,54.1512374495
248,53.7943050466,54.156643436
249,53.8074461646,54.169784554
250,53.8181280527,54.1804664421
251,53.8181280527,54.1804664421
252,53.8417673203,54.2064269502
253,53.8417673203,54.2136579819
254,53.8485932396,54.2145035078
255,53.8523505083,54.2182607765
256,53.8523505083,54.2182607765
257,53.8523505083,54.2182607765
258,53.8875022642,54.2534125324
259,53.88971135,54.2556216182
260,53.9104132816,54.2763235497
261,53.9120339028,54.277944171
262,54.017506868,54.3284526957
263,54.0184512044,54.3293970322
264,54.0389918155,54.3499376433
265,54.0920146394,54.4056285293
266,54.0989031781,54.4125170681
267,54.1031115054,54.4167253954
268,54.1434282863,54.4570421762
269,54.1446717891,54.4947756606
270,54.1789073311,54.5290112026
271,54.1805506169,54.5306544884
272,54.182161331,54.5321934301
273,54.1880225428,54.5380546419
274,54.1880225428,54.5380546419
275,54.1881025572,54.5394330353
276,54.215151962,54.5664824401
277,54.2363396481,54.5876701262
278,54.2363396481,54.5928095459
279,54.2363396481,54.5928095459
280,54.2433294473,54.5997993451
281,54.2851642609,54.6416341587
282,54.3249414366,54.6814113344
283,54.3249414366,54.6814113344
284,54.3249414366,54.6814113344
285,54.3319431409,54.6878082373
286,54.3670449327,54.7229100291
287,54.3670449327,54.7229100291
288,54.3670449327,54.7229100291
289,54.3670449327,54.7229100291
290,54.3739376585,54.7326906434
291,54.3739376585,54.7330078389
292,54.3867475669,54.7458177472
293,54.3926040456,54.751674226
294,54.4269747975,54.7860449778
295,54.4371718238,54.7962420042
296,54.4447583778,54.8038285582
297,54.4663748813,54.8254450616
298,54.4663748813,54.8254450616
299,54.5373490232,54.8964192036
300,54.547790704,54.9068608843
