Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
55,65.1749865499,57.599321805,31.8696963226,63.7723450768,49.5909778912,47.384634923
56,65.3515224072,57.6510771604,31.8825523182,63.8674311528,49.5909778912,47.4066985915
57,65.3837121353,57.7535091674,31.9110044378,63.8769903783,49.6934098983,47.4178071436
58,65.4614632429,57.9580699326,32.0265574281,63.9366589072,49.7370836258,47.4589326915
59,65.5806103948,58.1040573972,32.1550012726,64.0228454294,49.8521024013,47.5544484141
60,65.7106933992,58.1271206846,32.2022002147,64.057653874,49.9120386193,47.5902489774
61,65.9226320402,58.1471743318,32.2863549774,64.3050531824,49.939563559,47.59772027
62,66.0755393138,58.2132739393,32.5015993202,64.4881780999,49.9890291119,47.6878942502
63,66.108275707,58.2222579896,32.5109722553,64.5461995714,50.0104829232,47.6968783005
64,66.3344642342,58.3410444923,32.5844987668,64.6197260829,50.0642783418,47.7423762389
65,66.412170936,58.5240007965,32.638030464,64.6500440763,50.1701834454,47.795907936
66,66.5943575952,58.6230075414,32.7089380171,64.7930019551,50.262175251,47.8406029497
67,66.6962255093,58.7122667543,32.7104960301,64.8134833719,50.3646939915,47.8552747
68,66.7245621854,58.7544407257,32.7104960301,64.8534497656,50.3797532456,47.872483704
69,66.800399551,58.7730264971,32.7184604291,64.8972682988,50.4058441568,47.8972665655
70,66.8239367011,58.789674534,32.7184604291,64.9071471283,50.4710122827,47.8989597525
71,67.2011073163,59.0851007574,32.9718824776,65.1867186215,50.8128574901,48.3037199584
72,67.4027067316,59.0851007574,32.9872896411,65.2373415542,50.8325947625,48.3037199584
73,67.4407220364,59.1257254482,33.0546463651,65.2903351742,50.8732194534,48.3417352631
74,67.5314870588,59.1361518243,33.1332435462,65.4506857792,50.9200735205,48.3438641591
75,67.5961685072,59.160590439,33.168668796,65.5057609722,50.9445121352,48.3792894088
76,67.7037898466,59.2255704445,33.1878212029,65.5817935425,50.9574127571,48.4381522944
77,67.7972457183,59.3494997221,33.1878212029,65.5971229936,51.011607369,48.4381522944
78,67.8333056484,59.3805423042,33.2310537527,65.6215052538,51.0476672991,48.4742122245
79,67.9315990351,59.3961291431,33.2310537527,65.6215052538,51.063254138,48.5049556645
80,67.9399645492,59.4044946572,33.2310537527,65.6215052538,51.071619652,48.5049556645
81,68.1240277638,59.6401384256,33.3793237168,66.0103737335,51.1943722988,48.6213222714
82,68.1669499793,59.9045102754,33.3860462408,66.0117092046,51.218721761,48.8494944295
83,68.2312026721,59.9687629682,33.6169928436,66.0643363739,51.2774265293,48.8958833562
84,68.2621390679,59.9853327162,33.6229394854,66.1233301512,51.2939962773,48.8998408305
85,68.2663626822,59.9895563304,33.6229394854,66.3050138145,51.2982198915,48.9040644447
86,68.4327982067,60.0635583758,33.6751376255,66.3572119547,51.5090016645,48.9562625849
87,68.4747286346,60.1185280263,33.6751376255,66.5211259049,51.5478334549,49.0046220133
88,68.5142551598,60.1635942496,33.6751376255,66.5827100685,51.5478334549,49.0046220133
89,68.5388352444,60.2714576317,33.6751376255,66.635122838,51.5724135396,49.1370654801
90,68.5545277342,60.3277058806,33.7660880694,66.64932885,51.5940074994,49.2581570058
91,68.6241688254,60.3495358741,33.767962793,66.7451321464,51.6120358821,49.2655403692
92,68.6546418119,60.4185016385,33.7762535418,66.8437194654,51.6428749277,49.2655403692
93,68.6653714611,60.4462496401,33.7953179311,66.871467467,51.6660325479,49.3024958061
94,68.8486165486,60.4609629342,33.7953179311,66.8766270274,51.680745842,49.3172091002
95,69.0126631873,60.4767190846,33.7981238296,67.0647190021,51.6965019925,49.3329652507
96,69.0695730957,60.5337215564,33.8098306645,67.3647660712,51.7082088273,49.3831393194
97,69.1904875829,60.5574337667,33.9264909074,67.4740020751,51.7202425544,49.4068515296
98,69.2197176763,60.5866638601,33.9356537628,67.4740020751,51.7301710066,49.4167799819
99,69.3870888297,60.8778937853,33.9561061012,67.5454830655,51.8173898538,49.4167799819
100,69.4463178871,60.896162242,33.9895884752,67.6061396862,51.8371468519,49.4210651931
101,69.4480077133,60.9554144,34.0762173272,67.6170021841,51.8388366781,49.4227550193
102,69.4540428287,61.0207495377,34.239922486,67.6230372995,51.8388366781,49.4287901347
103,69.5544736196,61.0318215835,34.2726208598,67.6900798985,51.8715350519,49.4398621805
104,69.7604582076,61.1857614114,34.5070598625,67.7950347254,52.0038032429,49.5721303715
105,69.845295464,61.2546937338,34.5673251898,67.8169234173,52.0718713822,49.5862351967
106,69.8978179908,61.3093742138,34.5817785394,67.8313767669,52.0985949861,49.6077909854
107,70.0858149714,61.3962350856,34.6278457682,67.8817904235,52.1643100203,49.6538582142
108,70.1377266712,61.4098271551,34.6328181549,68.0431451122,52.1779020898,49.6674502837
109,70.2057451127,61.4657153565,34.6397118108,68.0522711581,52.2336762728,49.6743439396
110,70.3878656343,61.5940316904,34.8018706794,68.2318246098,52.2536379257,49.7250657077
111,70.6048527802,61.6346709622,35.0142953384,68.5311079777,52.2942771975,49.7451329486
112,70.6192155277,61.6516494004,35.0142953384,68.5560167939,52.3112556357,49.7621113868
113,70.6368283587,61.6892222608,35.0222070932,68.5838001276,52.408677464,49.7700231416
114,70.6844764482,61.7515662444,35.0948727679,68.7017964255,52.4813431387,49.8323065865
115,70.8301124289,61.8313466712,35.2186100582,68.7607020091,52.5871970938,49.8912121701
116,71.0363704703,61.8622784764,35.2676232182,68.9217357905,52.6043923602,49.9084074365
117,71.1157439657,61.8727844678,35.2676232182,68.9217357905,52.6148983516,49.9084074365
118,71.2832115888,61.9256254134,35.2676232182,68.934414589,52.6148983516,49.9776469347
119,71.3627084693,61.9425313971,35.2676232182,68.964383264,52.6318043353,50.0183648316
120,71.450993572,62.0456653388,35.2687597525,68.9676827703,52.7540615247,50.0631555946
121,71.506481698,62.0636248225,35.2695731465,69.0231708963,52.7720210085,50.0639689887
122,71.5420751283,62.0636248225,35.2869189378,69.0281583787,52.7750131773,50.0684600799
123,71.7259976098,62.1595244892,35.3614607694,69.067830133,52.8056430245,50.0990899271
124,71.9661432552,62.2059562734,35.5554086962,69.2401076816,52.8730977757,50.1455217113
125,71.9702239796,62.2059562734,35.5594894207,69.2545658409,52.8730977757,50.1496024357
126,71.978530935,62.2777345958,35.5594894207,69.2628134383,52.8853984215,50.1619030816
127,71.9979189068,62.3284603082,35.5625473656,69.2817067929,52.9047863933,50.1812910534
128,72.0317170675,62.3631856435,35.5674473022,69.3235921168,52.964115184,50.1861909901
129,72.1345767986,62.4690114922,35.640087031,69.4273508574,53.0699410327,50.2255171909
130,72.2340860675,62.5082598841,35.6570263073,69.4987366072,53.1274587381,50.2424564672
131,72.299238938,62.5095050143,35.6769078054,69.5198632356,53.1370878327,50.2499904959
132,72.3021926922,62.5124587685,35.6804825289,69.5234379591,53.1400415869,50.2535652193
133,72.4227120736,62.5393058859,35.7215028184,69.5437713215,53.2216856255,50.3152237359
134,72.4883177225,62.5815057392,35.7304899754,69.5527584785,53.2672485039,50.3242108929
135,72.4883177225,62.5815057392,35.7350895463,69.5676385229,53.2718480748,50.3288104638
136,72.4883177225,62.6359063509,35.7372094714,69.6047200462,53.3407754506,50.3746935063
137,72.662880749,62.6410533453,35.7384373073,69.7084584764,53.3407754506,50.3759213422
138,72.6822718065,62.6410533453,35.7384373073,69.7630902916,53.3407754506,50.3759213422
139,72.8416549907,62.6650912603,35.7578950283,69.9374512242,53.3494729095,50.4109400626
140,72.8681179156,62.6801925927,35.8012435138,69.9374512242,53.3859315309,50.4109400626
141,72.9242357874,62.7387564832,35.8037377759,69.9757471451,53.3859315309,50.4576299848
142,72.9911024359,62.7387564832,35.8243935847,70.0182422696,53.3859315309,50.4782857935
143,73.0579420972,62.7849758593,35.8269753092,70.0606564872,53.432150907,50.4924433146
144,73.0584239913,62.7857437276,35.8269753092,70.0662981609,53.4329187753,50.4932111829
145,73.0762352164,62.8077903174,35.8269753092,70.0890676512,53.4509919615,50.4948364249
146,73.0762352164,62.8077903174,35.8269753092,70.0890676512,53.4509919615,50.4948364249
147,73.2536943722,62.8174965516,35.8269753092,70.2503797016,53.4606981957,50.5092737311
148,73.2630601173,62.8343241589,35.8389205351,70.296738015,53.4700639408,50.5212189571
149,73.3150451956,62.8812870418,35.8389205351,70.2997952471,53.4700639408,50.5372625765
150,73.3377189916,62.9103853475,35.9707630199,70.3117048518,53.5530285108,50.5458874689
151,73.498949388,62.9103853475,36.0358274219,70.3789659691,53.5530285108,50.5458874689
152,73.5304549815,62.9460089156,36.0358274219,70.4104715626,53.5530285108,50.5458874689
153,73.5532070162,62.9846102737,36.0475597775,70.4343218891,53.6055626072,50.5576198246
154,73.5925850519,62.9971843906,36.0601191002,70.4468812117,53.6449406429,50.5701939415
155,73.6972937825,63.0486574529,36.0853343855,70.4885288609,53.6701559282,50.5964517186
156,73.7728521464,63.104976199,36.0853343855,70.5032152623,53.707987924,50.5964517186
157,73.8290235613,63.1094442322,36.0900961592,70.5035090028,53.707987924,50.6012134923
158,73.8420213621,63.1181378179,36.0900961592,70.513270338,53.7166815097,50.609907078
159,74.0068446516,63.1615697718,36.1195663675,70.5533730313,53.7216349222,50.6375468452
160,74.0374366327,63.1770567557,36.1346713647,70.6277168581,53.7522269033,50.6526518425
161,74.075046059,63.2680375444,36.137945159,70.6457167327,53.8432076919,50.6613311663
162,74.1432054505,63.2932747465,36.1435884821,70.6513600558,53.9001720742,50.6614659836
163,74.1602122165,63.303461911,36.144861783,70.6513600558,53.9103592387,50.6627392845
164,74.2076256177,63.3453247618,36.144861783,70.6771621925,53.9103592387,50.723228983
165,74.3104753985,63.3516773244,36.2930591486,70.8253595581,53.9167118013,50.7246800757
166,74.4171914693,63.3641417615,36.2945123787,70.9774287323,53.945932902,50.7261333058
167,74.4362807869,63.3836050628,36.2948863624,70.9774287323,53.9463068856,50.7265072894
168,74.4362807869,63.3836050628,36.2948863624,71.2442372944,53.9463068856,50.7338659607
169,74.4770158511,63.4034886788,36.2949035297,71.3658357304,53.9661905017,50.7634693931
170,74.4770158511,63.4057520828,36.2996844802,71.3706166809,53.9862905543,50.7657327971
171,74.4903588603,63.4060966569,36.3633616044,71.4932830528,53.9906658847,50.7660773712
172,74.4995412782,63.4060966569,36.3633616044,71.6116117959,53.9906658847,50.7660773712
173,74.5134227154,63.4060966569,36.3652651811,71.6359391608,53.9906658847,50.7836071535
174,74.6546386308,63.4551672808,36.3682623945,71.7144374205,54.0055145267,50.7984557956
175,74.6865606906,63.4711562791,36.3737988351,71.7304264188,54.0110509674,50.801429795
176,74.6956239264,63.4988916112,36.3737988351,71.7404010618,54.0181824372,50.8213156217
177,74.7032249809,63.5455686137,36.3833392614,71.7695862459,54.0656180361,50.8733971995
178,74.7218935261,63.5762081064,36.3833392614,71.7973191161,54.0962575288,50.8733971995
179,74.7494888329,63.6200008423,36.4109345681,71.8110365224,54.1676455714,50.9070370746
180,74.8011415102,63.6273607457,36.422002074,71.8663968022,54.1750054748,50.9181045805
181,74.8203051683,63.6273607457,36.4277192733,71.9058669351,54.1750054748,50.9518575141
182,74.8377501363,63.6448057137,36.4451642413,71.9233119031,54.1924504428,50.9693024821
183,74.9798147316,63.7179007456,36.4451642413,71.9852425662,54.2655454748,51.0013048131
184,75.0306563453,63.7735425875,36.4508152045,72.0111050037,54.3371566615,51.0069557763
185,75.082252838,63.7986077027,36.4508152045,72.030830238,54.353104389,51.0069557763
186,75.1247544832,63.8767444923,36.4659167672,72.0425367172,54.4312411786,51.0850925659
187,75.1919481255,63.8947593637,36.470387577,72.1174520061,54.4357119884,51.1031074373
188,75.1943592998,63.927173023,36.470387577,72.1174520061,54.4357119884,51.1031074373
189,75.3900592583,64.0501652624,36.5297767609,72.1254545406,54.6302411912,51.1111099719
190,75.4771199575,64.0787582918,36.5297767609,72.1254545406,54.6302411912,51.1111099719
191,75.4858475721,64.1117474432,36.5332161985,72.1316547332,54.6632303425,51.1145494095
192,75.5090219533,64.1176512045,36.5372864514,72.1696641979,54.6691341038,51.1204531707
193,75.5996979131,64.1379878394,36.5372864514,72.1696641979,54.6691341038,51.1204531707
194,75.6106104821,64.1396135352,36.5389121471,72.1908133864,54.6691341038,51.1235658767
195,75.6568502397,64.1403457362,36.5396443481,72.1915455873,54.6698663047,51.1242980776
196,75.6874687492,64.1459038396,36.5438315488,72.2001827138,54.6796600892,51.1284852783
197,75.6978939052,64.1459038396,36.5526467371,72.208997902,54.6884752775,51.1373004666
198,75.8010167351,64.1922705862,36.5719272557,72.2374841485,54.734842024,51.1470030925
199,75.818229521,64.2286061906,36.5719272557,72.2720047096,54.7709506272,51.1470030925
