Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.837664274844,0.837664274844,,,,,,
1,0.797121392491,0.797121392491,,,,,,
2,0.770712391821,0.770712391821,,,,,,
3,0.7569741363,0.754711976344,,,,,,
4,0.734182210873,0.733313966708,,,,,,
5,0.716309795223,0.714908385485,,,,,,
6,0.688335238039,0.686196668118,,,,,,
7,0.669126942342,0.6670115962,,,,,,
8,0.654295806762,0.652135054114,,,,,,
9,0.638465900074,0.636849883169,,,,,,
10,0.623576607026,0.621947973106,,,,,,
11,0.609393660481,0.607336924486,,,,,,
12,0.594938715954,0.593235330656,,,,,,
13,0.583565463844,0.582309866561,,,,,,
14,0.573780993531,0.57526691329,,,,,,
15,0.5673589092,0.568764204239,,,,,,
16,0.554499564204,0.555875683022,,,,,,
17,0.540244082175,0.543135604792,,,,,,
18,0.532358959551,0.533722346909,,,,,,
19,0.522179612958,0.524351574372,,,,,,
20,0.50072604932,0.514448542275,,,,,,
21,0.490417705634,0.507747262037,,,,,,
22,0.483591782651,0.503079111759,,,,,,
23,0.479628155085,0.499358198392,,,,,,
24,0.474929807731,0.486999341571,,,,,,
25,0.463850098069,0.474314467162,,,,,,
26,0.451587274136,0.459422171065,,,,,,
27,0.447737954171,0.456064834367,,,,,,
28,0.432698926689,0.442685863134,,,,,,
29,0.429316174736,0.439492533947,,,,,,
30,0.422359833804,0.433801070887,,,,,,
31,0.41869136871,0.431021948545,,,,,,
32,0.409575883346,0.42192792397,,,,,,
33,0.404255275661,0.41764904069,,,,,,
34,0.401985432153,0.414471611158,,,,,,
35,0.397522164343,0.410147455749,,,,,,
36,0.394820241151,0.406150282052,,,,,,
37,0.392812950849,0.403819816041,,,,,,
38,0.390341062488,0.401605363724,,,,,,
39,0.388332194297,0.399237212459,,,,,,
40,0.386771294711,0.398367951301,,,,,,
41,0.384182806626,0.395829163525,,,,,,
42,0.378107511237,0.38843402074,,,,,,
43,0.372280165435,0.382744996662,,,,,,
44,0.36523499617,0.371444620167,,,,,,
45,0.358872833612,0.364739606386,,,,,,
46,0.357787726996,0.364428111769,,,,,,
47,0.356829144285,0.363642891401,,,,,,
48,0.352063194307,0.359243815342,,,,,,
49,0.346850599369,0.357644193576,,,,,,
50,0.341092464578,0.349854853133,,,,,,
51,0.3383409213,0.347161909854,,,,,,
52,0.337130413279,0.345582819206,,,,,,
53,0.332114165883,0.3418403534,,,,,,
54,0.330681420527,0.340712011048,,,,,,
55,0.329571693287,0.33723016507,,,,,,
56,0.328723824798,0.336226459769,,,,,,
57,0.327680951677,0.335641010076,,,,,,
58,0.326308744381,0.333997073272,,,,,,
59,0.325681208685,0.333335361997,,,,,,
60,0.323776695229,0.331320871671,,,,,,
61,0.320372889528,0.327443867462,,,,,,
62,0.31877102684,0.326187769327,,,,,,
63,0.316595572993,0.324922459836,,,,,,
64,0.315655514465,0.324091858231,,,,,,
65,0.312513410955,0.323407705583,,,,,,
66,0.311747959392,0.321474286969,,,,,,
67,0.310764658808,0.315694735705,,,,,,
68,0.30755788648,0.310759342255,,,,,,
69,0.306571089906,0.306458563559,,,,,,
70,0.300813357335,0.298298321574,,,,,,
71,0.297105063222,0.294530492326,,,,,,
72,0.295906439432,0.29369808148,,,,,,
73,0.294429792447,0.292854907026,,,,,,
74,0.287572390735,0.28494811402,,,,,,
75,0.282560551126,0.284307903274,,,,,,
76,0.281473653125,0.283185515362,,,,,,
77,0.279487828544,0.281033273191,,,,,,
78,0.279012646534,0.28054578008,,,,,,
79,0.276310103181,0.277204925964,,,,,,
80,0.271468897119,0.272834645799,,,,,,
81,0.270531496978,0.271739373532,,,,,,
82,0.269257188719,0.270722701871,,,,,,
83,0.268289402363,0.269350163502,,,,,,
84,0.262557979955,0.268578571901,,,,,,
85,0.26129204418,0.261869648527,,,,,,
86,0.260797663025,0.261204106719,,,,,,
87,0.260182813877,0.260805450627,,,,,,
88,0.258687343042,0.260572681465,,,,,,
89,0.253839765743,0.25506988446,,,,,,
90,0.252717988126,0.253886144791,,,,,,
91,0.251879383539,0.252994741288,,,,,,
92,0.249868676023,0.252112448757,,,,,,
93,0.248521076103,0.25050286772,,,,,,
94,0.247951369501,0.250098228447,,,,,,
95,0.247275203004,0.248838123754,,,,,,
96,0.247158839407,0.248723933844,,,,,,
97,0.246940560395,0.248257200934,,,,,,
98,0.245403306681,0.246342243593,,,,,,
99,0.245334900359,0.246273253499,,,,,,
100,0.244760886362,0.245554947238,,,,,,
101,0.24479387533,0.245594579212,,,,,,
102,0.244222404656,0.245128087572,,,,,,
103,0.244348674808,0.245292338175,,,,,,
104,0.243890915317,0.244895510619,,,,,,
105,0.24378374919,0.244791592276,,,,,,
