Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.9827687235,0.98130180619,,,,,,
1,0.957817500589,0.962177968408,,,,,,
2,0.943304637372,0.940647566048,,,,,,
3,0.927071076706,0.927454765526,,,,,,
4,0.912444067685,0.913675337205,,,,,,
5,0.888705673231,0.898989820992,,,,,,
6,0.874099214372,0.878365579098,,,,,,
7,0.845998628669,0.847770734612,,,,,,
8,0.830474938496,0.82043156291,,,,,,
9,0.806137919619,0.796680214009,,,,,,
10,0.790215923753,0.782147284213,,,,,,
11,0.775610025143,0.772833373534,,,,,,
12,0.764097340587,0.761526314708,,,,,,
13,0.746283318595,0.744665749254,,,,,,
14,0.727760158651,0.729258755161,,,,,,
15,0.720172737969,0.716481832828,,,,,,
16,0.709063762343,0.704555086085,,,,,,
17,0.690673611116,0.694711703125,,,,,,
18,0.677885218228,0.685179500181,,,,,,
19,0.665113556367,0.676411598191,,,,,,
20,0.65892018738,0.668446978904,,,,,,
21,0.649073287571,0.662368970126,,,,,,
22,0.643292582322,0.653603991839,,,,,,
23,0.634910880358,0.650241649021,,,,,,
24,0.626234432099,0.640080153696,,,,,,
25,0.620803785774,0.634124853498,,,,,,
26,0.61760068058,0.628899850049,,,,,,
27,0.613486938802,0.626657458391,,,,,,
28,0.601235513917,0.620446662172,,,,,,
29,0.593366519853,0.614511984782,,,,,,
30,0.588738632483,0.606815423987,,,,,,
31,0.582211571671,0.602201627393,,,,,,
32,0.570764471163,0.599407351925,,,,,,
33,0.5634333501,0.595380079487,,,,,,
34,0.560549880065,0.592454323898,,,,,,
35,0.557367266198,0.586763852847,,,,,,
36,0.55255394126,0.578604029399,,,,,,
37,0.549550843464,0.575156847698,,,,,,
38,0.546508866271,0.568997906116,,,,,,
39,0.543709924876,0.565794321371,,,,,,
40,0.541785528806,0.556728633096,,,,,,
41,0.532279824369,0.545547326914,,,,,,
42,0.524625009589,0.537969532565,,,,,,
43,0.522700268153,0.532094414673,,,,,,
44,0.518628618313,0.528478158987,,,,,,
45,0.516174235214,0.52559094026,,,,,,
46,0.511804489518,0.520136208445,,,,,,
47,0.507620425488,0.517752818817,,,,,,
48,0.50432030836,0.514207982965,,,,,,
49,0.500855230736,0.509781066539,,,,,,
50,0.495648849973,0.506539971204,,,,,,
51,0.494112620442,0.503927262184,,,,,,
52,0.491106908259,0.49998732203,,,,,,
53,0.490224528935,0.49760995533,,,,,,
54,0.486831666103,0.496287918426,,,,,,
55,0.481837051467,0.493663786697,,,,,,
56,0.476934643519,0.488939283225,,,,,,
57,0.472380409905,0.48580312634,,,,,,
58,0.46973054679,0.483243754612,,,,,,
59,0.467712977246,0.478911524563,,,,,,
60,0.465974350884,0.473836100919,,,,,,
61,0.461080843131,0.467725020031,,,,,,
62,0.458898946076,0.464451058205,,,,,,
63,0.450533989716,0.459958934443,,,,,,
64,0.447081318863,0.455044104649,,,,,,
65,0.445230696755,0.451238878496,,,,,,
66,0.444275718973,0.448147816593,,,,,,
67,0.440717491602,0.446105372552,,,,,,
68,0.436655889548,0.442010065044,,,,,,
69,0.435723797514,0.439931562665,,,,,,
70,0.433470539827,0.436323049233,,,,,,
71,0.432469824148,0.434217293801,,,,,,
72,0.431026320259,0.433192923938,,,,,,
73,0.429578343828,0.432050174786,,,,,,
74,0.42716871016,0.430273870421,,,,,,
75,0.425721937004,0.427285462992,,,,,,
76,0.423838360358,0.426304698938,,,,,,
77,0.422483492185,0.425063720691,,,,,,
78,0.41562365436,0.421267265805,,,,,,
79,0.409899530663,0.416819079229,,,,,,
80,0.406995440554,0.41597522651,,,,,,
81,0.406011505349,0.415795683472,,,,,,
82,0.402572966491,0.412082833575,,,,,,
83,0.401504146314,0.411124365934,,,,,,
84,0.400572272428,0.409889023422,,,,,,
85,0.399310901577,0.409405969951,,,,,,
86,0.395547233764,0.406052415142,,,,,,
87,0.393226217857,0.402994012914,,,,,,
88,0.391892865926,0.402048566861,,,,,,
89,0.390737685863,0.400704351799,,,,,,
90,0.382478850272,0.39738285438,,,,,,
91,0.378372891219,0.393360183743,,,,,,
92,0.377743277727,0.392780716261,,,,,,
93,0.377464049185,0.392057631581,,,,,,
94,0.37685473762,0.383799337454,,,,,,
95,0.376197087317,0.383059482113,,,,,,
96,0.372773021864,0.378280699708,,,,,,
97,0.36914805852,0.374936648212,,,,,,
98,0.368116014748,0.373869987865,,,,,,
99,0.360920245258,0.369708555827,,,,,,
