Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
151,61.4825029914,36.4980388249,36.4980388249,61.3947610508
152,61.4876677142,36.5032035477,36.5032035477,61.3999257736
153,61.4876677142,36.5143813755,36.5143813755,61.4111036014
154,61.4883180894,36.5216446188,36.5216446188,61.4117539766
155,61.4883180894,36.5216446188,36.5216446188,61.4117539766
156,61.4942630952,36.5275896246,36.5275896246,61.4176989824
157,61.5027915237,36.5275896246,36.5275896246,61.4176989824
158,61.5255043173,36.5321566029,36.5321566029,61.4408248798
159,61.6156100191,36.6230395996,36.6230395996,61.4416021748
160,61.6252673224,36.632696903,36.632696903,61.5071107361
161,61.6656225914,36.6380320833,36.6380320833,61.5124459165
162,61.6753746848,36.7065825843,36.7065825843,61.52880319
163,61.6841176462,36.7153255457,36.7153255457,61.5375461514
164,61.6949271975,36.7866895297,36.7866895297,61.540338103
165,61.7013036665,36.7866895297,36.7866895297,61.5495093808
166,61.7273666843,36.7889049018,36.7889049018,61.5517247529
167,61.7273666843,36.7892994829,36.7892994829,61.5619625685
168,61.7273666843,36.7945439888,36.7945439888,61.5619625685
169,61.743791643,36.7945439888,36.7945439888,61.5619625685
170,61.743791643,36.7945439888,36.7945439888,61.5647969458
171,61.7491014751,36.7998538208,36.7998538208,61.5701067779
172,61.7578548642,36.7998538208,36.7998538208,61.585127217
173,61.7687297489,36.813718697,36.813718697,61.6168277907
174,61.8759258288,36.8860709609,36.8860709609,61.6630008319
175,61.8759258288,36.8860709609,36.8860709609,61.6630008319
176,61.8759258288,36.8860709609,36.8860709609,61.6758239576
177,61.9039453828,36.8860709609,36.8860709609,61.7038435116
178,61.9222481434,36.8860709609,36.8860709609,61.7038435116
179,61.9323289577,36.8902311322,36.8902311322,61.7130709131
180,61.9585033811,36.8934304036,36.8934304036,61.7130709131
181,62.0170401479,36.9519671705,36.9519671705,61.7894490165
182,62.0170401479,36.9962335322,36.9962335322,61.8364625452
183,62.0231842505,36.9989035701,36.9989035701,61.8364625452
184,62.0231842505,36.9989035701,36.9989035701,61.8364625452
185,62.0584862227,37.0342055423,37.0342055423,61.8717645174
186,62.0584862227,37.0342055423,37.0342055423,61.875882586
187,62.0584862227,37.0342055423,37.0342055423,61.875882586
188,62.2086089303,37.1746893869,37.1746893869,61.8763786253
189,62.2423147017,37.1746893869,37.1746893869,61.9100843967
190,62.2423147017,37.1836377507,37.1836377507,61.9190327605
191,62.2427508504,37.1840738993,37.1840738993,61.9245421004
192,62.2675800525,37.1848551754,37.1848551754,61.9524051781
193,62.2687897778,37.1860649007,37.1860649007,61.9536149034
194,62.2849437069,37.1860649007,37.1860649007,61.9625058523
195,62.335984345,37.1907430381,37.1907430381,62.0168371508
196,62.3611157283,37.2039282042,37.2039282042,62.0300223169
197,62.3611157283,37.2114855909,37.2114855909,62.0471970884
198,62.3751240768,37.2208634255,37.2208634255,62.0735634951
199,62.3826071754,37.2208634255,37.2208634255,62.0735634951
