Time(Iteration),CAB,LinUCB
0,2.53143269608,2.53143269608
1,4.16832266245,4.16832266245
2,5.95262484368,5.95262484368
3,7.81065268334,7.81065268334
4,9.40961966421,9.40961966421
5,10.8589694172,10.8589694172
6,12.5662947775,12.5662947775
7,13.7767505399,13.7767505399
8,14.7680120283,14.7680120283
9,15.6508400002,15.6508400002
10,16.6638934321,16.6638934321
11,17.5113922624,17.5113922624
12,18.9119180896,18.9119180896
13,19.4266930121,19.4266930121
14,20.2894461251,20.2894461251
15,21.4051722271,21.4051722271
16,22.4133928319,22.4133928319
17,23.5124498467,23.5124498467
18,24.182605672,24.182605672
19,25.0315677576,25.0315677576
20,25.5762313565,25.5762313565
21,26.1452412631,26.1452412631
22,26.7078018115,26.7078018115
23,26.9661595288,26.9661595288
24,27.6699267035,27.6699267035
25,28.3811025424,28.3811025424
26,29.1206900458,29.1206900458
27,29.6487627013,29.6487627013
28,30.1013621497,30.1013621497
29,30.7348465661,30.7348465661
30,31.0589740196,31.0589740196
31,31.4036632156,31.4036632156
32,31.6022592753,31.6022592753
33,32.0724144985,32.0724144985
34,32.5228357256,32.5228357256
35,32.9492567121,32.9492567121
36,33.1437320207,33.1437320207
37,33.7171728633,33.7171728633
38,34.2525309958,34.2525309958
39,34.5439659862,34.5439659862
40,34.988854289,34.988854289
41,35.2260427993,35.2260427993
42,35.3923948432,35.3923948432
43,35.5113000128,35.5113000128
44,35.7417439228,35.7417439228
45,35.9199770979,35.9199770979
46,36.2324580193,36.2324580193
47,36.6697499552,36.6697499552
48,36.8164702476,36.8164702476
49,37.0507239216,37.0507239216
50,37.3743387375,37.3743387375
51,37.5062844853,37.5062844853
52,37.6580349803,37.6580349803
53,37.8483901992,37.8483901992
54,38.3401393727,38.3401393727
55,38.647188139,38.647188139
56,38.8391653043,38.8391653043
57,38.8857701002,38.8857701002
58,39.0113885176,39.0113885176
59,39.2224954574,39.2224954574
60,39.5034879316,39.5034879316
61,39.5275002554,39.5275002554
62,39.654093385,39.654093385
63,40.0003000583,40.0003000583
64,40.0697175939,40.0697175939
65,40.1964208627,40.1964208627
66,40.3569639503,40.3569639503
67,40.5225256334,40.5225256334
68,40.5971407217,40.5971407217
69,40.7222923498,40.7222923498
70,40.9002906988,40.9002906988
71,41.0233309391,41.0233309391
72,41.2002471112,41.2002471112
73,41.3308904911,41.3308904911
74,41.5300212792,41.5300212792
75,41.6354597499,41.6354597499
76,41.6743655592,41.6743655592
77,42.0355683293,42.0355683293
78,42.0882289668,42.0882289668
79,42.1447283618,42.1447283618
80,42.2287241878,42.2287241878
81,42.3893710837,42.3893710837
82,42.5973262944,42.5973262944
83,42.7205466764,42.7205466764
84,42.785743407,42.785743407
85,42.9128457606,42.9128457606
86,43.0421697289,43.0421697289
87,43.1297026028,43.1297026028
88,43.2984146649,43.2984146649
89,43.3785299542,43.3785299542
90,43.4615268915,43.4615268915
91,43.5393308962,43.5393308962
92,43.6624243664,43.6624243664
93,43.7792606851,43.7792606851
94,43.8835884025,43.8835884025
95,44.0669584986,44.0669584986
96,44.423558011,44.423558011
97,44.7744602747,44.7744602747
98,44.9021469277,44.9021469277
99,45.0784145522,45.0784145522
100,45.2005647968,45.2005647968
101,45.2827119984,45.2827119984
102,45.406185522,45.406185522
103,45.5050661289,45.5050661289
104,45.6384320663,45.6384320663
105,45.6966538925,45.6966538925
106,45.7276360823,45.7276360823
107,45.8763266046,45.8763266046
108,46.0113731164,46.0113731164
109,46.2617982546,46.2617982546
110,46.308357453,46.308357453
111,46.4087149726,46.4087149726
112,46.4478588965,46.4478588965
113,46.4920803169,46.4920803169
114,46.5601522409,46.5601522409
115,46.7856243243,46.7856243243
116,46.8746876442,46.8746876442
117,47.0463087125,47.0463087125
118,47.1720700603,47.1720700603
119,47.2487335971,47.2215835105
120,47.4276296765,47.4004795899
121,47.5134667536,47.486316667
122,47.730106373,47.7029562864
123,47.847125146,47.7997042921
124,47.9141462004,47.8667253466
125,47.9984670268,47.9510461729
126,48.0320947279,47.9846738741
127,48.1762148563,48.1287940025
128,48.3670176767,48.3195968228
129,48.4886023558,48.4015818899
130,48.5740757686,48.4870553028
131,48.6791325294,48.6750476526
132,48.9420350036,48.9379501268
133,49.1098584562,49.1184980575
134,49.1930709768,49.201710578
135,49.2393422507,49.2479818519
136,49.3111006462,49.3149661487
137,49.4404489748,49.4190706102
138,49.4943692759,49.4346768914
139,49.6775351728,49.6132225791
140,49.6976229345,49.6333103408
141,49.8796188824,49.7867264526
142,49.9047595116,49.855163386
143,50.030616574,49.894467916
144,50.1692495674,50.0171222884
145,50.2552538593,50.1022879401
146,50.3608367679,50.2303165058
147,50.4863817818,50.340958211
148,50.5805588214,50.4136891205
149,50.6212896503,50.4889276401
150,50.6866634541,50.544163896
151,50.8487506219,50.6658060254
152,50.9447792065,50.7591580774
153,51.0753182288,50.938943763
154,51.2180151466,51.061442147
155,51.2684608522,51.1335733223
156,51.3465627125,51.1964203769
157,51.3986668629,51.2424478642
158,51.588312116,51.4320931174
159,51.6266718941,51.529702789
160,51.7318529229,51.6179904393
161,51.8284496727,51.7328801338
162,51.9602894927,51.8157538614
163,52.0725860522,51.9193440883
164,52.1407680154,52.011936872
165,52.1909577449,52.0924302945
166,52.3336071262,52.1793758335
167,52.3928466785,52.2386153858
168,52.426637848,52.2604021165
169,52.5368900603,52.3624520524
170,52.6629921509,52.3831450501
171,52.8002845408,52.4583029341
172,52.8229353827,52.5230108893
173,53.012538132,52.6088778275
174,53.1929819529,52.6286309204
175,53.2966055881,52.6686039347
176,53.407537527,52.8026496406
177,53.5430158113,52.9034344897
178,53.7025295584,53.0284927851
179,53.8895682872,53.1678107534
180,54.0716175374,53.2498297434
181,54.1306621698,53.270420569
182,54.3273701253,53.3302400602
183,54.5034568432,53.3731480786
184,54.6722220142,53.4305126703
185,54.848903419,53.4669012997
186,54.979294538,53.5327125931
187,55.222146503,53.5556722562
188,55.412022234,53.5876338179
189,55.6749355682,53.6249680137
190,56.080305457,53.7194693881
191,56.2247016681,53.7716714709
192,56.3732172861,53.8528394742
193,56.6068271866,53.9261029112
194,56.7207311348,53.9519383673
195,56.8372750319,53.993525494
196,57.1788462572,54.0551025209
197,57.4145197332,54.0565106173
198,57.6589770958,54.1040269313
199,57.8175818009,54.1590241651
200,58.1620950952,54.2056085253
201,58.3752098579,54.2749141629
202,58.6788293589,54.2935538032
203,58.872123863,54.3398273946
204,59.0997298667,54.344005044
205,59.3288767945,54.376864404
206,59.5020788066,54.3936141763
207,59.712385748,54.4452046012
208,59.9155345232,54.504055219
209,60.0835414214,54.5826171537
210,60.1739518096,54.5999718895
211,60.4092611943,54.6572183678
212,60.7689113538,54.6733903477
213,61.0858998874,54.6733903477
214,61.3224607725,54.7829545997
215,61.4548890757,54.8460556757
216,61.7871308319,54.9987976536
217,61.8052943731,55.0121965552
218,62.1186151198,55.0721926146
219,62.2966169111,55.1106016456
220,62.6261444029,55.1581940771
221,62.8729706767,55.2914345949
222,63.1371555991,55.3508411892
223,63.4038670021,55.3522868182
224,63.6034419604,55.4877005479
225,63.9361049421,55.5313312913
226,64.1693050988,55.6218116224
227,64.3272963522,55.7034895874
228,64.6665495943,55.7705589078
229,64.8890157377,55.8206960736
230,65.0346343568,55.871567704
231,65.1451557158,55.8977870436
232,65.3999246298,55.9887877068
233,65.771902244,56.0384268075
234,66.0122771899,56.1492128263
235,66.3789250337,56.1771431519
236,66.7858567189,56.2541482049
237,66.9292531708,56.3410810915
238,67.1237487029,56.3926072981
239,67.5370860937,56.4702375693
240,67.8694316096,56.6314286345
241,68.1161371037,56.7022268997
242,68.6166096797,56.7313602873
243,68.9213360719,56.7687561685
244,69.0829167954,56.8718609534
245,69.2494007171,56.8907086196
246,69.5524943196,56.9067368447
247,69.8194302189,56.9532706988
248,70.0905568733,56.9942868346
249,70.3918134708,57.1495167483
250,70.6796227153,57.2325899077
251,70.742152211,57.2505451287
252,71.1252145145,57.2897026563
253,71.2008183992,57.3278341803
254,71.3827015025,57.3639808014
255,71.6353240196,57.444040016
256,71.9056773906,57.4655264193
257,72.0976016696,57.5347368243
258,72.2918311496,57.55134053
259,72.5654977083,57.6524829609
260,73.1641705341,57.7253143464
261,73.3052219416,57.7915332065
262,73.613132044,57.8213866526
263,73.988451737,58.0559440534
264,74.2444195675,58.0661447405
265,74.5521457517,58.0702070133
266,74.872878447,58.137526313
267,75.0917241515,58.2260648027
268,75.3073886471,58.2260648027
269,75.5529090782,58.2528009945
270,75.7581381734,58.3108551227
271,75.8676175348,58.3562419319
272,76.4371552925,58.4290090506
273,76.700674329,58.4478151053
274,76.8560352382,58.460651372
275,76.9943500679,58.4900663527
276,77.2481619579,58.5262784731
277,77.416187695,58.5921425202
278,77.5411181471,58.6528177862
279,77.7630547774,58.7458444875
280,78.0125118916,58.8566889249
281,78.1510089822,58.8797108719
282,78.4726849399,58.9193438531
283,78.6904569566,58.9729969043
284,78.9114087681,59.0063084963
285,79.0798005352,59.0570596065
286,79.2780163483,59.1403349357
287,79.4165528157,59.1659453933
288,79.6007192622,59.1825733385
289,79.8870114852,59.2150017419
290,80.1089014874,59.2431114272
291,80.4565843062,59.2431114272
292,80.6297796561,59.2522338548
293,80.8793176165,59.2990719314
294,81.1189352863,59.372105722
295,81.2317404463,59.3905167371
296,81.3562133875,59.44231325
297,81.5960610285,59.4665147633
298,81.8326466291,59.475988336
299,82.0340771762,59.47671703
300,82.2206375295,59.5657069885
301,82.3768013345,59.60034979
302,82.5350515064,59.6446068636
303,82.8315138347,59.6991820604
304,83.1940903038,59.7503381186
305,83.4061000528,59.8597931458
306,83.6305680589,59.9152162367
307,83.7898160637,59.9558905442
308,84.1538839119,59.9603894854
309,84.3917331062,60.0634498471
310,84.729406373,60.0812191688
311,84.9661142668,60.1186054245
312,85.308988227,60.2019323775
313,85.5563384488,60.3063195877
314,86.0189112031,60.355977549
315,86.212672244,60.3984115038
316,86.4794705841,60.4507917311
317,86.6677862486,60.4987392254
318,87.0501345094,60.5485338384
319,87.3923614498,60.5824712984
320,87.517614938,60.5935327161
321,87.7615823872,60.6203871727
322,87.8860597175,60.6646355285
323,88.073247483,60.6949661374
324,88.3627685462,60.7289729084
325,88.6406866392,60.8449056004
326,88.8031052409,60.8746904486
327,88.9758764913,60.9661051307
328,89.1825483757,61.052924146
329,89.4434193159,61.054404117
330,89.6618329534,61.1366285191
331,89.7203775958,61.247419558
332,90.0564541393,61.3212531607
333,90.1869277503,61.3664923612
334,90.4047621667,61.3851675226
335,90.7288650542,61.4477285459
336,90.8696801311,61.4870164453
337,91.0756559519,61.4997880505
338,91.2589577146,61.5675158157
339,91.3942084466,61.6280617559
340,91.7501723238,61.6985022141
341,92.0400141911,61.7554987521
342,92.3075954743,61.8141089594
343,92.5418098844,61.8240573973
344,92.8985767591,61.8855259416
345,93.0383341153,61.9110909891
346,93.4137320197,61.9409503946
347,93.7503827139,61.966607051
348,94.0696784135,61.9961666745
349,94.3921281429,62.0389404976
350,94.5373123978,62.1616966433
351,94.7142971786,62.1830327007
352,94.9014596078,62.1984659423
353,95.0387909558,62.2504715771
354,95.177581194,62.2772035644
355,95.3422730569,62.3207759088
356,95.558586835,62.3748617021
357,95.7318243074,62.3779758549
358,95.9936378937,62.4038869322
359,96.2341401742,62.4939054622
360,96.3876461949,62.556267197
361,96.5311730404,62.5904118318
362,96.7455166308,62.601256926
363,97.0179496294,62.6095721036
364,97.1283126478,62.6541618237
365,97.4599228929,62.6655738146
366,97.6416197354,62.6981526229
367,97.7267398319,62.7286125842
368,97.9252472093,62.7397145647
369,98.0898013213,62.7783301997
370,98.260776645,62.8583678033
371,98.4070585473,62.8995505882
372,98.6240080728,62.9354613764
373,98.945967192,62.9728612592
374,99.4441872433,63.018048324
375,99.718558546,63.1149680079
376,100.07481904,63.2094735291
377,100.321559161,63.2251364543
378,100.592383246,63.2501625204
379,100.987113638,63.2825591083
380,101.178335685,63.3183491185
381,101.41725682,63.3466454005
382,101.631251656,63.3833671709
383,101.773529817,63.4075069782
384,102.091928065,63.4267296863
385,102.311840734,63.4541483324
386,102.517227117,63.4932152355
387,102.861506724,63.5138184496
388,103.219609584,63.5906792239
389,103.666485037,63.6002131543
390,103.934280927,63.6430103009
391,104.088901024,63.6948507277
392,104.275132922,63.7663127284
393,104.498032111,63.7758572643
394,104.690656281,63.7772000257
395,105.143377437,63.7798376457
396,105.301886957,63.8369041714
397,105.542919305,63.9407452896
398,105.814614912,63.9435919402
399,106.021213289,63.9706105716
400,106.213734577,64.0358711481
401,106.54789669,64.0952616577
402,106.853234455,64.1400186242
403,107.280165324,64.2119313108
404,107.48272703,64.2475537157
405,107.581863923,64.3278699419
406,107.836519498,64.3374709644
407,108.070783283,64.385020466
408,108.298391687,64.4491424114
409,108.729867755,64.5917622694
410,109.021917639,64.6168720591
411,109.255865971,64.652464448
412,109.502067398,64.6737390917
413,109.637299298,64.7135760614
414,109.960523326,64.7679597748
415,110.225156848,64.8283186435
416,110.476152273,64.8330090339
417,110.648930986,64.9227960819
418,110.815507819,64.9301690506
419,111.094807787,65.0223269898
420,111.288569896,65.0662658646
421,111.617597718,65.0832645923
422,111.780933854,65.1211359321
423,112.096728541,65.1654294785
424,112.376503762,65.2531539955
425,112.685149323,65.3041958044
426,113.167845025,65.3041958044
427,113.346527026,65.3240666307
428,113.696683777,65.3588162615
429,113.888849769,65.3737888787
430,114.196067411,65.3854695691
431,114.444217708,65.4149401709
432,114.673141329,65.4410178577
433,114.809611779,65.4776710248
434,115.085855753,65.5839908721
435,115.294882555,65.6273241084
436,115.473349142,65.6577668755
437,115.649585472,65.6607265059
438,115.864409303,65.687951963
439,116.059504322,65.7429662611
440,116.249810734,65.7480063632
441,116.445120412,65.7699520955
442,116.70236982,65.8099750179
443,116.875737125,65.8546764643
444,116.980285585,65.8797862391
445,117.358877445,65.9125501233
446,117.697831502,65.9857061218
447,117.900885095,66.0084781539
448,118.174929188,66.026392252
449,118.422528548,66.0503829691
450,118.662319719,66.0645396958
