Time(Iteration),CAB,CAB_original,LinUCB
0,9.44798924462,9.44798924462,9.44798924462
1,13.0583752692,13.0583752692,13.0371631034
2,16.2561413741,16.2561413741,16.8220427734
3,20.4361830009,20.4361830009,21.3998381834
4,24.0774984907,24.0774984907,25.2967999209
5,26.5719175588,26.5719175588,28.3151974081
6,28.3600364739,28.2453190209,30.4319615479
7,30.1412634764,30.0375138199,32.3939102763
8,32.3109765103,32.5111510526,34.8694739663
9,33.5000488105,33.7307049041,35.929828723
10,35.3631226139,35.8488671234,37.8063253256
11,37.0304382716,37.2541328835,39.4997969899
12,38.1360949515,38.0987293261,40.5969083475
13,39.2036101351,39.1454697064,41.6380751556
14,40.4391189661,40.2631203974,42.8908497823
15,41.1034185113,41.0202487696,43.5102159377
16,42.3566359722,42.0486990755,44.891443787
17,42.8973421059,42.6761790185,45.8385006374
18,43.8123454698,43.4374304005,46.818050938
19,44.561363456,44.0435193027,47.6014203644
20,44.9956516899,44.4258156837,48.0357085984
21,45.8774872411,45.2924511883,48.8809286342
22,46.4206839056,45.8356478527,49.5239441121
23,46.8860336055,46.3122784369,49.8711586045
24,47.3054986737,46.7476381506,50.4137486522
25,47.45649979,46.9989422651,50.7770795064
26,47.9244192338,47.3753032394,51.4263487051
27,48.2538661511,47.7047501568,51.7006753583
28,48.6406353276,48.1326958389,52.2056805256
29,48.8662065223,48.3582670336,52.4312517203
30,49.3081703919,48.9328670034,52.9615248631
31,49.6747733425,49.5422130438,53.5903778474
32,49.8796333333,49.7813399782,53.726678986
33,50.3686754115,50.2909988128,54.2495536506
34,50.6078931016,50.5302165028,54.5059836306
35,50.7651998345,50.7252642162,54.6632903635
36,51.1394641767,51.0995285585,55.1891720817
37,51.270444044,51.2305084257,55.2896786974
38,51.578215821,51.5508215717,55.6449070917
39,52.0130213728,51.9293690561,56.310705102
40,52.2573102061,52.1736578894,56.5686178634
41,52.3460088891,52.2576470976,56.6573165464
42,52.5298711558,52.4501915795,56.8710086742
43,52.866384387,52.8727554609,57.2028087702
44,52.9851877313,52.9830910647,57.3396846677
45,53.030381668,53.0282850015,57.4054858724
46,53.1591878417,53.1241879388,57.5283681118
47,53.381385819,53.3460856754,57.7599997266
48,53.6425852516,53.5496214855,57.9635355367
49,53.7655784911,53.6771501672,58.0865287763
50,53.8529838521,53.8247924395,58.1750155478
51,54.0444187482,54.0119465897,58.3721789791
52,54.2485550135,54.1257153458,58.6412085806
53,54.561871089,54.5069353229,58.9545246562
54,55.0415050108,54.9182021545,59.3657914877
55,55.1025174103,54.9781359395,59.4762066446
56,55.1488297682,55.0194456556,59.6019098597
57,55.1837849673,55.0325072855,59.6019098597
58,55.345114367,55.1773597553,59.8091563733
59,55.5813152338,55.2345219999,59.8663186179
60,55.7547667359,55.4124275411,60.03977012
61,55.8253329333,55.4207332008,60.1271652161
62,55.858113265,55.4891587163,60.1599455478
63,55.9122240327,55.5236696075,60.2008816985
64,55.9720853031,55.5924502838,60.2607429689
65,56.0716634131,55.688271135,60.3603210789
66,56.1867652803,55.7528576773,60.4754229461
67,56.2626757316,55.8287681286,60.5513333974
68,56.30097473,55.9298712205,60.5761826114
69,56.3223598943,55.9512563847,60.5975677756
70,56.4139925813,56.0428890718,60.6329888883
71,56.6287832834,56.2576797739,60.8477795904
72,56.7967350715,56.3682798824,61.0157313785
73,56.8752372352,56.4919859828,61.0942335422
74,56.8912071325,56.5692890107,61.1203722465
75,56.9417225107,56.5988396564,61.1708876247
76,56.9605136608,56.6301490662,61.1731935232
77,57.1363939875,56.666123459,61.1996347629
78,57.1940153255,56.7144659507,61.2585548077
79,57.2019835797,56.7224342049,61.266523062
80,57.2385382203,56.7517766157,61.2958654727
81,57.4172295151,56.9304679105,61.4745567675
82,57.4679021934,56.9755290712,61.4939732394
83,57.5076390596,57.0152659373,61.531675727
84,57.526058248,57.0289745807,61.5653980703
85,57.6880179071,57.1979909726,61.7344144622
86,57.6994343463,57.2055337958,61.7492961312
87,57.7408301468,57.2055337958,61.7562783564
88,57.837712695,57.2970922762,61.8431348062
89,57.9107493952,57.3701289765,61.8510491913
90,58.1239678022,57.5463412403,62.0642675983
91,58.1936799076,57.626729921,62.1339797037
92,58.3295754376,57.762625451,62.2827677941
93,58.362133798,57.7951838114,62.3153261546
94,58.3804185977,57.8034427628,62.3404469292
95,58.381779811,57.8048039761,62.3418081425
96,58.3917156898,57.8291217661,62.3517440213
97,58.435892697,57.8732987733,62.3959210285
98,58.4394461028,57.8766770827,62.4011663564
99,58.5137242687,57.9169559416,62.4754445223
100,58.5617744571,57.9650061301,62.5298520702
101,58.5617744571,58.0577220772,62.6221856222
102,58.5794870857,58.0754347058,62.6705724229
103,58.6213183506,58.0960413042,62.6911790213
104,58.6693505401,58.1440734938,62.7392112108
105,58.7040830858,58.1788060394,62.7739437564
106,58.8410093529,58.2012093182,62.9134026059
107,58.866340868,58.2265408332,62.9368963136
108,58.9067093856,58.2669093509,62.9772648312
109,58.9095840879,58.2697840531,62.9801395335
110,58.9578788709,58.2939252097,63.0167237025
111,58.9732660257,58.3035689349,63.0194993335
112,59.0094980049,58.3398009141,63.0770573169
113,59.0094980049,58.3398009141,63.0770573169
114,59.0094980049,58.3398009141,63.0770573169
115,59.0094980049,58.3548784073,63.0770573169
116,59.0130015496,58.3548784073,63.0787442734
117,59.1321508061,58.4740276638,63.1978935298
118,59.1485766548,58.4904535125,63.2143193786
119,59.1599174851,58.4991536224,63.2872683969
120,59.1599174851,58.4991536224,63.2872683969
121,59.2095793991,58.5208536225,63.2889801693
122,59.2095793991,58.5281546315,63.2889801693
123,59.2390545227,58.5409554491,63.3184552929
124,59.2390545227,58.5409554491,63.3184552929
125,59.2434930704,58.5578688812,63.3228938407
126,59.2576344904,58.5788805393,63.3370352606
127,59.2588452804,58.5945002622,63.3370352606
128,59.2668429386,58.6024979204,63.3450329188
129,59.3578881458,58.8516532861,63.5786324697
130,59.4446249861,58.9411303461,63.6669275326
131,59.4446249861,58.9411303461,63.6669275326
132,59.6780640277,58.9687874278,63.682701401
133,59.7067100972,58.9974334974,63.7113474705
134,59.7067100972,58.9974334974,63.7113474705
135,59.7220109924,59.0127343925,63.7266483656
136,59.7479184048,59.0380070294,63.7300382181
137,59.90743749,59.2417095471,63.9010694848
138,60.0106332539,59.2538450264,63.9920659441
139,60.0118222288,59.2550340012,63.993254919
140,60.0180896094,59.2587585895,63.993254919
141,60.0203219883,59.2609909684,63.993254919
142,60.0203219883,59.2609909684,63.993254919
143,60.0278097286,59.2672034699,64.0007426592
144,60.080553653,59.3117660732,64.0487924191
145,60.080553653,59.3117660732,64.0487924191
146,60.0846450136,59.3134510709,64.0528837797
147,60.0846450136,59.3134510709,64.0528837797
148,60.0846450136,59.3248126634,64.0528837797
149,60.1054196503,59.3293307537,64.0736584163
150,60.1168559345,59.3341308684,64.0850947006
151,60.120805137,59.3485845665,64.1001773265
152,60.120805137,59.3542460571,64.1066853034
153,60.130197779,59.3636386992,64.1160779454
154,60.1385809056,59.3720218257,64.124461072
155,60.1451512264,59.5192048654,64.1310313928
156,60.1498561969,59.5239098359,64.1357363633
157,60.1890652679,59.5543114545,64.1799093028
158,60.1944601074,59.5543114545,64.1853041423
159,60.2099782805,59.5698296276,64.1853041423
160,60.2099782805,59.5765348615,64.1920093761
161,60.2247842184,59.5765348615,64.2068153141
162,60.2322160726,59.5839667156,64.2142471682
163,60.2322160726,59.5839667156,64.2142471682
164,60.2322160726,59.5919038373,64.2142471682
165,60.2322160726,59.5919038373,64.2142471682
166,60.2407828563,59.6017710111,64.2179600591
167,60.2407828563,59.6017710111,64.2179600591
168,60.2491887247,59.6142033871,64.2263659275
169,60.2526574084,59.6176720708,64.2298346112
170,60.2526574084,59.6276283049,64.2298346112
171,60.2526574084,59.6276283049,64.2298346112
172,60.2544866899,59.6322437014,64.2298346112
173,60.2803017561,59.6619531297,64.2556496774
174,60.3351627345,59.7168141081,64.3314473102
175,60.3825410405,59.7692270015,64.3788256162
176,60.3852012987,59.7692270015,64.3814858744
177,60.4109651357,59.7749205286,64.4072497114
178,60.4109651357,59.7749205286,64.4072497114
179,60.4128164132,59.7767718062,64.4091009889
180,60.4128164132,59.7767718062,64.4091009889
181,60.4128164132,59.7767718062,64.4091009889
182,60.4207230814,59.8051741964,64.421326158
183,60.4207230814,59.8051741964,64.421326158
184,60.5256877904,59.9147458697,64.526290867
185,60.5256877904,59.9147458697,64.526290867
186,60.5286743259,59.9214915818,64.5292774024
187,60.5286743259,59.9236750609,64.5292774024
188,60.5286743259,59.9288191146,64.529406968
189,60.5368747583,59.9299948787,64.5359282242
190,60.5368747583,59.932873295,64.5388066405
191,60.5460894802,59.9366728743,64.5693680812
192,60.5460894802,59.9366728743,64.5823121797
193,60.5460894802,59.9366728743,64.5823121797
194,60.5460894802,59.9366728743,64.5997846306
195,60.5460894802,59.9409270303,64.5997846306
196,60.6013098714,59.9961474215,64.6540859051
197,60.6013098714,60.0156192233,64.6540859051
198,60.6025369985,60.0168463504,64.6553130322
199,60.6025369985,60.0217050319,64.6553130322
