Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,CAB_cbjCoTheta,CAB_cbijCoTheta,,,,,,
0,0.968952332755,0.950776850272,0.950776850272,0.954723805637,0.950776850272,0.950776850272,,,,,,
1,0.936005212509,0.929267943354,0.911985762959,0.928217636533,0.923630960827,0.925194503026,,,,,,
2,0.9095660001,0.888840431873,0.880916326257,0.905732481966,0.896330469089,0.891341823452,,,,,,
3,0.883741894612,0.863895228162,0.84862815654,0.880637942211,0.867931565787,0.864692556474,,,,,,
4,0.8637430992,0.836433961277,0.829406819546,0.849459286846,0.847870978552,0.841042090614,,,,,,
5,0.846148639825,0.817529309493,0.811941117076,0.820263688159,0.822417838489,0.813031054856,,,,,,
6,0.823891217794,0.78885198915,0.784496784867,0.803358098311,0.802461252579,0.791166070967,,,,,,
7,0.801133872387,0.764819676413,0.758911461245,0.784418528042,0.780605095394,0.772737709155,,,,,,
8,0.77100534929,0.747581017142,0.740386808212,0.765765749375,0.767698069419,0.749800639683,,,,,,
9,0.749511939974,0.730380609995,0.724094691726,0.749150131321,0.743125674605,0.72563122881,,,,,,
10,0.719598672521,0.697564148643,0.699007836271,0.723092261238,0.72368734693,0.704020115921,,,,,,
11,0.707158110658,0.679589611958,0.685116106277,0.706119548264,0.709662205396,0.694587997577,,,,,,
12,0.682413806015,0.658046496358,0.66905538634,0.689728950217,0.692271313962,0.678884921569,,,,,,
13,0.669526620553,0.648163618427,0.661922729554,0.678593146461,0.679574342393,0.665031540146,,,,,,
14,0.649268091903,0.634252049922,0.646143942434,0.66397648708,0.670179682937,0.650756549111,,,,,,
15,0.637488233591,0.624779671854,0.635887908899,0.652805398865,0.662910921022,0.642705238469,,,,,,
16,0.630130032027,0.618162066722,0.627287850364,0.638841166044,0.646915715873,0.624439057633,,,,,,
17,0.621292248038,0.609494593394,0.621443778973,0.627922553239,0.631485109928,0.615312884866,,,,,,
18,0.610468101142,0.591537302457,0.612769516651,0.612974819774,0.616167967287,0.600067783554,,,,,,
19,0.598496290346,0.580204855663,0.605644213373,0.601098372886,0.609272139312,0.592323221123,,,,,,
20,0.592026055668,0.57036473235,0.597682091581,0.596241948992,0.602272911145,0.587020118425,,,,,,
21,0.579646712435,0.561261705352,0.59213496882,0.584293116814,0.588585674132,0.57116404866,,,,,,
22,0.571582821111,0.555884654264,0.58349106139,0.577208322069,0.580437446303,0.56380895828,,,,,,
23,0.562848297797,0.548692092396,0.576281177818,0.568467303147,0.56946798447,0.552983758931,,,,,,
24,0.556163569593,0.537969204206,0.571986479981,0.562424895587,0.559903908584,0.540554825002,,,,,,
25,0.545847801509,0.529952050982,0.562601645556,0.549146410117,0.553240956091,0.533861143345,,,,,,
26,0.531301581099,0.521342878516,0.556439789321,0.536738525325,0.541744411912,0.526260133032,,,,,,
27,0.519902489914,0.510327027052,0.550286037065,0.528917767972,0.532801403289,0.517022935026,,,,,,
28,0.512510117672,0.497848948214,0.542857072498,0.515162396627,0.515162532365,0.500293977981,,,,,,
29,0.509138902619,0.492346315868,0.537748997896,0.509840168182,0.508597905722,0.498774515279,,,,,,
30,0.495948624358,0.486173445892,0.526191459114,0.495497043793,0.500095416598,0.484193209984,,,,,,
31,0.493868289207,0.480977110558,0.523579316794,0.490798069748,0.495812735203,0.478575866231,,,,,,
32,0.48800823216,0.477067933731,0.51276835675,0.482730478654,0.489482959037,0.472518682412,,,,,,
33,0.485787903683,0.472641999034,0.509126372071,0.475152825089,0.483564307168,0.464584160825,,,,,,
34,0.481472271616,0.468606739201,0.507214182345,0.47125990708,0.478190648117,0.461057453872,,,,,,
35,0.4774840062,0.46399788125,0.502691008233,0.46739269758,0.472998539333,0.456649784297,,,,,,
36,0.474576603862,0.459843075782,0.499623553043,0.464280462406,0.464625407088,0.450225321331,,,,,,
37,0.470982088935,0.456772913543,0.497706963526,0.460540175377,0.461502707537,0.44889007751,,,,,,
38,0.46503396777,0.447412749198,0.494046868674,0.454355073234,0.457077606641,0.439704392181,,,,,,
39,0.462376996906,0.440523874907,0.492791000784,0.449058924137,0.449624913707,0.434761246091,,,,,,
40,0.459472705664,0.429499208651,0.491289564053,0.443966612312,0.445534584686,0.431414651281,,,,,,
41,0.454896498902,0.42754590629,0.487724611659,0.439587469779,0.441645906814,0.427308511064,,,,,,
42,0.451331470244,0.422626057826,0.482900069293,0.436201993778,0.438284234535,0.422684917744,,,,,,
