Time(Iteration),CAB,CAB_original
0,7.15058303405,7.15058303405
1,13.0794248105,13.0794248105
2,17.9311558718,17.9311558718
3,23.280415314,23.280415314
4,28.0715265638,28.0715265638
5,32.5372344966,32.5372344966
6,37.2935676564,37.2935676564
7,41.6525096448,41.6525096448
8,46.0120961054,46.0120961054
9,49.9343805072,49.9343805072
10,53.3102282294,53.3102282294
11,56.6698134365,56.6698134365
12,59.7025142134,59.7025142134
13,62.7349955481,62.7349955481
14,65.2171310036,65.2171310036
15,67.603040491,67.603040491
16,69.8924977874,69.8924977874
17,72.415203922,72.415203922
18,74.2363638273,74.2363638273
19,76.0484681211,76.0484681211
20,77.3456387414,77.3456387414
21,78.883634621,78.883634621
22,80.3872295577,80.3872295577
23,82.3391083528,82.3391083528
24,84.1344541431,84.1344541431
25,85.5393792891,85.5217142655
26,86.6237233788,86.6060583552
27,87.8475804528,87.8299154292
28,88.6045112682,88.4530085869
29,89.4093102026,89.2578075212
30,90.5276301255,90.4536184129
31,91.7142983532,91.6688646945
32,92.8272924377,92.781858779
33,93.5799564646,93.5804451309
34,94.7721622108,94.7131822296
35,95.7991785881,95.6966286329
36,96.7951408976,96.6754708508
37,97.5528608088,97.5311265953
38,98.7583980031,98.7366637896
39,99.3078472774,99.3174550222
40,99.9337026835,99.9724791598
41,100.642335881,100.579748911
42,101.186821758,101.124234788
43,101.890004725,101.827417755
44,102.74202186,102.641800798
45,103.527802114,103.341957042
46,104.134291698,103.958508502
47,104.618782182,104.465637054
48,105.220541145,105.066559139
49,105.903409355,105.749427348
50,106.331350725,106.170930321
51,106.803656405,106.643236
52,107.33923,107.139212353
53,107.708661025,107.480107977
54,108.391943879,108.163390831
55,109.26805181,109.00467334
56,109.89544254,109.637455829
57,110.383963575,110.133720535
58,111.011499369,110.78492927
59,111.42084805,111.277455024
60,111.939784154,111.784777255
61,112.468669981,112.322075236
62,113.177262726,113.062873525
63,113.694760303,113.580371102
64,114.298491446,114.18532864
65,114.938975747,114.846474618
66,115.347042418,115.254541289
67,115.832124702,115.739623573
68,116.282975262,116.179259793
69,116.897111378,116.728630652
70,117.383849494,117.180713511
71,118.016135159,117.812999177
72,118.442740419,118.239604437
73,118.818940726,118.628362393
74,119.305069616,119.018963196
75,119.768166859,119.51462703
76,120.535326311,120.231509336
77,121.008354308,120.704537333
78,121.308300431,120.899235815
79,121.56312481,121.203705397
80,122.052819236,121.784591096
81,122.601400113,122.099239242
82,122.786726407,122.237262854
83,123.272812985,122.638935217
84,123.892050158,123.123727567
85,124.125971176,123.327693164
86,124.539031101,123.603297833
87,124.962367329,123.918846999
88,125.351513346,124.228355417
89,125.562968773,124.439810845
90,125.892118127,124.613173913
91,126.151522184,124.832801842
92,126.555492279,125.119641279
93,126.748595306,125.357320736
94,127.054960512,125.648351793
95,127.235691373,125.801382731
96,127.710206397,126.117041254
97,128.073017202,126.373761024
98,128.403517922,126.648999963
99,128.672154948,127.064505448
