Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
42,73.6171972639,30.5779851966,40.2668459171,76.3175617655
43,73.9386804857,30.6408005514,40.2775043644,76.4484133354
44,74.314322297,30.7966755936,40.3142897855,76.9146714994
45,74.6699407925,30.8018780994,40.3659462934,77.4312582625
46,74.8712275426,30.8018780994,40.3659462934,77.7637235832
47,75.1184088172,30.8131660429,40.3659462934,77.9467937345
48,75.1512562596,30.8218283139,40.3743746473,78.3068518093
49,75.3486483993,30.8433599574,40.6136230365,78.7603988528
50,75.618669498,30.9387526132,40.6725756817,79.4829606589
51,75.7615947487,30.9407715556,40.6745946241,79.9362959785
52,75.8444139452,30.954576102,40.7435193156,80.3320396514
53,76.2766456266,30.9739736037,40.8406999224,80.4523677683
54,76.6675180663,30.9832671715,40.8718469768,80.6000351025
55,76.9148607644,30.9940031333,40.8825829386,81.2126065602
56,76.9933578183,30.998401629,40.9213811229,81.6161077186
57,77.2361375827,31.0173429402,41.0855971027,81.7732020498
58,77.4349751755,31.0440223239,41.1337850783,82.0324359561
59,77.6263881555,31.1082220222,41.1822611388,82.2099144114
60,77.8286144182,31.1381455335,41.2576469887,82.3353629087
61,78.1224656437,31.1566107863,41.2925263512,82.3821207122
62,78.3467044392,31.1641930894,41.3524774874,82.4613576692
63,78.6403113351,31.2031571203,41.3847876056,82.7045018709
64,79.164206867,31.2081447642,41.4367187924,82.982995707
65,79.2560704957,31.2418154888,41.452769728,83.3408839245
66,79.3802763885,31.2513508013,41.4565165592,83.4205352529
67,79.3880832286,31.2547420591,41.5142569231,83.4845173753
68,79.5905431122,31.2547420591,41.5515317908,83.5857207447
69,79.9263827092,31.3561255557,41.6210375582,83.7927902649
70,79.9884689091,31.362007534,41.6269195365,83.8407399652
71,80.0071149588,31.3630011832,41.6455655862,83.9789183168
72,80.1443950395,31.3670587052,41.7122382644,84.1537286826
73,80.2601048716,31.386743688,41.7305899945,84.1626372939
74,80.3516057952,31.4113277289,41.7551740354,84.2995532013
75,80.6379653414,31.4115139511,41.761656239,84.7304342011
76,80.7174011399,31.420871329,41.7734689821,84.854172525
77,80.774144548,31.420871329,41.7734689821,85.1633339299
78,80.9697727974,31.4250168044,41.8119662451,85.3034145791
79,81.0539960872,31.4266838494,41.8366628579,85.3648033295
80,81.2271714438,31.4266838494,41.8366628579,85.4572221496
81,81.4740713244,31.4472472322,41.8442642812,85.6346918432
82,81.5467001656,31.45137042,41.9769930978,85.6886476046
83,81.7656294042,31.4643127412,42.0013158624,85.877462782
84,81.9041056559,31.5054017383,42.0636860474,86.1071712428
85,82.0193136413,31.5054017383,42.0636860474,86.168148148
86,82.1304830099,31.5463821428,42.182914441,86.3441316439
87,82.1540251569,31.5536215141,42.2053654924,86.3441316439
88,82.2119740075,31.5556539229,42.2053654924,86.6640572917
89,82.2295752787,31.5556539229,42.2429087206,86.6664528866
90,82.2467999838,31.5597553781,42.2470101757,86.7225913018
91,82.3012056804,31.5597553781,42.2470101757,86.7965175583
92,82.3149810962,31.5597553781,42.2662098435,86.8337691559
93,82.3487678238,31.5604949265,42.266949392,86.955045928
94,82.5700381866,31.6402117201,42.2673079051,87.0464986044
95,82.6646449379,31.7128018717,42.3276702236,87.2531062303
96,82.6890824144,31.7607916234,42.3293063919,87.2961555942
97,82.7436593229,31.7607916234,42.3293063919,87.2961555942
98,82.7985059479,31.7989867708,42.3829710236,87.3445715976
99,83.0347181288,31.801994913,42.3859791658,87.3445715976
100,83.0540082793,31.8241603326,42.4052693162,87.4107046115
101,83.0987340511,31.8241603326,42.4052693162,87.4107046115
102,83.1099228728,31.855350217,42.4105914319,87.4562707
103,83.1198669707,31.8751955858,42.4287243543,87.471995947
104,83.1627032659,31.8879511693,42.4414799378,87.4793549132
105,83.317590475,31.8879511693,42.4414799378,87.7274188434
106,83.3601969442,31.8914075715,42.4645718944,87.7704282392
107,83.4003490007,31.8914075715,42.4645718944,87.8105802956
108,83.4003490007,31.8914075715,42.4645718944,87.8105802956
109,83.4904281711,31.9293494257,42.4925124805,87.8485333658
110,83.577805791,31.9606718166,42.5436520581,88.0246227519
111,83.6076698018,31.9819017455,42.5436520581,88.0938686745
112,83.6890094261,31.9835909038,42.5495985449,88.1781118059
113,83.7013015515,32.0081969156,42.5618906703,88.2031783869
114,83.7371825703,32.0081969156,42.5850650636,88.2452691462
115,83.9012754797,32.0264448376,42.6314023881,88.3686662136
116,83.9028931803,32.0280625382,42.6559147508,88.3931785762
117,83.9411360622,32.0386892679,42.6937133814,88.4772027403
118,83.9778959304,32.0386892679,42.6937133814,88.4772027403
119,83.9945477848,32.0386892679,42.6937133814,88.4772027403
120,84.0755058618,32.0415115013,42.7006083912,88.4869199835
121,84.0755058618,32.1075978855,42.700837876,88.4869199835
122,84.1552508901,32.1075978855,42.7546677861,88.4879511715
123,84.1677676506,32.1161412095,42.8011441617,88.6076875286
124,84.1717984734,32.1201720322,42.8151456666,88.625704059
125,84.2045997806,32.1281045562,42.8230781906,88.7031546454
126,84.2143674338,32.1281045562,42.8230781906,88.7031546454
127,84.2143674338,32.1408857645,42.8573433226,88.7070498409
128,84.2842707024,32.1625136846,42.8992983287,88.8357908098
129,84.319163482,32.1813543841,42.8992983287,88.8572636276
130,84.3976307288,32.1842483932,42.9131305309,89.0428311927
131,84.4956049571,32.1967674633,42.9256496009,89.1231504763
132,84.5105696811,32.3048142635,43.0336964012,89.3840768968
133,84.5292433644,32.3048142635,43.0523700844,89.3840768968
134,84.5292433644,32.3048142635,43.0523700844,89.38910067
135,84.5645800814,32.3358996806,43.055235329,89.6697987938
136,84.5965586025,32.3501206715,43.0997627594,89.6933146431
137,84.6806719277,32.3501206715,43.0997627594,89.7217174093
138,84.7002267628,32.3501206715,43.1128072441,89.7748121653
139,84.7002267628,32.3501206715,43.1128072441,89.7748121653
140,84.7643189731,32.3647754619,43.1454488937,89.8039759209
141,84.84276542,32.3647754619,43.1454488937,89.8824223678
142,84.9016139518,32.4069016525,43.1456638921,90.0162214567
143,85.0542226372,32.4069016525,43.2575766591,90.0593000208
144,85.1768169389,32.4246188834,43.2807900788,90.266684577
145,85.2174261713,32.4391389772,43.2953175604,90.2904883309
146,85.2873263578,32.4980796066,43.3119240392,90.3170916831
147,85.2908117041,32.5015649529,43.3125473008,90.371506615
148,85.326056896,32.5020353729,43.3332134346,90.3921727488
149,85.4130957072,32.5155809556,43.3533012156,90.398714947
150,85.525051934,32.6016665372,43.3825563597,90.4804431319
151,85.5432534767,32.6040098729,43.3848996955,90.4911891105
152,85.5886331622,32.6220916295,43.402981452,90.5546026165
153,85.6076829878,32.6278310618,43.4497339053,90.5755744013
154,85.6317182334,32.6293448606,43.4512477041,90.6203904222
155,85.6593929968,32.6331853275,43.4512477041,90.6203904222
156,85.8073168195,32.6331853275,43.4684394229,90.9371487783
157,85.8515516902,32.6490657192,43.4855712013,90.9545374579
158,85.9122336789,32.7433820368,43.4947291432,90.9636953998
159,85.9555965969,32.7828723793,43.5305245473,90.9711724954
160,86.0169992928,32.7828723793,43.5754692844,90.9758721811
161,86.0441520642,32.793628922,43.5754692844,90.9773806711
162,86.053147715,32.7973210948,43.5791614572,91.0137959079
163,86.0992323559,32.8079335802,43.5865182588,91.0250138601
164,86.0992323559,32.8079335802,43.5938621145,91.055250679
165,86.1127620031,32.8214632274,43.6073917617,91.0862269017
166,86.1432260196,32.8235162321,43.6073917617,91.1058344705
167,86.1804684134,32.8428067598,43.6253436278,91.1331546339
168,86.208417143,32.8436454322,43.6283227333,91.1361337394
169,86.208417143,32.8436454322,43.6283227333,91.1652742592
170,86.2562854427,32.8716680805,43.6830569903,91.2008560603
171,86.3159723067,32.8734097385,43.6847986484,91.2103914291
172,86.3467463722,32.8734097385,43.6896643394,91.2152571201
173,86.3705448867,32.8736544289,43.6899090298,91.2155018105
174,86.4191689544,32.8943428561,43.6975975377,91.244490868
175,86.4554027398,32.8975868874,43.700841569,91.2591857931
176,86.5429694591,32.8977792988,43.7010339804,91.2701241831
177,86.5958853381,32.9321677618,43.7408069077,91.2714385605
178,86.6222046551,32.9425034694,43.7444972207,91.2932704134
179,86.6244636575,32.9447624718,43.7544233418,91.3242088833
180,86.6315684661,32.9447624718,43.8154290058,91.3257391628
181,86.7049276999,32.957796187,43.8154290058,91.3257391628
182,86.7330218677,32.957796187,43.8156662441,91.3418803108
183,86.7566620552,32.9663788865,43.8225590204,91.3725512027
184,86.8014043254,32.9832220967,43.8261136298,91.4111649649
185,86.8014043254,32.9832220967,43.8261136298,91.4374228776
186,86.8715850639,33.0138701291,43.8526172706,91.4455040657
187,86.8900376637,33.0404159401,43.8710698703,91.4639566654
188,86.8956410421,33.0410941244,43.9120055607,91.4967478297
189,86.9312810509,33.0433907726,43.9143022089,91.5005622568
190,86.9349485944,33.0470583161,43.9143022089,91.5005622568
191,86.9671265551,33.0595622048,43.9475005879,91.5005622568
192,86.9671265551,33.0625381114,43.9504764945,91.5035381633
193,86.9671265551,33.1926157013,43.9504764945,91.5035381633
194,86.9671265551,33.1968432732,43.9504764945,91.504350181
195,86.9968534496,33.1968432732,43.9768024024,91.5512028111
196,87.0027354278,33.1968432732,43.9768024024,91.5570847894
197,87.0142871081,33.2062426351,43.9823842814,91.5710297226
198,87.0142871081,33.2062426351,43.9823842814,91.5710297226
199,87.0456453331,33.2082550061,43.9895580592,91.5927880666
