Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
108,57.4366232004,90.0351730861,57.5073827914,67.1823269644
109,57.4509037471,90.0820996229,57.5216633381,67.2205218864
110,57.5381618921,90.4733690547,57.6089214831,67.2808513848
111,57.5796574109,90.7712783106,57.6504170019,67.402585744
112,57.584383383,90.8935267334,57.655142974,67.4278870402
113,57.6111341539,91.4627125241,57.6818937449,67.5204914931
114,57.6187476593,91.7311939556,57.6895072503,67.5491572988
115,57.6541460627,92.0801007998,57.728451326,67.5530115411
116,57.6541460627,92.2360240898,57.728451326,67.5679349052
117,57.7022342589,92.29952822,57.7333838907,67.5796946736
118,57.7348275719,92.4427847749,57.7714840549,67.6052929829
119,57.7727950514,92.7874280293,57.8094515344,67.7006026354
120,57.8138584763,92.8478825717,57.8505149593,67.7778094539
121,57.8138584763,93.1041761812,57.8505149593,67.7971794113
122,57.8258065345,93.3273553341,57.8624630175,67.8091274695
123,57.8446982609,93.5016187101,57.8813547439,67.8232375302
124,57.8687315903,93.7085290239,57.8990002424,67.83272491
125,57.8881824043,93.9070842499,57.9184510563,67.852175724
126,57.8975805578,94.1661528169,57.9278492098,67.8798911742
127,57.97756878,94.4094049929,58.0078374321,67.9511453667
128,57.97756878,94.5956409359,58.0078374321,68.0094779936
129,58.0105320211,94.8840660246,58.0408006731,68.0424412346
130,58.0771548221,95.0794533291,58.0911343099,68.0628211933
131,58.0872355725,95.1090448966,58.1012150603,68.0729019437
132,58.0872355725,95.1729292687,58.1282892439,68.0912535907
133,58.0960921915,95.2390107137,58.1371458629,68.0912535907
134,58.1094984288,95.6140606576,58.1505521001,68.104659828
135,58.1192454352,95.7226079654,58.1602991065,68.1144068344
136,58.1330841032,95.8101658169,58.1741377746,68.1282455024
137,58.1352169623,95.8347264777,58.1762706337,68.1338732453
138,58.1419583624,95.9278707512,58.1830120338,68.1338732453
139,58.1550209161,95.9738406263,58.2272835483,68.2191811298
140,58.1760654147,95.9977200961,58.233598456,68.2385203183
141,58.1793345228,96.1857931011,58.2368675641,68.3320597472
142,58.2226993513,96.2954685208,58.2802323926,68.3548152386
143,58.2226993513,96.4417262422,58.2802323926,68.3548152386
144,58.2233154895,96.6773027429,58.2808485308,68.3554313768
145,58.2358825956,96.7580855385,58.2934156369,68.3810866495
146,58.2358825956,96.9407901667,58.2934156369,68.3810866495
147,58.2535693965,97.0098835229,58.3111024378,68.3884730092
148,58.2540389079,97.1080198567,58.3115719492,68.3889425207
149,58.2540389079,97.3571103116,58.3115719492,68.4324449
150,58.2540389079,97.3944910422,58.3115719492,68.4587825718
151,58.2667035207,97.4763179046,58.324236562,68.4760360245
152,58.346502484,97.7695330913,58.4040355253,68.4760360245
153,58.3545430954,97.862788858,58.4120761367,68.4840766359
154,58.3545430954,98.0227299257,58.4120761367,68.5040515285
155,58.3684128455,98.1153651204,58.4259458868,68.5071452961
156,58.3919247958,98.279908336,58.4284455726,68.5178319054
157,58.4009251561,98.519426384,58.4399717821,68.5268322658
158,58.4009251561,98.6453231035,58.4399717821,68.6018819596
159,58.4177330258,98.7247470376,58.4567796518,68.6212357074
160,58.4287547106,98.854823831,58.4678013366,68.6322573921
161,58.4287547106,99.0690130579,58.4678013366,68.6322573921
162,58.4729821275,99.1882619253,58.5120287535,68.709136412
163,58.4772813721,99.5262856195,58.5163279981,68.7134356565
164,58.4772813721,99.5662102439,58.5163279981,68.7134356565
165,58.4772813721,99.6638120022,58.5163279981,68.7134356565
166,58.4772813721,99.6981171388,58.5163279981,68.7258019601
167,58.4772813721,99.7644009668,58.5163279981,68.7258019601
168,58.4772813721,99.8658210248,58.5163279981,68.7258019601
169,58.4848593091,100.122942034,58.5239059351,68.7258019601
170,58.498724874,100.217612442,58.5377715,68.7432748797
171,58.5023262114,100.307588148,58.5413728374,68.8069927783
172,58.5079890955,100.334290919,58.5470357216,68.8126556625
173,58.514857684,100.486885981,58.55390431,68.819524251
174,58.5202095161,100.538695303,58.5592561421,68.822033946
175,58.5306200121,100.623386663,58.5696666381,68.832444442
176,58.5306200121,100.716938604,58.5696666381,68.8505415489
177,58.5379619888,100.772341312,58.5770086149,68.861854995
178,58.5379619888,100.80864187,58.5770086149,68.8665100336
179,58.5764870361,100.886051983,58.6155336622,68.905035081
180,58.6006717006,100.995500757,58.6397183266,68.9199841098
181,58.6043044185,101.142198098,58.6433510445,68.9236168277
182,58.6043044185,101.329675036,58.6433510445,68.9862818032
183,58.6043044185,101.44623416,58.6433510445,68.9862818032
184,58.6043044185,101.497218116,58.6570255234,69.0065981852
185,58.6128507592,101.509639289,58.665571864,69.0096273447
186,58.6128507592,101.608279886,58.665571864,69.0096273447
187,58.6131827122,101.623163565,58.6659038171,69.0099592977
188,58.616281335,101.666752523,58.6690024399,69.0099592977
189,58.6353785296,101.851935397,58.7688414002,69.0907010634
190,58.646591615,102.001957796,58.7800544856,69.1526784799
191,58.6719379071,102.15667987,58.8054007777,69.178024772
192,58.6884862294,102.286470985,58.8219490999,69.1802724725
193,58.6960097406,102.494304616,58.8294726111,69.1866185468
194,58.7332072618,102.654670896,58.8666701323,69.2091636374
195,58.7662127375,102.760332359,58.899675608,69.2313413569
196,58.7965809769,103.032873226,58.9300438475,69.2521928776
197,58.7965809769,103.234049422,58.9300438475,69.2521928776
198,58.7965809769,103.352838436,58.9300438475,69.2521928776
199,58.8043742817,103.563514369,58.9378371522,69.2599861823
200,58.8110762581,103.620459203,58.9445391286,69.2754882794
201,58.8180986717,103.689747493,58.9515615422,69.2846073189
202,58.82742293,103.752381497,58.9515615422,69.2939315772
203,58.8371717947,103.837281481,58.961310407,69.3036804419
204,58.8380121726,103.95063809,58.9621507849,69.3045208198
205,58.8455052339,103.989466413,58.9696438461,69.3061940221
206,58.849355135,104.130620693,58.9734937472,69.3100439232
207,58.8520036122,104.158858392,58.9761422245,69.3142444699
208,58.8566913743,104.268595998,58.9808299866,69.318932232
209,58.8566913743,104.53247801,58.9808299866,69.3914804805
210,58.8622864765,104.5905245,58.9864250888,69.3914804805
211,58.8648882506,104.684061189,58.9890268629,69.3940822546
212,58.8648882506,104.749246419,58.9890268629,69.3940822546
213,58.876331663,104.791255101,58.9965186585,69.405525667
214,58.876331663,104.871327066,59.019246397,69.4085757787
215,58.876331663,104.998169507,59.019246397,69.4085757787
216,58.876331663,105.073054415,59.019246397,69.442499677
217,58.876331663,105.133570685,59.019246397,69.442499677
218,58.8772412054,105.163748294,59.0201559394,69.4434092195
219,58.8875968064,105.210435265,59.0305115404,69.4594831513
220,58.8961373306,105.379388807,59.0390520646,69.4680236755
221,58.9011186459,105.500309155,59.0440333799,69.4730049908
222,58.9037034537,105.60648503,59.0466181877,69.4755897986
223,58.9037034537,105.620665469,59.0466181877,69.5220715376
224,58.9058917462,105.68626943,59.0488064802,69.5341305028
225,58.9058917462,105.753124164,59.0488064802,69.5341305028
226,58.9189543,105.760222613,59.0618690339,69.5471930566
227,58.9429426737,105.894367556,59.0858574077,69.5847813685
228,58.9429426737,105.961996681,59.0858574077,69.5847813685
229,58.9429426737,106.007445849,59.0858574077,69.5872821645
230,58.9429426737,106.07501341,59.0858574077,69.5872821645
231,58.9429426737,106.084777251,59.0858574077,69.5872821645
232,58.9429426737,106.319979086,59.0858574077,69.5965790389
233,58.9452930789,106.447277325,59.0882078129,69.5989294441
234,58.9452930789,106.472372056,59.0882078129,69.5989294441
235,58.9495739331,106.515930812,59.0924886671,69.6455579809
236,58.9624673265,106.645785226,59.1053820604,69.6666560175
237,58.9701660435,106.762156848,59.1130807775,69.6666560175
238,58.9701660435,106.91726607,59.1130807775,69.6753404474
239,58.9701660435,106.938990717,59.1130807775,69.6753404474
240,58.9701660435,107.098425954,59.1130807775,69.6828827006
241,58.9701660435,107.180987833,59.1130807775,69.6867008972
242,58.988141724,107.235071356,59.131056458,69.7185861543
243,58.9903239955,107.377847782,59.1332387295,69.7453849745
244,59.0001899605,107.626306299,59.1431046945,69.7579602791
245,59.0001899605,107.728741332,59.1431046945,69.7794544589
246,59.0001899605,107.861488017,59.1431046945,69.8146008882
247,59.0145004686,107.952401407,59.1574152026,69.8164528536
248,59.0173964906,107.955297429,59.1603112246,69.8164528536
249,59.0248445994,108.049186398,59.1603112246,69.8164528536
250,59.0248445994,108.119418496,59.164191839,69.8849043111
251,59.0343531546,108.181453444,59.1692535505,69.8884140512
252,59.0343531546,108.268531724,59.1692535505,69.8884140512
253,59.0362257452,108.320676787,59.171126141,69.8902866418
254,59.039395669,108.411398867,59.1742960649,69.9033966384
255,59.0402805889,108.487114033,59.1751809847,69.9054126982
256,59.0447274327,108.511995153,59.1796278285,69.9054126982
257,59.1153394819,108.649758602,59.2413217415,69.906415358
258,59.1153394819,108.700384167,59.2627013776,69.927794994
259,59.1171877699,108.735560368,59.2645496656,69.929643282
260,59.1171877699,108.735560368,59.2645496656,69.929643282
261,59.1253476963,108.794623375,59.272709592,69.9378032084
262,59.1253476963,108.812423115,59.272709592,69.9378032084
263,59.1260506342,108.888737382,59.2734125299,69.9385061463
264,59.1374877676,108.983332788,59.2734125299,69.9448750393
265,59.1374877676,109.050036968,59.2792808094,69.9448750393
266,59.1388332063,109.147758055,59.2806262481,69.9448750393
267,59.1388332063,109.151739209,59.2806262481,69.9488561937
268,59.1403117535,109.238391931,59.2821047953,69.9503347409
269,59.1468582545,109.28852204,59.2886512963,69.9660195424
270,59.1715013508,109.325072985,59.3132943926,69.9906626387
271,59.1715013508,109.390726272,59.3132943926,69.9962255876
272,59.1812380321,109.440919325,59.3230310739,70.0057242162
273,59.1846698515,109.508127162,59.3264628933,70.0057242162
274,59.1879328917,109.535734204,59.3297259335,70.0057242162
275,59.1939410964,109.613357877,59.3357341383,70.011732421
276,59.2077669246,109.707447217,59.3495599664,70.011732421
277,59.2079972848,109.723543374,59.3497903267,70.0123169449
278,59.2079972848,109.933601223,59.3497903267,70.0227208281
279,59.2079972848,109.934519754,59.3605712159,70.034420249
280,59.2137626271,109.946924827,59.3663365581,70.034420249
281,59.2214395372,110.013910727,59.3740134682,70.046386354
282,59.2322651681,110.080609013,59.3848390991,70.057211985
283,59.2334040676,110.169988663,59.3859779986,70.0637803658
284,59.2334040676,110.253166566,59.3859779986,70.0637803658
285,59.2334040676,110.305009131,59.3859779986,70.0637803658
286,59.2334040676,110.460334961,59.3859779986,70.0637803658
287,59.2334040676,110.511845451,59.3859779986,70.0637803658
288,59.2353237433,110.632542304,59.3878976743,70.0657000416
289,59.2353237433,110.641582124,59.3942894516,70.0657000416
290,59.2353237433,110.689474533,59.3942894516,70.0657000416
291,59.2353237433,110.763960344,59.3942894516,70.0657000416
292,59.2361282335,110.862300237,59.3950939418,70.0665045318
293,59.2395702698,110.98325862,59.3985359781,70.0699465681
294,59.2524889146,111.068248999,59.4114546228,70.0699465681
295,59.2524889146,111.072443611,59.4114546228,70.1183583758
296,59.2524889146,111.120703119,59.4123177689,70.1239972482
297,59.2543958675,111.159465755,59.4142247219,70.1535296435
298,59.2543958675,111.201245218,59.4142247219,70.1535296435
299,59.2602316031,111.229267152,59.4148094647,70.1541143864
