Time(Iteration),CAB,CAB_original
0,1.82863313673,1.48875983443
1,3.21488429063,2.57091648805
2,5.35551645522,3.93510085661
3,6.00803854316,4.75133844149
4,8.00545351339,6.22512309093
5,8.68567550243,6.66159131229
6,9.24827206888,7.44865594324
7,10.310623571,8.3248525018
8,10.8333341426,9.32467555118
9,11.0337673396,9.52635938053
10,11.3088342804,9.66692495936
11,11.7721861915,9.88397951299
12,11.9827951439,10.2843177271
13,12.2468623952,10.6258377083
14,12.458425186,10.7807698439
15,12.5706602657,11.0121683234
16,13.0535696724,11.4004131141
17,13.1972449384,11.4538279611
18,13.358616376,11.5629249606
19,13.650213998,11.7440320156
20,13.920412161,11.9140191159
21,14.2750459029,11.9387571592
22,14.3170637834,12.0480787038
23,14.4825839505,12.1452786237
24,14.7951256793,12.4260997334
25,15.2057416499,12.8378962294
26,15.2057416499,13.2241863748
27,15.4202262535,13.3093527048
28,15.5005058114,13.4016877632
29,15.5005058114,13.5267161243
30,15.6840633315,13.816033531
31,16.0106580981,13.9610198457
32,16.2565456265,14.1172306373
33,16.4183877794,14.2383173858
34,16.4183877794,14.2383173858
35,16.4357059134,14.2556355198
36,16.4357059134,14.2556355198
37,16.5572881807,14.3772177871
38,16.6922073645,14.5121369709
39,16.7098403165,14.5297699229
40,16.7244401654,14.5297699229
41,16.8227261783,14.6797335229
42,16.9120060513,14.7561888666
43,16.9552439226,14.7561888666
44,17.1071832067,14.9202788121
45,17.1071832067,14.9202788121
46,17.1234543837,14.9365499891
47,17.1293504109,14.9424460163
48,17.156026236,15.0196851449
49,17.2210716893,15.0886478826
50,17.2234134685,15.0909896618
51,17.2234134685,15.0909896618
52,17.2242269463,15.0918031396
53,17.3008703067,15.1684465
54,17.4284271448,15.2960033381
55,17.4677797817,15.4231031689
56,17.48247806,15.4451723298
57,17.5763644931,15.5390587629
58,17.6711096963,15.7514515881
59,17.8074934594,15.8583579736
60,17.8131823931,15.8640469072
61,17.8814612476,15.9569110028
62,17.8814612476,15.9569110028
63,17.8814612476,15.9569110028
64,17.8886401654,15.9640899205
65,17.8886401654,15.9640899205
66,17.9333642326,16.0024562855
67,17.9338666304,16.0262578954
68,17.9338666304,16.0262578954
69,18.0486129697,16.0674949179
70,18.123306372,16.1421883201
71,18.123306372,16.1421883201
72,18.1530266633,16.1719086115
73,18.2818285271,16.1909485714
74,18.2818285271,16.1909485714
75,18.4578692073,16.3669892516
76,18.5795556506,16.4586316051
77,18.5861038146,16.4836860852
78,18.6594949607,16.5570772312
79,18.664375661,16.5619579315
80,18.7782283355,16.675810606
81,18.7881087484,16.6856910189
82,18.7881087484,16.6856910189
83,18.8189072418,16.7968725532
84,18.8189072418,16.7968725532
85,18.8870192142,16.8649845256
86,18.8870192142,16.8649845256
87,18.9957995084,16.879101446
88,19.025664277,17.0123905411
89,19.0464031918,17.033129456
90,19.0464031918,17.033129456
91,19.0464031918,17.0703643273
92,19.0503875642,17.0743486997
