Time(Iteration),CAB,CAB_original
0,1.59253503924,1.59253503924
1,3.09539564705,3.09539564705
2,4.68905573108,4.68905573108
3,5.86842948907,5.86842948907
4,7.07011266767,7.07011266767
5,8.36177759862,8.36177759862
6,9.4033978831,9.4033978831
7,10.3163716759,10.3163716759
8,11.2049745765,11.2049745765
9,11.8722901708,11.8722901708
10,12.8456808761,12.8456808761
11,13.5498592741,13.5498592741
12,14.435839816,14.435839816
13,15.1652467439,15.1652467439
14,15.8737940838,15.8737940838
15,16.7003295683,16.7003295683
16,17.357006849,17.357006849
17,18.1898271863,18.1898271863
18,19.0270495234,19.0270495234
19,19.6423237633,19.6423237633
20,20.1388251266,20.1388251266
21,20.6257095434,20.6257095434
22,20.9892865421,20.9892865421
23,21.3994828153,21.3994828153
24,21.8889688789,21.8889688789
25,22.3146197184,22.3146197184
26,22.5350321649,22.5350321649
27,22.8635570825,22.8635570825
28,23.0828727539,23.0828727539
29,23.3375398022,23.3375398022
30,23.7257923281,23.7257923281
31,24.0564467122,24.0564467122
32,24.3023377873,24.3023377873
33,24.5481219785,24.5481219785
34,24.7120605744,24.7120605744
35,24.7720357868,24.7720357868
36,24.972674199,24.972674199
37,25.1178633534,25.1178633534
38,25.214370336,25.214370336
39,25.3188370164,25.3188370164
40,25.3899169579,25.3899169579
41,25.5397906066,25.5397906066
42,25.6261893509,25.6261893509
43,25.7535385392,25.7535385392
44,25.8433999632,25.8567144166
45,25.9016090145,25.9149234679
46,26.0127115815,26.0260260348
47,26.1896116219,26.2029260753
48,26.3147141674,26.3280286208
49,26.3390981138,26.3524125671
50,26.4256427175,26.4389571709
51,26.5168411798,26.5301556331
52,26.5651646467,26.5784791
53,26.7189796857,26.732294139
54,26.8034176479,26.8262663942
55,26.8496205103,26.8650309927
56,26.9700567562,26.9901839252
57,27.0118959855,27.0407737955
58,27.0607018155,27.0639453869
59,27.1084905551,27.1117341265
60,27.1352505257,27.1384940971
61,27.2063846955,27.2096282668
62,27.3070416771,27.3102852484
63,27.3785897893,27.3888984317
64,27.4759341978,27.4692900031
65,27.5745529751,27.5157924733
66,27.6448337042,27.5880146281
67,27.7219781199,27.6638758132
68,27.8122167706,27.7541144639
69,27.8926120142,27.8224764758
70,27.9286031493,27.8540402756
71,27.9387739198,27.8645900506
72,27.9810003553,27.9079619679
73,28.0331614111,27.9556291937
74,28.0577695438,27.9802373264
75,28.1422763546,28.076933689
76,28.2259833916,28.1422006165
77,28.2479763157,28.1553301148
78,28.3572099993,28.2447629736
79,28.4050347051,28.3161602055
80,28.4541682027,28.3652937031
81,28.5398934395,28.4584413492
82,28.5866125047,28.5002707357
83,28.6347751282,28.5473540841
84,28.7659658275,28.6785447834
85,28.8373806189,28.7499595748
86,28.9428309946,28.8404838022
87,28.9875086399,28.8851614475
88,29.0389201835,28.936572991
89,29.071462151,28.9710855385
90,29.1029807101,28.9869890477
91,29.1342227458,29.0182310835
92,29.19385608,29.0875518959
93,29.2558934288,29.1495892447
94,29.2735039255,29.1671997414
95,29.2985538739,29.1865682265
96,29.3464207454,29.2414181203
97,29.3990275728,29.2921963643
98,29.4738265381,29.365423825
99,29.4887075665,29.4242540588
