Time(Iteration),CAB_UserCoTheta,CABCoTheta,LinUCBCoTheta,,,,,,
159,0.284904267582,0.285398998116,0.253725714873,,,,,,
160,0.275875148044,0.276074610422,0.250349011311,,,,,,
161,0.273872211221,0.274105460995,0.25015048953,,,,,,
162,0.273653342658,0.27389687169,0.249203691739,,,,,,
163,0.273555832493,0.273787811801,0.248986438345,,,,,,
164,0.272958902477,0.272604447213,0.248387566668,,,,,,
165,0.268243507596,0.267968777556,0.247479086757,,,,,,
166,0.267828407759,0.267567630104,0.247362005075,,,,,,
167,0.26603950585,0.265695831764,0.24663656118,,,,,,
168,0.264437263514,0.264024729641,0.245681015723,,,,,,
169,0.263127494513,0.262792541494,0.244821274489,,,,,,
170,0.262978456815,0.262334505337,0.244841218913,,,,,,
171,0.262261410233,0.261579150881,0.244690082476,,,,,,
172,0.261554435913,0.260879314073,0.24445530427,,,,,,
173,0.260583966784,0.259758715307,0.243773283553,,,,,,
174,0.259521707203,0.258713611169,0.242545146316,,,,,,
175,0.258788630215,0.258242595033,0.242288800173,,,,,,
176,0.256238652999,0.255823663313,0.241478236795,,,,,,
177,0.25339973718,0.252920880541,0.240640000887,,,,,,
178,0.251360302427,0.250893278534,0.239329225579,,,,,,
179,0.250709277429,0.250074013433,0.239071425542,,,,,,
180,0.250669792324,0.249551388801,0.238930265287,,,,,,
181,0.249980726148,0.248777136629,0.236844381358,,,,,,
182,0.249645401519,0.248398368104,0.236395319976,,,,,,
183,0.249240348629,0.248049435848,0.235574660029,,,,,,
184,0.248971839232,0.247665944874,0.235220828006,,,,,,
185,0.248930672482,0.247599896702,0.235257178535,,,,,,
186,0.24823935216,0.246947810253,0.23494585967,,,,,,
187,0.246064911911,0.244899794946,0.234305211343,,,,,,
188,0.24524118567,0.244235435223,0.233750053309,,,,,,
189,0.244884090507,0.244087827193,0.23329655412,,,,,,
190,0.24441047788,0.243727641968,0.232325522929,,,,,,
191,0.243983190377,0.243391305239,0.231909003945,,,,,,
192,0.242540332043,0.24191277022,0.230891442328,,,,,,
193,0.241943471642,0.241345139539,0.230487722518,,,,,,
194,0.241015280296,0.240381536507,0.229006030723,,,,,,
195,0.240711704067,0.240052811811,0.22849601552,,,,,,
196,0.24014320615,0.239497369442,0.228315774407,,,,,,
197,0.2393929999,0.238635234334,0.227945613072,,,,,,
198,0.239072801342,0.238270652706,0.227611095793,,,,,,
199,0.23827299859,0.237348940124,0.226890473483,,,,,,
200,0.237661752263,0.236554335323,0.226197872003,,,,,,
201,0.237563909446,0.235722037083,0.226155481748,,,,,,
202,0.236536519518,0.234733981563,0.22520927821,,,,,,
203,0.236270821863,0.234454925699,0.225169546849,,,,,,
204,0.23446641582,0.232612773332,0.223651610609,,,,,,
205,0.231881421641,0.230011997074,0.223253345888,,,,,,
206,0.230969610464,0.228997151264,0.222951104821,,,,,,
207,0.230774314518,0.228795809852,0.222581219293,,,,,,
208,0.230139931241,0.228151571918,0.222510653458,,,,,,
209,0.229707471207,0.227673018509,0.222292716105,,,,,,
210,0.228259119695,0.226068819519,0.22113408271,,,,,,
211,0.227854307876,0.225612339247,0.220651422772,,,,,,
212,0.2272498101,0.225069863738,0.220161841047,,,,,,
213,0.226246987806,0.223309275228,0.2200772649,,,,,,
214,0.225558445575,0.222281209605,0.219557184284,,,,,,
215,0.225514187534,0.221929288866,0.219468326185,,,,,,
216,0.225231183298,0.221755041689,0.219120878234,,,,,,
217,0.224440886164,0.221006515109,0.218079080183,,,,,,
218,0.224019115398,0.220654582666,0.217759874059,,,,,,
219,0.223676662101,0.220407327213,0.21748859196,,,,,,
220,0.223366098511,0.219827922971,0.2171847474,,,,,,
221,0.222593060359,0.219037766694,0.217001800761,,,,,,
222,0.222399565005,0.218903949833,0.216759757493,,,,,,
223,0.222010273325,0.21850411047,0.216268114035,,,,,,
224,0.221617909637,0.218035376838,0.216003383062,,,,,,
225,0.221469204237,0.217874123371,0.21587606707,,,,,,
226,0.220692003548,0.217081461847,0.215695248675,,,,,,
227,0.220016168601,0.21646125772,0.215374283674,,,,,,
228,0.219762047742,0.216222162516,0.215300168416,,,,,,
229,0.219340460175,0.215698517696,0.215326629212,,,,,,
230,0.219243272904,0.215625755041,0.215159923513,,,,,,
231,0.218615600959,0.214264848783,0.214661754848,,,,,,
232,0.218140154397,0.213458257197,0.214139452315,,,,,,
233,0.211002676794,0.21327993098,0.213905834233,,,,,,
234,0.21048178836,0.212513616076,0.213706815267,,,,,,
235,0.210081267697,0.212130014531,0.213249784092,,,,,,
236,0.20980820064,0.211754092045,0.212900440469,,,,,,
237,0.209679283075,0.211561702089,0.211943637778,,,,,,
238,0.208550282604,0.210560816218,0.211226260232,,,,,,
239,0.208331067379,0.210406555825,0.21095053932,,,,,,
240,0.208058351235,0.210075720922,0.210725917504,,,,,,
241,0.207881526494,0.209640597194,0.210465684061,,,,,,
242,0.20457508908,0.206490478513,0.210175412955,,,,,,
243,0.202487081153,0.204430005071,0.208331135555,,,,,,
244,0.202523640447,0.204400805106,0.208193853005,,,,,,
245,0.201684224888,0.203532785646,0.20717927344,,,,,,
246,0.200804425173,0.202826878674,0.206834351151,,,,,,
247,0.200365429559,0.202170472787,0.206306307023,,,,,,
248,0.20027335196,0.20199520444,0.206134022803,,,,,,
249,0.199432842432,0.201288894387,0.205842680563,,,,,,
250,0.199022132996,0.200759488093,0.205399369683,,,,,,
251,0.198697892262,0.200372641827,0.205171911214,,,,,,
252,0.195662257299,0.197803766891,0.203795870501,,,,,,
253,0.194901196379,0.19691955783,0.203270887897,,,,,,
254,0.194854145247,0.196729236699,0.203172408775,,,,,,
255,0.194783273838,0.196452025355,0.20302987821,,,,,,
256,0.194441435898,0.196249898714,0.202937430214,,,,,,
257,0.194105458864,0.19592546708,0.20265634343,,,,,,
258,0.193849800318,0.195768656294,0.202406872599,,,,,,
259,0.192780573708,0.194647157565,0.201306532032,,,,,,
260,0.192728269109,0.194526829091,0.201159830789,,,,,,
261,0.192637457656,0.19443459178,0.200902233916,,,,,,
262,0.191316854995,0.193402269474,0.20016792316,,,,,,
263,0.19090307104,0.193007157986,0.200028692239,,,,,,
264,0.190604441213,0.192775330766,0.199793255505,,,,,,
265,0.190067659106,0.192323992195,0.199419624965,,,,,,
266,0.189422017787,0.19178976805,0.199048194746,,,,,,
267,0.189141725371,0.191502999086,0.198806873509,,,,,,
268,0.188151071909,0.190506963722,0.198708640736,,,,,,
269,0.187998343127,0.190471051828,0.198086458745,,,,,,
270,0.187879017967,0.190306973684,0.198057014135,,,,,,
271,0.187616833662,0.190062147772,0.197706066704,,,,,,
272,0.187575298115,0.190014954358,0.197559511916,,,,,,
273,0.187328480565,0.189698897931,0.197307228099,,,,,,
274,0.18689518235,0.18931898219,0.196987098093,,,,,,
275,0.186843100644,0.18919747994,0.195998574903,,,,,,
276,0.186572494788,0.188824391667,0.195900932385,,,,,,
277,0.186544959002,0.188792090254,0.195968523035,,,,,,
278,0.186163023342,0.188510294999,0.19568112342,,,,,,
279,0.185899712726,0.187137290756,0.195055505036,,,,,,
280,0.185689865535,0.187013248703,0.194691013062,,,,,,
281,0.184813335377,0.186191844531,0.193894306838,,,,,,
282,0.184546136744,0.185681192218,0.19362464623,,,,,,
283,0.183831094587,0.18496558956,0.193013361662,,,,,,
284,0.183628890489,0.184807605473,0.192953746379,,,,,,
285,0.183612164627,0.18482536862,0.192861488847,,,,,,
286,0.183618308901,0.184800033036,0.192918353135,,,,,,
287,0.18263428276,0.183623701899,0.19195239689,,,,,,
288,0.181466208971,0.182552114684,0.190990646168,,,,,,
289,0.180996715194,0.181914877451,0.185633707973,,,,,,
290,0.180815926346,0.18170382047,0.185541862604,,,,,,
291,0.18058444858,0.181096306199,0.185428732901,,,,,,
292,0.180388552529,0.180852853511,0.185401564255,,,,,,
293,0.180274930503,0.180643830605,0.185310791562,,,,,,
294,0.179619854595,0.179957314236,0.185070899994,,,,,,
295,0.179565165078,0.179353752763,0.185070001237,,,,,,
296,0.179318021384,0.179007240986,0.184940873915,,,,,,
297,0.179200976901,0.178901325951,0.184814531945,,,,,,
298,0.17789767028,0.177591669838,0.184545937793,,,,,,
299,0.177761379282,0.17742005052,0.184355067932,,,,,,
300,0.177647791276,0.177265344414,0.184241848702,,,,,,
301,0.177406235233,0.176962333829,0.184045620779,,,,,,
302,0.177074899664,0.176567248033,0.183819142456,,,,,,
303,0.17707427189,0.176517261123,0.183372139646,,,,,,
304,0.174714617207,0.169093721757,0.183177380771,,,,,,
305,0.17456835998,0.168905082231,0.183212889527,,,,,,
306,0.174039304117,0.16832094733,0.182974434585,,,,,,
307,0.173677644867,0.168035953083,0.182569457235,,,,,,
308,0.173486223597,0.167896286266,0.1824424738,,,,,,
309,0.172572413029,0.167027447072,0.182111495533,,,,,,
310,0.171925765441,0.166320330614,0.181999831257,,,,,,
311,0.170811352195,0.165276425909,0.181226167365,,,,,,
312,0.170708717889,0.165183288298,0.181057932955,,,,,,
313,0.170042138165,0.164356039092,0.180835241211,,,,,,
314,0.169950193997,0.164282666613,0.180175556243,,,,,,
315,0.169855438051,0.16426257914,0.180034789672,,,,,,
316,0.169337068279,0.163908674334,0.179770121598,,,,,,
317,0.169234265036,0.163795789581,0.1795256318,,,,,,
318,0.169081809525,0.163691539729,0.179412298575,,,,,,
319,0.168746990849,0.163449527986,0.179178292497,,,,,,
320,0.168671080963,0.163401083944,0.178934445429,,,,,,
321,0.168437595049,0.163180321167,0.178694177073,,,,,,
322,0.168210733043,0.162910845557,0.178632696692,,,,,,
323,0.164417646956,0.159229265219,0.177442010621,,,,,,
324,0.164128687881,0.159054945754,0.177223910801,,,,,,
325,0.163874988165,0.158893187932,0.177092150928,,,,,,
326,0.16366808138,0.158742551341,0.176876895928,,,,,,
327,0.163463278556,0.158230226867,0.176731422715,,,,,,
328,0.162362634406,0.157021675536,0.175701818557,,,,,,
329,0.162316294102,0.15693838845,0.175435694517,,,,,,
330,0.161765681601,0.156301106942,0.174989928496,,,,,,
331,0.16167614406,0.156176594439,0.174960227089,,,,,,
332,0.161019632927,0.15561666172,0.174064309998,,,,,,
333,0.159877401301,0.155566152346,0.173392786307,,,,,,
334,0.158875650237,0.154749572897,0.172965559505,,,,,,
335,0.15871645298,0.154778432494,0.17269242858,,,,,,
336,0.158586059126,0.15447908866,0.172612062806,,,,,,
337,0.158073772001,0.15381713508,0.172052652262,,,,,,
338,0.157280628871,0.153066337005,0.171295251141,,,,,,
339,0.156309904529,0.151019117144,0.171336828656,,,,,,
340,0.152695564768,0.148612343534,0.171233616182,,,,,,
341,0.14999300542,0.145503081738,0.171073335139,,,,,,
342,0.149708186841,0.145160444109,0.170616675762,,,,,,
343,0.14918805292,0.144532234174,0.170142113559,,,,,,
344,0.148850034136,0.144178956225,0.169907655845,,,,,,
345,0.148743303998,0.144021031088,0.169813982397,,,,,,
346,0.148728206376,0.143964253833,0.169617895712,,,,,,
347,0.148725571752,0.143919384467,0.169694975754,,,,,,
348,0.148594792425,0.143813117558,0.169057736,,,,,,
349,0.148532259681,0.143579682405,0.168916798416,,,,,,
350,0.148203561996,0.143253796545,0.168874494946,,,,,,
351,0.148052738133,0.143143148294,0.168797789025,,,,,,
352,0.145643849591,0.140926846979,0.166751148042,,,,,,
353,0.145577188173,0.140896380564,0.166678844344,,,,,,
354,0.145360944508,0.140833251166,0.166572691488,,,,,,
355,0.145311873586,0.140843241009,0.166457620331,,,,,,
356,0.145113108253,0.140581369325,0.165790179828,,,,,,
357,0.14462887625,0.140160069017,0.165764869456,,,,,,
358,0.14159072289,0.137214416124,0.165657997316,,,,,,
359,0.141365962496,0.137106453482,0.165411262751,,,,,,
360,0.140983932279,0.136770848134,0.165297816096,,,,,,
361,0.140410716569,0.136208073234,0.16506497415,,,,,,
362,0.140331183341,0.136086715031,0.165026579968,,,,,,
363,0.140059982501,0.135804062164,0.164718808025,,,,,,
364,0.140109084251,0.135794002146,0.164787044348,,,,,,
365,0.139850372081,0.135512338723,0.164646666629,,,,,,
366,0.139523091862,0.135161041889,0.164611279159,,,,,,
367,0.13829785365,0.133794613211,0.163698546606,,,,,,
368,0.138291789758,0.133752899268,0.163644820593,,,,,,
369,0.138009575405,0.13319312544,0.163498068101,,,,,,
370,0.136702815308,0.13229552203,0.162762698386,,,,,,
371,0.13635695946,0.130823628998,0.161945746991,,,,,,
372,0.136275758017,0.130764065237,0.161835905448,,,,,,
373,0.136090104856,0.130672642375,0.161508441741,,,,,,
374,0.13590817735,0.130494436123,0.161452655601,,,,,,
375,0.134224244671,0.128808319923,0.161055211771,,,,,,
376,0.133826130585,0.128270216152,0.160787841159,,,,,,
377,0.133731177783,0.128154222628,0.160641405673,,,,,,
378,0.133611234023,0.128091741231,0.160418041141,,,,,,
379,0.133563815813,0.127973619563,0.160144772766,,,,,,
380,0.132765092561,0.127455524464,0.159417688059,,,,,,
381,0.132422628635,0.127168750923,0.159128910659,,,,,,
382,0.132374097261,0.126975952049,0.158825085335,,,,,,
383,0.132401140677,0.12703529528,0.158827182753,,,,,,
384,0.132431447066,0.127739062289,0.158856608772,,,,,,
385,0.132223391234,0.127465161182,0.1552306722,,,,,,
386,0.13200317198,0.127206269065,0.155184928641,,,,,,
387,0.131881743948,0.126949970557,0.15502670086,,,,,,
388,0.131455750553,0.126355673515,0.154898390716,,,,,,
389,0.131293382489,0.126363628433,0.154757487672,,,,,,
390,0.13105047163,0.12615207679,0.153754052092,,,,,,
391,0.130588490632,0.125893137511,0.153548306308,,,,,,
392,0.130601984325,0.12591920964,0.153469187017,,,,,,
393,0.130451884815,0.125737935832,0.153365447283,,,,,,
394,0.130343829057,0.125673607305,0.152975967185,,,,,,
395,0.130295773834,0.12575684646,0.152977801646,,,,,,
396,0.130316973229,0.125857515598,0.15290691159,,,,,,
397,0.130098821552,0.125706655878,0.152855611208,,,,,,
398,0.130048027724,0.125700403429,0.152783924867,,,,,,
399,0.129564633009,0.125147132512,0.15249469512,,,,,,
400,0.129537297111,0.12516367806,0.152401523835,,,,,,
401,0.129057917081,0.124359172807,0.151885541886,,,,,,
402,0.128926109183,0.124283547176,0.151833692121,,,,,,
403,0.128802284449,0.124224851442,0.151835415209,,,,,,
404,0.128726791427,0.124113419253,0.151801207261,,,,,,
405,0.128216098139,0.123675130533,0.15115720536,,,,,,
406,0.12821270978,0.123713817698,0.151213044341,,,,,,
407,0.128124392478,0.123610202415,0.151200639494,,,,,,
408,0.128032089841,0.123604030093,0.151173984849,,,,,,
409,0.127959012401,0.123311814463,0.151098655045,,,,,,
410,0.128033976911,0.123251522237,0.151155623599,,,,,,
411,0.127962433696,0.123192361588,0.151171468893,,,,,,
412,0.127389280643,0.122617807918,0.1509057647,,,,,,
413,0.127375433979,0.122531041789,0.150796279268,,,,,,
414,0.127314202615,0.122507161037,0.150736220923,,,,,,
415,0.126661405042,0.121641713161,0.149686866301,,,,,,
416,0.120452996243,0.115092966938,0.141522682501,,,,,,
417,0.120069158363,0.11477511694,0.141204914631,,,,,,
418,0.119613554914,0.114322149904,0.141038620314,,,,,,
419,0.119341725799,0.112653595611,0.139105791808,,,,,,
420,0.118034903366,0.111651445115,0.138774244989,,,,,,
421,0.11791558628,0.111420543958,0.138678543106,,,,,,
422,0.117617814966,0.111145272113,0.138325994368,,,,,,
423,0.117396666277,0.110907897187,0.13819237765,,,,,,
424,0.117306084114,0.110375839316,0.138126729943,,,,,,
425,0.117202752989,0.110196093671,0.137994448293,,,,,,
426,0.117133216466,0.110062651759,0.137831417158,,,,,,
427,0.117149382849,0.110009745493,0.137883327734,,,,,,
428,0.117090600068,0.109863162689,0.137710818214,,,,,,
429,0.116754083396,0.109413216635,0.137553255178,,,,,,
430,0.115613285611,0.108654219828,0.135952640617,,,,,,
431,0.115551032731,0.108364551082,0.135844688648,,,,,,
432,0.115389915807,0.108171731631,0.135633343634,,,,,,
433,0.115329852658,0.108060544442,0.135544910732,,,,,,
434,0.115272787951,0.10804827897,0.13539638767,,,,,,
435,0.106823070023,0.0992381457073,0.133598270474,,,,,,
436,0.104960004841,0.097397964163,0.133462294947,,,,,,
437,0.104938308639,0.0973574033445,0.133509348168,,,,,,
438,0.10488429506,0.0972057796303,0.133522102819,,,,,,
439,0.104876725237,0.0973145633153,0.133527467501,,,,,,
440,0.104479530617,0.0969868447958,0.13332817947,,,,,,
441,0.104298240878,0.0968768579494,0.132382789589,,,,,,
442,0.102972907229,0.095645511075,0.12877857619,,,,,,
443,0.10259179784,0.095244882305,0.128290064258,,,,,,
444,0.102443193915,0.0950432880486,0.128224993707,,,,,,
445,0.102225178966,0.0948793630911,0.128215393853,,,,,,
446,0.101955942417,0.0943934543351,0.128012082924,,,,,,
447,0.101557661306,0.094020078405,0.12784433372,,,,,,
448,0.101404308026,0.0937861120567,0.127435032123,,,,,,
449,0.101378412746,0.0936728054119,0.127341328869,,,,,,
450,0.101449983859,0.0938405414962,0.127408418487,,,,,,
451,0.101405631172,0.0937714932429,0.127296126902,,,,,,
452,0.101135260418,0.093304443169,0.127200168578,,,,,,
453,0.101018340254,0.0930140914308,0.127057004246,,,,,,
454,0.100930540386,0.0927696534503,0.126923013888,,,,,,
455,0.10016830524,0.092270866662,0.125876425407,,,,,,
456,0.100083955992,0.0921771851615,0.12583592463,,,,,,
457,0.0998260206941,0.0918888369689,0.12561757639,,,,,,
458,0.0996086469894,0.0917203245615,0.125499618034,,,,,,
459,0.0995596856381,0.0917049425899,0.125456285433,,,,,,
460,0.0995119068041,0.0915286752198,0.125451166697,,,,,,
461,0.0994285307133,0.0912724207038,0.125401638154,,,,,,
462,0.0994023435354,0.0911579314405,0.125355041195,,,,,,
463,0.0992997280626,0.0912766598734,0.125239614179,,,,,,
464,0.0989005900373,0.0910649915512,0.125147267039,,,,,,
465,0.0987869519079,0.0909511785174,0.1250756544,,,,,,
466,0.0984827763063,0.0906645939032,0.124671366887,,,,,,
467,0.098444826945,0.0905524475763,0.124617187988,,,,,,
468,0.0983244844072,0.0905255077006,0.124496593419,,,,,,
469,0.0976997113572,0.0904383881436,0.124018345863,,,,,,
470,0.0975306105943,0.0902587595637,0.123653666654,,,,,,
471,0.097514881494,0.0902063897385,0.123614148471,,,,,,
472,0.0972142811711,0.089821796877,0.123334993091,,,,,,
473,0.0971313691774,0.0896233857788,0.12325726472,,,,,,
474,0.0970600185883,0.0895808828407,0.123221622051,,,,,,
475,0.0969733365638,0.0894607351685,0.12315987864,,,,,,
476,0.0969417310901,0.089349773098,0.123143203131,,,,,,
