Time(Iteration),CAB,LinUCB
0,1.37238512099,1.72251730074
1,1.98115017449,3.93106083975
2,2.68395199665,5.62077265601
3,3.24295136758,7.10409343967
4,4.09994133813,8.04527635942
5,4.7967020587,9.0593006026
6,5.42726761513,10.1074371893
7,6.03752824463,10.6913863453
8,6.74345922662,11.0912282246
9,7.40272905376,11.8678754994
10,7.60684116313,12.3906038294
11,8.06558671285,12.9830052241
12,8.50062667628,13.4817662375
13,8.79131218006,13.6685540237
14,9.29023619529,14.0639138487
15,9.57343448152,14.6736756024
16,9.83256529127,15.157946867
17,10.078704089,15.6453807345
18,10.3022644913,16.0886833699
19,10.4808819933,16.3007421457
20,10.8758208394,16.791125471
21,11.0512082437,17.0096135133
22,11.1337421979,17.1762756262
23,11.2998630991,17.5555019797
24,11.5182240763,17.8298335264
25,11.8188328801,17.974539234
26,11.8778325491,18.1784626242
27,12.0153720702,18.3140580817
28,12.2388954074,18.5787261732
29,12.4286814974,18.9097017086
30,12.6559017248,18.9522506638
31,12.8722131414,19.0565070844
32,12.9637119027,19.2053669122
33,13.0310476941,19.2636679099
34,13.0918389542,19.2891789938
35,13.2299588596,19.3614434908
36,13.2959216329,19.4182987142
37,13.3209653242,19.4804206004
38,13.4155352991,19.53010518
39,13.4577646627,19.5680828789
40,13.5953493428,19.5944580262
41,13.6410960348,19.8046199006
42,13.6813576467,19.8443001618
43,13.7842425129,19.8791131284
44,13.8387461088,19.9785002175
45,13.8826251907,20.0016888083
46,13.9102099435,20.1442658131
47,13.9464648244,20.2396864656
48,14.0137036902,20.3121921344
49,14.1472486479,20.4234067281
50,14.1918280156,20.4673346561
51,14.2460126904,20.5104296323
52,14.3576252041,20.5746852589
53,14.4067224884,20.6008094839
54,14.4838296569,20.6393545103
55,14.5926320862,20.6939203323
56,14.5978874174,20.7690536287
57,14.6379697726,20.8112628056
58,14.7353471116,20.8875201436
59,14.7483225991,20.9366205769
60,14.7674428651,20.9808259406
61,14.7782961235,21.0838556419
62,14.7929543287,21.0889045991
63,14.900741957,21.1394862289
64,14.9560221618,21.1869935811
65,14.9862058396,21.2047197504
66,14.9874657167,21.2252901518
67,14.9940763127,21.2582468457
68,15.0131498358,21.2883295221
69,15.0598932726,21.2930681083
70,15.1072322288,21.3771094261
71,15.1363244557,21.3890753626
72,15.1708937687,21.4500073907
73,15.1801303284,21.4692912696
