Time(Iteration),CAB_original,LinUCB
0,5.98222261249,5.98222261249
1,10.5775479801,10.5775479801
2,13.734442457,13.734442457
3,15.8791767072,15.8791767072
4,18.8538479665,18.8538479665
5,21.5539815057,21.5539815057
6,23.55948157,23.55948157
7,25.5925281688,25.5925281688
8,26.6547133519,26.6547133519
9,28.0324666084,28.0324666084
10,29.5082785019,29.5082785019
11,31.2209296375,31.2209296375
12,32.2435766045,32.2435766045
13,33.364669251,33.364669251
14,34.6997638806,34.6997638806
15,35.6682684702,35.6682684702
16,36.2995454938,36.2995454938
17,36.8855410493,36.8855410493
18,37.8466839516,37.8466839516
19,38.3582993793,38.3582993793
20,39.0065284451,39.0065284451
21,39.4593290757,39.4593290757
22,39.6560303362,39.6560303362
23,40.0455321747,40.0455321747
24,40.4797398675,40.4797398675
25,40.5934433383,40.5934433383
26,40.9389444197,40.9389444197
27,41.4047381179,41.4047381179
28,41.6196700484,41.6196700484
29,41.7961023131,41.7961023131
30,41.9541598921,41.9541598921
31,42.334191285,42.334191285
32,42.6632652616,42.6632652616
33,43.0307670978,43.0307670978
34,43.4275135368,43.4275135368
35,43.8900304932,43.8900304932
36,44.1797418684,44.1797418684
37,44.2723957128,44.2723957128
38,44.5998823906,44.5998823906
39,44.7244641659,44.7244641659
40,44.7707923791,44.7707923791
41,45.1648874497,45.1648874497
42,45.543161125,45.543161125
43,45.888630977,45.888630977
44,46.1644903894,46.1644903894
45,46.5132560058,46.5132560058
46,46.5789594686,46.5789594686
47,46.6697605966,46.6697605966
48,46.7476475937,46.7476475937
49,46.9837320718,46.9837320718
50,47.1287451052,47.1287451052
51,47.265714678,47.265714678
52,47.6800753741,47.6800753741
53,47.9053919268,47.9053919268
54,47.9778629346,47.9778629346
55,48.0778845705,48.0778845705
56,48.1158022615,48.1158022615
57,48.2630968189,48.2630968189
58,48.4739590916,48.4739590916
59,48.719662627,48.719662627
60,48.7512616088,48.7512616088
61,48.9098818732,48.9098818732
62,49.0358059142,49.0358059142
63,49.1654551844,49.1654551844
64,49.1882723926,49.1882723926
65,49.2137345977,49.2137345977
66,49.2746026349,49.2746026349
67,49.3751566117,49.3751566117
68,49.4077097223,49.4077097223
69,49.5265746184,49.5265746184
70,49.7247042909,49.7247042909
71,49.8919546352,49.8919546352
72,50.0738111937,50.0738111937
73,50.2658363662,50.2658363662
74,50.3510783736,50.3510783736
75,50.3922538247,50.3922538247
76,50.7681236234,50.7681236234
77,50.8064718423,50.8064718423
78,50.8145947827,50.8145947827
79,50.9477026207,50.9477026207
80,50.990155754,50.990155754
81,51.0306365049,51.0306365049
82,51.0400734364,51.0400734364
83,51.1644947537,51.1644947537
84,51.4350597398,51.4350597398
85,51.508350432,51.508350432
86,51.508350432,51.508350432
87,51.5243130861,51.5243130861
88,51.5971120515,51.5971120515
89,51.6417854436,51.6417854436
90,51.7046324531,51.7046324531
91,51.7083679686,51.7083679686
92,51.7593918057,51.7593918057
93,51.9878236711,51.9878236711
94,52.0582944283,52.0582944283
95,52.0826031992,52.0826031992
96,52.2388493898,52.2388493898
97,52.2892056928,52.2892056928
98,52.3193429804,52.3193429804
99,52.3258572496,52.3258572496
100,52.4157168099,52.4157168099
101,52.4213693258,52.4213693258
102,52.4417172544,52.4417172544
103,52.5020373132,52.5020373132
104,52.5389906868,52.5389906868
105,52.5792808326,52.5792808326
106,52.8357672355,52.8357672355
107,52.9485685559,52.9485685559
108,53.0078757836,53.0078757836
109,53.0773221244,53.0773221244
110,53.0881061778,53.0881061778
111,53.2996876396,53.2996876396
112,53.3326222786,53.3326222786
113,53.4025283763,53.4025283763
114,53.6441870993,53.6441870993
115,53.7756036511,53.7756036511
116,53.7756036511,53.7756036511
117,53.7830053896,53.7830053896
118,53.7830053896,53.7830053896
119,53.9416817971,53.9416817971
120,53.9998538664,53.9998538664
121,54.0072443778,54.0072443778
122,54.0617759952,54.0617759952
123,54.1437113374,54.1437113374
124,54.2028463123,54.2028463123
125,54.2028463123,54.2028463123
126,54.2390919954,54.2390919954
127,54.24756881,54.24756881
128,54.321852707,54.321852707
129,54.4181840088,54.4181840088
130,54.4296026109,54.4296026109
131,54.4643475281,54.4643475281
132,54.4977794276,54.4977794276
133,54.5434175977,54.5434175977
134,54.5802625397,54.5802625397
135,54.613707476,54.613707476
136,54.613707476,54.613707476
137,54.6547863089,54.6547863089
138,54.7705372955,54.7705372955
139,54.7800293988,54.7800293988
140,54.8310656978,54.8310656978
141,54.8559063976,54.8559063976
142,54.8570544065,54.8570544065
143,54.8942476029,54.8942476029
144,54.8942476029,54.8942476029
145,54.9574253724,54.9574253724
146,54.9775881214,54.9775881214
147,55.002722225,55.002722225
148,55.0945566383,55.0945566383
149,55.1129135198,55.1129135198
150,55.1249624571,55.1249624571
151,55.1313651991,55.1313651991
152,55.2092696422,55.2092696422
153,55.2092696422,55.2092696422
154,55.2777987136,55.2777987136
155,55.3645150452,55.3645150452
156,55.3870392713,55.3870392713
157,55.3921657161,55.3921657161
158,55.4002303818,55.4002303818
159,55.4117935421,55.4117935421
160,55.439311737,55.439311737
161,55.5645998242,55.5645998242
162,55.5671197175,55.5671197175
163,55.6539897037,55.6539897037
164,55.6676971816,55.6676971816
165,55.6676971816,55.6676971816
166,55.6918685624,55.6918685624
167,55.6987557168,55.6987557168
168,55.7016123417,55.7016123417
169,55.7402952618,55.7402952618
170,55.7512511467,55.7512511467
171,55.7529167715,55.7529167715
172,55.7556530511,55.7556530511
173,55.7556530511,55.7556530511
174,55.9807003125,55.9807003125
175,56.0142735389,56.0142735389
176,56.0332837441,56.0332837441
177,56.0513197121,56.0513197121
178,56.0546822986,56.0546822986
179,56.0546822986,56.0546822986
180,56.1286008215,56.1286008215
181,56.1676570091,56.1676570091
182,56.1983788091,56.1983788091
183,56.1983788091,56.1983788091
184,56.240053116,56.240053116
185,56.24208888,56.24208888
186,56.2497159346,56.2497159346
187,56.254229091,56.254229091
188,56.2597791324,56.2597791324
189,56.2597791324,56.2597791324
190,56.3594147239,56.3594147239
191,56.3838951002,56.3838951002
192,56.3838951002,56.3838951002
193,56.384975246,56.384975246
194,56.3864264225,56.3864264225
195,56.4989514453,56.4989514453
196,56.5173234661,56.5173234661
197,56.5173234661,56.5173234661
198,56.5173234661,56.5173234661
199,56.523096219,56.523096219
200,56.523096219,56.523096219
201,56.6635901999,56.6635901999
202,56.689142082,56.689142082
203,56.689142082,56.689142082
204,56.7014955479,56.7014955479
205,56.7265750028,56.7265750028
206,56.73158727,56.73158727
207,56.7987859343,56.7987859343
208,56.8996905539,56.8996905539
209,56.9772459656,56.9772459656
210,56.9922839118,56.9922839118
211,56.9922839118,56.9922839118
212,56.9996726285,56.9996726285
213,57.003649141,57.003649141
214,57.0053992132,57.0053992132
215,57.0696644175,57.0696644175
216,57.1593797161,57.1593797161
217,57.1947150144,57.1947150144
218,57.2124186344,57.2124186344
219,57.2449985758,57.2449985758
220,57.3063027971,57.3063027971
221,57.310640119,57.310640119
222,57.310640119,57.310640119
223,57.310640119,57.310640119
224,57.310640119,57.310640119
225,57.3160274728,57.3160274728
226,57.3620364527,57.3620364527
227,57.3691573352,57.3691573352
