Time(Iteration),LinUCB_newCoTheta,LinUCBCoTheta,,,,,,
0,0.96517023928,0.96517023928,,,,,,
1,0.929348070066,0.928113783663,,,,,,
2,0.896124623457,0.896347553037,,,,,,
3,0.867273372965,0.867160594869,,,,,,
4,0.836688306215,0.840698377182,,,,,,
5,0.823310102436,0.829002629899,,,,,,
6,0.795951118175,0.810347417809,,,,,,
7,0.782529779376,0.793964038945,,,,,,
8,0.760553070213,0.771335873885,,,,,,
9,0.741840682516,0.760493901436,,,,,,
10,0.724463606611,0.744934303093,,,,,,
11,0.705258194412,0.725610782242,,,,,,
12,0.686999328046,0.713531122266,,,,,,
13,0.673067664908,0.694009275445,,,,,,
14,0.65345415303,0.683169482148,,,,,,
15,0.635390580835,0.667176322826,,,,,,
16,0.628185026814,0.657795546014,,,,,,
17,0.614494408779,0.643832039062,,,,,,
18,0.605796117302,0.632606334444,,,,,,
19,0.586137921637,0.622145037646,,,,,,
20,0.577977301764,0.615427767658,,,,,,
21,0.568995638533,0.601511622636,,,,,,
22,0.553054084001,0.588863554673,,,,,,
23,0.540903629095,0.581211021465,,,,,,
24,0.529069877764,0.571317780483,,,,,,
25,0.521987640679,0.567085485771,,,,,,
26,0.517546389445,0.564486001401,,,,,,
27,0.5079159716,0.557243366694,,,,,,
28,0.502423066249,0.547833455273,,,,,,
29,0.492670142076,0.54300948314,,,,,,
30,0.489032799131,0.541206422922,,,,,,
31,0.479791125899,0.534715048408,,,,,,
32,0.476799486926,0.5268874799,,,,,,
33,0.471559827276,0.522658041182,,,,,,
34,0.463439297552,0.516208805887,,,,,,
35,0.45875512678,0.507927829327,,,,,,
36,0.454221275114,0.498878942635,,,,,,
37,0.450060025547,0.495675939243,,,,,,
38,0.444469046648,0.49283210657,,,,,,
39,0.438279586953,0.484860391071,,,,,,
40,0.43540407741,0.478472154283,,,,,,
41,0.433594673856,0.475600586701,,,,,,
42,0.431198822865,0.469304715263,,,,,,
43,0.425451593887,0.461458723345,,,,,,
44,0.418555323124,0.458385998643,,,,,,
45,0.416548462135,0.452318719662,,,,,,
46,0.415510907798,0.450965862693,,,,,,
47,0.413524560508,0.447664249721,,,,,,
48,0.406780698025,0.444259626569,,,,,,
49,0.403254063282,0.436261014319,,,,,,
50,0.39874216014,0.431565580803,,,,,,
51,0.39239415949,0.427294045125,,,,,,
52,0.389695070923,0.423554305879,,,,,,
53,0.375437195341,0.419967332317,,,,,,
54,0.367408564323,0.413188562129,,,,,,
55,0.363513480934,0.411368574887,,,,,,
56,0.361253267511,0.409738891059,,,,,,
57,0.358959145712,0.407585124281,,,,,,
58,0.352885932195,0.406898723514,,,,,,
59,0.351497864152,0.403951898221,,,,,,
60,0.349616278398,0.402703069835,,,,,,
61,0.348733510426,0.395032242016,,,,,,
62,0.347209909214,0.39412091859,,,,,,
63,0.346926083337,0.394065025653,,,,,,
64,0.345992649632,0.393084633176,,,,,,
65,0.342867612943,0.388123511161,,,,,,
66,0.341587476481,0.381923769839,,,,,,
67,0.339820996064,0.379669506497,,,,,,
68,0.337903775448,0.378790223349,,,,,,
69,0.336716628894,0.377365753628,,,,,,
70,0.335274789065,0.375873482619,,,,,,
71,0.332103844222,0.375253031651,,,,,,
72,0.329969904394,0.37253402494,,,,,,
73,0.329653604263,0.371725990982,,,,,,
74,0.329042083449,0.371163035546,,,,,,
75,0.327005239884,0.368191794239,,,,,,
76,0.321750479405,0.36031875119,,,,,,
77,0.320942376207,0.35631111947,,,,,,
78,0.320656714319,0.356279175546,,,,,,
79,0.317900179165,0.354352959166,,,,,,
80,0.316641967615,0.353484279684,,,,,,
81,0.313315961826,0.350704046211,,,,,,
82,0.312773733115,0.34772905934,,,,,,
83,0.312089725664,0.342071832257,,,,,,
84,0.311175333422,0.340259607581,,,,,,
85,0.310764482485,0.339175303845,,,,,,
86,0.310618689627,0.336990510743,,,,,,
87,0.306362871897,0.32908221233,,,,,,
88,0.305286593455,0.325455921763,,,,,,
89,0.304011053207,0.32429612054,,,,,,
90,0.302524330278,0.323096008439,,,,,,
91,0.300673342187,0.322232460401,,,,,,
92,0.298783808729,0.32126902419,,,,,,
93,0.298567954046,0.319280538204,,,,,,
94,0.295653078287,0.318306440679,,,,,,
