Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.950359200178,0.994501725572,,,,,,
1,0.91809635009,0.970860372194,,,,,,
2,0.9141188713,0.952480085058,,,,,,
3,0.874312049582,0.942455290617,,,,,,
4,0.867654921026,0.915116637963,,,,,,
5,0.847546051191,0.84008082187,,,,,,
6,0.831508589426,0.831097852147,,,,,,
7,0.804783231098,0.818959582443,,,,,,
8,0.766999574514,0.782750174103,,,,,,
9,0.737460575261,0.769137795611,,,,,,
10,0.724264300964,0.741740563819,,,,,,
11,0.706178048885,0.73067237598,,,,,,
12,0.685662886489,0.708749468184,,,,,,
13,0.678052329804,0.681581696852,,,,,,
14,0.67128483315,0.672517960292,,,,,,
15,0.644170630374,0.646397438882,,,,,,
16,0.637464477112,0.629846755106,,,,,,
17,0.631023841463,0.6141602231,,,,,,
18,0.622767259318,0.601132759455,,,,,,
19,0.621117600739,0.590441644196,,,,,,
20,0.614157272603,0.580857810107,,,,,,
21,0.611622245129,0.57864867021,,,,,,
22,0.609453472642,0.572785075563,,,,,,
23,0.607854107018,0.565658032245,,,,,,
24,0.607768511654,0.558493948559,,,,,,
25,0.598048748865,0.536069129295,,,,,,
26,0.591396864796,0.531938217747,,,,,,
27,0.587420250718,0.517652430079,,,,,,
28,0.581906623285,0.512096771135,,,,,,
29,0.581768559056,0.508468506778,,,,,,
30,0.57936996613,0.502890037927,,,,,,
31,0.570838425878,0.494840298109,,,,,,
32,0.56605639124,0.491283122471,,,,,,
33,0.560238734572,0.476693229306,,,,,,
34,0.556915909958,0.474807811605,,,,,,
35,0.552579047372,0.469264080974,,,,,,
36,0.548610039439,0.467074966019,,,,,,
37,0.54761674782,0.462993215226,,,,,,
38,0.541462901183,0.45761486546,,,,,,
39,0.533762684031,0.453161392813,,,,,,
40,0.527807688466,0.446507871527,,,,,,
41,0.526973049314,0.445869265602,,,,,,
42,0.524107899542,0.442927424843,,,,,,
43,0.522856234349,0.441490252751,,,,,,
44,0.521774233323,0.439495190419,,,,,,
45,0.521623512782,0.438308418702,,,,,,
46,0.513378030874,0.424963425949,,,,,,
47,0.506132670266,0.420604841802,,,,,,
48,0.505137527618,0.419371007374,,,,,,
49,0.495537862613,0.418107070875,,,,,,
