Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.938741649203,0.938741649203,0.938741649203,0.938741649203,,,,,,
1,0.89653647681,0.897278746431,0.879170740648,0.897054215361,,,,,,
2,0.869183746264,0.865704851424,0.851185895571,0.869787187882,,,,,,
3,0.855815246382,0.831254433277,0.820992708325,0.855563791149,,,,,,
4,0.822088510466,0.804183892408,0.794087389028,0.82847051648,,,,,,
5,0.802177507481,0.780910478818,0.775924034563,0.809088845157,,,,,,
6,0.78033785853,0.762101125951,0.752689813734,0.787638399622,,,,,,
7,0.759970196177,0.731880645662,0.741552681994,0.758069323357,,,,,,
8,0.743616552767,0.718155481285,0.728808347063,0.741739837602,,,,,,
9,0.72754447105,0.70514385341,0.707720612874,0.721311207038,,,,,,
10,0.708399637541,0.680519780334,0.691368086776,0.70562265417,,,,,,
11,0.692642092772,0.66592047694,0.683154947004,0.693338009648,,,,,,
12,0.680047602469,0.653889276196,0.669392204602,0.684312605425,,,,,,
13,0.662606602405,0.636042566674,0.658309363541,0.666819204746,,,,,,
14,0.644867048456,0.626677129934,0.648528215974,0.656326064045,,,,,,
15,0.632308617518,0.613107328059,0.636329339711,0.646048771523,,,,,,
16,0.626207792211,0.59894138876,0.628643310795,0.640206305382,,,,,,
17,0.618309055194,0.584553870577,0.612402557772,0.632359066026,,,,,,
18,0.610021336721,0.562335480332,0.600381414779,0.617107943394,,,,,,
19,0.600122337467,0.549076396264,0.586319016488,0.60708480646,,,,,,
20,0.587545061284,0.53888369738,0.572845574613,0.594789077803,,,,,,
21,0.582427985542,0.531589246202,0.554686685038,0.584912174654,,,,,,
22,0.576915007652,0.522939034806,0.544613776549,0.577295722081,,,,,,
23,0.571043516504,0.516164398962,0.539100735833,0.572766852867,,,,,,
24,0.564564576263,0.507758765208,0.532228138842,0.559633860707,,,,,,
25,0.555676194003,0.502215394151,0.522204898174,0.544390311751,,,,,,
26,0.550519011934,0.496091692694,0.519975451206,0.53868369045,,,,,,
27,0.547299007652,0.488231355738,0.518353818232,0.533991633885,,,,,,
28,0.539687222478,0.479515214052,0.504575490767,0.518229537794,,,,,,
29,0.53542467586,0.475743215827,0.501287335922,0.511253004662,,,,,,
30,0.532016253848,0.468248646902,0.497316690435,0.509610307174,,,,,,
31,0.523511480716,0.459942559204,0.492115007732,0.504114624768,,,,,,
32,0.518317245458,0.454614532325,0.487884852077,0.500632085585,,,,,,
33,0.516759912919,0.449888305486,0.485309319723,0.496060696361,,,,,,
34,0.508635505266,0.444998328744,0.476446523133,0.490705678626,,,,,,
35,0.498229179843,0.440750102192,0.472238694085,0.483734482697,,,,,,
36,0.495251177894,0.439131423594,0.469552553764,0.483263866543,,,,,,
37,0.49259620764,0.434773964508,0.46890177942,0.479907700938,,,,,,
38,0.48381279582,0.423992170062,0.463513715547,0.475158338111,,,,,,
39,0.481241131327,0.420418821215,0.456743593015,0.472409678105,,,,,,
40,0.471834352789,0.418190195577,0.452024573024,0.462855046625,,,,,,
41,0.459110648695,0.414868595584,0.444656820101,0.453661654978,,,,,,
42,0.45447471831,0.412372360061,0.442275212139,0.445505237431,,,,,,
43,0.452541518931,0.41070742551,0.438034323115,0.44311965954,,,,,,
44,0.447190496371,0.409993229156,0.435737824961,0.439732592059,,,,,,
45,0.443047496782,0.40669465793,0.432642107344,0.435493031813,,,,,,
46,0.438541391668,0.401294574805,0.428185424978,0.430941185395,,,,,,
47,0.436617852977,0.399608853503,0.426897927352,0.429613532398,,,,,,
48,0.432272771288,0.395717309688,0.425529100027,0.426390200654,,,,,,
49,0.429376434758,0.391721231321,0.424579804931,0.42228317275,,,,,,
50,0.42912317749,0.387603322049,0.423497470697,0.421958620311,,,,,,
51,0.419839876983,0.387180469766,0.419856676078,0.41465908228,,,,,,
52,0.413772679816,0.386512224157,0.417695911558,0.409444617276,,,,,,
53,0.411048746955,0.384843642828,0.41391884111,0.406341596886,,,,,,
54,0.409113194354,0.384045458275,0.412572036258,0.404655780956,,,,,,
55,0.404323339158,0.382108058282,0.407958472676,0.400134940536,,,,,,
56,0.399209917336,0.379023214375,0.401848704057,0.397061943407,,,,,,
57,0.397500857838,0.375914789003,0.398822115712,0.393937603476,,,,,,
58,0.39238533351,0.373291920511,0.398119074644,0.390088215661,,,,,,
59,0.39096697396,0.372011114994,0.395965587978,0.389404205597,,,,,,
60,0.388914732301,0.370637529141,0.392650742693,0.386634810415,,,,,,
61,0.387864679091,0.368767902242,0.390547242537,0.386025960375,,,,,,
62,0.38267133091,0.359337594239,0.382485255064,0.378790039907,,,,,,
63,0.373653110859,0.358038824316,0.381367523657,0.370258254386,,,,,,
64,0.372841864609,0.357107302262,0.380552899095,0.369377197298,,,,,,
65,0.367863148881,0.351375759025,0.376040996625,0.366836223012,,,,,,
66,0.366575656041,0.350198172288,0.372251131025,0.36434706681,,,,,,
67,0.366053735561,0.349068400546,0.370137401502,0.356711352055,,,,,,
