Time(Iteration),LinUCBCoTheta,CAB_fullCoTheta,CAB_cbjCoTheta,CAB_originalCoTheta,CAB_cbijCoTheta,,,,,,
72,0.390473084207,0.373197657562,0.372801609636,0.389157039302,0.354710975952,,,,,,
73,0.389564309428,0.371078226174,0.372793752078,0.386978603529,0.353673678602,,,,,,
74,0.387966808265,0.368964857836,0.370554815233,0.385743063268,0.349427520651,,,,,,
75,0.387790206434,0.364842007246,0.368364939033,0.383989270612,0.347894343882,,,,,,
76,0.387238430256,0.3632821481,0.367633088425,0.383031973203,0.346980737214,,,,,,
77,0.384521696541,0.359332724226,0.362790697166,0.380626432259,0.341961149496,,,,,,
78,0.384147876398,0.358524462968,0.362026306841,0.379349800396,0.341145105846,,,,,,
79,0.383276572312,0.357022910542,0.361214880944,0.379213551929,0.340836849097,,,,,,
80,0.382499965561,0.355435545541,0.358577953664,0.377573947948,0.339771824166,,,,,,
81,0.381923130169,0.35473976277,0.357817208252,0.374717759428,0.338687333567,,,,,,
82,0.381217410959,0.35437530514,0.357817794559,0.374115621413,0.338666937627,,,,,,
83,0.380037744715,0.353428691946,0.35702249058,0.373119410149,0.33738441452,,,,,,
84,0.379494991896,0.351610504711,0.355901434173,0.372461237644,0.334877386291,,,,,,
85,0.37210178616,0.348117665769,0.352651603499,0.369030056531,0.33107076894,,,,,,
86,0.370629780672,0.345207044282,0.348957997169,0.365774201022,0.329319479402,,,,,,
87,0.368957456773,0.344201040928,0.348198163664,0.365317994972,0.328663243312,,,,,,
88,0.367364252313,0.343321621123,0.347263321523,0.364381911744,0.327274425133,,,,,,
89,0.367155296653,0.342359870613,0.348212933264,0.364667804421,0.327380882682,,,,,,
90,0.365393002154,0.340596594984,0.345024763497,0.362866457265,0.323555030807,,,,,,
91,0.362845162978,0.338282338134,0.337461624386,0.354224742564,0.315953864419,,,,,,
92,0.362353890629,0.338339802213,0.337833454346,0.353309861657,0.315981221565,,,,,,
93,0.361899837532,0.335514502127,0.33602916026,0.351248746899,0.313539332439,,,,,,
94,0.360631822739,0.334385070193,0.334702156682,0.347314568742,0.311411484811,,,,,,
95,0.359312257816,0.332805829488,0.334060192525,0.346373262593,0.310323302044,,,,,,
96,0.35814349619,0.331054228818,0.331813048365,0.345907548152,0.308022410195,,,,,,
97,0.357086889176,0.33040597916,0.331278543341,0.344811701644,0.306883278657,,,,,,
98,0.35408500287,0.32734084324,0.328680862514,0.340400743028,0.3034477974,,,,,,
99,0.350726457102,0.325047112723,0.325933409838,0.339831839477,0.302555533431,,,,,,
100,0.349816807947,0.323382012193,0.323764195898,0.337849981661,0.300799677054,,,,,,
101,0.349702151525,0.322420568285,0.322320828737,0.337381994455,0.300230432214,,,,,,
102,0.344424442759,0.320340111987,0.316522370686,0.333954683721,0.298361852992,,,,,,
103,0.344141543992,0.31990142726,0.315952152926,0.333771543805,0.29817640375,,,,,,
104,0.343286161364,0.319429632888,0.315538442421,0.333235530246,0.29775495496,,,,,,
105,0.342814151461,0.319573310517,0.314824424937,0.332253168913,0.297267335787,,,,,,
106,0.341434290262,0.319337879408,0.313658293677,0.329458798598,0.296532131277,,,,,,
107,0.34026333472,0.318687144431,0.31282389362,0.328135084047,0.295243680295,,,,,,
108,0.339545471296,0.318077492344,0.312223866514,0.324491850428,0.291577336869,,,,,,
109,0.338236771633,0.317257895266,0.310017604498,0.324040145235,0.290205156086,,,,,,
110,0.3380390112,0.316693038841,0.309651444702,0.323611579669,0.289941689248,,,,,,
111,0.337564423964,0.316559978579,0.309277453653,0.323070356329,0.289692912494,,,,,,
112,0.336360405373,0.315910523791,0.309058238462,0.322722864227,0.289621254363,,,,,,
113,0.335450710776,0.315259271734,0.30713907394,0.320012252166,0.287428853019,,,,,,
114,0.334573668824,0.313981243142,0.306392107619,0.318682687617,0.286316568669,,,,,,
115,0.333436549344,0.312595812297,0.305181275795,0.317705071062,0.285430159736,,,,,,
116,0.332656298485,0.302348205743,0.301910312029,0.313107002613,0.282363676511,,,,,,
117,0.330926026155,0.301420454316,0.299541215167,0.312378090304,0.279615655656,,,,,,
118,0.329447098634,0.297563856176,0.296538873553,0.309176217994,0.278244035129,,,,,,
119,0.328309567438,0.296389379208,0.295524990727,0.308399383771,0.27635469012,,,,,,
120,0.328176496831,0.296240540231,0.295030260422,0.307929921715,0.275753630058,,,,,,
121,0.326633756308,0.294771427763,0.293626613605,0.306604504916,0.274316631022,,,,,,
122,0.321432258901,0.292085425475,0.291204756147,0.30293938496,0.272013675869,,,,,,
123,0.31355013434,0.286850049948,0.286080395379,0.298344386144,0.270527242628,,,,,,
124,0.311276511897,0.285223090666,0.284996720804,0.296770524551,0.267928354744,,,,,,
125,0.309966849884,0.283800074855,0.283171471504,0.29667686559,0.264942113109,,,,,,
126,0.306467612168,0.282168651763,0.280232757088,0.293553873521,0.262146670311,,,,,,
127,0.306226324887,0.281798561593,0.27994730588,0.292983246264,0.261878756533,,,,,,
128,0.305658382643,0.281263312733,0.279425408086,0.292576298463,0.26145512251,,,,,,
129,0.305565225153,0.281165448171,0.27893908166,0.292349972513,0.260762112545,,,,,,
130,0.30281122316,0.278556761857,0.277151960658,0.288938573328,0.259944980407,,,,,,
131,0.301783140959,0.276544779446,0.27588775241,0.285739382915,0.258251959917,,,,,,
132,0.301426149807,0.27619194093,0.27552604448,0.285325622466,0.257566906872,,,,,,
133,0.293377628165,0.27422303143,0.271810735164,0.282652743005,0.255228955352,,,,,,
134,0.292720921977,0.273831194163,0.271302359674,0.282001321507,0.254654323606,,,,,,
135,0.291590999014,0.273228690772,0.270653424242,0.280663517854,0.253482853866,,,,,,
136,0.290343336828,0.272552175679,0.269523251848,0.279342132778,0.252981505848,,,,,,
137,0.288735423406,0.270432564405,0.268084559783,0.278891574881,0.25152884461,,,,,,
138,0.288505319367,0.270359285117,0.267934155664,0.278848054032,0.251429431108,,,,,,
139,0.288044613941,0.269594231044,0.267210452734,0.277894762271,0.250352637362,,,,,,
140,0.287822839176,0.269359497763,0.266760350745,0.277552723099,0.25001656119,,,,,,
141,0.28595230943,0.268235948886,0.265244808979,0.276746065821,0.248762513378,,,,,,
142,0.285490220743,0.267487733895,0.264453965819,0.276128857533,0.247142409301,,,,,,
143,0.28577500289,0.266564690962,0.264185790195,0.274848318856,0.246787376293,,,,,,
144,0.285633421931,0.266500145035,0.263954506207,0.274422724038,0.246317271345,,,,,,
145,0.285343932505,0.266553632217,0.264040267689,0.273951001185,0.246219555506,,,,,,
146,0.284743785244,0.266170206268,0.263663513559,0.273272048636,0.245790260316,,,,,,
147,0.283944839045,0.265191338416,0.262400210776,0.272145642926,0.244440673726,,,,,,
148,0.280494318081,0.261256609437,0.262081741856,0.270701236344,0.244162177468,,,,,,
149,0.279780009237,0.260763615337,0.261596948082,0.269901549156,0.243667688024,,,,,,
150,0.277573608726,0.258906499029,0.260559433318,0.26865899531,0.242535760426,,,,,,
151,0.276986811128,0.258721248834,0.2600536457,0.267995843696,0.241996214176,,,,,,
152,0.275788472911,0.259063211666,0.2583705436,0.267622403219,0.242170107483,,,,,,
153,0.273684694117,0.258680172285,0.257215214599,0.266845724954,0.241838627581,,,,,,
154,0.272750553691,0.257151481296,0.256235844814,0.266119498025,0.240327718172,,,,,,
155,0.271844612839,0.255925792324,0.254385748495,0.263462081476,0.237987059181,,,,,,
156,0.271928489,0.252357967585,0.254291543589,0.26339199252,0.234906416743,,,,,,
157,0.271804705636,0.252211681395,0.253974655646,0.263139457338,0.234757138268,,,,,,
158,0.2711739256,0.251846102003,0.253835604825,0.261793734752,0.234302971087,,,,,,
159,0.271171180199,0.251988134982,0.253858311206,0.261809888808,0.234148217243,,,,,,
160,0.269999847049,0.251622820486,0.252790605041,0.26196117291,0.23398136634,,,,,,
161,0.269670689505,0.250178570903,0.251616901809,0.261009833713,0.233072913978,,,,,,
162,0.268308706437,0.249928295704,0.251194431448,0.260383231608,0.232824948318,,,,,,
163,0.268145199738,0.249386527298,0.250589463329,0.260366153044,0.232129466135,,,,,,
164,0.268016729971,0.246573146236,0.249540623023,0.257966357338,0.229653927416,,,,,,
165,0.266252569234,0.244964471953,0.247612808582,0.256477680478,0.227824380453,,,,,,
166,0.265564338652,0.240993142469,0.244866269856,0.253908599844,0.225083665425,,,,,,
167,0.263298614162,0.240113480742,0.243940813176,0.253252298389,0.224172372848,,,,,,
168,0.262304375581,0.238305121967,0.242823641793,0.251038505854,0.223283680612,,,,,,
169,0.260979494285,0.236893897417,0.241464726644,0.250362317252,0.221870293801,,,,,,
170,0.259973017573,0.236235284782,0.240908211703,0.250151783271,0.221511294569,,,,,,
171,0.258974385903,0.235872134738,0.240025520455,0.249052567912,0.220605547471,,,,,,
172,0.258311315545,0.234862499786,0.239359627997,0.248484460679,0.219541065926,,,,,,
173,0.256866391575,0.234644956591,0.237757811338,0.248467533747,0.219605160721,,,,,,
174,0.256117882962,0.233806891113,0.236926031587,0.247798204818,0.21836044302,,,,,,
175,0.253353159115,0.232007441425,0.235626842352,0.246804179208,0.21686044302,,,,,,
176,0.252509983583,0.230881133548,0.235266073175,0.246441981185,0.215875156091,,,,,,
177,0.252151034651,0.230716324237,0.235007211932,0.245792750089,0.215682421304,,,,,,
178,0.251408962829,0.229635633388,0.233484531018,0.244513798955,0.214952168803,,,,,,
179,0.25137033252,0.229332541342,0.233439021956,0.24417040241,0.214974386488,,,,,,
180,0.251082171068,0.229017494081,0.2327869121,0.243700063986,0.214313750106,,,,,,
181,0.250219414314,0.228095124541,0.232184272982,0.242733774167,0.213826889721,,,,,,
182,0.249829886517,0.227656851441,0.23176356984,0.24177121654,0.21344324593,,,,,,
183,0.250164714851,0.22759825247,0.231616053924,0.240725507403,0.213411513059,,,,,,
184,0.249136987549,0.226468404304,0.230857493085,0.239563805944,0.212412006299,,,,,,
185,0.249023980092,0.226137894104,0.230747321099,0.239446855467,0.211948892176,,,,,,
186,0.248133546975,0.225852612084,0.230450076062,0.239335388813,0.211559535994,,,,,,
187,0.247023202492,0.224279213432,0.22861072369,0.23781595324,0.209861895542,,,,,,
188,0.246609248899,0.223317121305,0.227957000784,0.237096873545,0.209204527182,,,,,,
189,0.245629446775,0.222317201322,0.225447813476,0.23309693898,0.206551395409,,,,,,
190,0.245267860627,0.222151547587,0.225205127301,0.232836967022,0.206243400426,,,,,,
191,0.244625685725,0.221729829961,0.224595460824,0.232092262979,0.20584279171,,,,,,
192,0.244239840716,0.22085970088,0.224166534372,0.231518617843,0.205279362001,,,,,,
193,0.243941213371,0.220607383688,0.224124239266,0.231464544579,0.205311164578,,,,,,
194,0.243995311339,0.220815506546,0.224140700646,0.23154645917,0.205453992908,,,,,,
195,0.24360119793,0.220627707747,0.223607082961,0.231119155206,0.205093488064,,,,,,
196,0.242844741709,0.220416404448,0.222859132049,0.228282189534,0.204769557563,,,,,,
197,0.235973207315,0.217148431593,0.21764680578,0.226129978944,0.202276069198,,,,,,
198,0.235150274683,0.216714141054,0.216986254401,0.225123077772,0.202136146452,,,,,,
199,0.23462629769,0.215047841488,0.215442989505,0.224205068698,0.201048406392,,,,,,
