Time(Iteration),CAB_original
170,1040.34027212
171,1046.38997947
172,1052.24798115
173,1057.51154329
174,1062.99011917
175,1067.75946067
176,1073.8337674
177,1080.26998846
178,1085.80428179
179,1090.69376467
180,1095.69317441
181,1100.89783385
182,1106.42230004
183,1111.7635518
184,1117.58980282
185,1122.84197875
186,1128.76850558
187,1135.0363208
188,1140.17882162
189,1145.41205778
190,1150.08925813
191,1156.10411099
192,1161.0236441
193,1165.64706542
194,1172.23164848
195,1177.75623448
196,1182.38122948
197,1188.28864247
198,1193.17172582
199,1198.78842354
200,1203.30330472
201,1208.82972768
202,1214.50640473
203,1219.73392495
204,1224.15771425
205,1229.88297814
206,1236.95929154
207,1242.54575532
208,1247.8631825
209,1253.4978826
210,1258.49888395
211,1263.21568902
212,1267.38784843
213,1272.72078898
214,1278.25951603
215,1283.44560056
216,1287.99921654
217,1293.83225645
218,1299.54482551
219,1305.82018551
220,1311.6451503
221,1317.23389702
222,1322.54597925
223,1327.86602715
224,1333.86771265
225,1339.003177
226,1343.60803032
227,1349.24033884
228,1355.37549869
229,1359.80677957
230,1364.80392388
231,1369.59289068
232,1374.02345999
233,1378.8297698
234,1385.2446686
235,1390.67106952
236,1396.76301174
237,1401.32033596
238,1405.25976927
239,1410.5784444
240,1415.04049672
241,1420.22267105
242,1424.77128487
243,1429.20142327
244,1434.77547087
245,1439.69729678
246,1444.16501504
247,1448.83287019
248,1455.19671345
249,1460.80661916
250,1464.86982154
251,1470.70615412
252,1475.31394512
253,1481.20904546
254,1486.47877333
255,1491.66003632
256,1495.89306232
257,1501.23443915
258,1506.54401347
259,1512.07278386
260,1517.18383416
261,1523.01831412
262,1528.17641169
263,1531.94394995
264,1537.32215259
265,1542.77388264
266,1548.71814366
267,1555.34767611
268,1561.02756262
269,1566.30624908
270,1571.55156369
271,1576.72979242
272,1581.64585273
273,1586.44464965
274,1591.27030682
275,1596.74127052
276,1601.67389301
277,1605.04710964
278,1610.36679956
279,1614.42899631
280,1619.43428242
281,1625.05170345
282,1629.88436988
283,1635.24568457
284,1641.21781197
285,1646.27385406
286,1651.89133798
287,1656.8471207
288,1661.65746393
289,1667.78294808
290,1674.4911386
291,1679.94408363
292,1684.79280081
293,1690.86826045
294,1696.20200072
295,1702.48838306
296,1707.97778131
297,1713.85178218
298,1718.24538952
299,1723.93192617
300,1730.53141609
301,1736.35202716
302,1742.05947328
303,1747.97890383
304,1752.94357067
305,1758.26939071
306,1763.62154235
307,1768.15974371
308,1772.7993755
309,1777.19856788
310,1782.23093367
311,1786.83841719
312,1791.93838131
313,1797.46985869
314,1803.23976658
315,1809.24323317
316,1814.40846484
317,1819.83146796
318,1825.29691395
319,1830.05508365
320,1835.85693367
321,1840.92058313
322,1846.50676354
323,1852.03126052
324,1856.02491566
325,1860.98075806
326,1866.7503352
327,1871.13327442
328,1877.03264886
329,1880.41080205
330,1886.49534776
331,1890.17082806
332,1894.37311726
333,1899.01637117
334,1904.51455453
335,1910.39074192
336,1916.41031739
337,1921.4056044
338,1927.9031035
339,1932.77529474
340,1938.23911884
341,1943.83674538
342,1948.8128189
343,1953.59562742
344,1958.55894553
345,1963.30004736
346,1968.82059969
347,1974.34269384
348,1978.28881474
349,1983.67834823
350,1989.29459431
351,1993.76764398
352,1999.85429602
353,2005.04464539
354,2009.01905142
355,2015.09533808
356,2018.77078029
357,2024.61222733
358,2028.8211669
359,2034.32886339
360,2040.42649703
361,2045.70856746
362,2050.26520894
363,2055.60814943
364,2060.66937347
365,2065.78850151
366,2070.3879479
367,2075.61678786
368,2081.73901286
369,2087.51666633
370,2092.24493947
371,2099.01410363
372,2102.12121064
373,2107.5461026
374,2114.59409949
375,2120.48484879
376,2126.01096658
377,2130.66052654
378,2136.39830976
379,2140.30928324
380,2146.80880702
381,2149.90263577
382,2155.78300512
383,2161.16629966
384,2165.61557404
385,2171.76385973
386,2176.07605909
387,2181.70982955
388,2185.28216589
389,2190.60540268
390,2194.81146254
391,2200.0427988
392,2204.09737203
393,2210.41956276
394,2215.33041623
395,2220.12851965
396,2225.68163769
397,2231.33953866
398,2237.48510592
399,2243.09280572
400,2248.05939856
401,2253.09152612
402,2258.17957636
403,2263.39129277
404,2268.90526397
405,2274.12430029
406,2279.77511542
407,2285.1694708
408,2290.98150732
409,2297.10061327
410,2302.30183125
411,2306.81672012
412,2313.04874787
413,2318.92187046
414,2323.72733341
415,2329.43098886
416,2334.04680589
417,2339.4607642
418,2343.1626038
419,2348.42380309
420,2352.06181172
421,2356.37250618
422,2360.69027587
423,2364.4646259
424,2369.58886573
425,2374.36470464
426,2378.48560055
427,2383.05594238
428,2387.20826686
429,2392.06504037
430,2396.83464474
431,2402.90194418
432,2408.37713242
433,2412.91557982
434,2417.89086832
435,2422.58839448
436,2426.02100392
437,2430.75685078
438,2435.54085124
439,2440.50878013
440,2447.36287998
441,2453.33417645
442,2458.15599345
443,2464.44302818
444,2469.36560754
445,2473.56394764
446,2477.80374087
447,2483.53636999
448,2488.88660447
449,2494.66492316
450,2499.63265546
451,2504.70629969
452,2510.24061475
453,2515.09849095
454,2519.57952372
455,2525.10604496
456,2529.06184918
457,2533.99042127
458,2539.07669106
459,2545.41261788
460,2550.80327872
461,2556.17580888
462,2561.22663748
463,2565.79046483
464,2569.94286733
465,2574.30455946
466,2579.59897277
467,2583.53162556
468,2588.03899918
469,2591.67228407
470,2597.49575339
471,2603.3672133
472,2608.87451682
473,2613.78232497
474,2618.96155724
475,2624.43699937
476,2629.11542948
477,2634.10694011
478,2637.60510943
479,2642.79951339
480,2647.20178407
481,2652.38925409
482,2657.74579097
483,2661.73043126
484,2666.73891037
485,2672.2584254
486,2677.52234599
487,2682.37685367
488,2686.91766636
489,2691.71947317
490,2696.32612211
491,2700.6277544
492,2705.51529716
493,2710.37174247
494,2716.82589883
495,2721.1402866
496,2726.13479384
497,2730.64001775
498,2735.63438246
499,2739.752989
