Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,CAB_cbjCoTheta,CAB_cbijCoTheta,,,,,,
0,0.978053310487,0.983821273699,0.983821273699,0.983869086461,0.983821273699,0.983821273699,,,,,,
1,0.953367597209,0.960698991108,0.937863444599,0.95549780085,0.958976719848,0.9591214592,,,,,,
2,0.935457116601,0.941497158953,0.907955593863,0.930712284884,0.940764426056,0.938520843069,,,,,,
3,0.914193832292,0.932788575299,0.893623037449,0.920440205343,0.927495741167,0.918557277965,,,,,,
4,0.889559363465,0.913842580029,0.873322598108,0.897765464896,0.905191222293,0.89305171474,,,,,,
5,0.866462385343,0.897544422742,0.854477520126,0.875368515205,0.880235994668,0.868165345791,,,,,,
6,0.846912204754,0.885688724384,0.842850380555,0.85668694356,0.848108163567,0.8475583562,,,,,,
7,0.821213809917,0.869793348413,0.818737573096,0.839377609037,0.834102932052,0.822164247033,,,,,,
8,0.798447760953,0.848409760355,0.792616316453,0.819106223787,0.808858563043,0.789915969966,,,,,,
9,0.77836232478,0.826918357924,0.774519069314,0.802597811979,0.783586948591,0.756284209186,,,,,,
10,0.767346752124,0.809693443437,0.749566659849,0.778797916207,0.760371255945,0.737381580113,,,,,,
11,0.760916144139,0.796244022587,0.739318515328,0.761930779683,0.749950010856,0.722990011364,,,,,,
12,0.742457925841,0.760241324297,0.731270279905,0.739311719892,0.731977798741,0.706445252124,,,,,,
13,0.724798672595,0.740406023957,0.713870157396,0.72100370308,0.715239001661,0.691858256056,,,,,,
14,0.717653282743,0.728037506577,0.701278954226,0.710454405148,0.705585834216,0.680277357046,,,,,,
15,0.709738875952,0.715821101759,0.686477398852,0.703320175869,0.694784455539,0.672631841691,,,,,,
16,0.698570659918,0.695076728754,0.678391845081,0.688941467131,0.683736035333,0.656181529749,,,,,,
17,0.683207741524,0.68563605316,0.669733284835,0.679737275197,0.672076770026,0.646010662388,,,,,,
18,0.677774727872,0.67583708881,0.660137885357,0.673717645048,0.660920296844,0.639847314771,,,,,,
19,0.662437551668,0.661897549691,0.652343544082,0.65409136111,0.645899392795,0.629851067836,,,,,,
20,0.655499131541,0.649970811267,0.643672730351,0.643755535967,0.638268312681,0.619329620621,,,,,,
21,0.649092819811,0.642507165022,0.635469909985,0.639101678066,0.630860921175,0.614482907955,,,,,,
22,0.643375433242,0.637284732221,0.630178131276,0.634348984664,0.625903970176,0.609095352947,,,,,,
23,0.635019371681,0.629754612464,0.62245494262,0.625684585445,0.618389397606,0.602835332224,,,,,,
24,0.628714219394,0.621171645562,0.616667254695,0.615011807262,0.609846037394,0.598128978547,,,,,,
25,0.619899718625,0.612681991997,0.613205319827,0.607866250728,0.603111404457,0.593443520964,,,,,,
26,0.610531068958,0.596157812365,0.605838524204,0.599647010144,0.591671602433,0.587499696059,,,,,,
27,0.606035381269,0.593461569269,0.603724192476,0.596721823924,0.589362359608,0.583103570005,,,,,,
28,0.60080480186,0.590695742072,0.600881316082,0.591189915545,0.58592662405,0.578535957159,,,,,,
29,0.593034818721,0.575781209952,0.598129606329,0.583047272904,0.575824908521,0.57166661208,,,,,,
30,0.588506125786,0.566783703621,0.596361908262,0.58047417287,0.574807476097,0.56996468305,,,,,,
31,0.584251244768,0.564212128694,0.591005633694,0.575269140233,0.571091809314,0.562651531555,,,,,,
32,0.582188814941,0.561147209442,0.588461268104,0.573003532619,0.569454431769,0.559923763356,,,,,,
33,0.574791354464,0.554639973401,0.582126758454,0.56827633333,0.564472107047,0.55587013027,,,,,,
34,0.568821057504,0.549957005826,0.578605969963,0.564379950641,0.559057325093,0.550502337336,,,,,,
35,0.565104660974,0.546086642505,0.574960079762,0.561180365182,0.553174313559,0.546475517671,,,,,,
36,0.559318279476,0.539835233597,0.568029854669,0.555340915769,0.543489098671,0.538525732383,,,,,,
37,0.556655629977,0.534334464495,0.565660863779,0.552985144314,0.538509404628,0.535272724255,,,,,,
38,0.555470655447,0.530288409329,0.56270382471,0.549127433927,0.535666756419,0.532941792219,,,,,,
39,0.550780576712,0.527198223193,0.561841808123,0.547101487059,0.533068916153,0.529968591618,,,,,,
40,0.544651601607,0.522060661249,0.557638934727,0.542940592403,0.527990134526,0.528314510614,,,,,,
41,0.541014893373,0.51655634484,0.554807830236,0.540049889509,0.525242600357,0.524040671692,,,,,,
42,0.535766132248,0.51259848881,0.550933269738,0.535552626258,0.519053203067,0.520781488334,,,,,,
43,0.533735619039,0.511115546424,0.548302984036,0.533622696359,0.514986724714,0.519412465908,,,,,,
44,0.531731829669,0.50761021578,0.545808833221,0.532403272938,0.512473338329,0.515331234396,,,,,,
