Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.97417457155,0.962872149989,,,,,,
1,0.962374658782,0.946758989586,,,,,,
2,0.94607043846,0.940465805617,,,,,,
3,0.927154571445,0.933483184124,,,,,,
4,0.912439849103,0.89813694652,,,,,,
5,0.902066442339,0.884174357629,,,,,,
6,0.885861925951,0.870907266787,,,,,,
7,0.86672871137,0.861157583176,,,,,,
8,0.863436694084,0.849369514372,,,,,,
9,0.839161678437,0.819299704526,,,,,,
10,0.817853319916,0.791084353602,,,,,,
11,0.799460482094,0.773337941111,,,,,,
12,0.798058781816,0.754409078851,,,,,,
13,0.775833022245,0.689497608747,,,,,,
14,0.772622950913,0.683492015626,,,,,,
15,0.75831898332,0.680544993088,,,,,,
16,0.746833877656,0.673081937611,,,,,,
17,0.733763555339,0.660260334397,,,,,,
18,0.72185946622,0.649439470514,,,,,,
19,0.719746535064,0.648734518996,,,,,,
20,0.714390070651,0.640564938392,,,,,,
21,0.709329617326,0.63612077133,,,,,,
22,0.690395904315,0.624494589328,,,,,,
23,0.679050590229,0.615401975206,,,,,,
24,0.668784200226,0.600862978176,,,,,,
25,0.652228221182,0.571069026476,,,,,,
26,0.64694383148,0.565334716003,,,,,,
27,0.645200665539,0.551481038627,,,,,,
28,0.630043118171,0.547935737137,,,,,,
29,0.624283029169,0.543251635796,,,,,,
30,0.623716888364,0.530274670282,,,,,,
31,0.619130888665,0.523418607082,,,,,,
32,0.616141888433,0.521422223961,,,,,,
33,0.601251236082,0.511439972103,,,,,,
34,0.597134343862,0.509420329078,,,,,,
35,0.596653797933,0.506650485152,,,,,,
36,0.592706392124,0.498783824463,,,,,,
37,0.58913977777,0.496615923483,,,,,,
38,0.577317656908,0.490903513875,,,,,,
39,0.574888968855,0.487155704589,,,,,,
40,0.572232411459,0.486551656155,,,,,,
41,0.568597674098,0.482155630078,,,,,,
42,0.566384580811,0.475124109922,,,,,,
43,0.561115470495,0.468469065115,,,,,,
44,0.556952940367,0.464552982494,,,,,,
