Time(Iteration),CAB,LinUCB
0,2.42596969712,2.42596969712
1,4.51148966839,4.51148966839
2,6.57441765429,6.57441765429
3,8.448861201,8.448861201
4,10.3690445986,10.3495371191
5,11.7193740924,11.8283126765
6,13.0551801592,13.2278748823
7,14.3561591604,14.6102577533
8,15.4968308604,15.8629672576
9,16.394779606,16.8132533363
10,17.3498563309,17.8861769905
11,18.2463743995,18.7184333226
12,19.1784017072,19.8094278261
13,20.04034439,20.6766963359
14,20.848308273,21.3782072143
15,21.8514470003,22.2210972313
16,22.7617712658,23.0711074659
17,23.4027143621,23.6681680786
18,24.126938703,24.3474586556
19,24.7386180758,24.9438375185
20,25.3639004707,25.5739586612
21,25.8152551301,26.2703884635
22,26.4599944724,26.9648370476
23,27.0248929278,27.6056128299
24,27.5447982104,28.2123676097
25,27.8230609619,28.7822653717
26,28.2555956421,29.2684042139
27,28.6551325648,29.7026059422
28,29.0829134657,30.2118058137
29,29.3396239584,30.7477575896
30,29.7096554807,31.1582031845
31,30.1307694496,31.6560728517
32,30.5790826288,32.0899440588
33,30.8955411868,32.4153614212
34,31.321568805,32.9674817025
35,31.6786098693,33.3873659983
36,31.8761077445,33.7093105633
37,32.1217782257,34.101798114
38,32.3636884423,34.6042153037
39,32.5440094281,34.904828333
40,32.8077953192,35.243199071
41,32.9316964146,35.599154251
42,33.1620240369,35.9788225596
43,33.3627819159,36.5183263099
44,33.5108012316,36.8424489737
45,33.6729327742,37.1572250736
46,33.8362078825,37.6396273719
47,33.9995266861,37.8845555548
48,34.1450591458,38.2865629674
49,34.2147762497,38.6299516936
50,34.338671284,39.1110992147
51,34.427407676,39.4728944409
52,34.4654897158,39.9058224922
53,34.5335049932,40.3448131668
54,34.6587620279,40.8413594166
55,34.7954858927,41.1921046616
56,34.8501791989,41.4552477987
57,34.9587292368,41.8100411289
58,35.0423016383,42.2317381326
59,35.1705556565,42.630570955
60,35.2553496034,42.9524501439
61,35.4073348382,43.3043866874
62,35.5477157347,43.6694760879
63,35.5602600271,44.0364507502
64,35.7181911941,44.428957752
65,35.8198120244,44.9158237869
66,35.9038449336,45.1957101574
67,35.9582733293,45.6106244688
68,35.9886768751,45.7733295995
69,36.0670155379,46.0456569315
70,36.0800792757,46.320633452
71,36.1419995174,46.5377243891
72,36.244603967,46.8809154554
73,36.2686499626,47.1167504839
74,36.3236355716,47.5129485357
75,36.4142376759,47.7079505867
76,36.485727574,47.8564827376
77,36.4995971853,48.1187803752
78,36.526254313,48.3658849216
79,36.5677710874,48.6683388434
80,36.6330398096,48.8134327773
81,36.7202898043,49.0118215518
82,36.820048226,49.2207421388
83,36.8262239762,49.4730766235
84,36.876083309,49.6992969492
85,36.9621692829,50.0017263386
86,37.1200910283,50.2552033488
87,37.1710379534,50.4199687657
88,37.1926392645,50.6815159392
89,37.2012259225,50.9006119534
90,37.2555450855,51.0861118548
91,37.2812671941,51.3067878116
92,37.3335661405,51.4518087584
93,37.3925497168,51.61511659
94,37.4336646362,51.8265691317
95,37.4771908645,52.158490714
96,37.5736419851,52.3406704063
97,37.6149291055,52.4877184409
98,37.6721043482,52.5837545358
99,37.7632902557,52.7056305199
100,37.8308401197,52.9039534851
101,37.8464126168,53.0536892929
102,37.9218721858,53.1685703479
103,37.9545480527,53.3805632354
104,37.9545480527,53.499542205
105,38.0089680778,53.6671489049
106,38.0481105264,53.9872394404
107,38.0521000783,54.1277373497
108,38.0812452286,54.3646709149
109,38.0938884505,54.4885972183
110,38.1026448925,54.6713275307
111,38.1341350425,54.8360426433
112,38.1697686805,55.0006346986
113,38.1877157476,55.135359081
114,38.2051811824,55.2247788005
115,38.2316228274,55.2803722342
116,38.2462925765,55.4265780586
117,38.2520349955,55.6834676358
118,38.2683465019,55.8730315584
119,38.3044443574,55.9888143076
120,38.3375029943,56.1169416104
121,38.3491281797,56.2339521191
122,38.4033526741,56.3708251199
123,38.4344217048,56.4675902561
124,38.4412554013,56.5519602744
125,38.4414345137,56.7307220537
126,38.4486728793,56.8838593688
127,38.4588381231,56.9787370652
128,38.4884032149,57.1152984386
129,38.5311837256,57.2502363731
130,38.5789741214,57.3899585742
131,38.6020937151,57.5697551205
132,38.6122621658,57.6069625755
133,38.6597140736,57.727576806
134,38.6775723353,57.8062255317
135,38.6809842033,57.8839123661
136,38.6863717967,58.0178849704
137,38.7011122041,58.1168361434
138,38.7027169923,58.268880073
139,38.7255670024,58.3616851073
140,38.7379882531,58.5472305046
141,38.7685994028,58.6630578379
142,38.7865083974,58.843483408
143,38.820626629,58.989532661
144,38.8244678145,59.1863477013
145,38.8495661191,59.3962359353
146,38.868331822,59.5156231216
147,38.8820952713,59.6070124981
148,38.9068056293,59.6760408719
149,38.9121526861,59.7872835906
150,38.9556917718,59.8641839996
151,39.0003337428,60.0984708334
152,39.0072997618,60.2550163845
153,39.0410260162,60.4643005376
154,39.0635875657,60.5725184382
155,39.0746814265,60.7025323189
156,39.0902318678,60.8862879641
157,39.1048467316,60.9700401673
158,39.1233992231,61.2452380071
159,39.1397800253,61.4306455895
160,39.1397800253,61.5702416486
161,39.1491841667,61.6659837895
162,39.1710230652,61.7399959799
163,39.1821703925,61.9501493784
164,39.1897325757,62.1165230572
165,39.2202840751,62.1782935874
166,39.2884511884,62.2323575611
167,39.2916266269,62.3541580106
168,39.2941412588,62.5154768488
169,39.3221090974,62.7361127581
170,39.3759588378,62.9331481628
171,39.3759588378,63.1142715959
172,39.4235787314,63.285036413
173,39.44462934,63.4181462885
174,39.4514213283,63.5073366336
175,39.5085012574,63.7497280762
176,39.5132929129,63.8523005004
177,39.5417326889,64.0125608403
178,39.5922641513,64.1043104312
179,39.6052114847,64.3125791663
180,39.6094641303,64.4875063601
181,39.6376054729,64.6245664148
182,39.6516804612,64.7587301359
183,39.7024426607,64.8415253426
184,39.7030681521,65.0009416155
185,39.7863728737,65.2057067079
186,39.7913066268,65.3398778002
187,39.8179558186,65.5548220601
188,39.8397264982,65.6856813111
189,39.8446203752,65.8357847957
190,39.8473698827,65.9693399613
191,39.8528662499,66.2037096441
192,39.8552406735,66.370797099
193,39.8718721189,66.4532598867
194,39.908951523,66.5015152036
195,39.9129857771,66.6408554659
196,39.9346439232,66.7383147063
197,39.9544205623,66.7715156478
198,40.0072195146,66.8436689793
199,40.0813275621,66.9612004757
200,40.0850789385,67.072506188
201,40.1124164565,67.1656821409
202,40.1625288416,67.2725065769
203,40.2165416993,67.4166597364
204,40.2230260175,67.5150063891
205,40.2231459763,67.6029164069
206,40.2265858324,67.6972281045
207,40.2673930166,67.8011921226
208,40.2774774198,68.0315202695
209,40.2869753104,68.1051437348
210,40.2879700087,68.2313769932
211,40.3012146322,68.4291834867
212,40.3523794908,68.6062687256
213,40.3545272594,68.6775184673
214,40.3749371063,68.756414058
215,40.3946666264,68.9473150555
216,40.3953458854,69.0298461253
217,40.3953458854,69.1815088187
218,40.4829495463,69.3894578048
219,40.505544787,69.493443147
220,40.5306632189,69.6229983078
221,40.5480701676,69.8040400899
222,40.5644676738,69.8822326597
223,40.5644676738,69.9858558903
224,40.5716725496,70.0346668846
225,40.5924191777,70.1700863706
226,40.6120317155,70.4598949478
227,40.6199038898,70.5821530421
228,40.6316175954,70.6841462759
229,40.6440765371,70.7729317656
230,40.6519874286,70.8360680625
231,40.6574610565,70.9076135751
232,40.7245352337,71.0514324463
233,40.7284413038,71.3157390909
234,40.7337332398,71.5427303396
235,40.7461211941,71.7779899767
236,40.7542855014,71.92509813
237,40.7653827617,72.0236657744
238,40.7763161903,72.2284158928
239,40.8101099813,72.3060370663
240,40.8224156049,72.4206954586
241,40.8375864956,72.5433152841
242,40.8435295602,72.7377655715
243,40.8494969678,72.9173974424
244,40.850365443,73.0612332069
245,40.876328206,73.2348675691
246,40.8826144722,73.3623860749
247,40.8873884852,73.4750815831
248,40.9165782983,73.6723594799
249,40.9190481645,73.8321290147
250,40.930742015,73.8956924864
