Time(Iteration),CAB_rejectCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.969531957935,0.966858365661,0.97004401802,,,,,,
1,0.941641294967,0.945981091647,0.944334976756,,,,,,
2,0.92290715221,0.925444516567,0.926873626233,,,,,,
3,0.898755460562,0.9060368545,0.896931239769,,,,,,
4,0.876238773114,0.881775838392,0.873511869523,,,,,,
5,0.858309314228,0.853773220889,0.85482442421,,,,,,
6,0.827343495039,0.822271384872,0.835271441969,,,,,,
7,0.804484405984,0.79364760134,0.806783456966,,,,,,
8,0.781194341294,0.775781461656,0.788695377039,,,,,,
9,0.76390001986,0.752524412512,0.773485652274,,,,,,
10,0.751586845341,0.733450621537,0.75817405962,,,,,,
11,0.731534031281,0.714545917261,0.73114758805,,,,,,
12,0.720230306799,0.70265152078,0.718523387805,,,,,,
13,0.710113070392,0.691529515046,0.702024370903,,,,,,
14,0.689940161105,0.680744670422,0.691859058425,,,,,,
15,0.676006891308,0.667806452571,0.685514823588,,,,,,
16,0.665836750863,0.652502284638,0.670192020031,,,,,,
17,0.652047085824,0.639084448231,0.644105574326,,,,,,
18,0.64030279358,0.62642216445,0.632333223168,,,,,,
19,0.630354408073,0.619375494947,0.621168910614,,,,,,
20,0.620441671973,0.610068377098,0.614742564918,,,,,,
21,0.614371782879,0.604233788302,0.605989659388,,,,,,
22,0.600372042899,0.595604809287,0.591008171447,,,,,,
23,0.58912061567,0.585491975582,0.58010715299,,,,,,
24,0.5800836943,0.578938676066,0.569657449529,,,,,,
25,0.565499799283,0.575265114705,0.561779902407,,,,,,
26,0.558418442474,0.570959341382,0.555787280254,,,,,,
27,0.549627305225,0.559647576497,0.548315438809,,,,,,
28,0.538673275157,0.547497592744,0.526418112514,,,,,,
29,0.533746663076,0.540988497284,0.520522254219,,,,,,
30,0.526907620847,0.530468085894,0.510021059171,,,,,,
31,0.519491143612,0.526293032736,0.504199168096,,,,,,
32,0.512377218875,0.522049076388,0.495651450623,,,,,,
33,0.507803557809,0.518889054572,0.490238598859,,,,,,
34,0.502866840656,0.509124410819,0.482068273647,,,,,,
35,0.49338774114,0.501059226738,0.476539916198,,,,,,
36,0.48494596099,0.492901662901,0.469530038315,,,,,,
37,0.473169913569,0.486170401623,0.463438633976,,,,,,
38,0.467992365069,0.480708138468,0.460036914457,,,,,,
39,0.464235390081,0.478151588779,0.455300975824,,,,,,
40,0.455071698417,0.474488254053,0.451919364304,,,,,,
41,0.449573517331,0.471591687207,0.449317119617,,,,,,
42,0.442323734372,0.466220661688,0.441210625619,,,,,,
43,0.440315786261,0.460636985747,0.431531304564,,,,,,
44,0.438521879482,0.456999757195,0.428890225464,,,,,,
45,0.431670912399,0.455347832531,0.426302891188,,,,,,
46,0.425038122469,0.451571717816,0.424200021985,,,,,,
47,0.419924744467,0.44862072225,0.419823395278,,,,,,
48,0.416315704258,0.447004022065,0.41569732499,,,,,,
49,0.412440238734,0.443207870979,0.411463380786,,,,,,
50,0.408657745282,0.436712866197,0.405456530818,,,,,,
51,0.407014423711,0.430889129003,0.402477155934,,,,,,
52,0.404770446321,0.427204358419,0.396648647867,,,,,,
53,0.403466294309,0.424213215035,0.39396113522,,,,,,
54,0.402184290666,0.421192047025,0.390518664673,,,,,,
55,0.400162479175,0.420668020279,0.389230203951,,,,,,
56,0.39492000017,0.418976467572,0.387166311022,,,,,,
57,0.393371825344,0.416764497468,0.384594901729,,,,,,
58,0.389269658957,0.413828046587,0.383451618752,,,,,,
59,0.386948576502,0.411994204048,0.379216840006,,,,,,
60,0.383671433668,0.411302372205,0.37660897431,,,,,,
61,0.381723046993,0.407520476205,0.374700293461,,,,,,
62,0.379504279814,0.405519299244,0.373085770077,,,,,,
63,0.377339170097,0.400571324178,0.370138754971,,,,,,
64,0.374146660505,0.399179982527,0.367260233147,,,,,,
65,0.371152248273,0.395123301884,0.364252243835,,,,,,
66,0.367362673435,0.390477362769,0.361663349269,,,,,,
67,0.363105499534,0.381543534338,0.359046086707,,,,,,
68,0.35887016742,0.372537261279,0.354288748364,,,,,,
69,0.352982748657,0.36952778315,0.352727963357,,,,,,
70,0.351441565038,0.366867644069,0.351128481309,,,,,,
71,0.347983495952,0.364238657437,0.347612067549,,,,,,
72,0.345680015551,0.362386224176,0.346029888363,,,,,,
73,0.342692430471,0.35794711672,0.343152534547,,,,,,
74,0.339199147196,0.355281435311,0.341608654414,,,,,,
75,0.337239418944,0.352707942459,0.339833383279,,,,,,
76,0.336366372278,0.350568237615,0.337284901082,,,,,,
77,0.332304002138,0.350079062662,0.335865532327,,,,,,
78,0.330443165199,0.346663743187,0.332952751663,,,,,,
79,0.326062984633,0.344168731783,0.330963803502,,,,,,
80,0.32188351513,0.343009473852,0.327533594954,,,,,,
81,0.321351545796,0.341800194393,0.32565655561,,,,,,
82,0.320214859578,0.338180764979,0.319584484943,,,,,,
83,0.320310790018,0.33654550066,0.318082468923,,,,,,
84,0.319353826424,0.335916708944,0.31609094609,,,,,,
85,0.31586460109,0.334120670867,0.315019300583,,,,,,
86,0.313688266686,0.333573897326,0.31470623259,,,,,,
87,0.31218298892,0.330802026184,0.310046219682,,,,,,
88,0.31153039941,0.324503795674,0.304469578038,,,,,,
89,0.309872158857,0.320872106507,0.302105038337,,,,,,
90,0.308071163101,0.319524936279,0.300910290805,,,,,,
91,0.305715277745,0.316870066874,0.297436534155,,,,,,
92,0.303893764224,0.315956339884,0.296674770641,,,,,,
93,0.302612677799,0.315009667435,0.296183695333,,,,,,
94,0.301018554413,0.314050800441,0.29544167537,,,,,,
95,0.297163329609,0.312919430593,0.294022381646,,,,,,
96,0.296039190983,0.31184033663,0.291192931511,,,,,,
97,0.294668463003,0.310536400552,0.290283711501,,,,,,
98,0.292376629911,0.309984012032,0.289442020192,,,,,,
99,0.288967077008,0.307397476052,0.288104907902,,,,,,
100,0.286434757203,0.305483355038,0.286115754144,,,,,,
101,0.285024965359,0.299289992704,0.279154163105,,,,,,
102,0.283886986187,0.298625208814,0.278437054466,,,,,,
103,0.283677212411,0.29787555815,0.278199078664,,,,,,
104,0.28297898021,0.297231356466,0.277881048529,,,,,,
105,0.282049129609,0.294353249763,0.277198004426,,,,,,
106,0.281069143693,0.293936958938,0.274979983323,,,,,,
107,0.277931643002,0.293359279786,0.274636603876,,,,,,
108,0.277045117361,0.292829246952,0.273464560267,,,,,,
109,0.275794965242,0.29323476737,0.272990613201,,,,,,
110,0.27442151798,0.292768844847,0.272831559297,,,,,,
111,0.273047385699,0.292664363528,0.272062885721,,,,,,
112,0.272647452948,0.292555257711,0.271847431398,,,,,,
113,0.2717187397,0.290684283395,0.271844475504,,,,,,
114,0.270106989385,0.28931582522,0.271090969993,,,,,,
115,0.267634150633,0.288487700904,0.270525385439,,,,,,
116,0.26542730224,0.288082477153,0.269744380101,,,,,,
117,0.264820551585,0.287147623226,0.264404527064,,,,,,
118,0.26326744474,0.284833969804,0.26341186023,,,,,,
119,0.261981170211,0.283722707775,0.261306883215,,,,,,
120,0.260072377237,0.279473057979,0.260886195898,,,,,,
121,0.258840522864,0.278787336871,0.258115067202,,,,,,
122,0.257046136802,0.277974658027,0.257480195221,,,,,,
123,0.254728314411,0.277100505754,0.256416630917,,,,,,
124,0.253476529798,0.272243971713,0.252516762517,,,,,,
125,0.252504765148,0.272124216919,0.251732497314,,,,,,
126,0.251444987635,0.26994474144,0.251100075605,,,,,,
127,0.251374009052,0.269441098959,0.250492901192,,,,,,
128,0.249755282132,0.26876063539,0.250495340578,,,,,,
129,0.248989035434,0.268224536976,0.249373934853,,,,,,
130,0.248929411675,0.268051424412,0.249046429296,,,,,,
131,0.247669798064,0.267109078894,0.24859172782,,,,,,
132,0.246384516731,0.265905482965,0.247662085163,,,,,,
133,0.244948149295,0.264862544336,0.246881625912,,,,,,
134,0.243722641976,0.264747785489,0.246023239456,,,,,,
135,0.242974264629,0.263473768877,0.245625791866,,,,,,
136,0.241935003391,0.262639180777,0.245097551206,,,,,,
137,0.24100021617,0.261736615471,0.244095975018,,,,,,
138,0.237806679643,0.256709691032,0.240505769565,,,,,,
139,0.235259796533,0.253175333806,0.239488489677,,,,,,
140,0.234024214439,0.246986412128,0.237785105935,,,,,,
141,0.232979802487,0.246555578874,0.237288439554,,,,,,
142,0.232516392177,0.245875065162,0.236293535824,,,,,,
143,0.230801902345,0.244573578059,0.234645820228,,,,,,
144,0.229755128603,0.244272923184,0.233580842662,,,,,,
145,0.22947999748,0.244089129414,0.233458731322,,,,,,
146,0.229235773737,0.242738975817,0.232556493082,,,,,,
147,0.227810230016,0.240019075375,0.229496971491,,,,,,
148,0.226558211646,0.233428789612,0.228772943015,,,,,,
149,0.226820476787,0.23288124557,0.228116490437,,,,,,
150,0.226551359143,0.231854808572,0.22726159745,,,,,,
151,0.22626710617,0.230687651168,0.225924910119,,,,,,
152,0.224319413374,0.229354837148,0.223914929513,,,,,,
153,0.22403207469,0.227556184908,0.223214873495,,,,,,
154,0.223587525805,0.22522408706,0.221339091617,,,,,,
155,0.222783581676,0.224455042774,0.221371900492,,,,,,
156,0.221152877662,0.224065988849,0.220766569848,,,,,,
157,0.219747129362,0.223630890156,0.220235787307,,,,,,
158,0.217921205146,0.222671514976,0.218594049055,,,,,,
159,0.218137659066,0.221826138382,0.217861239709,,,,,,
160,0.217837933127,0.221494258095,0.217238984843,,,,,,
161,0.217017760968,0.220706846432,0.216597465073,,,,,,
162,0.216679283901,0.219374361976,0.216346467354,,,,,,
163,0.216024867981,0.21888199362,0.21491083148,,,,,,
164,0.215621438145,0.218488592628,0.214702917751,,,,,,
165,0.214449519547,0.217648175171,0.21398712361,,,,,,
166,0.2137608196,0.217380176078,0.213484673809,,,,,,
167,0.213176426905,0.216832929676,0.212250996155,,,,,,
168,0.211958040855,0.216725896107,0.212144335891,,,,,,
169,0.211191152118,0.216600046293,0.212100755353,,,,,,
170,0.211037056852,0.216534142027,0.211727891501,,,,,,
171,0.209688459818,0.215848401062,0.21093121537,,,,,,
172,0.209547934864,0.214582059768,0.210518382931,,,,,,
173,0.208486915185,0.213570288803,0.210049702245,,,,,,
174,0.207976059856,0.213676197151,0.209879628736,,,,,,
175,0.206867111244,0.21297549081,0.2089728141,,,,,,
176,0.206175410386,0.21220441856,0.207332796888,,,,,,
177,0.204550740404,0.210702699252,0.206988705201,,,,,,
178,0.204062453074,0.210603914159,0.206626458673,,,,,,
179,0.203365414429,0.209976987221,0.206102795845,,,,,,
180,0.202449499636,0.209780620206,0.206056672572,,,,,,
181,0.202183955946,0.209706226972,0.205851447612,,,,,,
182,0.199974923951,0.209538540264,0.205796356323,,,,,,
183,0.198456472262,0.208648610524,0.204537130423,,,,,,
184,0.197086277838,0.208113324597,0.204189226739,,,,,,
185,0.196587468992,0.207458508698,0.203580894149,,,,,,
186,0.196677656581,0.206944136293,0.203140785642,,,,,,
187,0.195636946631,0.204496169092,0.202237973558,,,,,,
188,0.196195554925,0.204399422435,0.202168662939,,,,,,
189,0.195501962516,0.203764426111,0.201625504506,,,,,,
190,0.194648850113,0.203671750831,0.201720395558,,,,,,
191,0.193454687062,0.203634411819,0.20144311675,,,,,,
192,0.193140568301,0.200497668854,0.198116264724,,,,,,
193,0.192426938313,0.19983931937,0.197629057474,,,,,,
194,0.191572773116,0.199173719616,0.196798972547,,,,,,
195,0.192297257198,0.198379914662,0.196502719561,,,,,,
196,0.192466584097,0.198045713837,0.189731333266,,,,,,
197,0.192007190244,0.197376036259,0.189400211132,,,,,,
198,0.190844453064,0.196000690088,0.187767053101,,,,,,
199,0.190879305059,0.195874294867,0.187859210491,,,,,,
