Time(Iteration),CAB_original
0,10.6142695547
1,19.3353726487
2,26.4039614983
3,33.0992221158
4,39.9521137106
5,45.9552994475
6,51.5482139398
7,57.8405376429
8,65.1130141325
9,70.4471809869
10,76.374971325
11,81.607705887
12,87.4892124008
13,92.0721562462
14,99.0353176048
15,104.995376523
16,111.062204754
17,118.34963016
18,124.162689992
19,128.35603855
20,134.019533874
21,138.958032272
22,144.323918121
23,148.651662135
24,155.444148954
25,162.962706352
26,167.704320506
27,173.383806636
28,178.154694091
29,182.155504362
30,187.219853445
31,192.674877393
32,197.811034297
33,204.127811319
34,210.347607299
35,214.620283078
36,220.017730431
37,225.142362311
38,231.33178627
39,237.888210127
40,243.912399836
41,250.381734422
42,256.754015919
43,261.629657565
44,267.159340838
45,271.316040172
46,277.455608485
47,282.437625133
48,287.420607181
49,292.884984844
50,297.826530951
51,303.692448
52,309.391139464
53,314.556355109
54,319.203543233
55,325.00425942
56,328.736424064
57,333.675322701
58,339.365764609
59,344.860984611
60,349.235074699
61,353.987014189
62,358.25131177
63,363.403131104
64,367.955094933
65,372.942555953
66,376.953621198
67,381.873898147
68,387.050543455
69,392.220899628
70,397.020889089
71,401.779762767
72,406.962146017
73,412.011098019
74,417.264400155
75,422.706817246
76,428.315458613
77,433.891700298
78,438.939301787
79,444.24413158
80,449.498161189
81,455.941525764
82,460.543322616
83,465.494145194
84,471.702321605
85,477.050327069
86,482.373337454
87,487.318405457
88,492.523914051
89,497.683888004
90,501.924439724
91,507.20447451
92,511.292769427
93,515.489825911
94,520.845871813
95,524.999219091
96,528.951091671
97,534.047207563
98,538.89587752
99,543.288248355
100,548.787827877
101,554.945219822
102,559.543027083
103,565.091816931
104,569.570764217
105,574.790765991
106,579.846146173
107,586.51865184
108,591.887687723
109,596.51660333
110,601.491072519
111,606.091139891
112,611.63940461
113,616.246139033
114,622.049410795
115,626.7660553
116,632.205979782
117,638.810287034
118,642.657170032
119,647.568982451
120,651.632841395
121,655.677865481
122,660.562244274
123,666.164999212
124,672.108181056
125,677.234906961
126,680.850870209
127,685.376596587
128,690.368242538
129,697.051020023
130,703.111785447
131,708.919160779
132,713.001200243
133,718.573618705
134,724.524405577
135,730.024171737
136,735.491718475
137,739.956883241
138,746.272194984
139,751.378027785
140,755.913186438
141,759.874395406
142,763.890401466
143,768.786137054
144,774.512402645
145,779.024270048
146,783.715071037
147,789.42284962
148,795.147222827
149,800.544770311
150,804.335433112
151,808.666064575
152,814.946334595
153,820.303307793
154,824.72159568
155,828.72064036
156,833.725760213
157,839.276008047
158,843.943220587
159,847.759298186
160,853.371717674
161,857.846484612
162,861.543343045
163,865.674180637
164,870.844996883
165,875.360294455
166,878.791192878
167,884.061393722
168,889.015393515
169,894.372278534
170,900.295202879
171,905.043359398
172,909.756653563
173,912.850539644
174,916.655044226
175,921.542705919
176,926.027883166
177,930.725223386
178,935.710010164
179,941.905822492
180,946.594369426
181,951.748362887
182,955.391005146
183,960.100318827
184,965.840907194
185,970.762224259
186,975.071688866
187,979.808236403
188,985.221060907
189,990.731721008
190,993.984443785
191,999.111871363
192,1003.35047948
193,1007.82035641
194,1012.77630406
195,1017.90644727
196,1023.30404829
197,1028.88662712
198,1033.38083209
199,1037.74189306
200,1041.61855211
201,1046.2887327
202,1049.1575283
203,1054.05500401
204,1058.86068024
205,1063.11044972
206,1067.55938003
207,1072.05612959
208,1077.18473002
209,1081.64749097
