Time(Iteration),LinUCB_newCoTheta,LinUCBCoTheta,,,,,,
0,0.982224051391,0.982776293587,,,,,,
1,0.958819028104,0.956767184403,,,,,,
2,0.939640560008,0.938598780938,,,,,,
3,0.911587234816,0.907424971339,,,,,,
4,0.881664446532,0.873772362285,,,,,,
5,0.855309407464,0.849119478585,,,,,,
6,0.838890909578,0.829042788441,,,,,,
7,0.811729580726,0.801898884634,,,,,,
8,0.782811439205,0.772658073207,,,,,,
9,0.75956699597,0.753174327115,,,,,,
10,0.734940383632,0.729260953459,,,,,,
11,0.723415366364,0.714549404241,,,,,,
12,0.699815348465,0.693836052731,,,,,,
13,0.689622315148,0.686013063226,,,,,,
14,0.677033978465,0.675647476778,,,,,,
15,0.663452689357,0.65995248024,,,,,,
16,0.648151473156,0.640721737537,,,,,,
17,0.62626207595,0.622384869436,,,,,,
18,0.614554015232,0.61247309361,,,,,,
19,0.594136750919,0.590658941793,,,,,,
20,0.579390360127,0.581015951631,,,,,,
21,0.568308962642,0.569905469161,,,,,,
22,0.555262719451,0.559433939942,,,,,,
23,0.539100814238,0.540294699139,,,,,,
24,0.525779441948,0.526864391519,,,,,,
25,0.519303884259,0.518618451118,,,,,,
26,0.512836544411,0.511871218334,,,,,,
27,0.506410364685,0.506347902725,,,,,,
28,0.498947582887,0.499167260842,,,,,,
29,0.492748179674,0.49226327273,,,,,,
30,0.486094377692,0.485351644675,,,,,,
31,0.472933197989,0.475347607354,,,,,,
32,0.469188673951,0.470770968599,,,,,,
33,0.464135766249,0.464615753692,,,,,,
34,0.460833372443,0.461342026819,,,,,,
35,0.458182124162,0.457742915839,,,,,,
36,0.454124215019,0.453279207536,,,,,,
37,0.450258587399,0.449644628448,,,,,,
38,0.44630978934,0.44593589239,,,,,,
39,0.437620413194,0.440663671797,,,,,,
40,0.434821345787,0.43828516466,,,,,,
41,0.429524784784,0.433144382071,,,,,,
42,0.422512760712,0.423383989045,,,,,,
43,0.419918133479,0.41938120593,,,,,,
44,0.416258404905,0.415925700905,,,,,,
45,0.412479237993,0.411439992539,,,,,,
46,0.409269355428,0.408296051462,,,,,,
47,0.404203242415,0.403540115634,,,,,,
48,0.401784134582,0.401605248739,,,,,,
49,0.396565692624,0.394922074124,,,,,,
50,0.394860794842,0.391723308904,,,,,,
51,0.39341403803,0.390491236592,,,,,,
52,0.392293564084,0.389155673261,,,,,,
53,0.388742511219,0.38625668809,,,,,,
54,0.387057118968,0.384496061901,,,,,,
55,0.382677056223,0.37979915764,,,,,,
56,0.381423384581,0.378848768864,,,,,,
57,0.377898687899,0.376401071936,,,,,,
58,0.374287425473,0.373640347916,,,,,,
59,0.370079857074,0.368207761752,,,,,,
60,0.367561124388,0.365458645805,,,,,,
61,0.365515680357,0.363518979876,,,,,,
62,0.362399788669,0.360693788354,,,,,,
63,0.357799142906,0.356831651096,,,,,,
64,0.357342443078,0.356344665359,,,,,,
65,0.356359595995,0.355006198908,,,,,,
66,0.354110986631,0.352093963554,,,,,,
67,0.351945866644,0.349601512594,,,,,,
68,0.346785005943,0.34480972042,,,,,,
69,0.343568652377,0.341354847032,,,,,,
70,0.341697277487,0.338983005592,,,,,,
71,0.341382832165,0.33897353282,,,,,,
72,0.339952745555,0.336538904105,,,,,,
73,0.337632950953,0.334274190527,,,,,,
74,0.335867451125,0.332173293907,,,,,,
75,0.333027038539,0.329621273076,,,,,,
