Time(Iteration),CAB_original,LinUCB
0,5.57521569364,5.57521569364
1,10.1935728194,10.1935728194
2,15.3913193179,15.3913193179
3,19.6798141614,19.6163125783
4,24.4542160167,24.3907144336
5,28.7735613842,28.7100598011
6,31.9596527454,31.8961511623
7,35.6087182391,35.545216656
8,39.321855163,39.3386904799
9,41.9862067125,42.0148937958
10,44.7672820914,44.7959691747
11,47.5752758175,47.634032618
12,49.7258754999,49.6809539628
13,52.212899263,52.1679777259
14,55.5642250744,55.6384227325
15,57.5158151077,57.4999125225
16,59.5049298176,59.4989135334
17,61.6675693003,61.7181680863
18,63.7751696352,63.7232334141
19,66.0153367131,65.9614171237
20,67.3006302261,67.7478358822
21,69.1648208366,69.8288077015
22,70.8694122561,71.9341486183
23,72.3687585175,73.6736283281
24,74.0203557676,75.5202473919
25,75.2475815437,76.8823041293
26,76.7885323627,78.5273850683
27,78.4013537176,80.3534534081
28,79.90954931,81.9500419038
29,81.2749967755,83.4071079255
30,82.1196395515,84.4913522084
31,83.3742662816,85.9366873106
32,84.1381999446,86.8726988213
33,85.1538493548,88.0916899252
34,86.5207378701,89.556984435
35,87.5282761324,90.7664170934
36,88.4638075885,91.7497274613
37,89.3378729284,92.6774906492
38,90.1736332716,93.6131195348
39,91.0744072884,94.6999218642
40,92.3998385242,96.27460178
41,93.1923076722,97.2794740801
42,93.8116033152,98.0307400496
43,94.6337589178,98.8947599902
44,95.4890171969,99.7621397369
45,96.4282366468,100.764881557
46,97.0948925349,101.492435079
47,97.7879528677,102.233669237
48,98.4956168095,103.133979847
49,99.1994516483,104.015089159
50,100.12520439,104.932205728
51,100.586013578,105.406563797
52,101.07028093,105.890831148
53,101.856362042,106.853557818
54,102.72605063,107.866535565
55,103.64292327,108.673797718
56,104.347170477,109.41597599
57,104.896553283,110.180930318
58,105.941415948,111.418491625
59,106.380704629,112.012672397
60,106.795733761,112.53425582
61,107.382264877,113.181847337
62,107.80464436,113.698229294
63,108.08892092,114.000695641
64,108.847811493,114.740278957
65,109.448726798,115.348489547
66,109.968129746,115.793312091
67,110.733613806,116.519285711
68,111.345313189,117.010004532
69,112.01314384,117.539234078
70,112.3798582,117.801594208
71,112.756424117,118.077391425
72,113.105301092,118.365709076
73,113.451423027,118.739278331
74,113.619333076,118.934866232
75,113.737474818,119.054327416
76,114.05824985,119.373784627
77,114.22702647,119.528685117
78,114.749389076,120.035108217
79,115.099138579,120.384857719
80,115.642051988,120.932511334
81,116.029205487,121.295436006
82,116.270163809,121.556231619
83,116.494972124,121.779394514
84,116.620445007,122.220969583
85,116.790680616,122.441134796
86,116.967867521,122.618321701
87,117.262804175,122.876706174
88,117.347155806,123.016123359
89,117.436928039,123.105895591
90,117.476845931,123.145813483
91,117.646313995,123.315281548
92,117.728736413,123.468372028
93,117.747464605,123.48710022
94,117.822852471,123.565277024
95,118.130059862,123.872484415
96,118.227991944,123.963513458
97,118.346179742,124.07910031
98,118.766525586,124.572367371
99,119.010463878,124.816464107
100,119.230306409,125.041632123
101,119.330375344,125.141701058
102,119.335205334,125.146531047
103,119.694598971,125.543467194
104,119.845396817,125.743600536
105,120.088090949,125.980555809
106,120.255223851,126.147688711
107,120.384760501,126.273214163
108,120.634851913,126.583647954
109,120.905113517,126.911079152
110,121.100694323,127.106659958
111,121.296807584,127.302773219
112,121.397106549,127.403316296
113,121.570979719,127.587899392
114,121.899941744,127.927685897
115,122.077900694,128.099998204
116,122.268014509,128.309403409
117,122.473788882,128.515177782
118,122.624421769,128.666339485
119,122.85810269,128.939977062
120,123.067814302,129.167987313
121,123.352751267,129.437626977
122,123.614232507,129.749262125
123,123.903022188,130.044478885
124,124.032546291,130.174002987
125,124.213641857,130.355049911
126,124.487379646,130.603270037
127,124.653848376,130.769738768
128,124.773662058,130.884458094
129,124.957553362,131.06601102
130,125.182416269,131.384657873
131,125.521537968,131.719738079
132,125.791885307,131.990085418
133,125.998972014,132.197172124
134,126.202240149,132.414876241
135,126.534130698,132.822194864
136,126.983689933,133.271754099
137,127.139571296,133.425851893
138,127.431529139,133.707452196
139,127.648816301,133.963536421
140,127.759821707,134.076815854
141,128.146124654,134.465080978
142,128.462695312,134.695063032
143,128.539611197,134.788251269
144,128.798815776,135.140845754
145,128.941894205,135.284421073
146,129.189004155,135.536927705
147,129.360917744,135.698142252
148,129.694593232,136.023321775
149,129.80951905,136.146171864
150,129.998592769,136.39347729
151,130.197847476,136.585192528
