Time(Iteration),LinUCBCoTheta,,,,,,
0,0.347532370741,,,,,,
1,0.339877990354,,,,,,
2,0.330436780366,,,,,,
3,0.323851091358,,,,,,
4,0.316080239128,,,,,,
5,0.303889884862,,,,,,
6,0.29179787287,,,,,,
7,0.28067105843,,,,,,
8,0.270090459294,,,,,,
9,0.25773319892,,,,,,
10,0.252066758983,,,,,,
11,0.242323385365,,,,,,
12,0.232523485405,,,,,,
13,0.221666703285,,,,,,
14,0.215806752324,,,,,,
15,0.205697078769,,,,,,
16,0.19956678497,,,,,,
17,0.188058771136,,,,,,
18,0.181140300386,,,,,,
19,0.170404555873,,,,,,
20,0.164106800462,,,,,,
21,0.154685941185,,,,,,
22,0.148552409266,,,,,,
23,0.142090683051,,,,,,
24,0.137749265022,,,,,,
25,0.132196021906,,,,,,
26,0.128266740446,,,,,,
27,0.126539279912,,,,,,
28,0.122329518669,,,,,,
29,0.120057251132,,,,,,
30,0.115507438981,,,,,,
31,0.112763810397,,,,,,
32,0.109039137812,,,,,,
33,0.107307033184,,,,,,
34,0.105948336947,,,,,,
35,0.103131997261,,,,,,
36,0.101145322997,,,,,,
37,0.0964313519334,,,,,,
38,0.0940954975326,,,,,,
39,0.0921047133782,,,,,,
40,0.0903061879597,,,,,,
41,0.0876067634537,,,,,,
42,0.0861708813251,,,,,,
43,0.0858049295774,,,,,,
44,0.0838008966692,,,,,,
45,0.0830858091843,,,,,,
46,0.0804579385816,,,,,,
47,0.0791989476116,,,,,,
48,0.0774695022042,,,,,,
49,0.0751370072723,,,,,,
50,0.0734577716162,,,,,,
51,0.0726848398403,,,,,,
52,0.0715737924218,,,,,,
53,0.0704589344626,,,,,,
54,0.0697936927297,,,,,,
55,0.0688320037023,,,,,,
56,0.0679836984844,,,,,,
57,0.0671129122945,,,,,,
58,0.0658668941772,,,,,,
59,0.0646892390673,,,,,,
60,0.0636725377933,,,,,,
61,0.0631542321373,,,,,,
62,0.0624389707482,,,,,,
63,0.062337939134,,,,,,
64,0.0615249287647,,,,,,
65,0.0611673611168,,,,,,
66,0.0607209875576,,,,,,
67,0.0597910364709,,,,,,
68,0.0597463110845,,,,,,
69,0.059122383112,,,,,,
70,0.0583736873027,,,,,,
71,0.0578032816511,,,,,,
72,0.0570431339701,,,,,,
73,0.0565244510228,,,,,,
74,0.0562432392842,,,,,,
75,0.0560685750939,,,,,,
76,0.0551831535409,,,,,,
77,0.0541479953656,,,,,,
78,0.0535081998595,,,,,,
79,0.0527825531559,,,,,,
80,0.0526552497431,,,,,,
81,0.0521693887255,,,,,,
82,0.051438000927,,,,,,
83,0.0509938734337,,,,,,
84,0.0510876527716,,,,,,
85,0.0511625026981,,,,,,
86,0.0512946026537,,,,,,
87,0.0512095745499,,,,,,
88,0.0510750030199,,,,,,
89,0.0505148726154,,,,,,
90,0.0500535410399,,,,,,
91,0.0494770584359,,,,,,
92,0.0492565221397,,,,,,
93,0.0489790526047,,,,,,
94,0.0488323422003,,,,,,
95,0.0484835095999,,,,,,
96,0.0484946248657,,,,,,
97,0.0482626280466,,,,,,
98,0.0480053066366,,,,,,
99,0.0479309696499,,,,,,
100,0.0476177158557,,,,,,
101,0.0472155850771,,,,,,
102,0.0469192288512,,,,,,
103,0.04662885933,,,,,,
104,0.046425369181,,,,,,
105,0.04612332184,,,,,,
106,0.0457959474688,,,,,,
107,0.0452573573646,,,,,,
108,0.0450646577548,,,,,,
109,0.0450350074657,,,,,,
110,0.0444302290675,,,,,,
111,0.0441134332027,,,,,,
112,0.0437303358065,,,,,,
113,0.0433343276661,,,,,,
114,0.0432348906153,,,,,,
115,0.0426695173164,,,,,,
116,0.0425196231384,,,,,,
117,0.0424722519167,,,,,,
118,0.0422083309714,,,,,,
119,0.0421334013802,,,,,,
120,0.0420813918434,,,,,,
121,0.0421601623845,,,,,,
122,0.0417535300257,,,,,,
123,0.0415885258213,,,,,,
124,0.041761445119,,,,,,
125,0.0414560987543,,,,,,
126,0.0412671720229,,,,,,
127,0.0411480784626,,,,,,
128,0.0410186655367,,,,,,
129,0.0407835343615,,,,,,
130,0.0401663911757,,,,,,
131,0.0400779756598,,,,,,
132,0.0398884172276,,,,,,
133,0.0395179180699,,,,,,
134,0.0393204121832,,,,,,
135,0.0390429242914,,,,,,
136,0.0389221644084,,,,,,
137,0.0389007922363,,,,,,
138,0.0389597902387,,,,,,
139,0.0388526604366,,,,,,
140,0.0389729429007,,,,,,
141,0.0389247957186,,,,,,
142,0.0387201795528,,,,,,
143,0.0383917989125,,,,,,
144,0.0381415133021,,,,,,
145,0.038142657015,,,,,,
146,0.0380265863333,,,,,,
147,0.0377914900309,,,,,,
148,0.0375575921458,,,,,,
149,0.0374974207823,,,,,,
150,0.0373132095351,,,,,,
151,0.0373387318482,,,,,,
152,0.0370539261442,,,,,,
153,0.0369434545751,,,,,,
154,0.0371198541161,,,,,,
155,0.0368409792628,,,,,,
156,0.036772064217,,,,,,
157,0.0369809985941,,,,,,
158,0.0368155716215,,,,,,
159,0.0365952260027,,,,,,
160,0.0365150483996,,,,,,
161,0.0365753039172,,,,,,
162,0.0365466685572,,,,,,
163,0.0364495864254,,,,,,
164,0.0363758516239,,,,,,
165,0.0363102337303,,,,,,
166,0.0360950771081,,,,,,
167,0.035937107835,,,,,,
168,0.0358056919977,,,,,,
169,0.0359185406493,,,,,,
170,0.0360044080478,,,,,,
171,0.0355470552647,,,,,,
172,0.0351856954789,,,,,,
173,0.0351979352713,,,,,,
174,0.0351069188718,,,,,,
175,0.0351306508399,,,,,,
176,0.0350106946628,,,,,,
177,0.0350824189245,,,,,,
178,0.0349214841807,,,,,,
179,0.0348090471775,,,,,,
180,0.0345497369272,,,,,,
181,0.0344447817302,,,,,,
182,0.0343725360701,,,,,,
183,0.0342687503049,,,,,,
184,0.0343692007208,,,,,,
185,0.0345409704415,,,,,,
186,0.0343916750265,,,,,,
187,0.0343361501404,,,,,,
188,0.0343912867945,,,,,,
189,0.0340839695212,,,,,,
190,0.0339643154844,,,,,,
191,0.0338700575099,,,,,,
192,0.0338489255449,,,,,,
193,0.0338703446105,,,,,,
194,0.0337257485045,,,,,,
195,0.0333983604431,,,,,,
196,0.0333344910616,,,,,,
197,0.0333564891787,,,,,,
198,0.0334702051274,,,,,,
199,0.0333620585705,,,,,,
200,0.0332962676406,,,,,,
201,0.0332538549435,,,,,,
202,0.0332017366314,,,,,,
203,0.0330586794137,,,,,,
204,0.0329660365241,,,,,,
205,0.0327948401414,,,,,,
206,0.032609383943,,,,,,
207,0.0324890567091,,,,,,
208,0.0323303360749,,,,,,
209,0.0323046074821,,,,,,
210,0.0320991417882,,,,,,
211,0.0318729796017,,,,,,
212,0.0318483697899,,,,,,
213,0.0315736855198,,,,,,
214,0.0315318556959,,,,,,
215,0.0314576816591,,,,,,
216,0.0312970262593,,,,,,
217,0.0311994820773,,,,,,
218,0.0312157715206,,,,,,
219,0.0310857267697,,,,,,
220,0.031176516736,,,,,,
221,0.0311267321436,,,,,,
222,0.0310959516942,,,,,,
223,0.0309741952203,,,,,,
224,0.031039628968,,,,,,
225,0.0309706147027,,,,,,
226,0.0308431339269,,,,,,
227,0.0307859423528,,,,,,
228,0.0306269647203,,,,,,
229,0.0306876842783,,,,,,
230,0.0307095172476,,,,,,
231,0.0305734557887,,,,,,
232,0.0304686011986,,,,,,
233,0.0305681788377,,,,,,
234,0.030418373843,,,,,,
