Time(Iteration),CAB,LinUCB
0,1.33457907856,2.37507185077
1,2.45516231693,3.98187318903
2,3.33332666083,5.64221021094
3,4.18783960936,6.35492719355
4,4.48788237119,7.77070707417
5,4.86223056577,8.36773165331
6,5.1320204594,9.23087634851
7,5.63589153956,10.0298766458
8,6.17529609098,10.4274281738
9,7.02867466396,11.1275393505
10,7.39997170578,11.455229831
11,7.91018943759,11.9919817788
12,8.35568851248,12.2883873589
13,8.87564126773,12.8647985492
14,9.46710436069,13.6909042921
15,9.9755505325,14.2750802773
16,10.2699232605,14.5241688555
17,10.5654977384,14.7806134822
18,10.7364044088,15.3472686345
19,10.7931426728,15.993609908
20,11.0711230341,16.2125516404
21,11.2842504056,16.4679487841
22,11.4088180088,16.7519984917
23,11.7727084289,17.0155324701
24,12.1185164493,17.4662847195
25,12.5451928494,17.5408003108
26,12.6770640709,17.7395516674
27,12.8527483004,17.7395516674
28,13.2470587695,17.8420821315
29,13.2550858291,17.9436963128
30,13.3834727183,17.9436963128
31,13.4282472547,18.0428752979
32,13.4529604018,18.1005518208
33,13.4668563372,18.440225942
34,13.6201420408,18.6009626377
35,13.6836099883,18.7002892016
36,13.7601137746,18.7978679579
37,13.7952352853,18.8329894687
38,13.9965008388,19.0313513113
39,14.453493639,19.2207855467
40,14.5176271123,19.2483498129
41,14.7368187252,19.3006050283
42,14.9607168507,19.3006050283
43,14.9607168507,19.3006050283
44,15.0140601332,19.4643343319
45,15.0911744896,19.4947347925
46,15.2155446073,19.5262415749
47,15.3962947664,19.5262415749
48,15.5444975895,19.5552118805
49,15.6346413169,19.7122553199
50,15.7458201638,20.1184324609
51,15.8844550697,20.1184324609
52,15.909757244,20.1228812682
53,15.9291719016,20.1416684946
54,15.9540934201,20.1733638807
55,16.2394915216,20.1854586646
56,16.3392180369,20.194134164
57,16.4633212768,20.3394672145
58,16.4633212768,20.3744528629
59,16.5278501363,20.4609003942
60,16.7673708892,20.8008943951
61,16.9855483878,20.8778114357
62,17.0366884926,20.8778114357
63,17.0366884926,20.8859844452
64,17.1077092991,20.8963628135
65,17.120958776,20.9096122904
66,17.1408091201,20.9275826981
67,17.1491944585,20.9396996751
68,17.1601774408,20.9506826574
69,17.2289378777,21.0194430943
70,17.4092123207,21.073353953
71,17.6684436927,21.2867474226
72,17.6684436927,21.2867474226
73,17.7130480878,21.2910573281
74,17.7571812314,21.298119492
75,17.8033896975,21.3443279582
76,17.8147581672,21.3556964279
77,17.8147581672,21.3556964279
78,17.8275649557,21.4127173728
79,17.8784723382,21.4345372999
80,17.9328456084,21.4398456688
81,18.0184202049,21.4398456688
82,18.1103916083,21.5318170722
83,18.1103916083,21.5318170722
84,18.1332247126,21.5422435135
85,18.1332247126,21.5745367687
86,18.2290896277,21.6701151422
87,18.2445656392,21.6721602466
88,18.4088755146,21.6721602466
89,18.4469614254,21.6845108355
90,18.5396459667,21.6845108355
91,18.5396459667,21.6845108355
92,18.6205197321,21.7217675183
93,18.6247667189,21.7260145052
94,18.6247667189,21.7260145052
95,18.6741150846,21.7386901109
96,18.7173278807,21.7877550306
97,18.7173278807,21.7877550306
98,18.8797252884,21.9501524383
99,19.0081386447,21.9501524383
100,19.0081386447,21.9661944272
101,19.0570549588,21.9661944272
102,19.1223999294,21.9661944272
103,19.1609130015,21.9661944272
104,19.1609130015,21.9661944272
105,19.2268895064,22.0064368381
106,19.2423035548,22.0064368381
107,19.2462096719,22.0103429553
108,19.2670250331,22.0311583164
109,19.2889608517,22.0376773734
110,19.2889608517,22.0516321423
111,19.2889608517,22.1256618883
112,19.3075704061,22.1339276521
113,19.4662432213,22.2187555104
114,19.4662432213,22.2187555104
115,19.5181178697,22.2230462732
116,19.5181178697,22.2230462732
117,19.5610256303,22.2230462732
118,19.5628282031,22.2374015383
119,19.5710511566,22.2456244919
120,19.5710511566,22.2517461901
121,19.5710511566,22.2517461901
122,19.7422892178,22.2615543469
123,19.745203933,22.2644690621
124,19.8010751058,22.3203402349
125,19.8300422102,22.3493073392
126,19.8436221718,22.3493073392
127,19.852966562,22.3574604665
128,19.8567509085,22.3674537907
129,19.8567509085,22.3674537907
130,19.8858487949,22.3674537907
131,19.9152052438,22.3968102396
132,19.9152052438,22.3968102396
133,19.9152052438,22.3968102396
134,19.9152052438,22.3968102396
135,19.9520130744,22.4336180703
136,19.9716798967,22.4532848925
137,20.0053655202,22.486970516
138,20.0850184813,22.5666234771
139,20.087146874,22.582454227
140,20.087146874,22.582454227
141,20.1414415953,22.6367489482
142,20.1414415953,22.6419909042
143,20.1414415953,22.6419909042
144,20.2342968886,22.7417838262
145,20.2342968886,22.7417838262
146,20.2361600913,22.7436470288
147,20.2361600913,22.7436470288
148,20.3720922807,22.8276644305
149,20.3720922807,22.8276644305
150,20.3720922807,22.8276644305
151,20.3720922807,22.8276644305
152,20.3720922807,22.8276644305
153,20.3728078819,22.8276644305
154,20.4289416967,22.8837982453
155,20.4301335675,22.8849901162
156,20.4301335675,22.8849901162
157,20.4301335675,22.8849901162
158,20.4301335675,22.8871416201
159,20.4301335675,22.8871416201
160,20.4434209876,22.8904727196
161,20.5269029881,22.9712080718
162,20.5269029881,22.9712080718
163,20.5552766493,22.999581733
164,20.5552766493,22.999581733
165,20.5552766493,23.0225520695
166,20.5552766493,23.0225520695
167,20.5552766493,23.0225520695
168,20.5552766493,23.0225520695
169,20.5552766493,23.0225520695
170,20.5558660155,23.0231414356
171,20.5558660155,23.0231414356
172,20.5558660155,23.0231414356
173,20.559094248,23.0231414356
174,20.5624118748,23.0264590624
175,20.5624118748,23.0264590624
176,20.5624118748,23.0264590624
177,20.5841700628,23.0482172504
178,20.6085574698,23.0726046574
179,20.6597595556,23.1238067432
180,20.6597595556,23.1238067432
181,20.6597595556,23.1238067432
182,20.6597595556,23.1270024303
183,20.6760270629,23.1432699376
184,20.6772120849,23.1444549595
185,20.6836817092,23.1444549595
186,20.6956774363,23.2061618502
187,20.7046413303,23.2151257442
188,20.7060068665,23.2164912804
189,20.7060068665,23.2164912804
190,20.7060068665,23.2164912804
191,20.7060068665,23.2164912804
192,20.7934531076,23.3039375215
193,20.7939395962,23.3044240101
194,20.8085533022,23.3122887391
195,20.8085533022,23.3122887391
196,20.8085533022,23.3122887391
197,20.9251012739,23.4288367107
198,20.9251012739,23.4288367107
199,20.9251012739,23.4288367107
200,20.9285252809,23.4288367107
201,20.9469270727,23.4611337282
202,20.9607490956,23.4611337282
203,20.9612411256,23.4947038498
204,20.9716104987,23.5052820848
205,20.9716104987,23.5110191891
206,20.9716104987,23.5110191891
207,20.9853102445,23.5110191891
208,20.9853102445,23.5206511282
209,21.1098759133,23.5206511282
210,21.1098759133,23.5206511282
211,21.1098759133,23.5206511282
212,21.1098759133,23.5206511282
213,21.1098759133,23.5206511282
214,21.1098759133,23.5206511282
215,21.1098759133,23.5206511282
216,21.1098759133,23.5206511282
217,21.1098759133,23.5206511282
218,21.1158593702,23.5266345852
219,21.1158593702,23.5266345852
220,21.1158593702,23.5266345852
221,21.1519378547,23.5323516914
222,21.1664431591,23.5468569958
223,21.1664431591,23.5477700016
224,21.1664431591,23.5477700016
225,21.1867257488,23.5680525913
226,21.1867257488,23.5680525913
227,21.1867257488,23.6784012522
228,21.1961257179,23.6784012522
229,21.1961257179,23.6784012522
230,21.1961257179,23.6814633853
231,21.2003076709,23.6814633853
232,21.2003076709,23.6814633853
233,21.2079710612,23.6814633853
234,21.2101246094,23.6836169335
235,21.2379989942,23.7114913184
236,21.2379989942,23.7114913184
237,21.2401222697,23.7136145938
238,21.2401222697,23.7136145938
239,21.2401222697,23.7136145938
240,21.2401222697,23.7136145938
241,21.252444712,23.7259370362
242,21.2619036691,23.7317383613
243,21.2619036691,23.7317383613
244,21.2619036691,23.7317383613
245,21.2727237301,23.7317383613
246,21.2800610756,23.7390757068
247,21.2800610756,23.7390757068
248,21.2878762971,23.7468909283
249,21.288236181,23.7472508122
250,21.2940088054,23.7472508122
251,21.2940088054,23.7472508122
252,21.2940088054,23.7472508122
253,21.2940088054,23.7472508122
254,21.2940088054,23.7472508122
255,21.2940088054,23.7472508122
256,21.2940088054,23.7472508122
257,21.2940088054,23.7472508122
258,21.2940088054,23.7472508122
259,21.2951260609,23.777604643
260,21.2951260609,23.777604643
261,21.2951260609,23.777604643
262,21.2951260609,23.777604643
263,21.2951260609,23.777604643
264,21.2997366955,23.7822152776
265,21.3222728108,23.7868866294
266,21.4087635941,23.7868866294
267,21.412029439,23.7901524743
268,21.412029439,23.7901524743
269,21.412029439,23.7901524743
270,21.4125056154,23.7906286507
271,21.4125056154,23.7906286507
272,21.4125056154,23.7906286507
273,21.4125056154,23.7906286507
274,21.4125056154,23.7906286507
275,21.4125056154,23.7906286507
276,21.4335784654,23.8117015006
277,21.4412002156,23.8193232508
278,21.4412002156,23.8193232508
279,21.4412002156,23.8193232508
280,21.4435311339,23.8216541691
281,21.4438125952,23.8219356304
282,21.4438125952,23.8219356304
283,21.4438125952,23.8219356304
284,21.4438125952,23.8219356304
285,21.4438125952,23.8219356304
286,21.4438125952,23.8219356304
287,21.4490021696,23.8271252048
288,21.4490021696,23.8271252048
289,21.4490021696,23.8271252048
290,21.5285237351,23.9089134276
291,21.5338944695,23.914284162
292,21.5338944695,23.9612248624
293,21.5338944695,23.9612248624
294,21.5338944695,23.9612248624
295,21.5688432295,23.9612248624
296,21.5688432295,23.9612248624
297,21.5730278449,23.9654094779
298,21.5772156123,23.9715946202
299,21.5772156123,23.9985048677
300,21.5951047773,23.999066243
301,21.5951047773,24.0047783028
302,21.5951047773,24.0047783028
303,21.5951047773,24.0047783028
304,21.5951047773,24.0047783028
305,21.5951047773,24.0047783028
306,21.5951047773,24.0047783028
307,21.5951047773,24.0047783028
308,21.5953213974,24.0049949229
309,21.5953213974,24.0049949229
310,21.5953213974,24.0049949229
311,21.5953213974,24.0049949229
312,21.5953213974,24.0049949229
313,21.6021112353,24.0049949229
314,21.6021112353,24.0049949229
315,21.6033714641,24.0049949229
316,21.6033714641,24.0049949229
317,21.6033714641,24.0049949229
318,21.6033714641,24.0049949229
319,21.6033714641,24.0049949229
320,21.6033714641,24.0049949229
