Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
61,85.3797298176,71.3508213,38.4180171532,68.1232903823
62,85.9344004405,71.5885939884,38.476198793,68.4814123893
63,86.3042302234,71.6355579822,38.6201480697,68.6689089126
64,86.8053200113,71.8387180688,38.923131386,69.2366805837
65,87.877473474,72.0334084609,39.2537603748,69.7704285653
66,88.3571804251,72.5242836755,39.458184298,70.1774558529
67,88.9843979638,72.747031477,39.5794629462,70.6682900698
68,89.5826493472,72.9444394774,39.6623574044,71.1785310152
69,90.1244451075,73.0864735306,39.7764611979,71.5256456166
70,90.627210694,73.389436521,40.0008378083,71.8017028424
71,91.0639290364,73.7821280921,40.1278734072,71.9434825789
72,91.4642146141,74.157840899,40.4140962357,72.2638874518
73,91.6418015757,74.2889585522,40.4596477058,72.3965860131
74,92.2972329807,74.4808218899,40.6141562206,72.7801620832
75,92.635355991,74.6713547999,40.7108808549,73.1263728914
76,93.0208953678,74.7038371339,40.7419030017,73.4295235275
77,93.5144923555,74.8139245099,40.7419030017,73.5811001425
78,93.9325041976,74.8478400691,40.7578746718,73.617558456
79,94.4708129177,74.9146454483,40.9177835678,73.7290568316
80,95.0422101175,74.9328051465,40.9590357741,73.8693247808
81,95.5429205611,75.1129649893,41.1746849937,74.0214638793
82,96.1116960982,75.1914729664,41.1958927123,74.2187850213
83,96.6978576858,75.2730710275,41.230020554,74.2560905809
84,97.0076221204,75.3669674487,41.5020293289,74.3263785325
85,97.617738551,75.4280108169,41.5752696102,74.4681010339
86,98.0887133806,75.732441014,41.7106497249,74.5270300229
87,98.4419022867,75.8023049322,41.8041740664,74.6377452332
88,98.8543117709,76.0395440106,41.9714401064,74.8047330002
89,99.3071258536,76.0484874717,41.9845572601,74.8047330002
90,99.675549434,76.2943436859,42.0760035875,74.9867818788
91,99.9199136478,76.4036450128,42.1639753788,75.0907068718
92,100.314964073,76.445961462,42.2578592171,75.1254868343
93,100.864998295,76.5279132756,42.2851979637,75.1896072878
94,100.99362973,76.543054454,42.3573408133,75.3103004464
95,101.233540701,76.5948770126,42.4137968791,75.3972954764
96,101.742642581,76.7960626668,42.4596711093,75.466314405
97,102.120900125,76.8397531266,42.5651465206,75.5982401853
98,102.302000551,77.1278787054,42.8245084084,75.7772753183
99,102.487869865,77.1716678105,42.8439816951,75.7969600751
100,102.793739688,77.217200767,42.9804807717,75.9237339158
101,103.175812527,77.2809436823,43.0464593712,76.0266600174
102,103.357752881,77.4387649848,43.1623630196,76.2077015771
103,103.830845759,77.5296491508,43.2512012125,76.2199763815
104,103.947887894,77.6073740865,43.4145196701,76.3832948392
105,104.340963101,77.6557226633,43.5566264466,76.4316434159
106,104.458630308,77.7898877408,43.5942402171,76.5772861583
107,104.870658774,77.9555618352,43.659301199,76.6522374659
108,105.416587482,78.0640139661,43.6998321034,76.6805131656
109,105.754777099,78.1112942285,43.8455990661,76.8960831582
110,106.138245984,78.2359149727,43.9787072552,76.9144914648
111,106.681726731,78.3749616118,44.0130243428,76.9722490404
112,106.888819867,78.5187496332,44.1881421991,77.0128654456
113,107.167877166,78.5710751491,44.210251115,77.0451303238
114,107.214586372,78.9517547737,44.3808913972,77.1814083459
115,107.404713796,78.9795335676,44.4955075482,77.2737656391
116,107.967329729,79.075482133,44.6322315033,77.3847116701
117,108.297413432,79.1117913819,44.6452796918,77.5525045537
118,108.605449419,79.2064911751,44.6984117044,77.6290001178
119,109.08913581,79.3149027934,44.7016461604,77.6689923064
120,109.248394528,79.3334632202,44.7658588273,77.714322127
121,109.602515664,79.3644596388,44.8034959665,77.7519592662
122,109.909152318,79.3644596388,44.8979767623,77.8407224518
123,109.976918212,79.4731399333,44.9243647214,77.984839513
124,110.368303789,79.7267319092,44.9243647214,77.9969294003
125,110.564719692,79.8076644639,44.9244587345,77.9970234134
126,111.052525927,79.840523366,44.9569205421,77.9975723727
127,111.127785133,79.9967350731,45.1394603654,78.149110595
128,111.412237471,80.138687905,45.1394603654,78.1747783495
129,111.658013319,80.19628518,45.2758981302,78.1765511144
130,111.944440195,80.3318168391,45.2829702697,78.284259221
131,112.322458151,80.3617367395,45.3213974044,78.3395910198
132,112.425836579,80.528157937,45.3311181608,78.3441615585
133,112.793950327,80.5687911194,45.3352736651,78.3441615585
134,112.815137937,80.6199457063,45.4274966313,78.4419556311
135,112.935123396,80.749832674,45.4375750141,78.4541087855
136,112.935123396,80.8492924229,45.524547914,78.5410816854
137,113.328046555,80.910743454,45.6331364436,78.5684834078
138,113.76011917,81.0194258365,45.6898835436,78.6266904232
139,113.763280907,81.0803629399,45.7798549964,78.781903639
140,114.071582822,81.1614372257,45.8277061436,78.8190290554
141,114.212157849,81.1979475818,45.8696933681,78.839307456
142,114.383791745,81.2824518391,45.8696933681,78.8613753744
143,114.644579448,81.3510062916,45.8847844034,78.8764664097
144,114.738714356,81.3533122086,45.9270306344,78.9446898056
145,115.054481995,81.426550685,45.933870121,78.9515292922
146,115.097770379,81.4507488835,45.933870121,78.9525142144
147,115.545480926,81.4843626662,45.9674839036,79.014328629
148,115.579312629,81.6087704727,46.0143158017,79.0611605271
149,115.777757251,81.7251596383,46.1139339913,79.1788662368
150,116.143236666,81.7296441029,46.1184184559,79.1833507014
151,116.236854961,81.735756616,46.1388870831,79.2372688049
152,116.253728756,81.8422311421,46.1889540032,79.256144215
153,116.528168553,81.8635519007,46.2385074481,79.3012885886
154,116.851605595,81.945333589,46.3118126638,79.3592973345
155,117.028784304,82.0728707181,46.3275818106,79.3750664813
156,117.254256301,82.0787667615,46.333477854,79.3876436071
157,117.476425212,82.1182124361,46.4080784691,79.458869591
158,117.59825015,82.13388819,46.5229296463,79.4928111479
159,117.780120659,82.1514238482,46.6332836322,79.6205870974
160,117.789105771,82.1514238482,46.7066482194,79.6939516845
161,117.937336151,82.1778145072,46.7181681301,79.7083130182
162,118.311354112,82.1804434157,46.7207970386,79.7109419267
163,118.623187559,82.3418487366,46.7208688746,79.7349582857
164,118.947128602,82.3421817424,46.7395825517,79.7349582857
165,119.151491406,82.4659928594,46.7476424991,79.7632760214
166,119.233525603,82.5069165788,46.8296766967,79.7645795724
167,119.725427279,82.5280149659,46.8717612008,79.8543041941
168,120.048383037,82.5922792389,46.8717612008,79.8827975939
169,120.577826781,82.6718422152,46.8850712297,79.8956548572
170,120.597177485,82.7106176069,46.9638154058,80.1526234542
171,120.922455285,82.7224408237,46.9877473612,80.2467050442
172,121.035824237,82.7558464182,47.0082563382,80.2603411446
173,121.201254326,82.7701372377,47.0403139737,80.4248826052
174,121.522413591,82.7718321606,47.0485815424,80.4364197629
175,121.74937027,82.795155918,47.0485815424,80.4728800952
176,122.029647743,82.8581011864,47.0527723587,80.4935944399
177,122.197824586,83.0174464977,47.0879218081,80.5287438892
178,122.203333396,83.0472671204,47.0946374537,80.5870004282
179,122.213544548,83.0496540321,47.1011251113,80.6648568694
180,122.237594678,83.1678089272,47.1011251113,80.6775556165
181,122.239634174,83.1987031484,47.1031646076,80.7692243399
182,122.241429478,83.2611927069,47.104959911,80.7903673049
183,122.248682603,83.2828707527,47.1071930153,80.7926004092
184,122.372430024,83.4917433405,47.217577657,80.8441922132
185,122.372430024,83.4934798281,47.217577657,80.8441922132
186,122.410496512,83.5315463165,47.231272886,80.8578874422
187,122.420507192,83.5364396368,47.2568707879,80.8763108507
188,122.564796491,83.5560144506,47.2751104742,80.897853583
189,122.604638825,83.5984935216,47.3243995818,80.9272314298
190,122.632333405,83.6629395431,47.3681798305,80.943317098
191,122.649426588,83.7279320668,47.3801763765,80.9839365349
192,122.704817584,83.7279320668,47.3985727763,81.0023329347
193,122.747991052,83.7473838771,47.434566773,81.0362443862
194,122.750605288,83.7490645626,47.437181009,81.0371779367
195,122.766100954,83.7582110924,47.4889009211,81.0653715303
196,122.769701395,83.7924928529,47.5366208178,81.1039239403
197,122.863148902,83.8170746307,47.542657109,81.1651107474
198,123.040023502,83.9440164831,47.5652450972,81.4910158138
199,123.040023502,84.0022914101,47.5652450972,81.5238890162
