Time(Iteration),CAB,CAB_original,LinUCB
0,5.11585488274,5.11585488274,4.95610609407
1,9.2169062764,9.2169062764,9.10567025874
2,14.0907065546,14.0907065546,14.0091836133
3,18.1990348522,18.1990348522,18.1383950811
4,21.3370572584,21.3370572584,21.1994760612
5,25.5818834177,25.5818834177,25.7506787252
6,28.7142690423,28.805097888,28.8356840846
7,31.7814457366,32.2010047736,32.2930619135
8,35.0798989409,35.6694475416,35.8186365828
9,36.9165507822,38.0643055473,38.3247068818
10,39.3260751141,40.2769200051,40.7703481106
11,41.3516784133,42.4775831142,42.620735524
12,43.4227071686,44.6399191546,44.7490047644
13,45.2838666952,46.7849061835,47.309645058
14,47.1328749338,48.6121959711,49.5802024653
15,48.8623648562,50.7385683414,51.9511339141
16,50.0609428437,51.9040690445,53.3444051972
17,50.9580921395,52.9007562411,54.6025760382
18,51.9111320808,54.1019175973,56.0287377617
19,52.5204958286,54.9190385253,56.9800443976
20,53.5668399256,56.2179329906,58.7451940439
21,54.6491573408,57.3286780149,60.1748885113
22,55.8441646251,58.464615458,61.5196393615
23,57.0380777832,59.620669218,62.9766314558
24,57.733090592,61.2600304746,64.7125545464
25,58.3319878452,61.8496201035,65.3891158017
26,59.1802445549,62.975189704,66.9524603072
27,59.6703713062,63.4478197865,67.7996877075
28,60.3802636651,64.0631649111,68.7374484165
29,61.1401108617,64.697368414,69.6374220846
30,61.5950532036,65.2493505376,70.293306445
31,62.1212882254,65.5598438431,71.1574303425
32,62.7929810493,66.156896474,72.1591688881
33,63.5479101852,66.8488082225,73.1062371242
34,64.0419280557,67.1845686934,73.5972765802
35,64.7910737177,67.5338592202,74.1752601431
36,65.5292172271,68.0223453726,74.6670765523
37,65.9478140505,68.1478258604,74.8109702681
38,66.4259431904,68.4079574103,75.1398693324
39,67.5584818364,69.2260441172,75.9879202261
40,68.0155653527,69.4707726235,76.323151858
41,68.6260901383,70.0205298172,76.8663345932
42,69.1578362566,70.5357110101,77.4139985028
43,69.715147817,70.95341735,77.7759708375
44,70.0609551137,71.1789180365,77.9818252545
45,70.6617450985,71.4927581002,78.4310671798
46,71.2682982601,71.862141297,78.8362086752
47,72.078615935,72.3174373619,79.1851412753
48,72.5526717111,72.6125544036,79.4371597957
49,73.1478339425,72.8612281963,79.6266100759
50,73.5495426764,73.1469001637,79.9261842816
51,74.1197082077,73.3139818768,80.1270163735
52,74.3868860192,73.6146337513,80.2541836098
53,74.9388405398,74.0330546315,80.5059896815
54,75.4853786816,74.4184030268,80.8348388273
55,76.0698268701,74.7031878354,81.1395237231
56,76.6271030438,74.9790701269,81.4015890986
57,77.5631338747,75.5821595927,81.8727225121
58,78.354961118,75.9232435682,82.1770778385
59,79.1548694994,76.504462991,82.7301081667
60,79.5960899244,76.7373138843,82.993113165
61,79.9128461376,77.0158999395,83.1451425908
62,80.4584086549,77.4927025767,83.6110719546
63,81.0130415589,78.0034571421,84.0972582804
64,81.6161680128,78.2715177825,84.4196805494
65,82.097279512,78.505648562,84.6789803225
66,82.7420557076,78.7716190623,84.9164888127
67,83.1540961829,79.1029275859,85.1878323898
68,83.982343859,79.5458596435,85.6152899646
69,84.4554551257,79.9316557945,86.0518570088
70,84.6559035974,80.0829524424,86.1920148215
71,85.0314423533,80.3060990105,86.4128977522
72,85.2657570946,80.5492204568,86.6635675438
73,85.5536498279,80.8699083214,86.9559429696
74,85.9111842595,81.1188984234,87.2078390841
75,86.5102378746,81.3294389778,87.3913132162
76,86.9430748957,81.6094872171,87.645461619
77,87.1680627303,81.787400124,87.7965136461
78,87.6598711579,82.1076779435,88.1167914656
79,87.7646964791,82.4215455166,88.4265627351
80,88.3588705252,82.7634283463,88.8003656324
81,88.6951406308,82.9955017261,89.0608587454
82,88.9250370678,83.3065912479,89.3515242228
83,89.390118358,83.6711772239,89.7189175455
84,89.6177437245,84.1519520276,90.1678603643
85,89.8879490275,84.4702455618,90.3664968045
86,89.9101841599,84.7581252597,90.5933895231
87,90.0274493936,85.0949910019,90.9034084239
88,90.3283131143,85.3810450317,91.1482735808
89,90.4690058273,85.7498643463,91.4555493213
90,90.6947612072,85.9629063611,91.6726127947
91,91.1197370637,86.3296397793,92.0418289543
92,91.3015791938,86.5464925242,92.2552669088
93,91.7130999319,86.7824691822,92.5024016781
94,92.0258055749,87.2481470111,92.859980856
95,92.1809546806,87.5619022074,93.1119152034
96,92.3296806946,87.7560542079,93.2931218443
97,92.3783232608,87.9992363481,93.5399503954
98,92.4611268121,88.4190364359,93.9360049548
99,92.7959910925,88.6408368651,94.1450459545
100,92.8224643269,88.9754183631,94.4703009189
101,93.1301980664,89.1897864738,94.6792926937
102,93.2234608912,89.4010716671,94.8204891052
103,93.4701691674,89.7128763564,95.0940763736
104,93.567285315,90.1173480259,95.4630698351
105,93.8906394371,90.5985976098,95.9343924794
106,94.3034007782,90.9662821073,96.1649331879
107,94.8035350707,91.4548301443,96.5831999428
108,95.1546645464,91.7125823805,96.8409521789
109,95.5106731395,91.7938053846,96.9082216385
110,95.7034114141,92.1215835811,97.1291220901
111,95.8276248838,92.3803301429,97.3690304902
112,96.1626073297,92.6990593523,97.6959941547
113,96.263175841,92.9354473283,97.8987028465
114,96.272688287,93.1430463893,98.0572376585
115,96.4625673862,93.6952034555,98.4654907744
116,96.5815151665,94.0285357743,98.7428323614
117,96.8079541367,94.5556934108,99.2420709082
118,96.9595311898,94.7253083677,99.4001881913
119,97.2245406067,95.0453843327,99.6283791601
120,97.5658191087,95.1286961747,99.6521789321
121,97.775935593,95.476807616,100.00288971
122,97.9000691878,95.7416057244,100.243880915
123,98.1464092539,95.8612432773,100.3219924
124,98.3778399333,96.1152203697,100.573935435
125,98.4390136593,96.3486964455,100.769053095
126,98.5379500489,96.7043665364,101.102983742
127,98.5886902938,97.0785588532,101.48213174
128,98.6458739268,97.3122636849,101.715836572
129,98.6769981462,97.6245956307,102.010149229
130,98.7321472245,97.8226319574,102.204545196
131,98.9596032567,98.0168637521,102.37569855
132,99.0351302972,98.2631005304,102.617918036
133,99.1404595287,98.7412529986,103.033886841
134,99.4130554092,98.9223425428,103.179136056
135,99.5931398264,99.2270053471,103.48379886
136,99.7812872081,99.4611632063,103.701463103
137,99.8773538428,99.726275648,103.961602007
138,99.9280282656,99.9032653069,104.124279836
139,100.018447398,99.9785084952,104.17035579
140,100.14547123,100.156260837,104.348108133
141,100.372711294,100.620948356,104.754863535
142,100.625335638,100.884895749,104.917528733
143,100.75063981,101.240364798,105.224372583
