Time(Iteration),CAB,CAB_original,LinUCB
0,6.46598825142,6.46598825142,6.21810820723
1,12.2183907499,12.995446137,12.7475660928
2,16.1047404453,16.3030011019,15.9389622062
3,19.9773198034,20.4816952235,20.1176563278
4,22.7859673341,23.3996268141,23.3539093718
5,26.1737539651,26.9000755406,26.2556202274
6,28.2993022065,29.7142858486,29.2643945433
7,30.9858672615,32.3612797835,31.6546032579
8,33.0739585322,34.8330756425,34.1121068152
9,35.5994422355,37.214814791,36.6810421045
10,37.2451452577,38.8757896735,38.6070399827
11,39.4479975735,40.4816519558,40.2757458514
12,42.1825101182,41.993941284,41.7508627026
13,43.7800303137,43.605212749,44.0099114389
