Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.977539683406,,,,,,
1,0.961469945118,,,,,,
2,0.945899241351,,,,,,
3,0.921382139866,,,,,,
4,0.904472756411,,,,,,
5,0.874116642132,,,,,,
6,0.848544927089,,,,,,
7,0.823683878376,,,,,,
8,0.804592366349,,,,,,
9,0.790273260182,,,,,,
10,0.777770138749,,,,,,
11,0.767036170112,,,,,,
12,0.750837878562,,,,,,
13,0.736866009259,,,,,,
14,0.718532112984,,,,,,
15,0.705242735958,,,,,,
16,0.696126875742,,,,,,
17,0.683098012811,,,,,,
18,0.676428698446,,,,,,
19,0.660966820322,,,,,,
20,0.653341841305,,,,,,
21,0.646931214902,,,,,,
22,0.639158741965,,,,,,
23,0.632783368812,,,,,,
24,0.615770215227,,,,,,
25,0.604853409285,,,,,,
26,0.601420414483,,,,,,
27,0.588342500093,,,,,,
28,0.574396040324,,,,,,
29,0.569998225934,,,,,,
30,0.565047709261,,,,,,
31,0.557632227707,,,,,,
32,0.550982302475,,,,,,
33,0.538318592565,,,,,,
34,0.528835122469,,,,,,
35,0.525196438694,,,,,,
36,0.520501608871,,,,,,
37,0.513504336882,,,,,,
38,0.507568816698,,,,,,
39,0.50297359238,,,,,,
40,0.499397396925,,,,,,
41,0.497259846315,,,,,,
42,0.485765551572,,,,,,
43,0.480997984059,,,,,,
44,0.473471031245,,,,,,
45,0.468344054995,,,,,,
46,0.461265113315,,,,,,
47,0.455004848135,,,,,,
48,0.446341764366,,,,,,
49,0.445218642906,,,,,,
50,0.439029590155,,,,,,
51,0.427814837634,,,,,,
52,0.415855438129,,,,,,
53,0.409013290043,,,,,,
54,0.401077014701,,,,,,
55,0.397083146918,,,,,,
56,0.39211124387,,,,,,
57,0.386442609589,,,,,,
58,0.382283501928,,,,,,
59,0.379501246382,,,,,,
60,0.372313972569,,,,,,
61,0.369402734421,,,,,,
62,0.364006132506,,,,,,
63,0.361581519205,,,,,,
64,0.360641849916,,,,,,
65,0.35822285189,,,,,,
66,0.356154504457,,,,,,
67,0.352627575024,,,,,,
68,0.350754658886,,,,,,
69,0.349061555994,,,,,,
70,0.346151191946,,,,,,
71,0.345374368524,,,,,,
72,0.343982245967,,,,,,
73,0.341316950758,,,,,,
74,0.340913026839,,,,,,
75,0.340152415034,,,,,,
76,0.33915454451,,,,,,
77,0.335036090962,,,,,,
78,0.334554053852,,,,,,
79,0.333730713791,,,,,,
80,0.326700660797,,,,,,
81,0.325463360242,,,,,,
82,0.325076848444,,,,,,
83,0.322713279578,,,,,,
84,0.322104727612,,,,,,
85,0.320190497702,,,,,,
86,0.319254186345,,,,,,
87,0.317218441488,,,,,,
88,0.315781622155,,,,,,
89,0.309137720531,,,,,,
90,0.307925184289,,,,,,
91,0.306435153314,,,,,,
92,0.305087123637,,,,,,
93,0.304365042858,,,,,,
94,0.301410472651,,,,,,
95,0.300090270215,,,,,,
96,0.299856581571,,,,,,
97,0.298362357611,,,,,,
98,0.297397135285,,,,,,
99,0.295962179729,,,,,,
