Time(Iteration),CAB_original,LinUCB
0,5.60646017865,5.60646017865
1,9.45891727862,9.45891727862
2,14.4042222949,14.4042222949
3,18.6974157665,18.6974157665
4,21.3436368548,21.3436368548
5,24.7951980705,24.7951980705
6,27.9723477208,27.9723477208
7,30.5545071266,30.5545071266
8,32.3455686779,32.3455686779
9,34.2366533367,34.2366533367
10,35.0387908658,35.0387908658
11,36.1887243331,36.1887243331
12,37.5568041488,37.5568041488
13,38.198523218,38.198523218
14,38.9719373172,38.9719373172
15,39.8677996027,39.8677996027
16,40.8800319731,40.8800319731
17,41.7752342747,41.7752342747
18,42.586681281,42.586681281
19,43.2319355525,43.2319355525
20,43.5485573287,43.5485573287
21,44.1012317912,44.1012317912
22,44.768160474,44.768160474
23,45.2505829511,45.2505829511
24,45.5832418656,45.5832418656
25,45.8032740279,45.8032740279
26,46.2598095342,46.2598095342
27,46.6463903119,46.6463903119
28,46.9242130408,46.9242130408
29,46.9257401621,46.9257401621
30,47.1041605606,47.1041605606
31,47.4636297544,47.4636297544
32,47.6551033173,47.6551033173
33,48.0626961912,48.0626961912
34,48.5731535254,48.5731535254
35,48.668112077,48.668112077
36,48.7326511998,48.7326511998
37,48.8290405582,48.8290405582
38,49.167012554,49.167012554
39,49.2768701456,49.2768701456
40,49.3463185977,49.3463185977
41,49.4248428498,49.4248428498
42,49.5210363811,49.5210363811
43,49.783300631,49.783300631
44,50.0782831628,50.0782831628
45,50.2354527124,50.2354527124
46,50.5673228038,50.5673228038
47,50.6830740254,50.6830740254
48,50.8037891687,50.8037891687
49,51.0020066762,51.0020066762
50,51.3373958774,51.3373958774
51,51.4335480266,51.4335480266
52,51.6352393086,51.6352393086
53,51.661059093,51.661059093
54,51.7403248927,51.7403248927
55,51.8291789681,51.8291789681
56,52.0539338782,52.0539338782
57,52.1381522698,52.1381522698
58,52.513133503,52.513133503
59,52.6803374441,52.6803374441
60,53.0127699603,53.0127699603
61,53.1840817858,53.1840817858
62,53.4048664766,53.4048664766
63,53.4503821926,53.4503821926
64,53.6860889095,53.6860889095
65,53.8770521231,53.8770521231
66,53.9189652208,53.9189652208
67,54.0505608963,54.0505608963
68,54.1311177544,54.1311177544
69,54.1749236247,54.1749236247
70,54.1749236247,54.1749236247
71,54.2035208414,54.2035208414
72,54.2851632752,54.2851632752
73,54.4474493325,54.4474493325
74,54.472222808,54.472222808
75,54.4974180205,54.4974180205
76,54.7051460362,54.7051460362
77,54.711751949,54.711751949
78,54.7727314079,54.7727314079
79,54.7928536245,54.7928536245
80,54.9621224814,54.9621224814
81,54.9856454624,54.9856454624
82,55.0974938996,55.0974938996
83,55.1757102622,55.1757102622
84,55.3272258394,55.3272258394
85,55.5034482126,55.5034482126
86,55.5333833083,55.5333833083
87,55.5763321096,55.5763321096
88,55.5763321096,55.5763321096
89,55.6837448613,55.6837448613
90,55.7469946974,55.7469946974
91,55.8611927854,55.8611927854
92,55.8765092519,55.8765092519
93,55.9030197463,55.9030197463
94,55.9190646205,55.9190646205
95,56.1291417384,56.1291417384
96,56.1921217614,56.1921217614
97,56.2432419197,56.2432419197
98,56.2436827596,56.2436827596
99,56.3324017481,56.3324017481
100,56.3728712858,56.3728712858
101,56.4246771713,56.4246771713
102,56.5530500435,56.5530500435
103,56.622642372,56.622642372
104,56.6405869507,56.6405869507
105,56.6419517205,56.6419517205
106,56.6468930969,56.6468930969
107,56.6778705229,56.6778705229
108,56.7499873838,56.7499873838
109,56.7585962148,56.7585962148
110,56.8625270244,56.8625270244
111,56.895547852,56.895547852
112,56.9032853744,56.9032853744
113,56.9471531897,56.9471531897
114,56.9674169793,56.9674169793
115,57.0575076332,57.0575076332
116,57.0805526357,57.0805526357
117,57.132652572,57.132652572
118,57.132652572,57.132652572
119,57.1426619449,57.1426619449
120,57.1426619449,57.1426619449
121,57.1604011559,57.1604011559
122,57.2805714944,57.2805714944
123,57.3196667801,57.3196667801
124,57.3664328575,57.3664328575
125,57.3679193152,57.3679193152
126,57.3679193152,57.3679193152
127,57.4494807922,57.4494807922
128,57.481897386,57.481897386
129,57.4880353468,57.4880353468
130,57.4905407929,57.4905407929
131,57.5603106417,57.5603106417
132,57.5946696631,57.5946696631
133,57.6053668256,57.6053668256
134,57.6386387521,57.6386387521
135,57.7120057146,57.7120057146
136,57.8728899299,57.8728899299
137,57.9429934769,57.9429934769
138,58.1047404881,58.1047404881
139,58.1760056279,58.1760056279
140,58.1840205781,58.1840205781
141,58.2785065329,58.2785065329
142,58.3097378086,58.3097378086
143,58.3384974807,58.3384974807
144,58.4049050075,58.4049050075
145,58.5377868737,58.5377868737
146,58.5422736866,58.5422736866
147,58.6103277352,58.6103277352
148,58.6334343172,58.6334343172
149,58.6468694148,58.6468694148
150,58.6747191563,58.6747191563
151,58.6747191563,58.6747191563
152,58.7730312105,58.7730312105
153,58.7911953258,58.7911953258
154,58.811600948,58.811600948
155,58.8162567994,58.8162567994
156,58.8162567994,58.8162567994
157,58.8184586126,58.8184586126
158,58.9801790338,58.9801790338
159,58.9801790338,58.9801790338
160,59.0005248721,59.0005248721
161,59.0015116141,59.0015116141
162,59.009217242,59.009217242
163,59.029740202,59.029740202
164,59.158280848,59.158280848
165,59.2709948663,59.2709948663
166,59.3846259637,59.3846259637
167,59.4405934689,59.4405934689
168,59.5753717452,59.5753717452
169,59.5763582523,59.5763582523
170,59.6327099639,59.6327099639
171,59.6327099639,59.6327099639
172,59.6360213418,59.6360213418
173,59.7241704729,59.7241704729
174,59.7656524857,59.7656524857
175,59.7721014058,59.7721014058
176,59.7721014058,59.7721014058
177,59.8341675246,59.8341675246
178,59.8622266183,59.8622266183
179,59.8735554607,59.8735554607
180,60.0094239688,60.0094239688
181,60.0119295164,60.0119295164
182,60.0183048585,60.0183048585
183,60.0344674266,60.0344674266
184,60.035924514,60.035924514
185,60.0888320781,60.0888320781
186,60.0892447873,60.0892447873
187,60.1222484342,60.1222484342
188,60.1222484342,60.1222484342
189,60.1259527628,60.1259527628
190,60.1259527628,60.1259527628
191,60.255646872,60.255646872
192,60.2569064846,60.2569064846
193,60.3534183602,60.3534183602
194,60.4331572468,60.4331572468
195,60.4801738113,60.4801738113
196,60.4801738113,60.4801738113
197,60.4853066039,60.4853066039
198,60.5624634859,60.5624634859
199,60.5813953215,60.5813953215
200,60.5813953215,60.5813953215
201,60.6047496577,60.6047496577
202,60.6832545393,60.6832545393
203,60.6915153017,60.6915153017
204,60.7690844689,60.7690844689
205,60.8313919337,60.8313919337
206,61.0021161477,61.0021161477
207,61.0055490037,61.0055490037
208,61.0068894305,61.0068894305
209,61.0068894305,61.0068894305
210,61.0458173004,61.0458173004
211,61.0606493406,61.0606493406
212,61.0624047715,61.0624047715
213,61.0624047715,61.0624047715
214,61.1010742098,61.1010742098
