Time(Iteration),CAB_original
149,1006.72101055
150,1012.06546335
151,1018.43201416
152,1024.17980704
153,1029.12910271
154,1034.79797644
155,1041.14479378
156,1046.13565805
157,1049.97828497
158,1054.42974898
159,1059.21328381
160,1066.08789581
161,1073.5930666
162,1080.39328029
163,1087.12036726
164,1091.97423019
165,1097.78604843
166,1103.48152846
167,1109.81157952
168,1115.48121062
169,1120.68114987
170,1126.93336162
171,1131.46708916
172,1136.9812657
173,1142.38002239
174,1146.9145044
175,1152.27162924
176,1157.49168668
177,1163.75653532
178,1168.76738788
179,1173.55695782
180,1180.18026633
181,1184.41496592
182,1191.0467825
183,1196.96160247
184,1203.93981151
185,1211.52011987
186,1218.23918023
187,1224.13036574
188,1230.6081079
189,1234.71864084
190,1240.8233878
191,1247.56630002
192,1253.65339692
193,1258.27430935
194,1263.4665335
195,1271.34464897
196,1276.16533898
197,1281.39642466
198,1287.37248448
199,1293.2916617
200,1297.82731035
201,1302.75229822
202,1309.20338054
203,1315.07024569
204,1321.36738416
205,1328.02560046
206,1333.21616335
207,1338.33722532
208,1343.75060882
209,1347.94446318
210,1354.50105362
211,1359.74248209
212,1365.90326191
213,1372.10506391
214,1378.58244844
215,1384.51961103
216,1389.43153842
217,1395.45678019
218,1400.25453371
219,1406.295993
220,1411.75129171
221,1418.64630758
222,1424.06765812
223,1429.70943116
224,1435.34764671
225,1441.53817005
226,1446.56855576
227,1450.63188095
228,1456.24756993
229,1462.42111258
230,1468.58914003
231,1474.33825355
232,1479.89754456
233,1485.24459023
234,1489.17417289
235,1494.62872097
236,1500.24708034
237,1505.23081685
238,1509.88259043
239,1516.77685913
240,1521.36637119
241,1524.66172927
242,1529.46905888
243,1534.23042254
244,1539.71108058
245,1545.48193655
246,1550.69452786
247,1557.85403036
248,1562.77099166
249,1569.06970786
250,1574.77285896
251,1579.86534696
252,1584.79309913
253,1589.23315393
254,1594.56893095
255,1600.93824327
256,1605.54111943
257,1610.62977233
258,1615.72547946
259,1620.50941433
260,1625.83090579
261,1631.23005518
262,1636.45094718
263,1643.01003638
264,1648.13327747
265,1653.56117712
266,1658.70492151
267,1666.42072683
268,1672.47769426
269,1676.96750771
270,1682.09161908
271,1687.74670826
272,1693.95300032
273,1700.67772635
274,1706.27381098
275,1708.99775313
276,1715.25316357
277,1721.32031855
278,1726.46525206
279,1732.37161536
280,1737.15378616
281,1741.50630593
282,1746.79766487
283,1752.9035513
284,1759.3662057
285,1764.0726914
286,1769.8212572
287,1774.41527721
288,1780.38903585
289,1785.61147105
290,1790.34745399
291,1794.22269693
292,1799.50049454
293,1805.00356618
294,1810.78194703
295,1815.30194018
296,1819.77193834
297,1824.18237096
298,1828.3897705
299,1833.70108603
300,1839.82325464
301,1844.30835121
302,1849.64679619
303,1855.23389945
304,1860.16401903
305,1864.70888514
306,1870.63436334
307,1876.93708596
308,1881.85087264
309,1885.24107129
310,1891.02900358
311,1897.0434572
312,1903.54436966
313,1908.62123425
314,1914.7370291
315,1920.94375206
316,1924.39691973
317,1929.4291796
318,1934.36869436
319,1939.73105627
320,1945.62895333
321,1951.63142129
322,1955.94215647
323,1960.383147
324,1965.49253767
325,1971.07290657
326,1976.40826766
327,1981.46198597
328,1987.04938847
329,1991.41289673
330,1996.66837648
331,2001.96369749
332,2006.80331758
333,2012.26864827
334,2017.69182933
335,2023.95696676
336,2028.42253336
337,2033.64877087
338,2037.10633134
339,2042.32196753
340,2048.94517822
341,2053.59544125
342,2058.5366035
343,2063.28255212
344,2067.71495072
345,2072.54090381
346,2077.43420174
347,2083.03607931
348,2087.41707608
349,2092.02557443
350,2097.33871637
351,2102.26655719
352,2106.94052121
353,2112.0822891
354,2118.51662622
355,2123.24654913
356,2127.48835022
357,2132.52381967
358,2138.39601337
359,2143.21715987
360,2149.50145423
361,2156.36678815
362,2162.95038466
363,2168.37178907
364,2174.22068471
365,2181.69386175
366,2186.89035377
367,2191.0592589
368,2195.59151355
369,2199.9850085
370,2206.51785631
371,2213.13937625
372,2217.03198046
373,2221.94059088
374,2227.58941475
375,2233.22724998
376,2238.7981076
377,2243.83842284
378,2249.1535779
379,2254.96061866
380,2260.68108832
381,2265.80734784
382,2270.3727573
383,2276.10358723
384,2280.950765
385,2287.21170281
386,2292.969287
387,2297.85738419
388,2302.34009545
389,2307.53398912
390,2310.54712982
391,2316.29175979
392,2321.46828564
393,2327.4428206
394,2332.905301
395,2338.03017532
396,2343.453825
397,2347.99626652
398,2353.28073216
399,2360.09723366
400,2367.05992326
401,2372.37797892
402,2376.53400415
403,2381.62955914
404,2387.19904322
405,2391.48266461
406,2396.71508962
407,2401.77510618
408,2406.89119646
409,2412.79596804
410,2418.18269304
411,2422.79246305
412,2428.05061891
413,2432.38268781
414,2437.86370448
415,2442.70020449
416,2447.68792744
417,2452.81332784
418,2458.94262172
419,2463.73512712
420,2469.00110087
421,2473.70677026
422,2479.14125649
423,2485.01948959
424,2489.80116067
425,2496.21997308
426,2501.90413323
427,2506.88136795
428,2513.26457442
429,2518.0993046
430,2521.05477782
431,2526.54213169
432,2533.15828538
433,2537.2294882
434,2542.97690688
435,2547.60642782
436,2552.35208926
437,2557.94828018
438,2562.46639247
439,2567.93999147
440,2573.25904953
441,2578.17255458
442,2582.58622683
443,2588.59315454
444,2594.35004789
445,2598.92160517
446,2604.52210797
447,2609.94391055
448,2615.19786597
449,2621.52404777
450,2627.4815973
451,2632.1546005
452,2636.66706583
453,2641.37082101
454,2647.09302962
455,2651.28849689
456,2656.90213742
457,2662.82132093
458,2666.68534343
459,2671.17680295
460,2675.25128532
461,2680.81653329
462,2686.09154556
463,2691.80192166
464,2696.96339861
465,2701.80744215
466,2706.07585457
467,2713.74352523
468,2719.11331247
469,2723.75833665
470,2728.05936816
471,2734.13385202
472,2740.32441724
473,2745.29206598
474,2750.17253122
475,2755.99570302
476,2761.69002244
477,2766.55707319
478,2771.91131946
479,2777.18138585
480,2783.26545307
481,2787.701409
482,2792.49580052
483,2797.36111738
484,2802.14764421
485,2807.75524268
486,2813.18229338
487,2819.38367141
488,2823.8968978
489,2828.99311379
490,2833.36167487
491,2838.42728103
492,2842.45489127
493,2847.92494072
494,2853.691816
495,2858.33332468
496,2862.49081749
497,2866.31243011
498,2871.69606348
499,2874.73507468
