Time(Iteration),LinUCBCoTheta,CAB_fullCoTheta,CAB_cbjCoTheta,CAB_originalCoTheta,CAB_cbijCoTheta,,,,,,
38,0.49707579241,0.451912992719,0.446251091357,0.480648573781,0.464684240486,,,,,,
39,0.495392089111,0.45056252898,0.443339322963,0.47481226793,0.463624374575,,,,,,
40,0.484055784779,0.442359952296,0.437249405076,0.469746854442,0.457626510443,,,,,,
41,0.480111641482,0.436666364096,0.433625378402,0.463034636736,0.450404606855,,,,,,
42,0.474410514518,0.433477818143,0.431746056556,0.457752340122,0.448445412151,,,,,,
43,0.472247615187,0.425305243594,0.428967333602,0.45304279036,0.440155481558,,,,,,
44,0.470072901435,0.42120419767,0.42673450866,0.449410154969,0.437671820529,,,,,,
45,0.461127694552,0.412142084109,0.423888679191,0.441411427675,0.429719417596,,,,,,
46,0.45876770268,0.407149071879,0.422039166275,0.437607176639,0.426054027716,,,,,,
47,0.456783194492,0.405118453173,0.419523671688,0.436702211032,0.424527766137,,,,,,
48,0.454672039506,0.400892103911,0.417065157383,0.432784477844,0.422440334197,,,,,,
49,0.449241423746,0.398457561537,0.411820242228,0.43135877271,0.420002834027,,,,,,
50,0.446613175147,0.397175299363,0.410530072491,0.42973642009,0.418786703114,,,,,,
51,0.443547533291,0.392895706439,0.408094834316,0.426447969984,0.41525654007,,,,,,
52,0.442387921463,0.391285941367,0.407095370741,0.424177206099,0.413500166502,,,,,,
53,0.438814433869,0.387468592123,0.402837260278,0.418582127425,0.409396607312,,,,,,
54,0.437343388972,0.386706672886,0.399737861902,0.41533989849,0.407239804302,,,,,,
55,0.433587153195,0.380742850692,0.395058754826,0.411876327648,0.399545659677,,,,,,
56,0.429776928449,0.376082122388,0.391342099817,0.408454642458,0.392140921101,,,,,,
57,0.427808463742,0.373246996039,0.388300198856,0.40719367166,0.389844792739,,,,,,
58,0.426077112374,0.371721374595,0.385652974499,0.404240153476,0.388184357461,,,,,,
59,0.424152889086,0.367466024266,0.3833271006,0.402620376539,0.385917715515,,,,,,
60,0.422630124267,0.364145985284,0.382620147202,0.399866067511,0.384780789323,,,,,,
61,0.418479352005,0.359501574632,0.378077293551,0.397237589121,0.372319792983,,,,,,
62,0.413261962822,0.357435835724,0.377556756558,0.396013218882,0.370573046318,,,,,,
63,0.411710287858,0.354551582125,0.374666975975,0.39343750414,0.369111459864,,,,,,
64,0.407792729474,0.350997827245,0.371687697033,0.391100309269,0.366322358344,,,,,,
65,0.407279091872,0.350489285422,0.371227331827,0.390687979051,0.365248149979,,,,,,
66,0.406020263242,0.349149121816,0.36932512539,0.386456445323,0.363790048441,,,,,,
67,0.404829295683,0.346867592123,0.366400148339,0.380701520969,0.36017028521,,,,,,
68,0.403722950541,0.345115197661,0.364288694601,0.378655888076,0.358486604624,,,,,,
69,0.397736684183,0.340767862023,0.360501609656,0.370690409704,0.353912855023,,,,,,
70,0.395955027649,0.336703129937,0.358006320915,0.365172572539,0.350390581814,,,,,,
71,0.393955958039,0.334581324831,0.355937577669,0.363423118491,0.348187527947,,,,,,
72,0.393804853769,0.332204756171,0.354755182283,0.362448734851,0.348406348183,,,,,,
73,0.392170756757,0.331369429648,0.353700224262,0.360125109947,0.347097618486,,,,,,
74,0.389852921195,0.327602551616,0.352696413776,0.359418543483,0.345318568818,,,,,,
75,0.388204498968,0.322108657803,0.352135772523,0.35378117025,0.343678379065,,,,,,
76,0.387616512239,0.32085168876,0.350955565399,0.351923736796,0.342107443367,,,,,,
77,0.386246603907,0.320004249594,0.349636737262,0.350902954888,0.341132392268,,,,,,
78,0.383691875958,0.318701909861,0.348166157497,0.349511205216,0.338930082985,,,,,,
79,0.38283305478,0.316731794362,0.347352721891,0.348719875183,0.337508878928,,,,,,
80,0.381946830174,0.314499775783,0.344143305537,0.346979215225,0.33106115865,,,,,,
81,0.380442978905,0.313681131137,0.341966107354,0.344995799744,0.329194543381,,,,,,
82,0.377036319548,0.310907957632,0.338989676256,0.339943560479,0.325951725852,,,,,,
83,0.375609182423,0.309228162108,0.337474148105,0.33763743394,0.324647586588,,,,,,
84,0.373596843054,0.308866728314,0.336289934268,0.336736192653,0.323825964411,,,,,,
85,0.370899714725,0.307037268956,0.336301805216,0.335842430409,0.322342795354,,,,,,
86,0.366837655742,0.306777443439,0.335265965276,0.333828877494,0.321422296389,,,,,,
87,0.366564467244,0.304968592974,0.333518033636,0.332032086333,0.31909265606,,,,,,
88,0.364283984136,0.302923730654,0.331631535478,0.329903886376,0.318133547169,,,,,,
89,0.3625783237,0.302170666811,0.330863012806,0.329171494828,0.316455490996,,,,,,
90,0.356444426371,0.298600038058,0.327283776441,0.323161215552,0.312270847964,,,,,,
91,0.356374427829,0.296810976137,0.325573782978,0.322355394558,0.311953632879,,,,,,
92,0.355816720852,0.295213352569,0.32415841693,0.321270653558,0.311661596849,,,,,,
93,0.353702459688,0.293698024198,0.322492638589,0.319416268703,0.31049077178,,,,,,
94,0.353053282189,0.292630828299,0.321670323081,0.318615101926,0.309673479717,,,,,,
95,0.352735907885,0.291751667456,0.320852512669,0.3185394605,0.309009076371,,,,,,
96,0.350099873656,0.290263010371,0.320462353951,0.317779043431,0.305345759462,,,,,,
97,0.349475501762,0.290251220518,0.32054132641,0.317080427719,0.304556438549,,,,,,
98,0.348311609262,0.289000085886,0.319352627099,0.315957741274,0.303060680668,,,,,,
99,0.345503624199,0.286927949486,0.315687896707,0.311768776608,0.300497249576,,,,,,
100,0.34367708688,0.286261281817,0.313562238388,0.31009100249,0.29998022282,,,,,,
101,0.342948771093,0.28580059951,0.312907344357,0.309817307479,0.299355454437,,,,,,
102,0.336612144395,0.285579597064,0.312355955797,0.305732873984,0.296389008237,,,,,,
103,0.336054228276,0.28362294229,0.311969973327,0.304068525653,0.295541598974,,,,,,
104,0.335120055033,0.282463344342,0.310937834378,0.303386797067,0.293859363309,,,,,,
105,0.332759939783,0.277432719587,0.308834454255,0.303247148575,0.292741127874,,,,,,
106,0.331292836989,0.276911231671,0.307074159851,0.302582809539,0.291926046928,,,,,,
107,0.329117364631,0.275901383055,0.306206590797,0.302233045868,0.291643018058,,,,,,
108,0.327938193913,0.273743706448,0.305232054035,0.301100512389,0.290772881159,,,,,,
109,0.327741080189,0.272672035897,0.305228614138,0.299436837019,0.289803276667,,,,,,
110,0.326989924346,0.271748135019,0.305105948047,0.29913034715,0.289262147625,,,,,,
111,0.325517325891,0.271035500412,0.304128295861,0.298205118602,0.288666161348,,,,,,
112,0.325048765866,0.269224327891,0.303424378986,0.29759978592,0.286806968916,,,,,,
113,0.324635549889,0.26869462553,0.303031073224,0.297084873855,0.286384043837,,,,,,
114,0.323564559793,0.267574281701,0.302102926795,0.295202988457,0.285414224017,,,,,,
115,0.322719360736,0.265293978897,0.297573822856,0.294329463309,0.282448221094,,,,,,
116,0.3215077102,0.26186527123,0.297430153843,0.293379899934,0.281382623348,,,,,,
117,0.320577927292,0.257297918142,0.296453233959,0.291782151856,0.279073189716,,,,,,
118,0.317206796541,0.256815456689,0.295701842902,0.289854448917,0.275119648813,,,,,,
119,0.31578351101,0.25305201959,0.293845296343,0.286691357881,0.273985397624,,,,,,
120,0.313421945234,0.250333950089,0.29060130117,0.282742389769,0.272011342483,,,,,,
121,0.3104225418,0.249931721996,0.289404273403,0.282391218092,0.271221089181,,,,,,
122,0.308794198183,0.250369366348,0.289117649912,0.280550774471,0.271094847636,,,,,,
123,0.307612841231,0.248717221742,0.28615936992,0.278360621768,0.268584668938,,,,,,
124,0.307013718677,0.247927018395,0.28548886975,0.277860617922,0.26803076129,,,,,,
125,0.305436475486,0.24710190267,0.28494326721,0.277342445604,0.267661922843,,,,,,
126,0.304981898836,0.244822326574,0.284666387801,0.276791523789,0.267423759596,,,,,,
127,0.303976896002,0.241989790855,0.284194815023,0.276828233429,0.26623434842,,,,,,
128,0.303655425737,0.241684616223,0.283606804286,0.276631497533,0.26564182157,,,,,,
129,0.303461804258,0.238400793688,0.281477055663,0.276057227305,0.265722631901,,,,,,
130,0.302716009591,0.237139078005,0.280386289088,0.275089823149,0.2640662076,,,,,,
131,0.301977956197,0.236517485019,0.2797856603,0.274307042829,0.263807651956,,,,,,
132,0.301713304606,0.235795830235,0.27813844372,0.272737206841,0.262954976567,,,,,,
133,0.301367854198,0.235478154147,0.277842345815,0.272263217733,0.262799993441,,,,,,
134,0.299939932705,0.235501117966,0.277526379259,0.270287745832,0.262286338436,,,,,,
135,0.299590271366,0.234861446837,0.277340099578,0.269931698245,0.2616297266,,,,,,
136,0.298585982685,0.234199028872,0.277018093981,0.269126543928,0.261625674053,,,,,,
137,0.297082820452,0.231446654555,0.276222341614,0.267393650004,0.257990189152,,,,,,
138,0.295110425669,0.230544234093,0.275140020311,0.266311970594,0.256910291185,,,,,,
139,0.293048666371,0.230286706993,0.274187082262,0.264570708578,0.255056204026,,,,,,
140,0.292776091642,0.229989962653,0.274048396267,0.264171222787,0.254263216644,,,,,,
141,0.291034585735,0.227457980211,0.272031114879,0.26276650179,0.252034276865,,,,,,
142,0.28916338459,0.226877484413,0.271297874731,0.262236719478,0.25150453211,,,,,,
143,0.288736687804,0.225602338142,0.270569597298,0.261604406119,0.242687194423,,,,,,
144,0.287721623411,0.224462979763,0.270237316647,0.260937334867,0.242036514586,,,,,,
145,0.285805959667,0.223919549241,0.268912878875,0.258750676284,0.241045968758,,,,,,
146,0.285246386822,0.223388275115,0.268441812304,0.258494868899,0.240763824352,,,,,,
147,0.280249585066,0.221794733852,0.267008304216,0.257700816926,0.239249502228,,,,,,
148,0.279540930642,0.221548859626,0.266649951532,0.257419008996,0.23765812904,,,,,,
149,0.279366167484,0.220869497325,0.266126613891,0.257251691608,0.237369057847,,,,,,
150,0.278902021721,0.220047936775,0.265796103102,0.256442545142,0.236482812415,,,,,,
151,0.277813116904,0.219068571413,0.264830972636,0.255490518132,0.235670785922,,,,,,
152,0.274945795454,0.218685376728,0.263053290297,0.254956072978,0.232807667344,,,,,,
153,0.273938990769,0.218273916937,0.261823460291,0.249619311634,0.232328260903,,,,,,
154,0.273550724888,0.216751413536,0.261427322335,0.249356752177,0.231594635394,,,,,,
155,0.271129119908,0.216436896628,0.261279412507,0.248402787545,0.230842233245,,,,,,
156,0.271613520588,0.215370964148,0.261013423646,0.249097550477,0.230984214294,,,,,,
157,0.270882332943,0.215270423233,0.259735690821,0.248304315138,0.230335762185,,,,,,
158,0.269914678637,0.214789106757,0.259420119875,0.247516601484,0.229874525016,,,,,,
159,0.269089832623,0.21420445594,0.258918967055,0.247140168002,0.22919086829,,,,,,
160,0.268428276118,0.213137011278,0.257414510807,0.24575688211,0.228220825148,,,,,,
161,0.268080245193,0.21287299176,0.257466551015,0.245760813505,0.228273762261,,,,,,
162,0.266827301183,0.212736247608,0.257238748455,0.245664924652,0.227948631025,,,,,,
163,0.266212287481,0.211809982581,0.25621820063,0.245190318995,0.227438538569,,,,,,
164,0.26599463243,0.211227966766,0.255823150647,0.244600267599,0.227123539278,,,,,,
165,0.266009299207,0.21104141284,0.255839979978,0.244792801482,0.227136051162,,,,,,
166,0.262296925342,0.209190326993,0.253430938478,0.242871690322,0.226312753434,,,,,,
167,0.260295360046,0.207987294736,0.251724220336,0.24094590365,0.224498915907,,,,,,
168,0.259912086572,0.207441010619,0.250875470772,0.239777817786,0.224106668513,,,,,,
169,0.259928008449,0.207305081726,0.250846123183,0.23961059714,0.224088625397,,,,,,
170,0.259440507332,0.205584109482,0.248493631426,0.239390081939,0.224221233338,,,,,,
171,0.258976604775,0.205313281404,0.2481061667,0.23870641316,0.223365793833,,,,,,
172,0.258695497799,0.205263216411,0.24791900316,0.238430673479,0.223109135939,,,,,,
173,0.258629047184,0.205640279396,0.247929987427,0.238306895577,0.223168240738,,,,,,
174,0.258969441166,0.204945066864,0.247234745759,0.238014072209,0.222447737105,,,,,,
175,0.259040565917,0.205157518632,0.247319071375,0.23777273553,0.222611962514,,,,,,
176,0.258733405948,0.204799115007,0.246514847643,0.237273409286,0.221814993684,,,,,,
177,0.258362959733,0.203962774532,0.245771284659,0.236942528485,0.221493672895,,,,,,
178,0.257856388796,0.203441238954,0.24501804068,0.236704658873,0.220889738799,,,,,,
179,0.258015890855,0.203645269538,0.244941560895,0.236606120267,0.220760597768,,,,,,
180,0.257393778232,0.203015854771,0.244435390662,0.235467621694,0.218264481868,,,,,,
181,0.257306208298,0.202502146267,0.244009741944,0.235272978626,0.217767370598,,,,,,
182,0.256393868775,0.201501287634,0.243076821894,0.234261407909,0.215729486959,,,,,,
183,0.255930060981,0.201207699644,0.242101998367,0.233264820808,0.215452811912,,,,,,
184,0.255708255499,0.201115390208,0.2419974716,0.230300191054,0.215381803054,,,,,,
185,0.255612448699,0.20057717293,0.241385701234,0.230266687838,0.214980456926,,,,,,
186,0.252719205604,0.199687929906,0.239320345259,0.225964352846,0.213966870334,,,,,,
187,0.252190163332,0.199255800699,0.238766202775,0.225428193515,0.21353427421,,,,,,
188,0.25186807699,0.19896607395,0.238369926562,0.225143400344,0.213237297629,,,,,,
189,0.251926352375,0.198930394435,0.238227424595,0.225255237435,0.213054777717,,,,,,
190,0.25162322043,0.198600076788,0.238026718023,0.224804043301,0.212998521618,,,,,,
191,0.251323582255,0.198025470783,0.237703670327,0.224410719387,0.212789117747,,,,,,
192,0.251004498038,0.196927736138,0.236981062937,0.223633613818,0.212097008317,,,,,,
193,0.250735677744,0.196956498725,0.236650728591,0.223652754008,0.211947936289,,,,,,
194,0.250322353582,0.196757987986,0.23643298458,0.223303234294,0.211541033597,,,,,,
195,0.250223342736,0.19646003653,0.235769685347,0.223160255676,0.211225074067,,,,,,
196,0.250157327456,0.196371573174,0.235747224407,0.223177514118,0.211125850146,,,,,,
197,0.250161473497,0.195967475877,0.235549508625,0.222243599983,0.210950042742,,,,,,
198,0.25014358862,0.195875125218,0.234793091586,0.221206059001,0.210284670594,,,,,,
199,0.249105964424,0.195723658301,0.234059322032,0.220690086281,0.209439717809,,,,,,
