Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.980201495524,0.975580527595,0.975580527595,0.976613457571,,,,,,
1,0.957633329683,0.955784630646,0.950732254509,0.95235411452,,,,,,
2,0.938570400788,0.930106258165,0.922599703062,0.922697755217,,,,,,
3,0.910025444742,0.91102933806,0.896411266778,0.892811354765,,,,,,
4,0.894970896896,0.8898031978,0.877702004546,0.869148240996,,,,,,
5,0.877371107546,0.876048962206,0.857796352328,0.846719675229,,,,,,
6,0.860455993876,0.852765863607,0.837858778782,0.831231026666,,,,,,
7,0.843453419728,0.830269874213,0.821507548941,0.813796441629,,,,,,
8,0.825583614186,0.809820513542,0.809107977998,0.797076801958,,,,,,
9,0.812176873974,0.795785168951,0.795727281961,0.785767358511,,,,,,
10,0.794567276999,0.767877424279,0.775747061948,0.77395643166,,,,,,
11,0.780014777659,0.748016563699,0.762784316913,0.758955611567,,,,,,
12,0.758794191245,0.726320960903,0.757696120203,0.749795811018,,,,,,
13,0.747367690472,0.714893919859,0.74251539688,0.742562962727,,,,,,
14,0.734598470893,0.692250733067,0.728388939205,0.736988270426,,,,,,
15,0.714153407029,0.674792252769,0.716212745888,0.720048267166,,,,,,
16,0.704782235155,0.665973266976,0.702797585358,0.704051392175,,,,,,
17,0.695824669697,0.648402811481,0.694151920243,0.690475794089,,,,,,
18,0.678638843804,0.635980537157,0.685696970113,0.678839044938,,,,,,
19,0.671942045779,0.62800422688,0.67117910127,0.669286122978,,,,,,
20,0.667270247328,0.618144204503,0.660836321224,0.658354203893,,,,,,
21,0.657318368731,0.614005122187,0.657558828126,0.650061645375,,,,,,
22,0.650089924738,0.600734288395,0.653427499229,0.643224628332,,,,,,
23,0.639996149103,0.594976771508,0.644443268094,0.633815176576,,,,,,
24,0.624419258986,0.579759954216,0.631775412598,0.61794534412,,,,,,
25,0.611360195468,0.570156098151,0.619099348801,0.60825682386,,,,,,
26,0.605192674443,0.561940799894,0.614105145053,0.600745420729,,,,,,
27,0.599427610294,0.556757677754,0.611287233164,0.594874940875,,,,,,
28,0.590510339542,0.543086238897,0.599494359369,0.580372542651,,,,,,
29,0.581279311549,0.5392432242,0.59505193665,0.570919365046,,,,,,
30,0.574342370175,0.533421090295,0.586496240811,0.564104345914,,,,,,
31,0.568301086808,0.526828703925,0.579495331275,0.558160951753,,,,,,
32,0.558972868503,0.516355171917,0.575671458441,0.551064263124,,,,,,
33,0.555753916281,0.51477682415,0.57360095658,0.54413665234,,,,,,
34,0.544309134182,0.511375405837,0.562980193605,0.5340909999,,,,,,
35,0.540187153988,0.502517413026,0.548702809998,0.529760731228,,,,,,
36,0.536187808761,0.498304916688,0.545485844028,0.525629782601,,,,,,
37,0.533156343716,0.494612485149,0.541681124011,0.522213421262,,,,,,
38,0.521106380049,0.482592541332,0.525550267994,0.506673628148,,,,,,
39,0.519625077015,0.481537702637,0.522213642305,0.503899299846,,,,,,
40,0.516508200981,0.478334784721,0.516757159676,0.50241927828,,,,,,
41,0.51151738829,0.474842282286,0.512140890679,0.49512457088,,,,,,
42,0.506893471066,0.472256798519,0.500877372118,0.492607840648,,,,,,
43,0.503992642973,0.466707692486,0.497233093981,0.489914529382,,,,,,
44,0.499583076859,0.461020313355,0.492255255565,0.485486402559,,,,,,
45,0.496183044442,0.459691481707,0.490505778356,0.483273603602,,,,,,
46,0.493795701361,0.447697854429,0.484083488643,0.473395149816,,,,,,
47,0.488100543097,0.440440132667,0.481991108884,0.470101825477,,,,,,
48,0.48427351539,0.436917333621,0.479566172834,0.466047639198,,,,,,
49,0.479212866626,0.430437796253,0.475189737601,0.460434735644,,,,,,
50,0.473746670745,0.425877288154,0.468858943353,0.454706468993,,,,,,
51,0.469632166831,0.419261087981,0.464398673995,0.451260687085,,,,,,
52,0.468469834645,0.416354588505,0.461117364916,0.449539652653,,,,,,
53,0.465759219247,0.412173922398,0.458324072494,0.446696726183,,,,,,
54,0.462616233195,0.409736626432,0.456576421637,0.445191856936,,,,,,
55,0.457103306248,0.407406889099,0.449972860559,0.441059486007,,,,,,
56,0.452891990552,0.405020438726,0.443063573914,0.438048228259,,,,,,
57,0.447685772154,0.399615000373,0.441725878043,0.436653046069,,,,,,
58,0.444272675679,0.394129439243,0.436961031389,0.433041384715,,,,,,
59,0.442728156605,0.391860452831,0.435124702718,0.430858935776,,,,,,
60,0.438752661323,0.390808414264,0.432963652118,0.426331997717,,,,,,
61,0.437218439631,0.388219325612,0.431772317239,0.424359746356,,,,,,
62,0.435961367252,0.387322945535,0.427310520069,0.418846773748,,,,,,
63,0.433484939478,0.38593368209,0.422748232902,0.416100591053,,,,,,
