Time(Iteration),LinUCBCoTheta,,,,,,
0,0.339501206104,,,,,,
1,0.331787260838,,,,,,
2,0.324324476201,,,,,,
3,0.316685136843,,,,,,
4,0.311062047922,,,,,,
5,0.303071836269,,,,,,
6,0.294272515838,,,,,,
7,0.286197045776,,,,,,
8,0.280684970307,,,,,,
9,0.269682691826,,,,,,
10,0.26480941727,,,,,,
11,0.257352611789,,,,,,
12,0.250384346004,,,,,,
13,0.247265701419,,,,,,
14,0.242306916778,,,,,,
15,0.235441217771,,,,,,
16,0.233371830513,,,,,,
17,0.229615516469,,,,,,
18,0.226878716302,,,,,,
19,0.225365654306,,,,,,
20,0.218615080194,,,,,,
21,0.216607452734,,,,,,
22,0.213456495108,,,,,,
23,0.209843415588,,,,,,
24,0.207489617629,,,,,,
25,0.202661839814,,,,,,
26,0.200183045532,,,,,,
27,0.196854637201,,,,,,
28,0.193484047058,,,,,,
29,0.190056449465,,,,,,
30,0.187422404206,,,,,,
31,0.181534817849,,,,,,
32,0.17958460293,,,,,,
33,0.178022367474,,,,,,
34,0.173915233611,,,,,,
35,0.170982780826,,,,,,
36,0.16763987496,,,,,,
37,0.166916929616,,,,,,
38,0.166321830686,,,,,,
39,0.163576945674,,,,,,
40,0.162072437024,,,,,,
41,0.16019165951,,,,,,
42,0.156079418465,,,,,,
43,0.154216126249,,,,,,
44,0.153161747625,,,,,,
45,0.150128947449,,,,,,
46,0.148554447323,,,,,,
47,0.147464545855,,,,,,
48,0.145585268581,,,,,,
49,0.144444938376,,,,,,
50,0.143942661139,,,,,,
51,0.142669209998,,,,,,
52,0.142410466372,,,,,,
53,0.140990044324,,,,,,
54,0.140760521079,,,,,,
55,0.138000041373,,,,,,
56,0.136057844464,,,,,,
57,0.134664551481,,,,,,
58,0.132565503449,,,,,,
59,0.130814725095,,,,,,
60,0.129028456137,,,,,,
61,0.128583978128,,,,,,
62,0.127278618113,,,,,,
63,0.125618679674,,,,,,
64,0.124167481725,,,,,,
65,0.123126462564,,,,,,
66,0.121108666019,,,,,,
67,0.118419332903,,,,,,
68,0.117562117395,,,,,,
69,0.116352203676,,,,,,
70,0.115764992044,,,,,,
71,0.115273835533,,,,,,
72,0.115035775929,,,,,,
73,0.114301878196,,,,,,
74,0.112912771344,,,,,,
75,0.111733171156,,,,,,
76,0.110713948723,,,,,,
77,0.110189980622,,,,,,
78,0.109333288894,,,,,,
79,0.107866509468,,,,,,
80,0.10678296677,,,,,,
81,0.105139528116,,,,,,
82,0.104728129804,,,,,,
83,0.104423215643,,,,,,
84,0.10395272488,,,,,,
85,0.104063423226,,,,,,
86,0.103135773832,,,,,,
87,0.10231334224,,,,,,
88,0.101546855037,,,,,,
89,0.100553133587,,,,,,
90,0.100053933856,,,,,,
91,0.0991609971693,,,,,,
92,0.0989508530311,,,,,,
93,0.0985573479628,,,,,,
94,0.0971965881577,,,,,,
95,0.0968454816199,,,,,,
96,0.0963993165719,,,,,,
97,0.0961585825224,,,,,,
98,0.0959508036745,,,,,,
99,0.0951581339052,,,,,,
100,0.0947531004935,,,,,,
101,0.0948873184798,,,,,,
102,0.0943522413224,,,,,,
103,0.0934173665057,,,,,,
104,0.0933718264179,,,,,,
105,0.0930455092531,,,,,,
106,0.092009702581,,,,,,
107,0.0914038351742,,,,,,
108,0.0911316186443,,,,,,
109,0.0908814878914,,,,,,
110,0.0905065107985,,,,,,
111,0.0901431493864,,,,,,
112,0.0900652183509,,,,,,
113,0.0897577486514,,,,,,
114,0.0891052182632,,,,,,
115,0.0884115536641,,,,,,
116,0.087899248803,,,,,,
117,0.0878419375561,,,,,,
118,0.08769919538,,,,,,
119,0.0875280936361,,,,,,
120,0.0875483158896,,,,,,
121,0.0876784739736,,,,,,
122,0.0871191242746,,,,,,
123,0.0865833889336,,,,,,
124,0.0863766098845,,,,,,
125,0.0858833539643,,,,,,
126,0.0858157154834,,,,,,
127,0.0852452399825,,,,,,
128,0.084822963344,,,,,,
129,0.0843423916363,,,,,,
130,0.084190622923,,,,,,
131,0.0840480855686,,,,,,
132,0.0836302548535,,,,,,
133,0.0831440953058,,,,,,
134,0.0830261855727,,,,,,
135,0.0829668044564,,,,,,
136,0.0823680906822,,,,,,
137,0.0820150820525,,,,,,
138,0.0813953205062,,,,,,
139,0.0811844063817,,,,,,
140,0.0809119657454,,,,,,
141,0.0808517256055,,,,,,
142,0.0790357379089,,,,,,
143,0.0785912579414,,,,,,
144,0.0782694159876,,,,,,
145,0.0782634278552,,,,,,
146,0.0773648486166,,,,,,
147,0.0771681131359,,,,,,
148,0.0772488158055,,,,,,
149,0.0770154700292,,,,,,
150,0.0766409957782,,,,,,
151,0.0764988149734,,,,,,
152,0.0760717232809,,,,,,
153,0.0756199124567,,,,,,
154,0.0755366619318,,,,,,
155,0.0752189065346,,,,,,
156,0.0751317684575,,,,,,
157,0.0749173038158,,,,,,
158,0.0746011095308,,,,,,
159,0.0743540104529,,,,,,
160,0.07422743875,,,,,,
161,0.0738226232438,,,,,,
162,0.0734501839733,,,,,,
163,0.0735313539869,,,,,,
164,0.0737649027136,,,,,,
165,0.073631216789,,,,,,
166,0.0736437653876,,,,,,
167,0.0732061481225,,,,,,
168,0.0730090643897,,,,,,
169,0.0730678421367,,,,,,
170,0.0730758264122,,,,,,
171,0.0729943409314,,,,,,
172,0.0729578562532,,,,,,
173,0.0727517916781,,,,,,
174,0.0724285190287,,,,,,
175,0.0724037071485,,,,,,
176,0.072346831685,,,,,,
177,0.0721802558977,,,,,,
178,0.0716090145141,,,,,,
179,0.0711624142982,,,,,,
180,0.0709701857037,,,,,,
