Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.963946082176,0.97564502648,,,,,,
1,0.938082202,0.942177938099,,,,,,
2,0.895821607418,0.909583802465,,,,,,
3,0.866394371645,0.883188880266,,,,,,
4,0.843865396673,0.862448931259,,,,,,
5,0.821640576813,0.844501165566,,,,,,
6,0.783975166665,0.818995859249,,,,,,
7,0.770597399398,0.799576367925,,,,,,
8,0.738624146453,0.763403145254,,,,,,
9,0.714593163221,0.746177920839,,,,,,
10,0.697543571093,0.728258629274,,,,,,
11,0.67814583217,0.707964939716,,,,,,
12,0.656121864452,0.688242802461,,,,,,
13,0.641429270367,0.673988400667,,,,,,
14,0.628842905227,0.656914036137,,,,,,
15,0.611977335343,0.641595278958,,,,,,
16,0.597004318244,0.62206548339,,,,,,
17,0.586414053546,0.607305084911,,,,,,
18,0.574919686707,0.597859037607,,,,,,
19,0.557470367533,0.581808374934,,,,,,
20,0.538330911352,0.56502367268,,,,,,
21,0.532263595446,0.552234083449,,,,,,
22,0.522481412277,0.544212542816,,,,,,
23,0.515100505092,0.538877977815,,,,,,
24,0.505902335197,0.528041302986,,,,,,
25,0.493327153869,0.518016874678,,,,,,
26,0.482874728598,0.511915323768,,,,,,
27,0.475458718503,0.502739998244,,,,,,
28,0.46066676572,0.487767672824,,,,,,
29,0.453390172243,0.479537742789,,,,,,
30,0.448899355554,0.469473141999,,,,,,
31,0.442593261793,0.457741396192,,,,,,
32,0.440018373505,0.452907526579,,,,,,
33,0.429837247297,0.44337764773,,,,,,
34,0.421874690617,0.440714128639,,,,,,
35,0.40889633685,0.431865098874,,,,,,
36,0.403697875469,0.426344451808,,,,,,
37,0.396424799883,0.422396048216,,,,,,
38,0.38782084701,0.408975757944,,,,,,
39,0.379041356432,0.401355358361,,,,,,
40,0.372891218606,0.396726203044,,,,,,
41,0.359720275012,0.375424571087,,,,,,
42,0.356397633805,0.372773404141,,,,,,
43,0.353531982875,0.36895927947,,,,,,
44,0.348286924817,0.366064606876,,,,,,
45,0.342845880815,0.360295424634,,,,,,
46,0.335617857573,0.353600858902,,,,,,
47,0.327704945969,0.350572664967,,,,,,
48,0.322607904337,0.345870125576,,,,,,
49,0.319506101149,0.344383257831,,,,,,
50,0.314500620842,0.342892983124,,,,,,
51,0.313536799033,0.340931791583,,,,,,
52,0.303779911838,0.337737871468,,,,,,
53,0.298985857019,0.332492025267,,,,,,
54,0.295216549273,0.328746152812,,,,,,
55,0.285764162955,0.326296030516,,,,,,
56,0.282753775821,0.321564143094,,,,,,
57,0.275420729076,0.317242023447,,,,,,
58,0.274626894138,0.314327810171,,,,,,
59,0.269808681241,0.308034091235,,,,,,
60,0.266894235175,0.305225109441,,,,,,
61,0.265307916612,0.302700824931,,,,,,
62,0.259728732755,0.301061350326,,,,,,
63,0.257825149317,0.298876523253,,,,,,
64,0.255400856135,0.296997923473,,,,,,
65,0.251345223164,0.291881960717,,,,,,
66,0.250816599419,0.289577372505,,,,,,
67,0.245925634757,0.287402471538,,,,,,
68,0.244814141939,0.285647546216,,,,,,
69,0.237347457113,0.283917233831,,,,,,
70,0.234251815412,0.27805657908,,,,,,
71,0.231871250415,0.277082940421,,,,,,
72,0.227309243227,0.272531692573,,,,,,
73,0.223890827497,0.271521337163,,,,,,
74,0.222872686477,0.27064368069,,,,,,
75,0.216024820214,0.26686060999,,,,,,
76,0.209372444923,0.262638834384,,,,,,
77,0.207654790916,0.260809999228,,,,,,
78,0.206354940211,0.259906985585,,,,,,
