Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.833589678769,,,,,,
1,0.796493726859,,,,,,
2,0.764280197231,,,,,,
3,0.742372291079,,,,,,
4,0.724146735407,,,,,,
5,0.713537811343,,,,,,
6,0.680482951424,,,,,,
7,0.66992545708,,,,,,
8,0.658895202578,,,,,,
9,0.646038730621,,,,,,
10,0.631325061421,,,,,,
11,0.615698080037,,,,,,
12,0.595527070386,,,,,,
13,0.585763670091,,,,,,
14,0.572274094486,,,,,,
15,0.561327058544,,,,,,
16,0.554320370094,,,,,,
17,0.548879129086,,,,,,
18,0.541979421135,,,,,,
19,0.529545102096,,,,,,
20,0.52240101652,,,,,,
21,0.515445652898,,,,,,
22,0.511805327701,,,,,,
23,0.507247654102,,,,,,
24,0.502400638849,,,,,,
25,0.499521448962,,,,,,
26,0.496810147902,,,,,,
27,0.493726897008,,,,,,
28,0.490898177726,,,,,,
29,0.482214777907,,,,,,
30,0.479921542328,,,,,,
31,0.476652508723,,,,,,
32,0.474189106095,,,,,,
33,0.469413921025,,,,,,
34,0.462787240944,,,,,,
35,0.448578779798,,,,,,
36,0.444229394153,,,,,,
37,0.442616842889,,,,,,
38,0.440320900355,,,,,,
39,0.436326242586,,,,,,
40,0.432691673138,,,,,,
41,0.429895290852,,,,,,
42,0.426991289548,,,,,,
43,0.421641557473,,,,,,
44,0.41890692592,,,,,,
45,0.418160671463,,,,,,
46,0.415655192618,,,,,,
47,0.414623483422,,,,,,
48,0.398567927663,,,,,,
49,0.396428752824,,,,,,
50,0.393689658437,,,,,,
51,0.389846739094,,,,,,
52,0.38418881509,,,,,,
53,0.382119091235,,,,,,
54,0.380149035857,,,,,,
55,0.379547819115,,,,,,
56,0.378878794562,,,,,,
57,0.375909702466,,,,,,
58,0.37432061178,,,,,,
59,0.373818206158,,,,,,
60,0.373402256634,,,,,,
61,0.372650920128,,,,,,
62,0.372480537124,,,,,,
63,0.368718271922,,,,,,
64,0.36805345391,,,,,,
65,0.36221793106,,,,,,
66,0.361664367198,,,,,,
67,0.360690643891,,,,,,
68,0.36019720348,,,,,,
69,0.358564778883,,,,,,
70,0.357898054372,,,,,,
71,0.357565885586,,,,,,
72,0.356566478254,,,,,,
73,0.355938573909,,,,,,
74,0.35416909991,,,,,,
75,0.353308268649,,,,,,
76,0.347437561035,,,,,,
77,0.341410495115,,,,,,
78,0.336970983557,,,,,,
79,0.336069295189,,,,,,
80,0.334948013359,,,,,,
81,0.333408671482,,,,,,
82,0.332781975953,,,,,,
83,0.328622339901,,,,,,
84,0.328065928929,,,,,,
85,0.323761437878,,,,,,
86,0.322944840468,,,,,,
87,0.320001539306,,,,,,
88,0.318862876101,,,,,,
89,0.313923596678,,,,,,
90,0.312103467572,,,,,,
91,0.306627901463,,,,,,
92,0.304611985826,,,,,,
93,0.30359293271,,,,,,
94,0.302248944182,,,,,,
95,0.301427591156,,,,,,
96,0.298410684978,,,,,,
97,0.298282070825,,,,,,
98,0.297007917269,,,,,,
99,0.296061399441,,,,,,
100,0.295827416826,,,,,,
101,0.295172650545,,,,,,
102,0.294863542343,,,,,,
103,0.294676845383,,,,,,
104,0.294442026239,,,,,,
105,0.294055851544,,,,,,
106,0.293734122669,,,,,,
107,0.292825702822,,,,,,
108,0.292691792594,,,,,,
109,0.290625196212,,,,,,
110,0.289902742325,,,,,,
111,0.289460136155,,,,,,
112,0.289148343273,,,,,,
113,0.289134346041,,,,,,
114,0.287376543101,,,,,,
115,0.287378622556,,,,,,
116,0.287103340973,,,,,,
117,0.286870118213,,,,,,
118,0.286790979506,,,,,,
119,0.28677264655,,,,,,
120,0.286361406338,,,,,,
121,0.286314296863,,,,,,
122,0.285761561075,,,,,,
123,0.28554840486,,,,,,
124,0.285459250783,,,,,,
125,0.285333267836,,,,,,
126,0.285195446123,,,,,,
127,0.284963397431,,,,,,
128,0.284666930603,,,,,,
129,0.284585488032,,,,,,
130,0.283998000235,,,,,,
131,0.283776570627,,,,,,
132,0.283719787894,,,,,,
133,0.281833977823,,,,,,
134,0.280693764447,,,,,,
135,0.280261425513,,,,,,
136,0.280092131688,,,,,,
137,0.280051634179,,,,,,
138,0.279989980818,,,,,,
139,0.279519633025,,,,,,
140,0.279440607593,,,,,,
141,0.27779921315,,,,,,
142,0.277689559451,,,,,,
143,0.277533358538,,,,,,
144,0.276183363167,,,,,,
145,0.276064439865,,,,,,
146,0.275891806964,,,,,,
147,0.275722035326,,,,,,
148,0.27567734471,,,,,,
149,0.275291705656,,,,,,
150,0.275140632928,,,,,,
151,0.274639395071,,,,,,
152,0.274590670814,,,,,,
153,0.274459802699,,,,,,
154,0.274404266102,,,,,,
155,0.274267508498,,,,,,
156,0.274112523737,,,,,,
157,0.274309072118,,,,,,
158,0.273826108615,,,,,,
159,0.273740067196,,,,,,
160,0.273716194616,,,,,,
161,0.273667600061,,,,,,
162,0.272274579574,,,,,,
163,0.271270242275,,,,,,
164,0.271171348231,,,,,,
165,0.271116125414,,,,,,
166,0.271042427306,,,,,,
167,0.271007063073,,,,,,
168,0.27087984737,,,,,,
169,0.270791394363,,,,,,
170,0.27081317081,,,,,,
171,0.270742893473,,,,,,
172,0.27069425244,,,,,,
173,0.270037898918,,,,,,
174,0.269916590669,,,,,,
175,0.26993800478,,,,,,
176,0.270038983084,,,,,,
177,0.269953390052,,,,,,
178,0.270027243908,,,,,,
179,0.269946580985,,,,,,
180,0.269787686736,,,,,,
181,0.269704038859,,,,,,
182,0.269679417076,,,,,,
183,0.268312694985,,,,,,
184,0.26814383111,,,,,,
185,0.267833300281,,,,,,
186,0.267407210813,,,,,,
187,0.266890699522,,,,,,
188,0.266792948321,,,,,,
189,0.264546788085,,,,,,
190,0.264461794435,,,,,,
191,0.264453098555,,,,,,
192,0.264325756181,,,,,,
193,0.262552367371,,,,,,
194,0.262533880706,,,,,,
195,0.262111788159,,,,,,
196,0.257894694296,,,,,,
197,0.257787697004,,,,,,
198,0.25640382895,,,,,,
199,0.256380351209,,,,,,
200,0.25641886005,,,,,,
201,0.256373569369,,,,,,
202,0.256033774815,,,,,,
203,0.255683507146,,,,,,
204,0.255187790247,,,,,,
205,0.254911024841,,,,,,
206,0.254872509687,,,,,,
207,0.254478545297,,,,,,
