Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.303243870596,0.303243870596,,,,,,
1,0.293912176819,0.293912176819,,,,,,
2,0.284643046344,0.284643046344,,,,,,
3,0.275371117961,0.275371117961,,,,,,
4,0.270451987772,0.270451987772,,,,,,
5,0.266424027003,0.266424027003,,,,,,
6,0.262932615666,0.262932615666,,,,,,
7,0.258440099288,0.258440099288,,,,,,
8,0.253134144427,0.253134144427,,,,,,
9,0.244718151967,0.244718151967,,,,,,
10,0.240620333575,0.240620333575,,,,,,
11,0.238353308989,0.238353308989,,,,,,
12,0.232620369094,0.232620369094,,,,,,
13,0.226614362246,0.226614362246,,,,,,
14,0.224294553155,0.224294553155,,,,,,
15,0.213724512919,0.213724512919,,,,,,
16,0.211883272933,0.211883272933,,,,,,
17,0.20800428652,0.20800428652,,,,,,
18,0.207444221637,0.207444221637,,,,,,
19,0.205543462198,0.205543462198,,,,,,
20,0.202653072194,0.202653072194,,,,,,
21,0.200278408909,0.200278408909,,,,,,
22,0.199103714777,0.199103714777,,,,,,
23,0.195114479065,0.195114479065,,,,,,
24,0.192030358766,0.192030358766,,,,,,
25,0.190244201241,0.190244201241,,,,,,
26,0.187670496378,0.187670496378,,,,,,
27,0.184269786814,0.184269786814,,,,,,
28,0.183582977716,0.183582977716,,,,,,
29,0.178661939616,0.178661939616,,,,,,
30,0.177120004224,0.177120004224,,,,,,
31,0.172284805522,0.171452592791,,,,,,
32,0.17111546021,0.170299049919,,,,,,
33,0.167570131435,0.167748359504,,,,,,
34,0.165986558751,0.165801500343,,,,,,
35,0.164343344595,0.164295317291,,,,,,
36,0.161398517051,0.159996679402,,,,,,
37,0.16129566638,0.159893016344,,,,,,
38,0.158720728329,0.157777721812,,,,,,
39,0.15812241187,0.156612911704,,,,,,
40,0.15589800364,0.15397680947,,,,,,
41,0.151366746987,0.151965522654,,,,,,
42,0.147695236884,0.148839300771,,,,,,
43,0.146325622702,0.147317843795,,,,,,
44,0.14553357318,0.146752802292,,,,,,
45,0.144119356772,0.145822151274,,,,,,
46,0.14381194127,0.145527146389,,,,,,
47,0.142289091755,0.14280882362,,,,,,
48,0.141749953383,0.141933728455,,,,,,
49,0.13984078875,0.139567594219,,,,,,
50,0.138969377296,0.139021291749,,,,,,
51,0.13876462351,0.138831192973,,,,,,
52,0.136763820589,0.1375026049,,,,,,
53,0.136626598975,0.137299336959,,,,,,
54,0.136202168333,0.137293767451,,,,,,
55,0.135237559032,0.135639153583,,,,,,
56,0.135083763549,0.135628824338,,,,,,
57,0.133821386735,0.133592262119,,,,,,
58,0.132455584687,0.132340284408,,,,,,
59,0.13111146115,0.130918921837,,,,,,
60,0.130518679915,0.130444018362,,,,,,
61,0.129830564664,0.127289583822,,,,,,
62,0.128229745792,0.125563675396,,,,,,
63,0.127155472544,0.124209968769,,,,,,
64,0.126872888712,0.12381784707,,,,,,
65,0.124919814353,0.121779197386,,,,,,
66,0.12437617239,0.12143775695,,,,,,
67,0.122894893962,0.120943778463,,,,,,
68,0.119614172855,0.117201784199,,,,,,
69,0.119073788198,0.116740445279,,,,,,
70,0.118237278427,0.116356588973,,,,,,
71,0.116806828493,0.114742523595,,,,,,
72,0.113865347057,0.111871140185,,,,,,
73,0.111557336606,0.108980960418,,,,,,
74,0.110571532143,0.108690227215,,,,,,
75,0.107875482055,0.103280752143,,,,,,
76,0.107928899509,0.103021889917,,,,,,
77,0.107515502045,0.10244144007,,,,,,
78,0.106037423764,0.100240309444,,,,,,
79,0.105341998074,0.0981515493922,,,,,,
80,0.104594054983,0.0975125096499,,,,,,
81,0.104317301879,0.0970651731549,,,,,,
82,0.102996876692,0.0960448346291,,,,,,
83,0.102440507446,0.0954825185357,,,,,,
84,0.101908725908,0.0950443153324,,,,,,
85,0.100456656449,0.0930162940542,,,,,,
86,0.0991613777387,0.091538424527,,,,,,
87,0.0957797249073,0.0901627587528,,,,,,
88,0.0946013927718,0.0894912262016,,,,,,
89,0.0936419551525,0.0893477171503,,,,,,
90,0.0915627339665,0.0886399561402,,,,,,
91,0.091374568309,0.0881750958374,,,,,,
