Time(Iteration),CAB,CAB_original,LinUCB
0,5.3323037302,5.7552793584,4.2111945004
1,12.4646274636,10.4011486616,8.91012689477
2,17.6471022726,14.4327013043,13.4672854914
3,21.911654892,17.2797996838,16.8794967398
4,26.9983764425,19.6961506535,18.8746312173
5,31.8104480135,22.5280188469,21.1447118888
6,37.0040375948,24.7026143368,23.0527379978
7,41.5325967262,26.370340836,25.0650801535
8,45.9124232695,27.516826897,26.4097853935
9,51.0232953133,30.007085902,28.2676949119
10,55.2285669215,31.4062225348,29.044538287
11,60.0068046098,33.413991722,30.9051888306
12,63.5692984878,34.8992114431,32.0208631792
