Time(Iteration),CAB_original,LinUCB
0,5.68788093756,5.68788093756
1,11.192874766,10.9248501132
2,17.6476522424,15.4794771028
3,23.448360502,18.9169940772
4,28.6329226799,21.8664119565
5,33.6959268658,24.5560374688
6,37.4827915651,27.3761606824
7,42.3004578296,29.5598227518
8,47.5464159045,31.1450812223
9,52.2336809088,32.7857997062
10,56.4906403783,33.9018306375
11,61.970370431,35.3527579751
12,67.0324033349,36.7528724512
13,72.8468498687,38.1639096033
14,79.0141065014,39.2877539432
15,83.7202001068,40.7136750339
16,89.8476040589,41.6422905255
17,95.5338628134,42.6137548446
18,100.436374235,43.5955116702
19,105.650671217,44.3791081986
20,111.141758013,45.1201945976
21,115.865402577,46.1494510894
22,120.270173353,47.355542353
23,124.931924058,47.7264220398
24,128.723051032,48.0674548766
25,133.520451213,48.9882965452
26,137.41560629,49.7982881761
27,141.578252695,50.6069280882
28,145.861077541,50.9798254126
29,149.055612957,51.5493662086
30,152.966326045,51.8850705068
31,157.01469591,52.1711283675
32,160.509351114,52.6184159822
33,163.554303929,53.0893713897
34,166.043301199,53.4493924402
35,168.609643071,53.8153870427
36,172.335979266,54.4253562627
37,175.782145334,54.5213945852
38,178.810132375,54.914684095
39,181.805138702,55.360166826
40,183.345922386,55.6208937821
41,186.779497589,55.6944106735
42,189.267310181,56.027924812
43,191.418817086,56.0961130503
44,193.522569616,56.3060735951
45,196.051316789,56.6536043167
46,198.48613155,57.050693175
47,200.731182442,57.4255542777
48,202.284549529,57.676897173
49,204.177616428,57.8070951773
50,205.72616273,58.0170726058
51,207.742384863,58.208454508
52,208.847108863,58.4145834194
53,211.30113871,58.8743884515
54,212.61607477,59.1027662238
55,214.105776047,59.7187678218
56,215.631267942,59.8577384997
57,217.190712279,59.900970042
58,218.476912223,59.9723038207
59,220.740732674,60.0677375732
60,222.350216936,60.2241810801
61,223.722053807,60.6600846172
62,225.39341096,60.804767909
63,227.156544885,60.9260153176
64,228.450677172,61.152386393
65,230.05021174,61.2654388703
66,231.134956941,61.3178595788
67,232.583828932,61.4266972611
68,233.83644983,61.4559710051
69,235.234247011,61.6414449779
70,236.320658484,61.6626672136
71,237.44523667,61.6912894414
72,238.354850209,61.7948231197
73,240.362381325,62.0092631228
74,241.510829752,62.0468540732
75,242.999306348,62.2189965295
76,244.291715854,62.6077679123
77,245.249209714,62.8392869308
78,246.883261077,62.877672717
79,248.267099497,62.9072535375
80,249.439861596,63.0484872334
81,250.440816116,63.2026542732
82,251.512474221,63.4038194604
83,252.440563733,63.4799936452
84,253.465543427,63.5335339373
85,254.736981009,63.6381831767
86,256.478369222,63.9130468337
87,257.530910273,64.0072732833
88,258.837556895,64.0130721519
89,260.006910888,64.0533542186
90,261.098881765,64.0868391393
91,262.412194045,64.2828660127
92,263.482341203,64.3437918543
93,264.249585096,64.5804812649
94,265.631102376,64.786856571
95,267.29624229,65.0176327575
96,267.927425844,65.1528957299
97,268.64968818,65.1789953865
98,269.670298076,65.2458585624
99,270.814471929,65.4983108837
100,272.567894559,65.7171628682
101,273.736503731,65.7559843771
102,275.059436285,66.0183899362
103,276.087523132,66.0418699057
104,276.983716726,66.1390758879
105,277.641190168,66.1916807441
106,278.456750843,66.1982541328
107,279.713532629,66.1982541328
108,280.734004889,66.2331846204
109,281.676442293,66.2631167121
110,283.183952391,66.3483060326
111,284.029349221,66.4181383232
112,284.76155919,66.5608587704
113,285.98622908,66.5755017489
114,287.195623563,66.6488221157
115,288.377410096,66.6625950288
116,289.070181803,66.8284391371
117,290.566447944,67.0023580615
118,291.292059843,67.0023580615
119,292.170933541,67.1417557896
120,292.524546976,67.2169871838
121,293.211247528,67.2591849888
122,294.502334272,67.2591849888
123,294.92000906,67.3123652293
124,296.083732816,67.5845338323
125,297.274463342,67.6651992143
126,298.203401391,67.7900077911
127,299.202394142,67.80482358
128,300.238279986,67.859627037
129,301.378258866,67.9474178572
130,302.560064744,68.0578420794
131,303.226810452,68.1407844068
132,303.700980446,68.2504326189
133,304.151647533,68.2645150498
134,304.977702539,68.3098185694
135,305.828303463,68.3692404269
136,306.57483607,68.4389198425
137,307.439727575,68.5323906102
138,308.696336527,68.5879861083
139,309.665379803,68.6143710183
140,310.260173946,68.665259986
141,310.814385295,68.6907941653
142,312.105609607,68.7837393727
143,312.637163927,68.9008905939
144,313.431526633,68.9008905939
145,314.902119374,69.0420422172
146,315.851917923,69.0706661702
147,316.968563581,69.1923969637
148,317.881333737,69.3132792211
149,318.642321724,69.3154894335
150,319.806784462,69.3483552245
151,320.725135579,69.3710420789
152,321.166155269,69.4406126614
153,322.709668716,69.4560145964
154,323.550190604,69.4897789961
155,323.764093917,69.4975269374
156,324.24800881,69.500584016
157,324.720362305,69.5131422263
158,325.640686086,69.6981961425
159,326.299873444,69.7669289629
160,327.079320132,69.8765904708
161,328.011012619,69.9460669817
162,328.801049298,69.9592854192
163,329.497417192,70.0139633246
164,330.454048642,70.0465917126
165,331.356815145,70.0928314628
166,331.910608105,70.1082448928
167,332.642513488,70.1709232205
168,333.659318296,70.2766023798
169,334.272100124,70.4025618425
170,335.00788911,70.4238477865
171,335.529608068,70.4700974287
172,336.322681865,70.642828681
173,336.94080074,70.7299012498
174,337.576816961,70.8193218125
175,338.611124093,70.8226347231
176,339.470786195,70.8476254155
177,340.069583412,70.8813605492
178,340.763637091,70.9517762496
179,341.575488716,71.055190314
180,342.28119662,71.0694835533
181,342.760306349,71.0801978472
182,343.719432469,71.0972111994
183,344.488581421,71.1026471076
184,345.125390263,71.1694481397
185,345.625414706,71.1906611518
186,346.1056554,71.2260080524
187,346.961105742,71.3132030896
188,347.301413764,71.3525684551
189,347.649267988,71.3829528109
190,348.513258715,71.4026784241
191,349.474549652,71.4260008018
192,350.187998761,71.4260008018
193,351.082038126,71.559217472
194,351.448764791,71.6633022875
195,352.103252656,71.7168911624
196,352.844314976,71.7205665083
197,353.050372828,71.7224363368
198,353.50627817,71.7343477365
199,353.924751061,71.8299008488
200,354.590461546,71.9277051504
201,355.350247855,72.0046586121
202,356.400439285,72.039241728
203,357.202593092,72.0614901281
204,358.075893425,72.0928837289
205,358.59945112,72.1332425455
206,359.03367923,72.1692714204
