Time(Iteration),CAB,CAB_original
0,8.59172715814,7.91533285096
1,13.0167769498,12.124497029
2,19.5792340328,17.683945166
3,23.362544443,20.2992102035
4,26.5367853579,22.5074670637
5,30.0502308538,24.7124021491
6,32.3392457916,26.1881985598
7,34.1833557321,27.2032316213
8,35.7921391668,28.9937606678
9,37.6903960112,30.2509069138
10,39.3745274921,31.4229253298
11,40.421087888,32.0143097952
12,41.874358255,32.76248403
13,43.644908957,33.4728065974
14,44.5801640794,34.0699149446
15,44.9812690713,34.6206140136
16,45.7782948092,35.0413556798
17,46.5632101102,35.560385716
18,47.2259507982,36.59318808
19,48.4785071931,37.1255213492
20,48.9227947738,37.6654837051
21,49.6166877525,37.9990340913
22,50.0988213336,38.2229269105
23,50.7771698585,38.7396215607
24,51.3497797508,39.4622854364
25,52.1292900667,39.8601162989
26,52.5991204797,40.1024908854
27,53.1887477781,40.5928569907
28,53.6392165637,41.1907963155
29,53.910049646,41.5500827881
30,54.2825764214,41.8031975855
31,54.6074575291,42.19711065
32,54.9435619085,42.3875479075
33,55.2114526973,42.6171238699
34,55.7686810311,43.4935220466
35,56.2383815744,43.7362970009
36,56.5384577821,43.9728214739
37,56.7160956067,44.0422941346
38,56.9214290285,44.2536548034
39,57.2302267182,44.2917467479
40,57.5681459785,44.7541634387
41,57.8172912945,45.1531621195
42,57.8303746224,45.2655115742
43,57.9365092575,45.3919268206
44,58.0850671849,45.4560397825
45,58.0931166885,45.4783740893
46,58.3024139643,45.7425511616
47,58.3824028704,45.9886666969
48,58.5694212497,46.0821214262
49,58.6584730358,46.3823038155
50,58.8262857257,46.4909936542
51,58.9049045858,46.4909936542
52,59.1151999897,46.6694045699
53,59.284762568,46.7455286686
54,59.5439324135,46.9253419403
55,59.6396364348,47.1805959379
56,59.9335080166,47.435470905
57,59.9933523235,47.4813078539
58,60.0876005642,47.5811044555
59,60.1856238344,47.7428767888
60,60.2542123625,47.7932779327
61,60.4448378121,47.8597993945
62,60.4624347405,48.2068825395
63,60.7017113207,48.3908490084
64,60.7991261414,48.4948074099
65,60.8806073974,48.6301784013
66,60.898833026,48.6702254463
67,60.968666417,48.7733098098
68,60.9742983705,48.7789417633
69,60.9856798834,48.9971135678
70,60.9931644573,49.0519003595
71,61.0798998659,49.1707164156
72,61.2120509145,49.2811082274
73,61.2706835828,49.3465004207
74,61.4367730212,49.3910051947
75,61.5360900759,49.5797959048
76,61.5637918414,49.6382904737
77,61.56975733,49.6932068751
78,61.6732902175,49.7865101174
79,61.7584028496,50.0497853689
80,61.7642681444,50.0713328073
81,61.8238963837,50.1296491505
82,61.8861520708,50.1853622905
83,62.0432273103,50.3899030649
84,62.0974843831,50.4507171969
85,62.1350974739,50.4883302878
86,62.1350974739,50.5087368159
87,62.1571542864,50.607482963
88,62.3068501315,50.791542446
89,62.3666230225,50.8352190944
90,62.366940228,50.8940346592
91,62.4014920567,50.9285864878
92,62.4675582159,50.9915436437
93,62.555145797,51.0791312248
94,62.6593335081,51.2087636979
95,62.6593335081,51.2087636979
96,62.6692060834,51.2445536294
97,62.7224309844,51.3020564842
98,62.8416426828,51.3662614333
99,62.8522042189,51.3746813096
100,62.8698812335,51.4043159681
