Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.312885931633,0.312885931633,,,,,,
1,0.305176981992,0.305176981992,,,,,,
2,0.296223655414,0.296223655414,,,,,,
3,0.291271000767,0.291271000767,,,,,,
4,0.285902509256,0.285902509256,,,,,,
5,0.281513406424,0.281513406424,,,,,,
6,0.275109913945,0.275109913945,,,,,,
7,0.268566645983,0.268566645983,,,,,,
8,0.264021343432,0.264021343432,,,,,,
9,0.261358096927,0.261358096927,,,,,,
10,0.257218727986,0.257218727986,,,,,,
11,0.255275867012,0.255275867012,,,,,,
12,0.253684759449,0.253684759449,,,,,,
13,0.250849130641,0.250849130641,,,,,,
14,0.247325171986,0.247325171986,,,,,,
15,0.243917717443,0.243917717443,,,,,,
16,0.242385504923,0.242385504923,,,,,,
17,0.238912287079,0.238912287079,,,,,,
18,0.236625811478,0.236625811478,,,,,,
19,0.23377077651,0.23377077651,,,,,,
20,0.23241230977,0.23241230977,,,,,,
21,0.229323161187,0.229323161187,,,,,,
22,0.227825405592,0.227825405592,,,,,,
23,0.224506107863,0.224506107863,,,,,,
24,0.222646572039,0.222646572039,,,,,,
25,0.222301892153,0.222301892153,,,,,,
26,0.221015908357,0.221015908357,,,,,,
27,0.217286405541,0.217286405541,,,,,,
28,0.214594668822,0.214594668822,,,,,,
29,0.210639423794,0.210639423794,,,,,,
30,0.208296717465,0.208296717465,,,,,,
31,0.20547233934,0.20547233934,,,,,,
32,0.203220497958,0.203220497958,,,,,,
33,0.200098898953,0.200098898953,,,,,,
34,0.197878295304,0.197878295304,,,,,,
35,0.194302036919,0.194302036919,,,,,,
36,0.193548687525,0.193586724872,,,,,,
37,0.193178506984,0.193194781847,,,,,,
38,0.191550482433,0.191565662232,,,,,,
39,0.188372993382,0.188384259129,,,,,,
40,0.186422218272,0.186447643463,,,,,,
41,0.184488639219,0.183938673579,,,,,,
42,0.181742299771,0.18119498623,,,,,,
43,0.180075625314,0.179521084416,,,,,,
44,0.179468916095,0.17889282111,,,,,,
45,0.179390640741,0.178858028691,,,,,,
46,0.177975843055,0.177177136533,,,,,,
47,0.177457932757,0.176707157607,,,,,,
48,0.17628484325,0.175594700832,,,,,,
49,0.17543357568,0.174763872477,,,,,,
50,0.174353897783,0.17370498989,,,,,,
51,0.173506283284,0.17307952708,,,,,,
52,0.17318081488,0.172725178317,,,,,,
