Time(Iteration),CAB,CAB_original,LinUCB
0,5.35117433409,6.67759766943,8.10768816694
1,9.36859313695,11.2042100217,14.1232248956
2,13.2841921819,14.3915845567,17.3014580853
3,16.6188299231,17.5860019689,21.405252287
4,18.4099010022,21.0405853719,24.8378439239
5,22.1241073313,24.8431427899,28.3093271435
6,24.2183561486,27.4863201724,29.6831316185
7,25.9101895763,29.6617222354,31.1249485078
8,27.1084852337,31.0989751804,32.554311664
9,28.8285430523,33.582232092,33.5064737761
10,29.3258267775,34.5702651564,34.4635689965
11,30.5134933044,35.9321434278,35.9848121517
12,32.3439718518,38.0905616638,37.4945805928
13,33.8936639623,39.5508590692,38.7419625514
14,34.997112527,40.4776242463,39.3698506195
15,35.9264835621,41.6208975386,40.4255662419
16,36.4148330525,42.1676908618,41.6675927834
17,37.292743045,43.5450601044,42.551298061
18,37.7643231348,44.1753812633,43.1587470688
19,38.4984565146,44.9809116098,44.1036279128
20,38.9843114446,46.0327790198,44.5116451245
21,39.5049028952,46.6501695809,44.9708561745
22,40.1064131076,46.8783260859,45.3562193135
23,40.6688110921,47.735022122,46.317784688
24,41.0764222695,48.3397885234,46.7367108507
25,41.8765988653,48.927765576,47.0999040011
26,42.3816276428,49.5296758932,47.5979940613
27,43.027131618,50.0685096754,47.8720272045
28,43.5621283992,50.5960595631,48.5497604208
29,44.642342003,51.2270437419,49.3382236337
30,45.1647193057,51.5546377456,49.6157360954
31,45.4269294216,51.7829687596,49.9548985174
32,45.7651513356,52.3281842545,50.1347449616
33,46.1189643772,52.6488597457,50.4399967945
34,46.3453042406,52.8699421567,50.7238685565
35,46.578010907,53.1011843155,50.7604575708
36,46.9338414961,53.4958536215,51.0344534086
37,47.1842769446,54.1067223061,51.3235244002
38,47.5129141945,54.474369737,51.6404876576
39,47.8096551097,54.857148595,51.8840764393
40,48.1302855513,55.0526873557,52.1649562159
41,48.3328097752,55.3442050669,52.3511805021
42,48.4166342787,55.3897740466,52.3909513653
43,49.0081602232,55.885894868,52.9047324972
44,49.2959208838,56.016809895,53.3413884892
45,49.5135930887,56.0343081591,53.4707162969
46,50.1049790754,56.1779840236,53.5961782817
47,50.1981302207,56.2592903422,53.720855286
48,50.7455011315,56.6945853852,54.084776319
49,50.797790429,56.8761991853,54.2676365757
50,51.0397561713,57.042151835,54.4941630645
51,51.254917752,57.4096128784,54.7305798695
52,51.5647837963,57.4796984221,54.9630721395
53,51.7622366433,57.6496615144,55.0437560328
54,52.1577423819,58.0360385953,55.3003964137
55,52.2381792789,58.29057566,55.4047833116
56,52.4560655135,58.5501644376,55.6703334946
57,52.6567686072,58.65178041,55.9913593632
58,52.9463281893,58.9301616477,56.2847802698
59,53.0454990748,59.0514423484,56.4188916483
60,53.2341979853,59.3068036032,56.4860114859
61,53.3044801413,59.8208797567,56.8192760479
62,53.4389324185,59.8208797567,56.8192760479
63,53.4928581326,59.8992935401,56.9236070007
64,53.5296700751,59.8992935401,56.9423988106
65,53.8265671981,60.0288356632,56.9883172517
66,54.020509695,60.1181445675,57.0663566873
67,54.2032128731,60.1987463524,57.1469584722
68,54.6033142201,60.5971685305,57.6392000214
69,54.7465123121,61.0288006179,57.7285380685
70,54.8203633575,61.1739355868,57.9279071102
71,55.060380426,61.4337868816,58.1229050585
72,55.2804669105,61.6352563555,58.3395417732
73,55.3526749342,61.7806006763,58.3541691719
74,55.6271943268,62.0247133646,58.6931701105
75,55.7515119731,62.0822999675,58.7361108057
76,55.8262363606,62.1570243551,58.8026759896
77,56.1584042737,62.2523013087,58.982465422
78,56.2754285505,62.2956030984,59.0257672117
79,56.3563567163,62.3940081919,59.0971130281
80,56.3600948171,62.4281793438,59.1017836562
81,56.4314414585,62.5966976978,59.3366309178
82,56.5746597393,62.8173559624,59.5508455757
83,56.7534036696,62.9726762437,59.6716278324
84,56.9325714918,63.0397555297,59.847972656
85,57.157684885,63.0475724904,59.8777314586
86,57.1927579703,63.0676282964,59.915747827
87,57.3191824299,63.1728942883,59.9497935003
88,57.3949446729,63.2013672075,60.048389097
89,57.5041785774,63.3204690698,60.1113577707
90,57.5587708445,63.3229903729,60.1138790739
91,57.5919432395,63.3229903729,60.1157639594
92,57.6555897089,63.3461492057,60.2392854652
93,57.7525844829,63.3735372382,60.2653611328
94,57.8019687343,63.4599637756,60.3391049713
95,57.9422609632,63.6465354868,60.3399771446
96,58.0112531155,63.7954371098,60.41669273
97,58.051492468,63.8196729234,60.4486619078
98,58.1277168503,63.8269824702,60.4714861963
99,58.2345229423,63.8908695354,60.5782922883
100,58.2466557329,63.9627177604,60.6734173231
101,58.3204811722,63.9634410102,60.747992735
102,58.3609292589,64.0056848128,60.7838475313
103,58.4563297934,64.2169930812,60.989997798
104,58.5594953751,64.3006622963,61.0133510763
105,58.578269151,64.3487136495,61.0656783505
106,58.5932439485,64.3993090954,61.1357024188
107,58.6546684918,64.4607336387,61.2061908233
108,58.6593453108,64.4654104577,61.3165191436
109,58.6663086824,64.5022173933,61.3781512939
110,58.699882481,64.6770238472,61.4138396692
111,58.815510393,64.7229775317,61.4184229558
112,58.8644584234,64.7346610053,61.4358731949
113,58.8658851707,64.7511361308,61.4740157504
114,59.0542848879,64.8148945145,61.5674841383
115,59.0654406387,64.8148945145,61.9073801324
116,59.0722301913,64.8216840671,61.914169685
117,59.2054726332,64.9577959607,62.0499341075
118,59.2054726332,65.0424919803,62.0739101291
119,59.2054726332,65.0424919803,62.0739101291
