Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,CAB_cbjCoTheta,CAB_cbijCoTheta,,,,,,
68,0.378035228956,0.340965522657,0.391526323813,0.381573625897,0.354300489997,0.340536364697,,,,,,
69,0.376374615097,0.338586859291,0.389682477129,0.378847352623,0.351667622064,0.338249474648,,,,,,
70,0.376303195104,0.337560222629,0.388698156342,0.378912804257,0.351286871491,0.338251285426,,,,,,
71,0.376028519024,0.332568017665,0.38156596005,0.37334341859,0.347017005494,0.334937493301,,,,,,
72,0.37550139026,0.328927776383,0.380772701713,0.371129622319,0.34517222151,0.333492276331,,,,,,
73,0.373733824954,0.327706365128,0.377405160241,0.369321737898,0.342858010986,0.332507715624,,,,,,
74,0.371493252215,0.32569471432,0.37586084364,0.368857661843,0.341314791832,0.330942474504,,,,,,
75,0.368239060503,0.323006588042,0.373424841298,0.367129630422,0.339894581785,0.329175651619,,,,,,
76,0.366984335924,0.322174146526,0.371788509805,0.365469685102,0.33926809806,0.328048639581,,,,,,
77,0.366034046208,0.320416580727,0.370129086189,0.36469261025,0.337417917849,0.326230002213,,,,,,
78,0.363172999082,0.318985109797,0.368506433178,0.362118106052,0.336426500564,0.32448911138,,,,,,
79,0.360366615285,0.318459716112,0.367409474102,0.359840810974,0.334221460474,0.322758168193,,,,,,
80,0.359273643494,0.317684322211,0.366877934681,0.358643745481,0.333675609843,0.321756118879,,,,,,
81,0.35709752032,0.314655490697,0.364948553778,0.357089859107,0.332107444609,0.320830814362,,,,,,
82,0.356367283815,0.312271295479,0.36432481533,0.356014620752,0.331823039688,0.31867502812,,,,,,
83,0.353893377634,0.309791679737,0.363380811152,0.354800772247,0.329260388611,0.317222095019,,,,,,
84,0.35393243337,0.309371209938,0.362830647275,0.354532995205,0.328814165636,0.316907300213,,,,,,
85,0.352993944786,0.308011136612,0.361699477626,0.35216291767,0.328077403315,0.315713627751,,,,,,
86,0.351785277304,0.306866419488,0.360826069848,0.350582263634,0.323910589294,0.314193599686,,,,,,
87,0.350782694609,0.306024558478,0.36022534532,0.349274818595,0.321919120445,0.312599462383,,,,,,
88,0.344096094411,0.300343402861,0.359371365125,0.34132791588,0.316424885788,0.310348221512,,,,,,
89,0.343313872353,0.297183908857,0.358830861127,0.339749660837,0.316317447759,0.307786278799,,,,,,
90,0.340242843859,0.29604624407,0.35693430301,0.337206408784,0.315162659968,0.305615411735,,,,,,
91,0.338745030905,0.295627317624,0.356442147692,0.336593660938,0.314584407329,0.305423863934,,,,,,
92,0.337848871181,0.294755786052,0.355698872627,0.33633850895,0.313277414097,0.303753967965,,,,,,
93,0.336152082829,0.290477677319,0.352898554879,0.33329719944,0.308944878842,0.299923154765,,,,,,
94,0.33548940164,0.289814898712,0.352782369842,0.332657563801,0.306855158777,0.297787101425,,,,,,
95,0.334253204463,0.284783536022,0.350756242599,0.331479313058,0.305826160869,0.295454323651,,,,,,
96,0.330899573217,0.283763742225,0.348663546878,0.328958033505,0.303223253314,0.294745618894,,,,,,
97,0.330075450396,0.283418213313,0.347255652186,0.32873179475,0.302912090189,0.294615483904,,,,,,
98,0.32968656873,0.282957302409,0.346741053866,0.327901530895,0.302250153601,0.294018722766,,,,,,
99,0.326961400458,0.28126134412,0.345187897334,0.326845565814,0.301122900982,0.29270244828,,,,,,
100,0.326258170501,0.28075295573,0.344615910105,0.321517422079,0.301363390577,0.292462390075,,,,,,
101,0.324176272844,0.279481785729,0.343758392305,0.320532370847,0.300584170242,0.291486905755,,,,,,
102,0.324310801179,0.279458993688,0.342377451947,0.320279658029,0.300223718418,0.29139398868,,,,,,
103,0.322549218888,0.278829636164,0.341511696156,0.319055312526,0.299549347738,0.290486312101,,,,,,
104,0.318859260325,0.276347159026,0.338665335964,0.315940811591,0.296042567651,0.287023029294,,,,,,
105,0.318557303712,0.275996269403,0.337970315147,0.315729017058,0.295453819147,0.28672188978,,,,,,
106,0.318018615807,0.275595083229,0.337002475991,0.314782984812,0.294754014064,0.286152507464,,,,,,
107,0.317542039558,0.27553259042,0.336727614572,0.314657813636,0.294411700504,0.285312195845,,,,,,
108,0.317209906052,0.275377955737,0.33651750288,0.314026638187,0.293415109675,0.285187292066,,,,,,
109,0.31644191417,0.275488115304,0.336020467491,0.31324270477,0.292991125789,0.285048266979,,,,,,
110,0.315398742487,0.275092266723,0.333963288481,0.31136744208,0.292960985192,0.284418815157,,,,,,
111,0.314184991608,0.274937094181,0.333618991288,0.311023803535,0.292069523781,0.284066852304,,,,,,
112,0.313998045271,0.274679334656,0.33363203503,0.310878829703,0.291892832618,0.28401188497,,,,,,
113,0.313803062988,0.274625183465,0.333497173552,0.310428644556,0.289221496483,0.283904316663,,,,,,
114,0.313316763953,0.274284286368,0.33211449797,0.309127764103,0.288723718424,0.282726227824,,,,,,
115,0.310513457897,0.273477808624,0.327223668294,0.307653011573,0.288068846589,0.282260375022,,,,,,
116,0.309500371703,0.272778377626,0.326393801782,0.307202704546,0.286532250531,0.281261550764,,,,,,
117,0.309173120254,0.272609255116,0.325851874299,0.306905061352,0.286125933847,0.280996858864,,,,,,
118,0.308382931842,0.270608989169,0.324538798546,0.304031694792,0.282799485256,0.279815140701,,,,,,
119,0.307113160713,0.269926663829,0.323565977134,0.302435301757,0.281886132519,0.279302372818,,,,,,
120,0.30645180717,0.269946927548,0.323357120221,0.302109597514,0.281625540152,0.277001478928,,,,,,
121,0.306561986284,0.268951563885,0.322377012992,0.301966664013,0.281292883573,0.275522926324,,,,,,
122,0.303137397494,0.268408414576,0.32217259436,0.300343749178,0.280537329447,0.27498532383,,,,,,
123,0.30280429925,0.268090314268,0.322195180762,0.300550038176,0.280050562848,0.274472981329,,,,,,
124,0.301173018499,0.267055448199,0.313954109827,0.298832517954,0.278543461168,0.273686325644,,,,,,
125,0.300922697124,0.266544677401,0.313216934029,0.298665079026,0.278087225386,0.273142188537,,,,,,
126,0.300338835592,0.264733697607,0.312228358445,0.297957816384,0.276422178114,0.271770580125,,,,,,
127,0.300194080487,0.264343898648,0.31209980026,0.297885204758,0.275819825466,0.271384075818,,,,,,
128,0.297613935141,0.263889627268,0.311675770747,0.297591638124,0.275611814178,0.271116289809,,,,,,
129,0.295267202071,0.258684141648,0.311409853061,0.294574877491,0.270834221525,0.271255767693,,,,,,
130,0.294216781084,0.256687672707,0.304006259467,0.29362239283,0.269289509947,0.270038513728,,,,,,
131,0.294194249401,0.255860630303,0.303690077066,0.293219312309,0.268971170756,0.269331990842,,,,,,
132,0.293154444259,0.255231453915,0.303614346088,0.292163417458,0.268535434122,0.269101410084,,,,,,
133,0.292536173508,0.254531282692,0.303280556589,0.291822430043,0.268001584664,0.268815771837,,,,,,
134,0.292478647062,0.254441173249,0.303077515084,0.291574005939,0.267870501705,0.268505582234,,,,,,
135,0.292225253556,0.254011671644,0.302891576811,0.291160615916,0.267660769288,0.268456694756,,,,,,
136,0.291679686832,0.253239201239,0.301952506154,0.290389896278,0.266787237559,0.267793985267,,,,,,
137,0.290992941892,0.251666946633,0.301310391376,0.289876701662,0.265726548157,0.26686177614,,,,,,
138,0.289399228104,0.250429260087,0.299161888438,0.287190348369,0.26367815956,0.264445539671,,,,,,
139,0.289794915954,0.250257313905,0.296085912653,0.2873401859,0.263869570719,0.264191962415,,,,,,
140,0.288787618039,0.249767821406,0.296075520566,0.28302435175,0.263479931248,0.263848661192,,,,,,
141,0.287734238696,0.248750973473,0.295342163964,0.28178331754,0.262584449366,0.262470473086,,,,,,
142,0.28696574234,0.244452406824,0.292035449609,0.281437395332,0.257975684469,0.257867772406,,,,,,
143,0.286578958369,0.244267481845,0.290610667187,0.281264956466,0.257426042827,0.257370261758,,,,,,
144,0.286159674269,0.244299846247,0.290184023745,0.280667799381,0.257158641646,0.256992914208,,,,,,
145,0.28569740287,0.243894586866,0.289720977385,0.2802597379,0.257039985304,0.256418972328,,,,,,
146,0.285406597219,0.243589589334,0.289095049161,0.279695697497,0.256685141176,0.25597102068,,,,,,
147,0.284809436671,0.243275347467,0.288209924183,0.278961441435,0.256500517754,0.255815341753,,,,,,
148,0.284450510683,0.242653559921,0.287761117348,0.276845421991,0.255744316207,0.255728785779,,,,,,
149,0.284438378671,0.242675502827,0.287778415339,0.276748059594,0.255686418112,0.255715355369,,,,,,
150,0.28232910339,0.240281056334,0.283552653828,0.276354792739,0.254702099036,0.25405656811,,,,,,
151,0.279026109509,0.238753604589,0.281542597256,0.273304590073,0.253595521269,0.252851435895,,,,,,
152,0.276915324891,0.23846009483,0.280192103732,0.272316058183,0.252669532985,0.251852606945,,,,,,
153,0.276982280836,0.238479051172,0.280170919804,0.272120346808,0.25266393841,0.252009985846,,,,,,
154,0.275678435419,0.238073133156,0.279395493708,0.27156207072,0.252029794241,0.25100802208,,,,,,
155,0.275565590295,0.237828296407,0.278729744198,0.27130761476,0.251741304779,0.250160148726,,,,,,
156,0.275625475746,0.237909848814,0.2786999205,0.271611845658,0.251767254307,0.250274020476,,,,,,
157,0.274102400248,0.2378908811,0.27721844974,0.270524295154,0.251318553217,0.249590313266,,,,,,
158,0.273716723725,0.237265328212,0.27695970732,0.269763846914,0.251069057156,0.249131127217,,,,,,
159,0.273772679492,0.236725089509,0.275906305121,0.269190507217,0.250276850867,0.248421032184,,,,,,
160,0.271976525575,0.235011015553,0.274036129851,0.267746393889,0.248791194916,0.246139498783,,,,,,
161,0.267344710267,0.234984449118,0.274059772293,0.267802993536,0.248384583635,0.246343921774,,,,,,
162,0.267094215101,0.234829339505,0.273697770638,0.267030416926,0.248121431048,0.246155524613,,,,,,
163,0.267289128947,0.235071902056,0.273679512206,0.267171628069,0.248045346327,0.246412328599,,,,,,
164,0.26662732379,0.234447667682,0.273289990218,0.266502764137,0.246393592255,0.245640939164,,,,,,
165,0.265356108159,0.234388467374,0.273008175011,0.263497986268,0.246380279979,0.245604998015,,,,,,
166,0.263690251355,0.234392035796,0.272273665373,0.26295431327,0.245700833597,0.245484341782,,,,,,
167,0.263441135391,0.234178347151,0.272050422671,0.262864744992,0.245626471126,0.245233453934,,,,,,
168,0.25646929947,0.233301669275,0.269676839472,0.262595530533,0.244739677723,0.243835788067,,,,,,
169,0.255656380828,0.233111583891,0.269044301532,0.262327361935,0.244405145816,0.243075851713,,,,,,
170,0.254889400031,0.232941243284,0.268851932761,0.261779595121,0.243717419614,0.242876702061,,,,,,
171,0.254572995578,0.232188863909,0.264588260819,0.255873243758,0.243621548517,0.242093052993,,,,,,
172,0.254598992151,0.23202727258,0.264300409351,0.251156849222,0.243493508776,0.241954235144,,,,,,
173,0.253516236796,0.231879956694,0.264066368763,0.250263372195,0.243287620731,0.241475837366,,,,,,
174,0.253416271934,0.231514179859,0.263117961215,0.250097398781,0.242804733602,0.241132467376,,,,,,
175,0.253189899075,0.231206105539,0.263051328317,0.249899206799,0.242623494167,0.240978264373,,,,,,
176,0.253006211054,0.230941551034,0.262838692338,0.249818171165,0.242114821571,0.239572825138,,,,,,
177,0.251422426728,0.230670370522,0.262285633859,0.249531340949,0.241937303967,0.239297000146,,,,,,
178,0.24996697443,0.229142470909,0.260641134332,0.246580557998,0.241190786007,0.237288124069,,,,,,
179,0.249107508416,0.228649203013,0.259672256574,0.246506941723,0.239908472377,0.236145601927,,,,,,
180,0.24927861083,0.227738280058,0.257837518709,0.246560418339,0.23890864423,0.235172247444,,,,,,
181,0.248879771849,0.227643712936,0.257126447353,0.244603307529,0.238236820729,0.233721943204,,,,,,
182,0.248173866658,0.227507449656,0.256785235773,0.244329862892,0.237889572677,0.233433441532,,,,,,
183,0.248105332387,0.227570800511,0.256177847271,0.244368407087,0.237517037933,0.232991905723,,,,,,
184,0.247343003765,0.226947284457,0.254452146116,0.242867372659,0.236256504883,0.231829250144,,,,,,
185,0.247113184425,0.226953598265,0.254379438011,0.242746742464,0.236147924944,0.231726278493,,,,,,
186,0.244131765865,0.226675910271,0.254257199896,0.239973306613,0.235795925272,0.231323903963,,,,,,
187,0.242987243893,0.226076836686,0.253948456386,0.238812095287,0.235778050763,0.231020131187,,,,,,
188,0.242751732348,0.225930963725,0.25402289242,0.238507524435,0.235860255915,0.231016612803,,,,,,
189,0.240120784331,0.225532683078,0.253318353508,0.23761073139,0.23477648638,0.230579639693,,,,,,
190,0.23802952268,0.225558400219,0.253161970526,0.235878107614,0.234714634813,0.230420684197,,,,,,
191,0.237885373918,0.225449281015,0.253042013669,0.235793024709,0.234446124345,0.230277256851,,,,,,
192,0.23774547074,0.225293067999,0.253114924301,0.235172802319,0.23417106621,0.230332195998,,,,,,
193,0.237359515743,0.225031446879,0.252702048536,0.233593903328,0.23354843659,0.229926403839,,,,,,
194,0.237445614503,0.224312827727,0.252339227181,0.233580657487,0.233341482899,0.228945584713,,,,,,
195,0.237315119264,0.224026773924,0.252242477741,0.233518180477,0.232990431027,0.228794244084,,,,,,
196,0.237163505267,0.223791349364,0.251934480111,0.233373501938,0.232787216853,0.22800623747,,,,,,
197,0.236836669264,0.22289375685,0.251139430953,0.232993741486,0.232460842293,0.227218147132,,,,,,
198,0.236440557367,0.222374616802,0.250508171995,0.232825066101,0.231260738912,0.225890297051,,,,,,
199,0.236123669451,0.221862192568,0.250205226455,0.23254300393,0.230618718241,0.225469599948,,,,,,
