Time(Iteration),CAB,LinUCB
0,5.7465111981,7.3328613749
1,11.1858208514,12.9437380502
2,15.2790676158,18.3783482705
3,18.7055197448,22.9873997922
4,21.2152103107,26.4097341957
5,23.2571484,28.5756151628
6,26.3636798244,30.4694655768
7,28.0629059674,31.4649217188
8,30.316449899,33.2953879226
9,31.7456563512,35.9177808401
10,33.1641142764,37.8166668008
11,33.9840157192,38.9607573369
12,34.5081616481,39.903947266
13,35.6526313045,41.1383780705
14,36.5870267444,42.1096729147
15,37.9024681858,43.0437072005
16,38.9301770044,43.7263838846
17,39.8245955809,44.9136744505
18,40.66935251,45.861452549
19,41.1792693483,46.5153434473
20,41.978653021,47.2663357637
21,42.5094388672,47.6803106778
22,43.6298421187,48.6352310177
23,43.7438000746,48.7491889736
24,44.2332375442,49.4764205595
25,45.2905244545,50.0875527242
26,46.0345328631,50.4308916277
27,46.8195025105,51.0067287346
28,47.5947529425,51.5869033009
29,47.9144020842,51.9934270414
30,48.1334975421,52.2679752503
31,48.8659490252,52.7481576582
32,49.2618310124,53.1570043
33,49.3602934275,53.3329048113
34,49.3861934671,53.3858642431
35,49.6702534479,53.6437490222
36,49.9160992768,53.8653717657
37,50.1261886038,53.9199608037
38,50.5224799822,54.1047556191
39,50.8802672254,54.5097675522
40,51.0287370852,54.6859691032
41,51.2315534441,54.948410237
42,51.6856543716,55.6480087074
43,51.8555262551,55.8177348603
44,52.1818041598,56.0176237093
45,52.4514398077,56.3585525361
46,52.5733652415,56.4812243359
47,52.6946110699,56.6624832814
48,52.8134665884,56.7934385303
49,52.9174517763,56.8768053633
50,53.2975678106,57.3637449983
51,53.3658916149,57.3865650666
52,53.4515088634,57.472182315
53,53.608896807,57.6816135867
54,53.7597370581,57.819910901
55,53.9321696607,57.9935032342
56,54.1334006293,58.2127743092
57,54.1822325343,58.2231529331
58,54.2475165029,58.2884369017
59,54.4120042367,58.4529246355
60,54.588883268,58.5867286359
61,54.6468875847,58.6388927587
62,54.7535250775,58.7159979133
63,54.9046435393,58.7821633115
64,54.9759100326,58.7821633115
65,55.0352641495,58.8357187696
66,55.0352641495,58.8380391002
67,55.1659146011,58.9034828544
68,55.2021514038,58.9397196571
69,55.2823839971,59.0229655083
70,55.3495823568,59.090163868
71,55.6222664305,59.3628479417
72,55.7888546201,59.4251041377
73,55.886422349,59.5812458889
74,55.970589197,59.6837259483
75,56.0736344948,59.7985945278
76,56.233829822,59.9641578836
77,56.2835915693,60.0139196308
78,56.3820177758,60.0984423656
79,56.4965169211,60.2124117936
80,56.5337273512,60.2496222237
81,56.6215284214,60.3234670327
82,56.698263975,60.4245395772
83,56.7034745222,60.4404962466
84,56.8190873696,60.5646654752
85,56.8785517241,60.6433858487
86,57.007913772,60.7727478966
87,57.2350105038,60.7901274538
88,57.3221315586,60.9334640932
89,57.3244579213,60.9357904559
90,57.3244579213,60.9357904559
91,57.3309018526,60.9422343872
92,57.3554949955,60.9440648721
93,57.4518087015,60.9754051623
94,57.4731479104,61.0041671572
95,57.4749124156,61.0716107982
96,57.4986410074,61.09533939
97,57.5972432751,61.267386694
98,57.5972432751,61.3781786541
99,57.61440831,61.395343689
100,57.6357606699,61.4166960489
101,57.6485232696,61.4982474896
102,57.6485232696,61.536436231
103,57.6815670437,61.5595192509
104,57.6824142965,61.5595192509
105,57.8129933222,61.5638303223
106,57.8280522365,61.6625070879
107,57.930462042,61.6872449617
108,57.9699976689,61.7267805886
109,57.9829046035,61.7564222839
110,57.9868024145,61.7733393868
111,58.0019340903,61.8313153974
112,58.0238680037,61.869559331
113,58.0467430485,61.90134315
114,58.0587838071,61.90134315
115,58.0587838071,61.9118780377
116,58.0587838071,61.9118780377
117,58.0588577922,61.9409912813
118,58.0588577922,61.944304612
119,58.0593335707,61.945678698
120,58.1330188994,62.0599879555
121,58.1341441597,62.0641133476
122,58.1341441597,62.0759991378
123,58.1348584746,62.0767134527
124,58.1348584746,62.0827261563
125,58.2846111956,62.0827261563
126,58.2846111956,62.102861615
127,58.3110797339,62.1200637737
128,58.3284949897,62.13130074
129,58.3480542257,62.1468513389
130,58.4065080014,62.173133682
131,58.4065080014,62.173133682
132,58.4385949678,62.2045173908
133,58.4540441894,62.2199666124
134,58.458427253,62.2243496761
135,58.4699494431,62.307866903
136,58.472261675,62.307866903
137,58.472261675,62.3156834122
138,58.4858657782,62.3292875153
139,58.4872282231,62.3306499602
140,58.5169466915,62.3354313608
141,58.5169466915,62.3354313608
142,58.5311140068,62.3501010875
143,58.5471575317,62.3712980137
144,58.5809194935,62.4050599755
145,58.5809194935,62.4050599755
146,58.5885186759,62.4060543109
147,58.5885186759,62.4060543109
148,58.5943581622,62.4177816005
149,58.6246086153,62.4796086042
150,58.6248156576,62.4798156465
151,58.6417305091,62.496730498
152,58.6451912887,62.5001912776
153,58.6451912887,62.5065516983
154,58.6634694119,62.5248298215
155,58.6634694119,62.5248298215
156,58.6635108565,62.5248712661
157,58.6736888969,62.5428467077
158,58.6819964408,62.5584362624
159,58.6846222195,62.5837767727
160,58.6846222195,62.5837767727
161,58.6846222195,62.5837767727
162,58.6846222195,62.5837767727
163,58.6885759625,62.5915876818
164,58.6942528687,62.597264588
165,58.7178892153,62.6365217241
166,58.7178892153,62.6531454344
167,58.7238731195,62.6561712824
168,58.7305098605,62.6657710295
169,58.7305098605,62.6657710295
170,58.8104499211,62.6657710295
171,58.8318063666,62.687127475
172,58.8318063666,62.687127475
173,58.8388418387,62.6941629471
174,58.8388418387,62.6941629471
175,58.8633220406,62.698731566
176,58.8633220406,62.6989540083
177,58.8633220406,62.8060694252
178,58.8705690756,62.8060694252
179,58.8705690756,62.8060694252
180,58.8705690756,62.8060694252
181,58.8705690756,62.8060694252
182,58.8835635821,62.8190639317
183,58.8835635821,62.8468217905
184,58.895596542,62.8588547504
185,58.895596542,62.8588547504
186,58.895596542,62.8588547504
187,58.9067618778,62.8700200862
188,58.9087216622,62.9023101294
189,58.9087216622,62.9023101294
190,58.9087216622,62.9023101294
191,58.9109839918,62.904572459
192,58.9211659254,62.9147543926
193,58.9211659254,62.9147543926
194,58.9211659254,62.9404187615
195,58.9211659254,62.9404187615
196,58.9242827284,62.9457384706
197,58.9337778333,62.9552335755
198,58.9812596249,62.9947263281
199,58.9812596249,62.9985574963
200,59.034252069,63.0457318394
201,59.034252069,63.0457318394
202,59.0506222697,63.0471661256
203,59.0547149698,63.0512588257
204,59.0869818153,63.0512588257
205,59.1294378719,63.0512588257
206,59.1294378719,63.0512588257
207,59.218862818,63.0664599429
208,59.2208011555,63.0683982804
209,59.2208011555,63.0683982804
210,59.2208011555,63.0703773002
211,59.221888035,63.0774126019
212,59.221888035,63.0774126019
213,59.2323807251,63.0774126019
214,59.2323807251,63.0774126019
215,59.2413946536,63.0774126019
