Time(Iteration),CAB_original,LinUCB
0,5.0155580794,5.0155580794
1,10.3480447885,10.3480447885
2,14.9071337552,14.9071337552
3,18.0349163609,18.0349163609
4,20.5037637416,20.5037637416
5,22.5851928695,22.5851928695
6,26.4306651208,26.4306651208
7,28.4575759514,28.4575759514
8,31.0854015398,31.0854015398
9,33.5219361945,33.5219361945
10,35.5335718219,35.5335718219
11,38.2150932136,38.2150932136
12,39.7914728765,39.7914728765
13,41.0989270463,41.0989270463
14,43.0645092846,43.0645092846
15,43.7488754343,43.7488754343
16,45.2466966665,45.2466966665
17,47.0394609958,47.0394609958
18,47.8249036507,47.8249036507
19,49.2639944775,49.2639944775
20,50.1916403041,50.1916403041
21,50.9237092834,50.9237092834
22,52.1156340044,52.1156340044
23,53.0597224152,53.0597224152
24,53.5934582243,53.5934582243
25,54.3399857652,54.3399857652
26,55.2761943577,55.2761943577
27,55.7314853436,55.7314853436
28,56.3546119162,56.3546119162
29,57.2030135811,57.2030135811
30,57.8118660478,57.8118660478
31,58.6033237471,58.6033237471
32,58.998742185,58.998742185
33,59.6877997218,59.6877997218
34,60.3374041763,60.3374041763
35,61.079989989,61.079989989
36,61.4485033182,61.4485033182
37,62.0594479482,62.0594479482
38,62.646865119,62.646865119
39,63.7182179533,63.7182179533
40,64.5588490597,64.5588490597
41,64.9358538291,64.9358538291
42,65.3689936851,65.3689936851
43,66.1943942257,66.1943942257
44,66.6565810845,66.6565810845
45,67.1015312058,67.1015312058
46,67.744832115,67.744832115
47,68.2946608388,68.2946608388
48,68.671192806,68.671192806
49,69.1529020426,69.1529020426
50,69.5480562012,69.5480562012
51,69.8723269955,69.8723269955
52,69.922225083,69.922225083
53,70.0255156771,70.0255156771
54,70.2437547139,70.2437547139
55,70.4511636609,70.4511636609
56,70.7721252503,70.7721252503
57,70.9126752823,70.9126752823
58,71.1087841006,71.1087841006
59,71.4390516772,71.4390516772
60,71.4477267219,71.4477267219
61,71.9012520171,71.9012520171
62,72.2553960313,72.2553960313
63,72.325290349,72.325290349
64,72.5581156585,72.5581156585
65,72.7488235105,72.7488235105
66,72.9227089207,72.9227089207
67,73.1134636405,73.1134636405
68,73.2331584725,73.2331584725
69,73.3260883335,73.3260883335
70,73.4522317609,73.4522317609
71,73.6228432395,73.6228432395
72,73.9181396891,73.9181396891
73,73.9833917349,73.9833917349
74,74.1231595304,74.1231595304
75,74.2980666724,74.2980666724
76,74.3351622067,74.3351622067
77,74.3972434056,74.3972434056
78,74.5227302687,74.5227302687
79,74.6121186183,74.6121186183
80,74.7133794927,74.7133794927
81,74.8283183275,74.8283183275
82,74.8821105323,74.8821105323
83,74.8870402868,74.8870402868
84,74.9289800045,74.9289800045
85,74.9394561089,74.9394561089
86,75.0487572511,75.0487572511
87,75.0957598239,75.0957598239
88,75.1867227156,75.1867227156
89,75.2223586254,75.2223586254
90,75.228073982,75.228073982
91,75.2632535686,75.2632535686
92,75.3125449967,75.3125449967
93,75.3125449967,75.3125449967
94,75.320833434,75.320833434
95,75.3303616631,75.3303616631
96,75.3402481836,75.3402481836
97,75.3402481836,75.3402481836
98,75.3767066104,75.3767066104
99,75.4130486141,75.4130486141
100,75.4205610171,75.4205610171
101,75.4286193409,75.4286193409
102,75.6136755092,75.6136755092
103,75.6136755092,75.6136755092
104,75.6607066579,75.6607066579
105,75.6607066579,75.6607066579
106,75.6643679317,75.6643679317
107,75.6683418853,75.6683418853
108,75.6878716717,75.6878716717
109,75.7247008286,75.7247008286
110,75.7509405969,75.7509405969
111,75.8022122921,75.8022122921
112,75.8185062443,75.8185062443
113,75.8236613831,75.8236613831
114,75.8236613831,75.8236613831
115,75.8308131388,75.8308131388
116,75.8314364819,75.8314364819
117,75.8753853686,75.8753853686
118,75.8992727861,75.8992727861
119,75.9104745761,75.9104745761
120,75.9161287109,75.9161287109
121,75.9358434479,75.9358434479
122,75.9483107966,75.9483107966
123,75.9533633361,75.9533633361
124,76.0104213859,76.0104213859
125,76.0104213859,76.0104213859
126,76.0136138454,76.0136138454
127,76.016789515,76.016789515
128,76.034784079,76.034784079
129,76.0408620054,76.0408620054
130,76.1184101999,76.1184101999
131,76.1184101999,76.1184101999
132,76.1402498201,76.1402498201
133,76.1402498201,76.1402498201
134,76.1739024036,76.1739024036
135,76.1889607658,76.1889607658
136,76.1889607658,76.1889607658
137,76.191987609,76.191987609
138,76.191987609,76.191987609
139,76.2161116585,76.2161116585
140,76.2477786448,76.2477786448
141,76.2553509509,76.2553509509
142,76.2594974487,76.2594974487
143,76.2594974487,76.2594974487
144,76.2888054195,76.2888054195
145,76.289968138,76.289968138
146,76.3031226078,76.3031226078
147,76.3200468456,76.3200468456
148,76.3200468456,76.3200468456
149,76.3671835713,76.3671835713
150,76.4491218757,76.4491218757
151,76.4533169985,76.4533169985
152,76.4536809418,76.4536809418
153,76.4759629297,76.4759629297
154,76.516017919,76.516017919
155,76.5275815866,76.5275815866
156,76.5275815866,76.5275815866
157,76.5455596635,76.5455596635
158,76.5557720619,76.5557720619
159,76.5647613319,76.5647613319
160,76.5920633548,76.5920633548
161,76.6188894084,76.6188894084
162,76.6266027385,76.6266027385
163,76.6334849749,76.6334849749
164,76.6355565165,76.6355565165
165,76.6355565165,76.6355565165
166,76.6467387591,76.6467387591
167,76.6467387591,76.6467387591
168,76.6467387591,76.6467387591
169,76.6777839186,76.6777839186
170,76.6861252503,76.6861252503
171,76.7033814274,76.7033814274
172,76.7112166381,76.7112166381
173,76.7255643161,76.7255643161
174,76.7365839501,76.7365839501
175,76.7580229016,76.7580229016
176,76.7627944354,76.7627944354
177,76.7718214283,76.7718214283
178,76.775804197,76.775804197
179,76.7899664942,76.7899664942
180,76.7986528634,76.7986528634
181,76.803043275,76.803043275
182,76.8906248303,76.8906248303
183,76.8906248303,76.8906248303
184,76.8906248303,76.8906248303
185,76.8931035743,76.8931035743
186,76.9049110263,76.9049110263
187,76.9541449163,76.9541449163
188,76.9678515938,76.9678515938
189,76.9678515938,76.9678515938
190,76.9700198173,76.9700198173
191,76.9703354587,76.9703354587
192,76.978370912,76.978370912
193,76.978370912,76.978370912
194,76.982601437,76.982601437
195,76.9963019338,76.9963019338
196,77.0606403913,77.0606403913
197,77.0658371181,77.0658371181
198,77.0733923528,77.0733923528
199,77.0733923528,77.0733923528
200,77.0733923528,77.0733923528
201,77.085311127,77.085311127
202,77.085311127,77.085311127
203,77.1053018346,77.1053018346
204,77.1053018346,77.1053018346
205,77.1106451652,77.1106451652
206,77.111322726,77.111322726
207,77.116746224,77.116746224
208,77.116746224,77.116746224
209,77.1237174228,77.1237174228
210,77.128637727,77.128637727
211,77.128637727,77.128637727
212,77.128637727,77.128637727
213,77.1392855407,77.1392855407
214,77.1397710409,77.1397710409
215,77.1397710409,77.1397710409
216,77.1450403596,77.1450403596
217,77.1450403596,77.1450403596
218,77.1471645365,77.1471645365
219,77.1507700331,77.1507700331
220,77.1610069271,77.1610069271
221,77.1621778318,77.1621778318
222,77.1812425559,77.1812425559
223,77.194959817,77.194959817
224,77.2124169122,77.2124169122
225,77.2219448164,77.2219448164
226,77.2346051491,77.2346051491
227,77.2346051491,77.2346051491
228,77.2594881517,77.2594881517
229,77.2599885975,77.2599885975
230,77.2689077191,77.2689077191
231,77.2689077191,77.2689077191
232,77.2689077191,77.2689077191
233,77.2733048532,77.2733048532
234,77.2733048532,77.2733048532
235,77.2746202364,77.2746202364
236,77.2747206133,77.2747206133
237,77.2747206133,77.2747206133
238,77.2747206133,77.2747206133
239,77.2966734096,77.2966734096
240,77.2966734096,77.2966734096
241,77.3026983452,77.3026983452
242,77.327636202,77.327636202
243,77.3307193915,77.3307193915
244,77.3307193915,77.3307193915
245,77.344476708,77.344476708
246,77.344476708,77.344476708
247,77.3461986027,77.3461986027
248,77.3495214215,77.3495214215
249,77.3607808218,77.3607808218
250,77.3607808218,77.3607808218
251,77.3607808218,77.3607808218
252,77.3621147867,77.3621147867
253,77.3813177986,77.3813177986
254,77.3813177986,77.3813177986
255,77.3813177986,77.3813177986
256,77.3831745945,77.3831745945
257,77.4069949079,77.4069949079
258,77.4069949079,77.4069949079
259,77.4127912547,77.4127912547
260,77.4219216982,77.4219216982
261,77.4219595386,77.4219595386
262,77.4219595386,77.4219595386
263,77.4219595386,77.4219595386
264,77.4219595386,77.4219595386
265,77.4219595386,77.4219595386
266,77.4483298895,77.4483298895
267,77.4500029281,77.4500029281
268,77.4500029281,77.4500029281
269,77.4500029281,77.4500029281
270,77.4844357071,77.4844357071
271,77.4844357071,77.4844357071
272,77.4844357071,77.4844357071
273,77.4957578831,77.4957578831
274,77.4957578831,77.4957578831
275,77.5139721463,77.5139721463
276,77.5166279807,77.5166279807
277,77.5166279807,77.5166279807
278,77.5166279807,77.5166279807
279,77.5186048918,77.5186048918
280,77.5186048918,77.5186048918
281,77.5193428928,77.5193428928
282,77.5193428928,77.5193428928
283,77.5193428928,77.5193428928
284,77.5299792276,77.5299792276
285,77.5335661185,77.5335661185
286,77.5366135225,77.5366135225
287,77.5366135225,77.5366135225
288,77.5366135225,77.5366135225
289,77.5366135225,77.5366135225
290,77.5400988249,77.5400988249
291,77.5400988249,77.5400988249
292,77.5427302225,77.5427302225
293,77.5432662558,77.5432662558
294,77.5432662558,77.5432662558
295,77.5432662558,77.5432662558
296,77.5432662558,77.5432662558
297,77.5504713265,77.5504713265
298,77.5534465573,77.5534465573
299,77.5534465573,77.5534465573
300,77.5534465573,77.5534465573
301,77.5534465573,77.5534465573
