Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.976892470159,0.972134245663,,,,,,
1,0.950115172571,0.951017815777,,,,,,
2,0.935028554741,0.932382991738,,,,,,
3,0.91179315169,0.902123697287,,,,,,
4,0.892716861215,0.87895554978,,,,,,
5,0.870631073259,0.854581629738,,,,,,
6,0.851891391021,0.836729573793,,,,,,
7,0.841782384037,0.814225733859,,,,,,
8,0.822057273255,0.795525635149,,,,,,
9,0.806576618311,0.777483279379,,,,,,
10,0.79635083001,0.762223401864,,,,,,
11,0.776962680521,0.75182053135,,,,,,
12,0.770247563283,0.737936623464,,,,,,
13,0.753011321128,0.72032522381,,,,,,
14,0.735255273862,0.703795281209,,,,,,
15,0.72732465661,0.69278703347,,,,,,
16,0.702934220321,0.680912369992,,,,,,
17,0.684777139474,0.668129796962,,,,,,
18,0.673797547051,0.659421625765,,,,,,
19,0.66906235349,0.653150669188,,,,,,
20,0.66328742735,0.643855723182,,,,,,
21,0.660215748719,0.633934106932,,,,,,
22,0.653516048915,0.626958639979,,,,,,
23,0.647354601405,0.615491794203,,,,,,
24,0.635734808813,0.606520916377,,,,,,
25,0.625479658109,0.597158252748,,,,,,
26,0.621040478673,0.590298469415,,,,,,
27,0.611118978514,0.5839840846,,,,,,
28,0.604997346153,0.578855805562,,,,,,
29,0.595218279427,0.56826792103,,,,,,
30,0.589618201659,0.562726104325,,,,,,
31,0.584094859766,0.556344536081,,,,,,
32,0.576178125868,0.550360078357,,,,,,
33,0.57104617189,0.543350197898,,,,,,
34,0.56645382095,0.535533731948,,,,,,
35,0.561457617686,0.529748993241,,,,,,
36,0.555063683287,0.524045725696,,,,,,
37,0.548828395867,0.519085069443,,,,,,
38,0.544036419126,0.51111616809,,,,,,
39,0.53486354168,0.50511523227,,,,,,
40,0.531803375198,0.502752513976,,,,,,
41,0.522627254807,0.493143427247,,,,,,
42,0.515914834144,0.488603305467,,,,,,
43,0.51248729342,0.48039166908,,,,,,
44,0.509361153971,0.47483575598,,,,,,
45,0.506927424569,0.470880335017,,,,,,
46,0.500227559008,0.461091927331,,,,,,
47,0.498527477034,0.456456204268,,,,,,
48,0.495538241493,0.450270376907,,,,,,
49,0.492681269247,0.444226035502,,,,,,
50,0.491339959738,0.4406671024,,,,,,
51,0.482019319575,0.433633720074,,,,,,
52,0.476824671075,0.430573245063,,,,,,
53,0.475081076362,0.428998214193,,,,,,
54,0.468150361962,0.4231578591,,,,,,
55,0.461261408574,0.421808866127,,,,,,
56,0.457881696159,0.420539371359,,,,,,
57,0.45347521146,0.418043905836,,,,,,
58,0.45119563343,0.416500117526,,,,,,
59,0.448423943182,0.414487827301,,,,,,
60,0.442808785813,0.411004861557,,,,,,
61,0.439735870659,0.407104360604,,,,,,
62,0.438408870799,0.404074211826,,,,,,
63,0.437057953374,0.400401931877,,,,,,
64,0.431135779809,0.399858213329,,,,,,
65,0.429525406892,0.397609122905,,,,,,
66,0.426408870787,0.395560748404,,,,,,
67,0.423412798862,0.39399962087,,,,,,
68,0.418515023464,0.392750120311,,,,,,
69,0.413284038819,0.390434182374,,,,,,
70,0.410627798951,0.3865141259,,,,,,
71,0.410385761666,0.378264312935,,,,,,
72,0.408466566031,0.373819490272,,,,,,
73,0.408130826339,0.371612638004,,,,,,
74,0.405195573264,0.368067549697,,,,,,
75,0.402762829707,0.364380251927,,,,,,
76,0.397840573688,0.356757258818,,,,,,
77,0.396629422712,0.353572681753,,,,,,
78,0.394161427059,0.351751922535,,,,,,
79,0.390096839525,0.349628157442,,,,,,
80,0.387948188069,0.339508193837,,,,,,
81,0.386759091738,0.338573181796,,,,,,
82,0.384165583511,0.335641311932,,,,,,
83,0.381316872813,0.332054686798,,,,,,
84,0.378826148311,0.328716625283,,,,,,
85,0.375971127685,0.325426350999,,,,,,
86,0.374351310378,0.322435836324,,,,,,
87,0.371557886549,0.320859095427,,,,,,
88,0.370329415653,0.320468384724,,,,,,
89,0.366013863256,0.318814496599,,,,,,
90,0.362840872184,0.311154874955,,,,,,
91,0.362224075272,0.309339087939,,,,,,
92,0.360290531264,0.30864307093,,,,,,
93,0.35810169393,0.30596203519,,,,,,
94,0.355154257932,0.30527550375,,,,,,
95,0.353689306799,0.301051851419,,,,,,
96,0.349351082527,0.300272259621,,,,,,
97,0.345518052696,0.297046153778,,,,,,
98,0.344118794484,0.292120799297,,,,,,
99,0.343786557971,0.291567090593,,,,,,
100,0.342021452346,0.288428180452,,,,,,
101,0.34162120348,0.286954484112,,,,,,
102,0.337357036187,0.283937949966,,,,,,
103,0.334397229819,0.282537758054,,,,,,
104,0.334229866561,0.28220528554,,,,,,
105,0.332609910113,0.280673458153,,,,,,
106,0.330285388775,0.277996393632,,,,,,
107,0.328994806035,0.276769918747,,,,,,
108,0.328654512264,0.275029956863,,,,,,
109,0.324176600181,0.273037200932,,,,,,
110,0.322389075244,0.272120965063,,,,,,
111,0.322374079779,0.271288555844,,,,,,
112,0.321500986049,0.270410752247,,,,,,
113,0.319592241958,0.269614100874,,,,,,
114,0.318750685345,0.268330044217,,,,,,
115,0.314397039919,0.266153086247,,,,,,
116,0.30968254396,0.26195412094,,,,,,
117,0.308445142077,0.25927462588,,,,,,
118,0.307668851756,0.257273134541,,,,,,
119,0.306547251414,0.255524096751,,,,,,
120,0.306038494421,0.254787714526,,,,,,
121,0.304713879225,0.253918844389,,,,,,
122,0.304091270465,0.253487474661,,,,,,
123,0.29969394067,0.251913400463,,,,,,
124,0.294332355002,0.25025344198,,,,,,
125,0.292758910029,0.249818265049,,,,,,
126,0.290698261858,0.248867363501,,,,,,
127,0.290320514617,0.247974251541,,,,,,
128,0.289230479329,0.247152180961,,,,,,
129,0.287922690359,0.246660613677,,,,,,
130,0.287540677115,0.245983458471,,,,,,
131,0.286958504829,0.245792914185,,,,,,
132,0.285856979642,0.245314664959,,,,,,
133,0.285298049225,0.244991429793,,,,,,
134,0.284357789041,0.243338332436,,,,,,
135,0.284388620787,0.243193233186,,,,,,
136,0.28003350806,0.235956010941,,,,,,
