Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.345365814369,0.341893242701,,,,,,
1,0.335451896136,0.334035426351,,,,,,
2,0.32703302634,0.326448816754,,,,,,
3,0.317120508476,0.318751583634,,,,,,
4,0.311407024575,0.313621508405,,,,,,
5,0.301301133211,0.305107919232,,,,,,
6,0.293373174065,0.297733036177,,,,,,
7,0.285868296659,0.293423366789,,,,,,
8,0.28026824409,0.285468131531,,,,,,
9,0.274499094353,0.276723639003,,,,,,
10,0.264346323432,0.269835349277,,,,,,
11,0.256568897475,0.261704198313,,,,,,
