Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
51,64.7151265995,64.2436396641,27.4474710823,78.365034469
52,64.8168571748,64.4354167106,27.565224894,78.6797044355
53,65.2395546763,64.4733282458,27.650595653,79.127340214
54,65.2924312008,64.7331197792,27.6881678247,79.4457006223
55,65.5423199349,65.0010613437,27.8099842386,80.0059571219
56,65.5826559005,65.298916771,27.8521911202,80.381999184
57,65.6361162317,65.4719364643,27.8666016345,80.5641585329
58,65.6812320831,65.802396728,28.0090299646,80.8454004051
59,65.7308456535,66.0713255235,28.0202491658,80.9467568736
60,66.0186703009,66.2513262681,28.3352903458,81.2232865871
61,66.0628052355,66.4597109563,28.3705628862,81.3123638333
62,66.1977380483,66.6624377346,28.4110177485,81.3466047994
63,66.2525275801,66.9826248364,28.5030012237,81.5007674635
64,66.2571220628,67.2497550812,28.6476059755,81.596469524
65,66.3931940217,67.3983069387,28.6629971291,81.714802545
66,66.4038155554,67.5787777934,28.6650967573,81.7559360477
67,66.4649912692,67.7035508841,28.7678254227,81.8877903395
68,66.4946897458,67.9267237684,28.7678254227,81.9132185421
69,66.6555714638,68.3516985813,29.0041145086,82.1776259937
70,66.681961885,68.4487035764,29.0467743427,82.3148304667
71,66.7006778047,68.7015997521,29.0467743427,82.3148304667
72,66.7336684149,68.8634566217,29.1765637037,82.5295290568
73,66.7835488911,68.9779501906,29.2617284766,82.6489160751
74,66.9060481861,69.2902912505,29.6180764137,82.8128446042
75,67.0017501371,69.4849725743,29.6180764137,82.9733903186
76,67.0971828097,69.6320635894,29.6971354514,83.2886183697
77,67.305043121,69.7845554323,29.7247778236,83.5307394722
78,67.3318769272,69.9996083107,29.7247778236,83.579804551
79,67.6069568367,70.3026361908,29.7994393483,83.6941634829
80,67.8311134158,70.3417968861,29.8536324257,83.9459912907
81,67.9231912347,70.6381211105,29.9564873515,84.0503807438
82,68.1841032642,70.6839024519,30.0144128688,84.0521936889
83,68.1908467231,70.7298117064,30.0211563277,84.1896999118
84,68.207431675,70.8812780668,30.0377412796,84.2134830024
85,68.207431675,71.1075164856,30.122287986,84.4078141401
86,68.2429808189,71.1075164856,30.1320709384,84.4373613217
87,68.2595155614,71.284842205,30.1486056809,84.6468811905
88,68.3034316325,71.3087783077,30.1486056809,84.6835789629
89,68.4276536781,71.4256481974,30.2524889434,84.7699852904
90,68.4902086012,71.6243906831,30.3195784222,84.8180708043
91,68.6078686456,71.7189403987,30.3318697572,84.909254136
92,68.6286354868,71.8390430993,30.3898663158,84.9896561726
93,68.650808051,72.0448931554,30.4166804051,85.0451318668
94,68.6799352352,72.0862811801,30.4195893788,85.0480408404
95,68.7109483081,72.1137525172,30.4309561404,85.0879983261
96,68.7436283391,72.151790553,30.4652587011,85.1206783571
97,68.9436409917,72.2563690879,30.4830650521,85.1341181809
98,68.9617490286,72.295913455,30.4843712961,85.2294812291
99,69.0521671554,72.5456450643,30.4843712961,85.2294812291
100,69.1728795385,72.7261569025,30.5056410606,85.3752380574
101,69.1764548896,72.9170477968,30.5098651577,85.405874898
102,69.2236110485,72.9812268146,30.5522123664,85.4687821951
103,69.2405550024,73.1955284904,30.5640298085,85.5151942926
104,69.3458846746,73.2363619846,30.566138765,85.5518791061
105,69.4907813376,73.4691956079,30.6430904313,85.649819663
106,69.5352823819,73.5080677389,30.6742806153,85.6827664421
107,69.5352823819,73.5080677389,30.6893516994,85.7767172844
108,69.5597401848,73.6192111126,30.7130094168,85.8270494999
109,69.5630613896,73.764227688,30.7367228844,85.8316218168
110,69.644884694,73.9236389268,30.7372122224,85.9331553477
111,69.6574230611,73.9417784889,30.7372122224,85.9516612184
112,69.6574230611,74.0225264599,30.7431090565,85.960728488
113,69.6969841183,74.1137458303,30.8044993361,85.9812580195
114,69.7774839879,74.2283663064,30.8054177013,86.1210323439
115,69.8053089742,74.248905982,30.8112023465,86.1797534957
116,69.8067815375,74.2503785452,30.8126749097,86.1797534957
117,69.8188054586,74.2624024664,30.8128191546,86.1798977406
118,70.1341601578,74.2974711408,30.847887829,86.2096895044
119,70.2389184098,74.4089158765,30.8579459871,86.2468322922
120,70.3243032929,74.426982511,30.8579459871,86.3416217164
121,70.3243032929,74.6156665974,30.8736389609,86.3613038153
122,70.3755870377,74.6701879568,30.926741976,86.4288691681
123,70.3827674997,74.6756278888,30.932181908,86.4343091001
124,70.4114144012,74.6762241029,30.9327781222,86.4755237454
125,70.4391216546,74.6950885283,30.9571864933,86.5389609031
126,70.4391216546,74.6950885283,30.9571864933,86.5389609031
127,70.4710699506,74.8034656951,30.9899444997,86.5861970315
128,70.4844849086,74.8137245442,30.9899444997,86.5929231867
129,70.5396107241,74.8662045274,30.9945135985,86.7929868981
130,70.5561298744,74.9467130272,31.0004778145,86.8164441855
131,70.603262523,75.0413715244,31.0303939797,86.8463603506
132,70.6679794016,75.1090607373,31.0626119104,86.9450247599
133,70.8790741425,75.1964165406,31.1149178421,87.0203703131
134,70.8972207969,75.2523073915,31.1282170452,87.0336695162
135,70.9003522966,75.2606083084,31.1365179621,87.0477454812
136,70.9022039631,75.3046253825,31.143225958,87.049204107
137,70.9640171926,75.3831277864,31.1466011573,87.0525793064
138,70.9680117845,75.4981516049,31.1605245758,87.0840220653
139,70.9708175742,75.5133889622,31.1633303655,87.086827855
140,70.9708175742,75.5166130179,31.1633303655,87.1012810278
141,70.9732103552,75.53791423,31.1657231465,87.2827876987
142,70.992657512,75.6304043366,31.1765083812,87.3015468251
143,71.0596280707,75.7238392553,31.2127909172,87.3453034628
144,71.0741363078,75.7772572367,31.2245410981,87.4731194374
145,71.0799198199,75.7830407488,31.2377645073,87.5404910645
146,71.1070769954,75.8070730382,31.2460790293,87.5768116859
147,71.1536889961,75.8353122333,31.25595199,87.6023918107
148,71.1704977729,75.8916674394,31.25595199,87.6403520855
149,71.1733995675,75.894569234,31.2588537846,87.6448169383
150,71.2375265141,75.9277780915,31.2638787615,87.6721182695
151,71.2985440988,76.0129173966,31.3005531559,87.7188430153
152,71.3294157105,76.1218428893,31.3292499272,87.7475397865
153,71.3657858473,76.1918593884,31.3292499272,87.7475397865
154,71.3825168792,76.2493462145,31.3459809591,87.7578401592
155,71.3825168792,76.2727812775,31.3459809591,87.7578401592
156,71.4071989373,76.2825354071,31.3694178869,87.7825222173
157,71.4544161737,76.3336091087,31.3786856694,87.7933777443
158,71.4544161737,76.3736084116,31.3902693107,87.8049613856
159,71.4982463851,76.5528279293,31.4200226482,87.8347147231
160,71.5567484645,76.6338378855,31.4209622041,87.8735179937
161,71.557337136,76.6705855527,31.4209622041,87.8816125344
162,71.5829989922,76.6962474089,31.4323165334,87.9112115194
163,71.5829989922,76.7536278627,31.4323165334,87.9300562996
164,71.6173220484,76.8930390605,31.4391155485,87.9636876937
165,71.8023996993,77.0041000128,31.4671500371,88.0125211124
166,71.8860377306,77.110268417,31.4702141825,88.1029156246
167,71.891736766,77.2594705794,31.4702141825,88.1517213017
168,71.9059123658,77.3334667294,31.4709394623,88.1524465814
169,71.9276984936,77.381836458,31.4805401347,88.1727343217
170,71.9276984936,77.4597887914,31.4805401347,88.1770769817
171,71.9498097152,77.4855758813,31.4894978021,88.1812241559
172,71.970566042,77.6232815032,31.4894978021,88.2111859019
173,72.0029333422,77.6496939323,31.4942585553,88.2225838698
174,72.1024903802,77.7108802141,31.5092255139,88.224288816
175,72.1024903802,77.9715509553,31.509710732,88.2245038144
176,72.1672554243,78.1191024676,31.5555785343,88.2396872081
177,72.1903013708,78.1919320417,31.6299688258,88.2737231651
178,72.2447958036,78.1919320417,31.6299688258,88.2759650133
179,72.2470888915,78.1935693624,31.6322619137,88.2900141097
180,72.2841334939,78.2409484424,31.6402997955,88.3004131341
181,72.285082329,78.2551740565,31.6412486307,88.3084605503
182,72.2945054652,78.2946712344,31.6458475824,88.3123920806
183,72.3963449926,78.3346109644,31.6543285826,88.3372567474
184,72.398962441,78.3525700276,31.6543285826,88.3408957934
185,72.398962441,78.3619940137,31.6543285826,88.3655463492
186,72.427914551,78.4144538078,31.6543285826,88.3835460555
187,72.4433339704,78.5361397956,31.6570062592,88.4009482847
188,72.5152206513,78.5381046862,31.6589711498,88.4361835631
189,72.5299322242,78.5528162592,31.6756240647,88.4400110592
190,72.5420608923,78.6156688177,31.7124000235,88.484470386
191,72.5514737362,78.6250816615,31.715648231,88.4877185934
192,72.5643833597,78.7459568953,31.715648231,88.5289293663
193,72.5643833597,78.7974012638,31.7235835934,88.5390322275
194,72.5711607495,78.8024858172,31.7235835934,88.5390322275
195,72.5711607495,78.8024858172,31.7235835934,88.5390322275
196,72.6009874281,78.860204671,31.7285712373,88.5390322275
197,72.6156876816,78.8659283288,31.7285712373,88.5390322275
198,72.6187161253,78.8982790728,31.7345383171,88.5449993073
199,72.662244134,78.8982790728,31.7780663259,88.5820053909
