Time(Iteration),CAB,CAB_original
0,4.94612233326,3.52721481271
1,8.11330412359,7.24177642319
2,12.7553556541,10.3538745507
3,15.9592288405,13.8568640839
4,18.6390507614,15.8519895844
5,21.4691133044,19.1955377625
6,23.6144686572,21.2203829976
7,26.4969851059,23.4697237799
8,27.7316210657,25.143794739
9,29.2775540372,26.356798638
10,30.9131611759,27.7530406557
11,32.2154086791,29.9482670774
12,33.7197612624,30.7774335158
13,35.2388493847,32.0076208643
14,36.3026563642,32.6960897755
15,37.2172782887,33.9074806977
16,38.1046901079,34.7188871769
17,39.5743154824,35.6027746352
18,40.0739600292,36.3253955089
19,41.1884954688,37.4556409836
20,42.060916964,38.4114317619
21,42.9705824378,39.2959619855
22,44.6496082553,40.9300584782
23,45.3627380654,41.3611496117
24,46.298712454,41.8790464766
25,47.53571136,43.1921893083
26,48.3887176514,44.3604043178
27,48.763020768,44.9184996563
28,49.9930761625,46.2882629054
29,50.7243635608,47.0120446691
30,51.6470439799,47.5470136029
31,52.1253195075,47.8635263493
32,52.4298801814,48.2527453526
33,52.9702200164,48.9721271229
34,53.3409674721,49.3181676163
35,53.9024361329,50.2044343689
36,54.6828867329,50.8393933375
37,55.0751878853,51.2468382088
38,55.5768959343,51.6996598167
39,55.8253145304,51.9717855981
40,56.5619436058,52.3224949228
41,57.1714967243,52.7481995494
42,57.3546092675,53.0362972571
43,57.9007107279,53.3959321944
44,58.129083928,53.532187908
45,58.7538485952,53.8916374025
46,59.0927933918,54.175438159
47,59.4104686037,54.5175841677
48,59.6933628581,54.6338700371
49,60.0902059894,54.929019966
50,60.3050023312,55.0721766247
51,60.9454136791,55.3155071196
52,61.2348702137,55.7805439479
53,61.3867942549,55.9397551295
54,62.0113578926,56.3802210451
55,62.5382730156,56.7844564625
56,62.9824932345,57.0277465429
57,63.4682954605,57.162425634
58,63.8592076333,57.4510574621
59,63.9153553426,57.5676253481
60,64.0434351052,57.6208095707
61,64.375704372,57.7330321568
62,65.0611296666,57.9711126425
63,65.3837430488,58.1637951589
64,65.4737423204,58.2241655198
65,65.8773609768,58.5166994689
66,66.4563889897,59.0200368081
67,66.7887263495,59.2914107576
68,67.084844637,59.3273159721
69,67.1670915164,59.3787775003
70,67.799017104,59.5541223898
71,68.0386199269,59.7066929736
72,68.174564358,59.7970021246
73,68.2255124314,59.8279072201
74,68.4983449617,59.9454303857
75,68.7976309171,60.1788095118
76,68.8958366825,60.2608076501
77,69.1880602429,60.4199793085
78,69.56266897,60.4622167132
79,69.6976080808,60.5873033025
80,69.802540857,60.6340626223
81,69.8122946592,60.6438164246
82,70.1115195014,60.6490812382
83,70.1919820999,60.7097141722
84,70.6004011758,60.8992602108
85,70.6607380997,60.8992602108
86,70.9582024279,60.8992602108
87,71.0371234405,60.9506772158
88,71.4185550921,61.1096596402
89,71.6091324821,61.191007042
90,72.0281183143,61.3217374492
91,72.2493627173,61.3797327629
92,72.3562217977,61.3966480706
93,72.3779438264,61.4760270067
94,72.5849547852,61.5607913314
95,72.7884172902,61.6522788815
96,73.0102907761,61.6882042408
97,73.1215233646,61.814820986
98,73.2549658749,61.8657574872
99,73.4332529706,61.884369307
100,73.47948774,61.8933913738
101,73.6513244119,61.9660446275
102,73.6675602459,61.9956074926
103,73.9510096745,62.1136105433
104,74.01142405,62.1280832732
105,74.0806894665,62.169238482
106,74.3312883743,62.1832096481
107,74.5445842987,62.1832096481
108,74.7406470225,62.2525778756
109,74.7981034396,62.313823286
110,74.808873275,62.3579783539
111,74.8941271168,62.3579783539
112,75.0078938544,62.4134626124
113,75.1834531626,62.4542273052
114,75.3261796321,62.4645811414
115,75.3725013794,62.5108109704
116,75.4610444183,62.5234010476
117,75.6185120159,62.5417148098
118,75.7181814338,62.5417148098
119,75.768329866,62.5417148098
120,75.8363791568,62.5715277256
121,75.9257871643,62.6869700809
122,75.9985514201,62.6882164591
123,76.0891433675,62.7173967565
124,76.1944442446,62.7820531234
125,76.2566314121,62.7930073143
126,76.4849277792,62.8855564442
127,76.6452152289,62.9216470955
128,76.6758328638,62.9216470955
129,76.7106862674,62.9806070032
130,76.7218867959,62.9936477497
131,76.8093708116,63.0060519502
132,76.828269927,63.113954357
133,76.9342487803,63.113954357
134,76.9617037907,63.1993795589
135,77.0586574615,63.2637024521
136,77.1182992228,63.2637024521
137,77.151170884,63.2917267182
138,77.1537733122,63.2943291464
139,77.1553029771,63.3355118294
140,77.2384245285,63.3581765086
141,77.2582455466,63.3791130218
142,77.3673896615,63.3793845065
143,77.435276936,63.3937194444
144,77.4679575743,63.3966456287
145,77.4854909664,63.4167276757
146,77.6070183101,63.4198585579
147,77.7289289775,63.4198585579
148,77.7294051301,63.4203347105
149,77.7818733097,63.4203347105
150,77.8236549682,63.4243195026
151,77.9434451204,63.4243195026
152,77.9558142415,63.4375433988
153,78.0286730589,63.4375433988
154,78.0986780648,63.4462809114
155,78.1650504198,63.4733057013
156,78.2103756535,63.5125802832
157,78.3474220066,63.5197281727
158,78.3834235832,63.5557297493
159,78.4483043893,63.5777369455
160,78.587959876,63.6485428979
161,78.7095623285,63.6871495931
162,78.7896114828,63.7087762337
163,78.8495500617,63.7216601202
164,78.9171776216,63.7563880745
165,78.9442645191,63.7563880745
166,78.9882605179,63.8078519883
167,79.0942082955,63.8189602023
168,79.1546700251,63.8222228815
169,79.3214963408,63.8585149201
170,79.3657417945,63.8585149201
171,79.4596561102,63.874667209
172,79.6067412508,63.9465043272
173,79.7462803554,63.9733496622
174,79.7624356822,64.0487478528
175,79.7715335622,64.0578457328
176,79.9038147259,64.0799235701
177,80.0268343984,64.1074000237
178,80.0561863162,64.1146144807
179,80.0561863162,64.1146144807
180,80.1642825008,64.1377681627
181,80.1730073476,64.177929849
182,80.1974607398,64.1870135708
183,80.2703461153,64.1870135708
184,80.3761139798,64.1884456826
185,80.4181858167,64.2199804195
186,80.517581749,64.2234514216
187,80.5687892779,64.232039808
188,80.7115489723,64.232039808
189,80.755610747,64.2708308762
190,80.8449133144,64.2708308762
191,80.9631830217,64.2708308762
192,81.0578583131,64.3004667849
193,81.1037961058,64.3031231844
194,81.1037961058,64.3049108131
195,81.1904860699,64.3069427845
196,81.2341776035,64.3138660402
197,81.3489397596,64.3138660402
198,81.4302964147,64.3203271931
199,81.4715588046,64.3316962496
200,81.5037666449,64.3376909173
201,81.5823285624,64.4065525566
202,81.5997895963,64.4065525566
203,81.6824033668,64.4113657254
204,81.7261328789,64.4199757757
205,81.7535662335,64.4380647042
206,81.7792079391,64.4471684432
207,81.8097088178,64.4474675996
208,81.8604085963,64.4673541569
209,81.9140210243,64.4818992285
210,81.9778438203,64.4818992285
211,82.2718838633,64.5280786433
212,82.3574788608,64.5342009799
213,82.4004224662,64.5839889569
214,82.4161017132,64.6071568091
215,82.459938424,64.6098761776
216,82.4935793655,64.6123525333
217,82.5044666145,64.6139838286
218,82.6147987219,64.6139838286
219,82.6706679178,64.6168028202
220,82.7359986561,64.6348512423
221,82.8025058778,64.6813398885
222,82.9305308336,64.6911061121
223,82.9389060276,64.7119621848
224,82.9389060276,64.7119621848
225,82.976208867,64.7121162433
226,83.0331124594,64.7121162433
227,83.0728465814,64.7686301278
228,83.2376055318,64.7722914087
229,83.2538788891,64.7722914087
230,83.2843143787,64.7725428971
231,83.3279184445,64.7725428971
232,83.4043823549,64.7752764218
233,83.4560956077,64.7752764218
234,83.4639822418,64.7804279028
235,83.5653646701,64.8251772555
