Time(Iteration),CAB_original,LinUCB
0,4.56419596543,4.91322579299
1,9.82178307205,10.4503939387
2,15.1209527699,15.7282117584
3,18.4285636577,20.0625486087
4,19.9865555837,23.3875681376
5,22.3464355665,26.0427502587
6,24.0965672246,28.7686694054
7,26.9968963177,30.8591884537
8,30.4542586022,32.6109641497
9,33.3624868267,33.8164573294
10,36.8574323808,35.6961946643
11,38.9979365041,38.0107132889
12,40.7475885491,39.0537264591
13,42.6235760486,40.1198407828
14,44.8121086357,40.8861833283
15,47.0902104152,41.5423396498
16,48.8641252176,42.5716018695
17,50.8878766104,43.3499288265
18,52.5958170317,44.735227905
19,54.105512918,45.859372679
20,55.6709857425,46.5930463869
21,57.6466078208,47.1097141077
22,59.2442233988,47.623732436
23,60.9992060414,48.4828598173
24,62.0360366583,49.0924881217
25,63.3870846747,49.5874056574
26,64.4598171961,50.128759533
27,65.998290147,50.3356083539
28,66.9088719196,50.7193445435
29,67.9105097622,51.0290026051
30,69.7875319486,51.4515272587
31,70.9429410042,51.721364926
32,72.067649762,52.0608770288
33,72.9674194313,52.8973365596
34,74.585748938,53.3498586801
35,76.2800379181,53.7203424087
36,77.5183244561,54.1504660065
37,78.6559728361,54.3535693006
38,80.0823940199,54.8017082165
39,80.991478183,55.0986298186
40,81.740899569,55.5422564286
41,82.0152909664,55.6473293368
42,83.2201424728,55.8589211584
43,83.7091239189,56.0070178038
44,84.5562595257,56.2476953725
45,85.4166483015,56.5769038467
46,86.4779125842,57.1224551215
47,87.3174016952,57.4371411198
48,88.4005602309,57.7958468289
49,89.0624515492,58.4055642863
50,89.6533139393,58.7818949229
51,90.4495354672,59.0833089633
52,90.7858317828,59.5715779066
53,91.3495536681,59.7765379119
54,91.9981907991,59.9583839277
55,92.2468333305,60.0746936592
56,92.927970793,60.1897845946
57,93.7588897152,60.3187363484
58,94.3171059196,60.332439436
59,95.2825627521,60.5247666779
60,95.9478874165,60.5647502252
61,96.2196214943,60.6377459759
62,96.9908727271,60.8836503517
63,97.5140431878,60.9140946445
64,98.0499884875,60.9385595698
65,98.3529020424,61.0674339782
66,98.7338564358,61.2774350968
67,99.769789953,61.5580390018
68,100.335440716,61.5994123334
69,100.678637922,61.6763671074
70,101.462983192,61.7746376942
71,101.899012574,61.812077666
72,102.503380535,61.8660417702
73,103.071728733,61.9241406366
74,103.739948829,62.2073000608
75,104.03706083,62.4129193492
76,104.420551941,62.604258924
77,104.833452081,62.6452519643
78,105.099556158,62.652431692
79,105.486365948,62.7612075721
80,106.067272805,62.7817194767
81,106.520519581,62.7913292442
82,106.887268724,62.9108928887
83,107.670593607,62.9717386989
84,107.911949903,63.0403002452
85,108.203530864,63.1122337601
86,108.512808271,63.1289742756
87,109.169877111,63.177339354
88,109.615135191,63.2906547921
89,109.935348697,63.3062899978
90,110.19024043,63.3343153539
91,110.972898014,63.3380160905
92,111.566424299,63.4044053908
93,112.15418284,63.4424397627
94,112.477112489,63.566146209
95,112.91244364,63.5685164851
96,113.503030644,63.5745482378
97,113.827620927,63.624543008
98,114.310225026,63.6597135082
99,114.434388783,63.7314633944
100,114.815936287,63.7956366984
101,114.989974552,63.7959971296
102,115.607079056,63.8022892975
103,115.851510214,63.8561180226
104,116.042136353,64.0368464426
105,116.297660321,64.1164468609
106,116.415894676,64.1269999436
107,116.781295322,64.2047417397
108,117.09591098,64.2384953758
109,117.369033417,64.2852521544
110,117.962890255,64.293135372
111,118.153239055,64.3316515514
112,118.605036971,64.4142240425
113,118.795999402,64.4833726373
114,119.022507933,64.4833726373
115,119.761938632,64.4994919004
116,120.017752305,64.6293691494
117,120.142888759,64.6293691494
118,120.460438753,64.7534110502
119,120.862741032,64.820966146
120,121.094668244,64.8828583724
121,121.2933843,64.897420115
122,121.539611884,64.9657693628
123,121.790549887,64.9812342439
