Time(Iteration),CAB,CAB_original
0,2.25705849138,2.45233408758
1,3.88319504774,3.79077651969
2,6.16119531695,5.70512342229
3,7.22625504546,6.93654072172
4,8.94002829934,7.89943649317
5,9.72849771561,8.53086217703
6,10.2557014394,9.57287382031
7,11.1643429464,10.8316384172
8,11.8015900092,11.4072269599
9,12.6388825915,12.3950062942
10,13.3818662359,13.0953704279
11,13.9390651314,13.9595434149
12,14.6638617651,14.5491477572
13,15.0010360677,15.2907655293
14,15.5761423986,15.7451008508
15,16.2892204312,16.0214007625
16,16.5629007624,16.1759761521
17,16.9177030084,16.654663
18,17.6343439115,17.1764763007
19,17.9326186924,17.3161378371
20,18.2399071627,17.6328687066
21,18.3948289065,17.7877904504
22,18.872356965,17.9411467583
23,19.1344357964,18.1745245812
24,19.2488103771,18.2814502457
25,19.5268648083,18.6917595372
26,19.6260965066,18.8826865941
27,19.8412595629,19.145945387
28,19.8801957276,19.2126468941
29,19.9636760439,19.2126468941
30,20.3150999488,19.564070799
31,20.4152232313,19.6641940816
32,20.7728150278,19.7830092531
33,20.99885127,20.0090454954
34,21.1854183889,20.0490062998
35,21.227167585,20.1409071141
36,21.477259932,20.3915433468
37,21.4816655251,20.4770684642
38,21.5482586335,20.5436615726
39,21.5579469241,20.5891675643
40,21.5830886012,20.6143092414
41,21.6745154204,20.6143092414
42,21.6931621002,20.6329559212
43,21.8096304216,20.7533964884
44,21.873291693,20.842073588
45,22.038155962,21.0370654889
46,22.038155962,21.0370654889
47,22.0657665376,21.0444580724
48,22.1015965663,21.0926497701
49,22.1267827026,21.1178359064
50,22.2650630347,21.2561162385
51,22.2650630347,21.2561162385
52,22.4471034796,21.4381566834
53,22.4727920529,21.4488877713
54,22.4817113797,21.4488877713
55,22.504955716,21.6226696545
56,22.6071427108,21.7248566494
57,22.6205938592,21.8840914688
58,22.65981407,21.914531112
59,22.7346074929,22.1531960292
60,22.7346074929,22.1531960292
61,22.7346074929,22.1531960292
62,22.8687936002,22.2275635615
63,22.8930292411,22.2517992024
64,22.9143866462,22.2731566076
65,22.9674920749,22.3262620362
66,22.970450057,22.3292200183
67,22.9769885427,22.335758504
68,22.9864462674,22.3452162287
69,22.9864462674,22.3831895806
70,22.9864462674,22.5457786861
71,23.021318958,22.5806513767
72,23.0217051791,22.5806513767
73,23.0274776975,22.5864238952
74,23.0274776975,22.5864238952
75,23.0274776975,22.5864238952
76,23.0839097081,22.6428559058
77,23.1517706521,22.7107168498
78,23.1683079225,22.947859088
79,23.1683079225,22.9743629042
80,23.1683079225,23.0560045852
81,23.1698484057,23.2376112313
82,23.1748312016,23.2425940273
83,23.2002146083,23.2663289475
84,23.2002146083,23.3308741056
85,23.2002146083,23.3506304848
86,23.2174141651,23.3679974931
87,23.2540445101,23.4157669855
88,23.2893210243,23.4157669855
89,23.3211530302,23.4475989915
90,23.3361673443,23.4626133055
91,23.3361673443,23.4626133055
92,23.407846657,23.4683371034
93,23.407846657,23.4683371034
94,23.4714191943,23.4932440621
95,23.4714191943,23.4932440621
96,23.4753811565,23.4972060243
97,23.4753811565,23.4986422086
98,23.4813545577,23.5046156098
99,23.4853908004,23.518553484
100,23.4853908004,23.518553484
101,23.4853908004,23.518553484
102,23.4983584944,23.5370800498
103,23.4983584944,23.5370800498
104,23.4997092696,23.5394751035
105,23.5062033707,23.5461885068
106,23.5062033707,23.5461885068
107,23.5224368998,23.562422036
108,23.5299872569,23.569972393
109,23.5299872569,23.569972393
110,23.5299872569,23.569972393
111,23.5299872569,23.569972393
112,23.5299872569,23.569972393
113,23.5299872569,23.5862377134
114,23.5299872569,23.589552714
